n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,1,0,0.2855993321,980.3821715,
144,1,0,0.4038984489,481.1988521,71.21983118
144,1,0,0.4946725539,446.0085634,74.32585177
144,1,0,0.5711986643,267.8047589,60.99401986
144,1,0,0.638619521,180.8732251,10.35620717
144,1,0,0.6995726346,113.184181,8.336977161
144,1,0,0.8077968978,68.23898264,7.551235701
144,1,0,0.8567979964,61.82581637,1.293107365
144,1,0,0.9031443878,48.98830143,3.01378799
144,1,0,0.9472258251,46.50429279,4.743124472
144,1,0,0.9893451078,33.88737925,1.458277243
144,1,0,1.029743036,32.37820411,3.018029563
144,1,0,1.068614851,29.86406227,2.469655894
144,1,0,1.142397329,28.59769202,4.314845401
144,1,0,1.177556213,20.46426589,0.917785136
144,1,0,1.211695347,19.19933568,1.143440723
144,1,0,1.244898627,15.64101127,0.4751765962
144,1,0,1.277239042,15.92963589,0.544878076
144,1,0,1.308780558,14.30812071,0.7866419825
144,1,0,1.339579608,12.11980757,0.3710393915
144,1,0,1.399145269,10.70093554,0.16377539
144,1,0,1.427996661,10.32388025,0.4029004553
144,1,0,1.456276568,9.732009046,0.2300684751
144,1,0,1.484017662,8.870614361,0.1417132228
144,0.975,0.025,0.2855993321,747.8666937,122.2198698
144,0.975,0.025,0.4038984489,709.2200273,97.4005312
144,0.975,0.025,0.4946725539,294.807868,40.18662203
144,0.975,0.025,0.5711986643,233.0027568,26.75680805
144,0.975,0.025,0.638619521,163.9135793,23.60422992
144,0.975,0.025,0.6995726346,113.4979047,10.87590715
144,0.975,0.025,0.8077968978,75.7451408,4.712132022
144,0.975,0.025,0.8567979964,57.43388885,2.838173812
144,0.975,0.025,0.9031443878,55.33154819,3.015342884
144,0.975,0.025,0.9472258251,44.72441466,2.833767696
144,0.975,0.025,0.9893451078,39.51521687,1.645708445
144,0.975,0.025,1.029743036,31.4866898,0.6102084252
144,0.975,0.025,1.068614851,28.75057175,1.138522462
144,0.975,0.025,1.142397329,26.77796043,2.37820584
144,0.975,0.025,1.177556213,20.05761193,0.3952559746
144,0.975,0.025,1.211695347,18.08102468,0.2174391263
144,0.975,0.025,1.244898627,15.93670849,0.5513100833
144,0.975,0.025,1.277239042,16.31204173,0.5509977293
144,0.975,0.025,1.308780558,14.03993895,0.4598227615
144,0.975,0.025,1.339579608,12.85086498,0.5660391089
144,0.975,0.025,1.399145269,11.34627584,0.3663858681
144,0.975,0.025,1.427996661,10.59402894,0.09375930132
144,0.975,0.025,1.456276568,9.638671874,0.1910696413
144,0.975,0.025,1.484017662,8.900934019,0.1441153982
144,0.95,0.05,0.2855993321,604.9797191,
144,0.95,0.05,0.4038984489,660.295185,162.9184857
144,0.95,0.05,0.4946725539,372.9711943,80.2145119
144,0.95,0.05,0.5711986643,225.6942747,35.7698226
144,0.95,0.05,0.638619521,138.1867213,9.752208387
144,0.95,0.05,0.6995726346,133.4760095,18.07788422
144,0.95,0.05,0.8077968978,74.44193895,5.323323705
144,0.95,0.05,0.8567979964,60.110148,3.522596031
144,0.95,0.05,0.9031443878,51.4176952,3.278041316
144,0.95,0.05,0.9472258251,42.49560532,2.186784864
144,0.95,0.05,0.9893451078,37.81437979,2.422273365
144,0.95,0.05,1.029743036,31.53752725,1.998730613
144,0.95,0.05,1.068614851,27.31607446,0.7631685378
144,0.95,0.05,1.142397329,23.88635863,1.155106966
144,0.95,0.05,1.177556213,19.44994451,0.7225263889
144,0.95,0.05,1.211695347,17.36394209,0.2826361736
144,0.95,0.05,1.244898627,16.07101326,0.2176827974
144,0.95,0.05,1.277239042,15.75599952,0.8719990593
144,0.95,0.05,1.308780558,13.29141088,0.3580798627
144,0.95,0.05,1.339579608,12.5117821,0.5614040962
144,0.95,0.05,1.399145269,11.02542428,0.4770961834
144,0.95,0.05,1.427996661,10.04891503,0.26225641
144,0.95,0.05,1.456276568,9.586775397,0.3121426761
144,0.95,0.05,1.484017662,9.153542094,0.3755812933
144,0.9,0.1,0.2855993321,474.1656402,107.4977874
144,0.9,0.1,0.4038984489,493.0738087,40.9935663
144,0.9,0.1,0.4946725539,464.2322027,145.6972599
144,0.9,0.1,0.5711986643,212.4141359,69.99721002
144,0.9,0.1,0.638619521,190.9887219,20.09330979
144,0.9,0.1,0.6995726346,127.654401,7.846009487
144,0.9,0.1,0.8077968978,80.07888629,3.956520513
144,0.9,0.1,0.8567979964,57.70947836,2.805113369
144,0.9,0.1,0.9031443878,47.59201799,1.757482773
144,0.9,0.1,0.9472258251,43.16519716,3.890391678
144,0.9,0.1,0.9893451078,38.0272355,4.146679281
144,0.9,0.1,1.029743036,30.74669369,2.408365821
144,0.9,0.1,1.068614851,28.6207872,0.4305921679
144,0.9,0.1,1.142397329,23.14067376,1.795264374
144,0.9,0.1,1.177556213,19.74302982,0.9555567738
144,0.9,0.1,1.211695347,18.68652342,0.6649391346
144,0.9,0.1,1.244898627,16.84265212,0.8920095498
144,0.9,0.1,1.277239042,14.73522444,0.5176869743
144,0.9,0.1,1.308780558,14.11644301,0.6344980632
144,0.9,0.1,1.339579608,12.62297306,0.6258412211
144,0.9,0.1,1.399145269,11.10394742,0.4618821528
144,0.9,0.1,1.427996661,9.785111926,0.1408234679
144,0.9,0.1,1.456276568,9.646654771,0.1584641279
144,0.9,0.1,1.484017662,8.786366992,0.4003460501
144,0.85,0.15,0.2855993321,1038.692484,10.93443364
144,0.85,0.15,0.4038984489,656.6023906,115.9738639
