n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,1,0,0.2855993321,0.8584921189,0.1361027374
144,1,0,0.4038984489,0.7649588069,0.0643117188
144,1,0,0.4946725539,0.8661700489,0.0372970983
144,1,0,0.5711986643,0.9373793914,0.04746128309
144,1,0,0.638619521,1.012122783,0.05367497811
144,1,0,0.6995726346,0.9289204209,0.02248058806
144,1,0,0.8077968978,0.9513891354,0.03776167563
144,1,0,0.8567979964,0.9629335141,0.02793649106
144,1,0,0.9031443878,0.9569128171,0.04219137525
144,1,0,0.9472258251,0.9922755545,0.04000126922
144,1,0,0.9893451078,0.9365827164,0.02415848498
144,1,0,1.029743036,0.9753021841,0.0296660398
144,1,0,1.068614851,0.9935268749,0.03939468457
144,1,0,1.142397329,1.032915565,0.06011768029
144,1,0,1.177556213,0.9884613759,0.03223587285
144,1,0,1.211695347,1.002253898,0.03317294493
144,1,0,1.244898627,0.95790461,0.02617702536
144,1,0,1.277239042,1.000588893,0.02966678239
144,1,0,1.308780558,0.9914832957,0.03053912281
144,1,0,1.339579608,0.9682516536,0.02291353408
144,1,0,1.399145269,0.9726872237,0.02177636021
144,1,0,1.427996661,0.9838124664,0.02477054946
144,1,0,1.456276568,0.9880543755,0.02669608825
144,1,0,1.484017662,0.9762537075,0.01965359775
144,0.975,0.025,0.2855993321,0.7025663484,0.0467381464
144,0.975,0.025,0.4038984489,1.017445358,0.07455393468
144,0.975,0.025,0.4946725539,0.8465704034,0.05257423495
144,0.975,0.025,0.5711986643,0.9655711298,0.06824186501
144,0.975,0.025,0.638619521,1.001853876,0.09402999305
144,0.975,0.025,0.6995726346,0.9646070226,0.06181314144
144,0.975,0.025,0.8077968978,1.009718384,0.04063524633
144,0.975,0.025,0.8567979964,0.9930185613,0.0501430207
144,0.975,0.025,0.9031443878,1.050768143,0.0434831775
144,0.975,0.025,0.9472258251,1.017294953,0.05706991257
144,0.975,0.025,0.9893451078,1.052150403,0.04301475712
144,0.975,0.025,1.029743036,1.000962689,0.02895068404
144,0.975,0.025,1.068614851,1.025491584,0.03498126639
144,0.975,0.025,1.142397329,1.067550217,0.04033715322
144,0.975,0.025,1.177556213,1.005780361,0.02974791907
144,0.975,0.025,1.211695347,1.013037947,0.02412942268
144,0.975,0.025,1.244898627,0.998034395,0.02206822758
144,0.975,0.025,1.277239042,1.034586605,0.0235230393
144,0.975,0.025,1.308780558,1.01535522,0.02718863315
144,0.975,0.025,1.339579608,1.003949069,0.02405514134
144,0.975,0.025,1.399145269,1.020348263,0.02498787775
144,0.975,0.025,1.427996661,1.012817639,0.01814083801
144,0.975,0.025,1.456276568,1.010823257,0.02484166347
144,0.975,0.025,1.484017662,1.000266533,0.01748308312
144,0.95,0.05,0.2855993321,0.9910079158,0.1624283327
144,0.95,0.05,0.4038984489,0.9545837164,0.03279278183
144,0.95,0.05,0.4946725539,1.028883082,0.08933810416
144,0.95,0.05,0.5711986643,0.9767995617,0.08172846487
144,0.95,0.05,0.638619521,0.9824199409,0.03483054052
144,0.95,0.05,0.6995726346,1.00519597,0.0738113236
144,0.95,0.05,0.8077968978,1.003692926,0.01885624559
144,0.95,0.05,0.8567979964,1.00773167,0.03169016083
144,0.95,0.05,0.9031443878,1.046609483,0.04208528869
144,0.95,0.05,0.9472258251,1.045893925,0.03735522614
144,0.95,0.05,0.9893451078,1.053638027,0.04423312537
144,0.95,0.05,1.029743036,1.040826378,0.03230763456
144,0.95,0.05,1.068614851,1.02132816,0.03800948623
144,0.95,0.05,1.142397329,1.075243284,0.03433039061
144,0.95,0.05,1.177556213,1.038432336,0.03482853464
144,0.95,0.05,1.211695347,1.034349214,0.02979864031
144,0.95,0.05,1.244898627,1.037450969,0.02832393499
144,0.95,0.05,1.277239042,1.056223779,0.03768833943
144,0.95,0.05,1.308780558,1.030288144,0.02662684845
144,0.95,0.05,1.339579608,1.028999697,0.02698046666
144,0.95,0.05,1.399145269,1.046850576,0.02700597664
144,0.95,0.05,1.427996661,1.028076379,0.02741601058
144,0.95,0.05,1.456276568,1.03979123,0.02668267543
144,0.95,0.05,1.484017662,1.051827157,0.03210263845
144,0.9,0.1,0.2855993321,0.7924673024,0.2608970794
144,0.9,0.1,0.4038984489,1.01456219,0.1226221095
144,0.9,0.1,0.4946725539,1.114279288,0.1960747832
144,0.9,0.1,0.5711986643,0.9704006226,0.1303960834
144,0.9,0.1,0.638619521,1.12738065,0.04007937539
144,0.9,0.1,0.6995726346,1.13358421,0.04063706811
144,0.9,0.1,0.8077968978,1.127296447,0.03957068329
144,0.9,0.1,0.8567979964,1.068058417,0.02774611377
144,0.9,0.1,0.9031443878,1.080085516,0.04974167224
144,0.9,0.1,0.9472258251,1.097036273,0.04790390397
144,0.9,0.1,0.9893451078,1.109237783,0.05569412104
144,0.9,0.1,1.029743036,1.099445023,0.05322792697
144,0.9,0.1,1.068614851,1.117215616,0.02786168268
144,0.9,0.1,1.142397329,1.108216243,0.05280016116
144,0.9,0.1,1.177556213,1.111276988,0.03430017333
144,0.9,0.1,1.211695347,1.109276326,0.02321530753
144,0.9,0.1,1.244898627,1.114144744,0.03808619111
144,0.9,0.1,1.277239042,1.094943326,0.03562288556
144,0.9,0.1,1.308780558,1.107277415,0.03153141804
144,0.9,0.1,1.339579608,1.08267185,0.03513177465
144,0.9,0.1,1.399145269,1.101500446,0.03204327663
144,0.9,0.1,1.427996661,1.072274759,0.02566900553
144,0.9,0.1,1.456276568,1.088865292,0.02680374368
144,0.9,0.1,1.484017662,1.077519853,0.03045412789
144,0.85,0.15,0.2855993321,0.995222434,0.2692750451
144,0.85,0.15,0.4038984489,0.9696565551,0.0742901567
144,0.85,0.15,0.4946725539,1.311607884,0.1162009164
144,0.85,0.15,0.5711986643,1.163249933,0.06100080294
144,0.85,0.15,0.638619521,1.26472924,0.07831281177
144,0.85,0.15,0.6995726346,1.203516969,0.05550209152
144,0.85,0.15,0.8077968978,1.275745344,0.07033621092
144,0.85,0.15,0.8567979964,1.186997353,0.02832740333
144,0.85,0.15,0.9031443878,1.22086395,0.0459704651
144,0.85,0.15,0.9472258251,1.204064772,0.04378237047
144,0.85,0.15,0.9893451078,1.141146542,0.08127599876
144,0.85,0.15,1.029743036,1.178539471,0.04120953794
144,0.85,0.15,1.068614851,1.198308728,0.03573512432
144,0.85,0.15,1.142397329,1.196277521,0.05147645285
144,0.85,0.15,1.177556213,1.165109906,0.03540945707
144,0.85,0.15,1.211695347,1.168887139,0.04749233148
144,0.85,0.15,1.244898627,1.165356379,0.04088772881
144,0.85,0.15,1.277239042,1.156992219,0.04600602959
144,0.85,0.15,1.308780558,1.150940284,0.03484472736
144,0.85,0.15,1.339579608,1.147572041,0.03323048615
144,0.85,0.15,1.399145269,1.138460625,0.02590376649
144,0.85,0.15,1.427996661,1.128918615,0.02561536717
144,0.85,0.15,1.456276568,1.133423217,0.03574277574
144,0.85,0.15,1.484017662,1.123359461,0.02858863884
144,0.8,0.2,0.2855993321,1.316347164,0.2342396691
144,0.8,0.2,0.4038984489,1.067185667,0.107319421
144,0.8,0.2,0.4946725539,1.226198758,0.1390475243
144,0.8,0.2,0.5711986643,1.21550346,0.08504192153
144,0.8,0.2,0.638619521,1.406990051,0.05111247477
144,0.8,0.2,0.6995726346,1.330872863,0.08630062186
144,0.8,0.2,0.8077968978,1.266346728,0.06291016399
144,0.8,0.2,0.8567979964,1.286743302,0.07679961316
144,0.8,0.2,0.9031443878,1.258683069,0.06296296564
144,0.8,0.2,0.9472258251,1.242222211,0.02200905169
144,0.8,0.2,0.9893451078,1.141108503,0.04154961164
144,0.8,0.2,1.029743036,1.260533058,0.0504407613
144,0.8,0.2,1.068614851,1.238322093,0.04248531801
144,0.8,0.2,1.142397329,1.216606259,0.0418944529
144,0.8,0.2,1.177556213,1.216346158,0.03598739504
144,0.8,0.2,1.211695347,1.209899131,0.03922105343
144,0.8,0.2,1.244898627,1.205856177,0.04523428856
144,0.8,0.2,1.277239042,1.188919153,0.0331238346
144,0.8,0.2,1.308780558,1.189283452,0.03883310941
144,0.8,0.2,1.339579608,1.217849642,0.0472205374
144,0.8,0.2,1.399145269,1.205855702,0.04116182195
144,0.8,0.2,1.427996661,1.190922391,0.02830367623
144,0.8,0.2,1.456276568,1.179156772,0.02236753647
144,0.8,0.2,1.484017662,1.179248004,0.03524473984
