run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,2000,-24396.70436477661,12208.41015625,3.2872646750093164,0.7065052173755787,0.34487794607595235,18.21857668392586,0.11025118059061866
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,4000,-25477.742057800293,12142.208984375,3.274331228107767,0.7026741310402199,0.34487794607595235,18.21857668392586,0.13329645607398805
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,6000,-25732.11415863037,12233.9541015625,3.264388880639548,0.7079834549515336,0.34487794607595235,18.21857668392586,0.1491724129246452
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,8000,-25959.5679397583,12207.5546875,3.2432344045764463,0.7064557110821759,0.34487794607595235,18.21857668392586,0.1589933751818577
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,10000,-26399.378646850586,12025.1259765625,3.2589720192348772,0.6958984940140336,0.34487794607595235,18.21857668392586,0.1762374593995416
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,12000,-26625.361083984375,12000.5380859375,3.26557790706918,0.6944755836769386,0.34487794607595235,18.21857668392586,0.1831652341239547
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,14000,-26659.854621887207,12104.65625,3.2623764445298185,0.7005009403935185,0.34487794607595235,18.21857668392586,0.19035107337270143
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,16000,-26834.224578857422,12192.6494140625,3.257129254678093,0.7055931373878762,0.34487794607595235,18.21857668392586,0.1963762074380922
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,18000,-27072.403694152832,12163.4814453125,3.2466898708610237,0.7039051762333624,0.34487794607595235,18.21857668392586,0.20149594129983223
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,20000,-27458.06526184082,12166.380859375,3.2519420668854297,0.7040729663990163,0.34487794607595235,18.21857668392586,0.20131671273689256
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,22000,-27122.827606201172,12146.09375,3.264782394866043,0.7028989438657407,0.34487794607595235,18.21857668392586,0.20635122833364022
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,24000,-27383.653732299805,12114.064453125,3.2579082018751717,0.7010453965928819,0.34487794607595235,18.21857668392586,0.20747722240065983
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,26000,-27311.44638824463,12127.123046875,3.2513011219871046,0.7018011022497107,0.34487794607595235,18.21857668392586,0.21071717377716465
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,28000,-27744.083770751953,12103.4267578125,3.2497106700944625,0.7004297892252604,0.34487794607595235,18.21857668392586,0.2097264013892087
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,30000,-27528.5079498291,12034.66015625,3.2619445164815284,0.6964502405237268,0.34487794607595235,18.21857668392586,0.2099538266331449
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,32000,-27796.451599121094,12096.296875,3.271427105875503,0.7000171802662037,0.34487794607595235,18.21857668392586,0.21177445644878126
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,34000,-27766.524459838867,12118.70703125,3.266842624858731,0.701314064308449,0.34487794607595235,18.21857668392586,0.20986845346041053
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,36000,-27918.640144348145,12012.380859375,3.272378778418504,0.6951609293619792,0.34487794607595235,18.21857668392586,0.2143199368151189
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,38000,-27851.522743225098,12016.4072265625,3.2611463797537463,0.6953939367223669,0.34487794607595235,18.21857668392586,0.21811236289507216
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,40000,-28129.9722366333,12052.8134765625,3.281957564803339,0.6975007798936631,0.34487794607595235,18.21857668392586,0.21918827201438645
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,42000,-27936.42707824707,12012.0234375,3.2902737865594895,0.6951402452256944,0.34487794607595235,18.21857668392586,0.214181762720037
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,44000,-28052.162971496582,12092.587890625,3.285783244369609,0.6998025399667246,0.34487794607595235,18.21857668392586,0.21391247245365935
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,46000,-28312.86790084839,12167.552734375,3.2851626999073655,0.704140783239294,0.34487794607595235,18.21857668392586,0.20870153934476823
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,48000,-28270.62533569336,12083.3134765625,3.278731922040925,0.6992658261899595,0.34487794607595235,18.21857668392586,0.2108782848997263
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,50000,-28219.26350402832,12058.048828125,3.2763540312185118,0.6978037516276041,0.34487794607595235,18.21857668392586,0.20771794759106432
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,52000,-28480.145919799805,12071.8115234375,3.2768921146885623,0.6986002039026331,0.34487794607595235,18.21857668392586,0.2071010521221591
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,54000,-28389.511749267578,12011.4501953125,3.2778170885981512,0.6951070714879919,0.34487794607595235,18.21857668392586,0.2084536966988675
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,56000,-28455.201683044434,11997.71875,3.2769440745994327,0.694312427662037,0.34487794607595235,18.21857668392586,0.20541401851472688
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,58000,-28508.78810119629,12037.40625,3.2810445385756526,0.6966091579861111,0.34487794607595235,18.21857668392586,0.204223377872396
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,60000,-28553.255973815918,11934.123046875,3.2847760922610405,0.6906321207682292,0.34487794607595235,18.21857668392586,0.20394249047342844
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,62000,-28433.474533081055,12132.4814453125,3.282451965031628,0.7021111947518808,0.34487794607595235,18.21857668392586,0.2052335761674889
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,64000,-28694.116592407227,12140.119140625,3.2965989538808227,0.7025531910083912,0.34487794607595235,18.21857668392586,0.20353517119181155
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,66000,-28758.42221069336,12067.0810546875,3.317384777542976,0.6983264499240451,0.34487794607595235,18.21857668392586,0.2038988506396431
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,68000,-28621.819915771484,12283.9326171875,3.3124576734128723,0.7108757301613137,0.34487794607595235,18.21857668392586,0.20468323795900176
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,70000,-28665.06938934326,11945.44921875,3.3112888149934823,0.691287570529514,0.34487794607595235,18.21857668392586,0.20988900588761833
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,72000,-28705.78256225586,12035.4306640625,3.3035535565855034,0.6964948300962095,0.34487794607595235,18.21857668392586,0.206454847696314
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,74000,-28970.48296356201,12010.45703125,3.309959164876364,0.6950495967158565,0.34487794607595235,18.21857668392586,0.20394772972501793
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,76000,-28983.00513458252,11985.611328125,3.318197463455099,0.6936117666739006,0.34487794607595235,18.21857668392586,0.20376196648376727
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,78000,-28927.400360107422,12148.013671875,3.31496169630461,0.7030100504557291,0.34487794607595235,18.21857668392586,0.20218217223107787
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,80000,-29046.96580505371,12219.63671875,3.3232567762727374,0.7071549027054399,0.34487794607595235,18.21857668392586,0.19758825955896514
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,82000,-28964.108978271484,12090.341796875,3.3254631265871417,0.6996725576895254,0.34487794607595235,18.21857668392586,0.19644711148540023
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,84000,-29120.143798828125,12167.18359375,3.318819239516614,0.7041194209346064,0.34487794607595235,18.21857668392586,0.1943844700349013
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,86000,-28878.844177246094,12066.529296875,3.325617472176993,0.698294519495081,0.34487794607595235,18.21857668392586,0.19485466117137823
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,88000,-28999.992218017578,11980.62890625,3.3355147298255625,0.6933234320746529,0.34487794607595235,18.21857668392586,0.19531807355545075
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,90000,-28838.733474731445,12085.021484375,3.336500250432142,0.6993646692346643,0.34487794607595235,18.21857668392586,0.19246628666771873
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,92000,-28874.413284301758,12037.912109375,3.3413260101791074,0.6966384322554977,0.34487794607595235,18.21857668392586,0.19853479098048493
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,94000,-28993.536499023438,12151.626953125,3.3217774548937067,0.7032191523799189,0.34487794607595235,18.21857668392586,0.19477668235050286
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,96000,-29052.0580368042,12168.8564453125,3.3308615716835295,0.704216229474103,0.34487794607595235,18.21857668392586,0.19431511274099283
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,98000,-29153.454475402832,12021.57421875,3.3282661927075594,0.6956929524739583,0.34487794607595235,18.21857668392586,0.19127144723780398
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,100000,-29117.20320892334,12072.408203125,3.318096176811274,0.6986347339771412,0.34487794607595235,18.21857668392586,0.18881335726162474
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,102000,-29162.72932434082,12007.125,3.328787570060854,0.6948567708333334,0.34487794607595235,18.21857668392586,0.1825780937069378
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,104000,-29221.132606506348,12044.6943359375,3.327647896749937,0.6970309222186053,0.34487794607595235,18.21857668392586,0.18078876028674976
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,106000,-29153.2013092041,12165.578125,3.328300846663407,0.7040265118634259,0.34487794607595235,18.21857668392586,0.17766547553109205
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,108000,-29084.405841827393,12360.48046875,3.322076824601598,0.7153055826822916,0.34487794607595235,18.21857668392586,0.18235009269393979
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,110000,-29366.573387145996,12231.119140625,3.324911096389626,0.7078193947120949,0.34487794607595235,18.21857668392586,0.18149662734814148
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,112000,-29137.489372253418,12180.470703125,3.3313955102330346,0.7048883508752893,0.34487794607595235,18.21857668392586,0.18029388136343993
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,114000,-29028.16178894043,12112.3466796875,3.332309049451249,0.7009459884078415,0.34487794607595235,18.21857668392586,0.18191576640479742
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,116000,-29054.199394226074,12170.650390625,3.327747080602917,0.7043200457537616,0.34487794607595235,18.21857668392586,0.18068596796880174
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,118000,-29424.9764251709,12261.30859375,3.3523995279914973,0.7095664695457177,0.34487794607595235,18.21857668392586,0.17564215692392843
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,120000,-29326.52256011963,12108.4130859375,3.346509760344165,0.7007183498806423,0.34487794607595235,18.21857668392586,0.17822000714939248
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,122000,-29357.656661987305,11941.0927734375,3.341337020073644,0.6910354614257813,0.34487794607595235,18.21857668392586,0.17555214221294915
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,124000,-29367.828521728516,12041.1220703125,3.3552128724577837,0.6968241938838253,0.34487794607595235,18.21857668392586,0.17143339483100783
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,126000,-29305.610412597656,12074.2001953125,3.366392526535357,0.6987384372287326,0.34487794607595235,18.21857668392586,0.17000043222401529
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,128000,-29332.592796325684,11942.37109375,3.3600883997673248,0.6911094382957176,0.34487794607595235,18.21857668392586,0.16824835918661782
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,130000,-29546.4197845459,12088.748046875,3.372171792463428,0.6995803267867476,0.34487794607595235,18.21857668392586,0.16657384359074906
