n_chains,eps_AB,delta_eps,q_peak,lag_time,F_psi_mean,F_psi_sem
144,0.8,0.2,0.2855993321,4160,0.9411375304,0.006038727595
144,0.8,0.2,0.2855993321,4180,0.9408685165,0.006069824548
144,0.8,0.2,0.2855993321,4200,0.9405907685,0.006097614459
144,0.8,0.2,0.2855993321,4220,0.9403185428,0.006122167813
144,0.8,0.2,0.2855993321,4240,0.9400468912,0.006144198277
144,0.8,0.2,0.2855993321,4260,0.939773736,0.006164990371
144,0.8,0.2,0.2855993321,4280,0.9395033014,0.006181014351
144,0.8,0.2,0.2855993321,4300,0.9392354112,0.006197736067
144,0.8,0.2,0.2855993321,4320,0.9389699226,0.006210110336
144,0.8,0.2,0.2855993321,4340,0.9386968871,0.006223781664
144,0.8,0.2,0.2855993321,4360,0.9384259141,0.006243049996
144,0.8,0.2,0.2855993321,4380,0.9381466537,0.006261547102
144,0.8,0.2,0.2855993321,4400,0.9378655386,0.006279473046
144,0.8,0.2,0.2855993321,4420,0.937581231,0.006296592295
144,0.8,0.2,0.2855993321,4440,0.9372932935,0.006314112536
144,0.8,0.2,0.2855993321,4460,0.9370003987,0.006335159514
144,0.8,0.2,0.2855993321,4480,0.9367050921,0.006353848844
144,0.8,0.2,0.2855993321,4500,0.936407393,0.006368124755
144,0.8,0.2,0.2855993321,4520,0.936111213,0.006382979159
144,0.8,0.2,0.2855993321,4540,0.9358215746,0.006400279848
144,0.8,0.2,0.2855993321,4560,0.9355289555,0.00642237841
144,0.8,0.2,0.2855993321,4580,0.9352394669,0.00644539794
144,0.8,0.2,0.2855993321,4600,0.9349550263,0.006465504716
144,0.8,0.2,0.2855993321,4620,0.9346614544,0.006485864956
144,0.8,0.2,0.2855993321,4640,0.9343744444,0.006500034401
144,0.8,0.2,0.2855993321,4660,0.9340880534,0.006515360363
144,0.8,0.2,0.2855993321,4680,0.9338045215,0.006531929513
144,0.8,0.2,0.2855993321,4700,0.933514653,0.006545880175
144,0.8,0.2,0.2855993321,4720,0.9332280776,0.006563473829
144,0.8,0.2,0.2855993321,4740,0.9329406583,0.0065757198
144,0.8,0.2,0.2855993321,4760,0.9326553405,0.006590218373
144,0.8,0.2,0.2855993321,4780,0.9323778711,0.006605007656
144,0.8,0.2,0.2855993321,4800,0.9321010324,0.006614349672
144,0.8,0.2,0.2855993321,4820,0.9318256907,0.006623369736
144,0.8,0.2,0.2855993321,4840,0.9315418757,0.006632755728
144,0.8,0.2,0.2855993321,4860,0.9312569909,0.006641148577
144,0.8,0.2,0.2855993321,4880,0.930969678,0.006654070877
144,0.8,0.2,0.2855993321,4900,0.930679133,0.006663857467
144,0.8,0.2,0.2855993321,4920,0.9303875474,0.006676371932
144,0.8,0.2,0.2855993321,4940,0.930095875,0.006686898574
144,0.8,0.2,0.2855993321,4960,0.9297968232,0.006694111375
144,0.8,0.2,0.2855993321,4980,0.929509097,0.006702615773
144,0.8,0.2,0.2855993321,5000,0.9292192704,0.006713071878
144,0.8,0.2,0.2855993321,5020,0.928927918,0.006728734066
144,0.8,0.2,0.2855993321,5040,0.9286351576,0.006746990303
144,0.8,0.2,0.2855993321,5060,0.9283447032,0.006757567285
144,0.8,0.2,0.2855993321,5080,0.928055582,0.006768459172
144,0.8,0.2,0.2855993321,5100,0.9277640734,0.006779709076
144,0.8,0.2,0.2855993321,5120,0.9274616604,0.0067960058
144,0.8,0.2,0.2855993321,5140,0.9271630225,0.006811310707
144,0.8,0.2,0.2855993321,5160,0.9268564271,0.006827838667
144,0.8,0.2,0.2855993321,5180,0.9265493203,0.006848585777
144,0.8,0.2,0.2855993321,5200,0.9262502783,0.006868242018
144,0.8,0.2,0.2855993321,5220,0.925935377,0.006887385741
144,0.8,0.2,0.2855993321,5240,0.9256185925,0.006912534759
144,0.8,0.2,0.2855993321,5260,0.9252977002,0.006943242763
144,0.8,0.2,0.2855993321,5280,0.9249815528,0.006980716892
144,0.8,0.2,0.2855993321,5300,0.9246685833,0.007020729721
144,0.8,0.2,0.2855993321,5320,0.9243598268,0.007052343648
144,0.8,0.2,0.2855993321,5340,0.924051143,0.007081035383
144,0.8,0.2,0.2855993321,5360,0.923739804,0.007110107266
144,0.8,0.2,0.2855993321,5380,0.9234222066,0.007140603446
144,0.8,0.2,0.2855993321,5400,0.9231074699,0.007168279946
144,0.8,0.2,0.2855993321,5420,0.9228037812,0.007194776566
144,0.8,0.2,0.2855993321,5440,0.9225063151,0.007222627324
144,0.8,0.2,0.2855993321,5460,0.9222023918,0.007249813947
144,0.8,0.2,0.2855993321,5480,0.921890012,0.007277493142
144,0.8,0.2,0.2855993321,5500,0.9215755094,0.007305137154
144,0.8,0.2,0.2855993321,5520,0.9212604653,0.007331383072
144,0.8,0.2,0.2855993321,5540,0.9209429354,0.007361909848
144,0.8,0.2,0.2855993321,5560,0.9206260766,0.007397854829
144,0.8,0.2,0.2855993321,5580,0.9203129092,0.007430840964
144,0.8,0.2,0.2855993321,5600,0.9199931749,0.007459651204
144,0.8,0.2,0.2855993321,5620,0.9196665846,0.007489874196
144,0.8,0.2,0.2855993321,5640,0.9193360582,0.007521768395
144,0.8,0.2,0.2855993321,5660,0.9190090078,0.00755605908
144,0.8,0.2,0.2855993321,5680,0.9186858893,0.007592070145
144,0.8,0.2,0.2855993321,5700,0.9183656379,0.007629120515
144,0.8,0.2,0.2855993321,5720,0.9180478325,0.007666090775
144,0.8,0.2,0.2855993321,5740,0.9177243237,0.007698424833
144,0.8,0.2,0.2855993321,5760,0.917414003,0.007736907924
144,0.8,0.2,0.2855993321,5780,0.9171091865,0.007772676026
144,0.8,0.2,0.2855993321,5800,0.9168141528,0.007806633053
144,0.8,0.2,0.2855993321,5820,0.9165210358,0.007836605102
144,0.8,0.2,0.2855993321,5840,0.9162292338,0.007867860672
144,0.8,0.2,0.2855993321,5860,0.9159334058,0.007901768883
144,0.8,0.2,0.2855993321,5880,0.9156373386,0.007936415511
144,0.8,0.2,0.2855993321,5900,0.9153366357,0.007970296808
144,0.8,0.2,0.2855993321,5920,0.9150390638,0.008006724241
144,0.8,0.2,0.2855993321,5940,0.9147374455,0.008042345391
144,0.8,0.2,0.2855993321,5960,0.9144271402,0.008073746232
144,0.8,0.2,0.2855993321,5980,0.9141153642,0.008102557238
144,0.8,0.2,0.2855993321,6000,0.9138095925,0.008133302946
144,0.8,0.2,0.2855993321,6020,0.9134984023,0.008162992811
144,0.8,0.2,0.2855993321,6040,0.91319819,0.008185924221
144,0.8,0.2,0.2855993321,6060,0.9128982255,0.008215576068
144,0.8,0.2,0.2855993321,6080,0.9126043027,0.008244982181
