n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,0.8,0.2,4,22,0.004388091981,192.1136641,6.363061501,192.1136641,6.363061501,517.9036958,0.3819467863,1.423174793,0.09468689155,2.671188982,0.2402179943,0.00387596434,0.00128354389,0.314231436,0.006907290543,0.2423485221,0.005924124745,0.1346671942,0.003984971797,,,2.28196194e-05,6.081188644e-07,754840.1145,713026.9143,0.881823105,0.2717874705,0.7699046042,0.05529403949,0.0410462232,0.02784710932,-2.516878389,0.002444097227,3.041205235,0.003186659652,0.2855993321,0
144,0.7,0.3,4,22,0.005380998819,208.4221373,7.644433338,208.4221373,7.644433338,478.3685597,22.81170757,1.367612705,0.07164073386,2.645481867,0.2213549293,0.002474347944,0.0004039051161,0.3431306237,0.009560715643,0.2616043701,0.008282412915,0.1442703782,0.005265955854,,,2.253402008e-05,2.265518122e-07,54988.58599,8486.91888,1.105796696,0.1011081232,0.7563694492,0.04126548217,0.02237440816,0.01552488238,-2.409062964,0.007064037611,3.056851782,0.007768136661,0.2855993321,0
144,0.5,0.5,4,22,0.032607787,99.09335247,8.946953672,83.22872251,15.59738571,451.4954329,20.15529886,1.26253947,0.02357518648,1.685983031,0.09806304923,0.02435436606,0.005531666642,0.3418799313,0.007626989022,0.2279381235,0.007200040061,0.09675070663,0.0066588513,21312.39128,,6.408569732e-05,1.519989051e-05,42430.02259,18115.0812,0.8561325187,0.2871405471,0.6264960157,0.07248041039,0.0988949374,0.1079016902,-2.250882019,0.008368062099,3.025859338,0.007165074726,0.3674424168,0.0507552387
