eps_BB,kappa,f_A,k_off,k_fb,k_on,n_seeds,f_B_runaway_fraction,f_B_mean,f_B_sem,largest_B_cluster_fraction_mean,largest_B_cluster_fraction_sem,n_B_clusters_mean,n_B_clusters_sem,dense_B_fraction_mean,dense_B_fraction_sem,mean_BB_coordination_mean,mean_BB_coordination_sem,mean_A_coordination_mean,mean_A_coordination_sem,mean_B_coordination_mean,mean_B_coordination_sem,B_cluster_size_second_moment_mean,B_cluster_size_second_moment_sem,mean_coordination_mean,mean_coordination_sem,mean_Rg_mean,mean_Rg_sem,S_BB_peak_mean,S_BB_peak_sem,q_BB_peak_mean,q_BB_peak_sem,S_BB_kmin_mean,S_BB_kmin_sem,tau_BB_peak_mean,tau_BB_peak_sem,plateau_BB_peak_mean,plateau_BB_peak_sem,S_psi_peak_mean,S_psi_peak_sem,f_B_final_mean,f_B_final_sem,f_B_drift_mean,f_B_drift_sem,mark_memory_time_mean,mark_memory_time_sem,mark_persistence_mean,mark_persistence_sem,largest_cluster_time_std_mean,largest_cluster_time_std_sem,f_B_time_std_mean,f_B_time_std_sem
0.75,0.0,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.05584826388888889,0.002118042150458489,123.346,2.36648403051165,0.04921631944444445,0.0031668113075621024,2.472995138888889,0.03005666599096695,3.6721749999999993,0.002282866028034754,4.3516625,0.013766663035171899,35.86927083333333,1.9110218544205406,4.01191875,0.0057911203418273445,3.7170502403167918,0.007573844662935573,1.962650602877416,0.06799663811833045,0.3962327910144776,0.01373118969460592,1.5493152576571936,0.17001942897887629,179.0742177440871,29.97160176123669,0.10250007873536168,0.05689614049238222,1.4372416264577665,0.05566832876188758,0.5,0.0,0.0,0.0,,,,,0.018971549516976854,0.0012484860679430187,0.0,0.0
0.75,0.0,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.013953703703703704,0.00039067257940686266,78.874,0.8590746960150399,0.0036562499999999993,0.00031854506936963774,1.3794571759259258,0.008056173342415108,3.568523809523809,0.0020810744950756355,3.909765046296296,0.0017855698106237468,4.796140046296296,0.06426625714530704,3.6708961805555558,0.0014941638194072458,3.8066181810445823,0.004797826881512998,0.6155152606397858,0.034039268580021924,0.410474779179295,0.08284469269140816,0.49302119900320773,0.0775758737578519,178.12564196457092,103.73735386496836,0.20766365833895795,0.13838637663281084,1.2376865618887458,0.020098761905298333,0.3,0.0,0.0,0.0,,,,,0.00312932099962813,0.00021224887647753243,0.0,0.0
0.75,0.25,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.1560875,0.01323500280764668,94.10199999999999,0.5894392815775579,0.09438368055555557,0.0014148831791659425,2.780028472222222,0.007924108456086184,3.6525128472222224,0.001918143920025195,4.551189930555555,0.003139479335188875,123.34294305555555,10.214326264896489,4.101851388888889,0.0016124079829873252,3.67815476982936,0.005053877031348365,6.001017309878154,0.8916309170071942,0.20498199035454176,0.0,6.001017309878154,0.8916309170071942,1174.3128187688744,,0.6405310077194185,0.07244521993231474,6.5728834830771365,1.4554763299081492,0.5,0.0,0.0,0.0,,,,,0.057926986877627255,0.0037872994333564346,0.0,0.0
0.75,0.25,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.025212962962962965,0.0006895953385624632,77.805,0.9146560373532024,0.014318287037037037,0.0011096571714762774,1.6134641203703706,0.014806202089315249,3.564024305555556,0.0013135397988116126,4.01504050925926,0.008250736309691645,7.755042824074074,0.21700225858855807,3.699329166666667,0.0023143024896011993,3.804022164764434,0.005368603036362703,1.189792864131973,0.07276331422046335,0.30583921680892623,0.06193118327621456,1.0581404405028856,0.06670296928523883,539.2212780027788,178.0036006804783,0.38677971170824144,0.12233022223132137,2.535460090190978,0.20543693774230393,0.3,0.0,0.0,0.0,,,,,0.006947298140014406,0.00032653169019365296,0.0,0.0
0.75,0.5,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.6388270833333334,0.01848092235855656,37.662,0.9654643097149335,0.29212465277777777,0.008385975038441129,3.972135416666667,0.05493938405168141,3.619253472222222,0.004639302816834211,5.476745138888888,0.037376300667167205,1203.3736208333335,51.247549215287286,4.547999305555556,0.016751195421956102,3.6265278260786236,0.010010392019893014,71.11652132463476,9.95365168064618,0.22620857046631232,0.02122658011177054,56.38694239763835,16.077354392083333,,,0.9323015913869737,0.023183006722883193,85.28397099776775,12.444344067453896,0.5,0.0,0.0,0.0,,,,,0.05265133681466394,0.01819693515034834,0.0,0.0
0.75,0.5,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.20854629629629629,0.028236108375259715,41.311,0.7025446605020936,0.126234375,0.0015641284880740338,2.64565625,0.018124704597560486,3.5469077380952383,0.0007391413415492026,4.63210763888889,0.011600933821956256,112.50984837962963,16.843171590880235,3.8724677083333328,0.0038925896897812617,3.7412515767267074,0.003196017938847625,12.393168761781917,2.751061461611625,0.2637228783603418,0.03642834096473004,11.447119489532252,3.0760916831053597,,,0.7764486073565846,0.06964128350198999,21.65261600903539,4.600722742715121,0.3,0.0,0.0,0.0,,,,,0.056668287095886366,0.008183406412548314,0.0,0.0
0.75,0.75,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.8148381944444445,0.047059596792130634,8.227,0.6941361537911708,0.606903125,0.004304433372837957,6.195445833333333,0.048274227876081925,3.4958777777777774,0.011744652614421447,7.153143055555555,0.02392737341404944,1953.4993277777776,186.9447106252757,5.3245104166666675,0.0061644906044453504,3.586118037765047,0.010217727405897284,219.93062478158103,22.276616926887062,0.22620857046631232,0.02122658011177054,180.65513361967464,46.7016622699,,,0.9622325800914514,0.0028013768207257868,281.45660594426954,25.789994399492084,0.5,0.0,0.0,0.0,,,,,0.013512092951503263,0.006740220780807713,0.0,0.0
0.75,0.75,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.6456956018518518,0.0604195908418867,10.666,1.3614115224036167,0.4674658564814815,0.00779978568610839,5.07670949074074,0.057750436566133004,3.4921607142857143,0.001929113865746357,6.381233796296296,0.04534882553891783,799.1053136574075,90.26435944123247,4.358882638888889,0.014406174580022928,3.724857016496194,0.010267728524017916,88.33559112848609,14.319259310070448,0.20498199035454176,0.0,88.33559112848609,14.319259310070448,,,0.946628616373221,0.01810135914905299,134.5214084635946,19.170530953488186,0.3,0.0,0.0,0.0,,,,,0.05823418118590824,0.03327044355989227,0.0,0.0
0.75,1.0,0.5,0.0,0.0,0.0,4,0.0,0.5,0.0,0.9078149305555556,0.08818223857899138,2.255,0.3897191296305584,0.8681392361111112,0.0074076655563017945,8.77064513888889,0.07338298951334941,3.2087246527777777,0.004102065027758909,8.851800347222223,0.07058439973972572,2530.1603256944445,326.86345264813434,6.030262499999999,0.033734456273358894,3.625477295511625,0.01960563156577388,520.6774682688779,62.93446641353199,0.22620857046631232,0.02122658011177054,472.1776019937152,111.40628494170294,,,0.9819736209115364,0.004547388994299677,742.0340322192371,87.2419366483537,0.5,0.0,0.0,0.0,,,,,0.0018310885611513888,0.0001177624377040562,0.0,0.0
0.75,1.0,0.7,0.0,0.0,0.0,4,0.0,0.3,0.0,0.5762505787037038,0.07726788070150561,4.327,0.2716781183680423,0.7978796296296297,0.006372266085939597,8.098449074074075,0.06496790224005587,3.3494082341269844,0.0019247862587124097,8.23726388888889,0.06568601862662274,827.9846956018519,114.17734091052289,4.815764930555555,0.018701686446167057,3.6976726689720816,0.009133905324017406,122.77423436864082,5.843611566673073,0.30617603858388287,0.01628772778225898,73.81039053374258,25.409856127701616,,,0.9400792971844447,0.013061231206279854,201.73752301592373,9.885458461376137,0.3,0.0,0.0,0.0,,,,,0.016963963219479128,0.007100492050550084,0.0,0.0
