run_id,eps_BB,kappa,f_A,k_off,k_on,k_fb,seed,f_B,largest_B_cluster_fraction,n_B_clusters,dense_B_fraction,mean_BB_coordination,mean_A_coordination,mean_B_coordination,B_cluster_size_second_moment,mean_coordination,mean_Rg,S_BB_peak,q_BB_peak,S_BB_kmin,tau_BB_peak,plateau_BB_peak,S_psi_peak,f_B_final,f_B_drift,mark_memory_time,mark_persistence,largest_cluster_time_std,f_B_time_std
epsBB0p5_kappa0p25_fA0p7_seed4,0.5,0.25,0.7,0.0,0.0,0.0,4,0.3,0.01809259259259259,76.96,0.004856481481481481,1.417736111111111,3.5465783730158726,3.7918773148148146,5.707828703703704,3.6201680555555558,3.8591824230298215,0.8270325444235045,0.35503922193065984,0.7900367323823155,371.08752160852714,0.15861007994107854,2.414019115805549,0.3,0.0,,,0.004627108109625478,0.0
epsBB0p5_kappa0p25_fA0p5_seed1,0.5,0.25,0.5,0.0,0.0,0.0,1,0.5,0.06216944444444444,124.472,0.031075,2.2873861111111116,3.5961694444444445,4.017302777777777,37.280175,3.8067361111111113,3.758898045756476,2.3072704492014693,0.20498199035454176,2.3072704492014693,,0.48521785042519644,3.63459522480425,0.5,0.0,,,0.02289984045580306,0.0
epsBB0p5_kappa0p25_fA0p5_seed2,0.5,0.25,0.5,0.0,0.0,0.0,2,0.5,0.058663888888888883,129.448,0.028536111111111113,2.304866666666667,3.5836430555555556,4.011901388888888,34.94691388888889,3.7977722222222225,3.764779667021421,2.46232980914755,0.20498199035454176,2.46232980914755,1223.8967162598212,0.43203387209616084,3.3653315895254696,0.5,0.0,,,0.025471891128346184,0.0
epsBB0p5_kappa0p25_fA0p5_seed3,0.5,0.25,0.5,0.0,0.0,0.0,3,0.5,0.05413055555555555,128.44,0.027797222222222223,2.262952777777778,3.5916,4.003066666666666,31.862294444444444,3.797333333333333,3.7731960726654052,2.108733842168618,0.20498199035454176,2.108733842168618,,0.6967701208247005,3.267941282346104,0.5,0.0,,,0.020041879570748725,0.0
epsBB0p5_kappa0p25_fA0p5_seed4,0.5,0.25,0.5,0.0,0.0,0.0,4,0.5,0.05424305555555556,127.896,0.029547222222222225,2.294525,3.5906597222222216,4.017620833333333,32.16569166666667,3.8041402777777775,3.753720335329792,2.000631749010735,0.2898883108016239,1.4927302909256104,537.7357934239618,0.24011060934114203,2.8778824238210254,0.5,0.0,,,0.02033295978140473,0.0
epsBB0p5_kappa0p5_fA0p7_seed1,0.5,0.5,0.7,0.0,0.0,0.0,1,0.3,0.07159953703703704,65.336,0.03295138888888889,2.033287037037037,3.536027777777778,3.989365740740741,25.871717592592596,3.672029166666667,3.798384984319494,4.316796082380311,0.20498199035454176,4.316796082380311,,0.5737253068746713,10.905745826629945,0.3,0.0,,,0.027662859219921454,0.0
epsBB0p5_kappa0p5_fA0p7_seed2,0.5,0.5,0.7,0.0,0.0,0.0,2,0.3,0.06407175925925927,69.164,0.031064814814814812,2.009824074074074,3.5400783730158727,3.9646782407407404,22.1907962962963,3.667458333333333,3.765201854519166,2.8688223496277425,0.20498199035454176,2.8688223496277425,,0.6446103756389222,7.087779710591643,0.3,0.0,,,0.02319673246366265,0.0
epsBB0p5_kappa0p5_fA0p7_seed3,0.5,0.5,0.7,0.0,0.0,0.0,3,0.3,0.057958333333333334,65.508,0.032594907407407406,1.9885046296296296,3.5359117063492067,3.962969907407407,20.667787037037037,3.664029166666667,3.7713494417799063,2.972145506351498,0.20498199035454176,2.972145506351498,,0.6261857610302374,7.891239070024358,0.3,0.0,,,0.017225326407820755,0.0
epsBB0p5_kappa0p5_fA0p7_seed4,0.5,0.5,0.7,0.0,0.0,0.0,4,0.3,0.06404861111111111,67.12,0.03164351851851852,2.0408055555555555,3.5330307539682546,3.974261574074074,23.57203703703704,3.6653999999999995,3.793630993719159,4.498300569513029,0.20498199035454176,4.498300569513029,,0.6240886437752192,12.691244634425209,0.3,0.0,,,0.021887634627731033,0.0
epsBB0p5_kappa0p5_fA0p5_seed1,0.5,0.5,0.5,0.0,0.0,0.0,1,0.5,0.33463750000000003,61.912,0.08950277777777776,2.8472638888888886,3.549634722222222,4.2447875,426.19267777777776,3.8972111111111114,3.705037163451728,9.55788073789255,0.2898883108016239,8.42626331263139,864.323745606798,0.3352565504493422,17.54367859981598,0.5,0.0,,,0.11952162823575715,0.0
epsBB0p5_kappa0p5_fA0p5_seed2,0.5,0.5,0.5,0.0,0.0,0.0,2,0.5,0.2765694444444445,66.4,0.08175694444444444,2.7841416666666663,3.5546305555555553,4.221850000000001,314.2146111111111,3.8882402777777774,3.7064955486179136,8.049191751340707,0.20498199035454176,8.049191751340707,,0.6726718313515798,15.492265801662914,0.5,0.0,,,0.10502557558889061,0.0
epsBB0p5_kappa0p5_fA0p5_seed3,0.5,0.5,0.5,0.0,0.0,0.0,3,0.5,0.2224402777777778,70.5,0.07173611111111111,2.70575,3.5630861111111107,4.185616666666667,228.81511666666663,3.874351388888889,3.719727755515009,7.420657627248198,0.2898883108016239,7.308079162590068,,0.6680383521151878,14.558392130878524,0.5,0.0,,,0.09370616877636086,0.0
epsBB0p5_kappa0p5_fA0p5_seed4,0.5,0.5,0.5,0.0,0.0,0.0,4,0.5,0.3767888888888889,62.616,0.08635277777777779,2.810497222222222,3.5458638888888885,4.248158333333333,474.52976666666666,3.8970111111111114,3.716154811141723,15.191783927300742,0.20498199035454176,15.191783927300742,,0.8689889340490092,28.346513811947073,0.5,0.0,,,0.09981932517037537,0.0
epsBB0p5_kappa0p75_fA0p7_seed1,0.5,0.75,0.7,0.0,0.0,0.0,1,0.3,0.41821296296296295,28.5,0.14239814814814816,3.1693703703703706,3.5009444444444444,4.461236111111111,387.9448194444445,3.7890319444444445,3.7404741203271468,18.198240404423395,0.2898883108016239,10.938773834967256,,0.854981597405611,43.110391897308666,0.3,0.0,,,0.12281393436528217,0.0
epsBB0p5_kappa0p75_fA0p7_seed2,0.5,0.75,0.7,0.0,0.0,0.0,2,0.3,0.4387847222222222,29.952,0.14622222222222223,3.164060185185185,3.4977718253968257,4.463092592592593,363.40658796296293,3.7873680555555556,3.7589711795514336,22.297573694449795,0.20498199035454176,22.297573694449795,,0.8747160618751446,50.97367057124579,0.3,0.0,,,0.06027942786079932,0.0
epsBB0p5_kappa0p75_fA0p7_seed3,0.5,0.75,0.7,0.0,0.0,0.0,3,0.3,0.5797037037037037,22.74,0.15843518518518515,3.287324074074074,3.4953125,4.527775462962963,607.6121805555556,3.8050513888888884,3.748407791105211,42.28375850486437,0.20498199035454176,42.28375850486437,,0.9081708489283734,95.52549614107656,0.3,0.0,,,0.07660847633429348,0.0
epsBB0p5_kappa0p75_fA0p7_seed4,0.5,0.75,0.7,0.0,0.0,0.0,4,0.3,0.44130787037037045,29.004,0.1452337962962963,3.218925925925926,3.5008184523809525,4.455835648148148,424.7122546296297,3.787323611111111,3.744650898791603,20.997680522165133,0.20498199035454176,20.997680522165133,,0.8988247883912678,49.181030831355244,0.3,0.0,,,0.13708861651685933,0.0
epsBB0p5_kappa0p75_fA0p5_seed1,0.5,0.75,0.5,0.0,0.0,0.0,1,0.5,0.7419569444444444,24.92,0.21300138888888892,3.776211111111111,3.47155,4.703027777777778,1609.7384638888889,4.08728888888889,3.6751770471772396,39.63269936530068,0.20498199035454176,39.63269936530068,,0.8968375396393234,76.60861346372059,0.5,0.0,,,0.060165122405672095,0.0
epsBB0p5_kappa0p75_fA0p5_seed2,0.5,0.75,0.5,0.0,0.0,0.0,2,0.5,0.7868986111111111,19.564,0.24231944444444442,3.9592666666666663,3.460344444444444,4.819083333333333,1800.3913027777776,4.139713888888889,3.664554108039296,78.47562037577711,0.20498199035454176,78.47562037577711,,0.931481803181156,145.43730114682495,0.5,0.0,,,0.05603063813072647,0.0
epsBB0p5_kappa0p75_fA0p5_seed3,0.5,0.75,0.5,0.0,0.0,0.0,3,0.5,0.7600527777777777,17.08,0.2696958333333333,4.051019444444444,3.452166666666667,4.919122222222223,1725.8995333333335,4.185644444444444,3.649534876707781,64.2989502334258,0.2898883108016239,62.00509370206098,,0.8645712198966761,117.24574640904966,0.5,0.0,,,0.09873350538128657,0.0
epsBB0p5_kappa0p75_fA0p5_seed4,0.5,0.75,0.5,0.0,0.0,0.0,4,0.5,0.7656291666666666,20.944,0.21702638888888887,3.7891916666666665,3.4729972222222223,4.722833333333334,1700.4385333333335,4.097915277777778,3.6486710697636204,53.15332379582796,0.20498199035454176,53.15332379582796,,0.9275694186283512,101.35157357866723,0.5,0.0,,,0.04179893914511955,0.0
epsBB0p5_kappa1_fA0p7_seed1,0.5,1.0,0.7,0.0,0.0,0.0,1,0.3,0.95625,8.308,0.5291898148148148,5.744898148148148,3.392001984126984,5.912851851851852,1580.987722222222,4.148256944444444,3.724546739707695,138.3023815797156,0.20498199035454176,138.3023815797156,,0.9694165914748782,285.5491377820048,0.3,0.0,,,0.01350313051139186,0.0
epsBB0p5_kappa1_fA0p7_seed2,0.5,1.0,0.7,0.0,0.0,0.0,2,0.3,0.6196412037037037,7.54,0.5136412037037037,5.655652777777777,3.398512896825397,5.838173611111111,961.3385833333333,4.13041111111111,3.7419259144157015,100.51245047358199,0.2898883108016239,39.51662483944828,,0.9051015489597818,202.99244654010417,0.3,0.0,,,0.17301326886911125,0.0
epsBB0p5_kappa1_fA0p7_seed3,0.5,1.0,0.7,0.0,0.0,0.0,3,0.3,0.6811180555555556,5.384,0.5009930555555556,5.596523148148147,3.397686507936508,5.774171296296296,1028.588,4.110631944444444,3.7316181013537473,62.50039612870094,0.2898883108016239,43.94881029102364,,0.8696100622952098,131.94119905398335,0.3,0.0,,,0.187608946129278,0.0
epsBB0p5_kappa1_fA0p7_seed4,0.5,1.0,0.7,0.0,0.0,0.0,4,0.3,0.8925092592592593,10.08,0.5216064814814815,5.713277777777777,3.3959742063492064,5.880111111111112,1386.900171296296,4.1412152777777775,3.7201138477253943,117.72125745537386,0.20498199035454176,117.72125745537386,,0.9570613739334057,239.84012395488773,0.3,0.0,,,0.0402233564335173,0.0
epsBB0p5_kappa1_fA0p5_seed1,0.5,1.0,0.5,0.0,0.0,0.0,1,0.5,0.9767125000000001,5.888,0.5594111111111112,5.8934,3.277088888888889,6.004661111111111,2747.913413888889,4.640875,3.6529233559083467,313.96295946064254,0.20498199035454176,313.96295946064254,,0.9909184063698266,554.7003122059466,0.5,0.0,,,0.007557899069765711,0.0
epsBB0p5_kappa1_fA0p5_seed2,0.5,1.0,0.5,0.0,0.0,0.0,2,0.5,0.9754749999999999,7.068,0.5879416666666667,6.035372222222223,3.267373611111111,6.136073611111111,2740.8834833333335,4.701723611111111,3.6704513058220596,390.6314248932502,0.20498199035454176,390.6314248932502,,0.9911788120663668,679.9829882701687,0.5,0.0,,,0.006611466493716115,0.0
epsBB0p5_kappa1_fA0p5_seed3,0.5,1.0,0.5,0.0,0.0,0.0,3,0.5,0.9842249999999999,5.024,0.5572347222222223,5.886413888888888,3.2815569444444446,5.984501388888889,2790.240125,4.633029166666667,3.6119068551609597,275.851531102885,0.20498199035454176,275.851531102885,,0.9534509396512225,510.64190629617207,0.5,0.0,,,0.0077456972324822975,0.0
epsBB0p5_kappa1_fA0p5_seed4,0.5,1.0,0.5,0.0,0.0,0.0,4,0.5,0.9753305555555555,6.992,0.561088888888889,5.907569444444444,3.2735055555555554,5.998719444444445,2740.4979916666666,4.6361125,3.671709866664711,304.1017297791219,0.20498199035454176,304.1017297791219,,0.9853971338375263,564.0309210159202,0.5,0.0,,,0.01210764285202115,0.0
epsBB0p75_kappa0_fA0p7_seed1,0.75,0.0,0.7,0.0,0.0,0.0,1,0.3,0.014773148148148148,76.988,0.004143518518518518,1.3601249999999998,3.5731160714285717,3.912793981481481,4.774231481481481,3.675019444444444,3.8047111723345988,0.5662572237761643,0.5021012828287303,0.3348456740227523,87.4758505133073,0.020891121463128222,1.21318444943393,0.3,0.0,,,0.0034037035777616546,0.0
epsBB0p75_kappa0_fA0p7_seed2,0.75,0.0,0.7,0.0,0.0,0.0,2,0.3,0.014300925925925927,79.188,0.004194444444444444,1.3993194444444443,3.567642857142857,3.909435185185185,4.97112962962963,3.6701805555555556,3.813172103422274,0.7064851175402183,0.20498199035454176,0.7064851175402183,,0.5981119570407253,1.297437746417791,0.3,0.0,,,0.0033523409966395635,0.0
epsBB0p75_kappa0_fA0p7_seed3,0.75,0.0,0.7,0.0,0.0,0.0,3,0.3,0.01294675925925926,81.068,0.002856481481481481,1.3769074074074075,3.5700753968253967,3.9048564814814815,4.661532407407407,3.670509722222222,3.793834269408252,0.6288079570352566,0.35503922193065984,0.45825485997418536,385.07131990306914,0.21006998201999133,1.2253401246140112,0.3,0.0,,,0.0024986075082838993,0.0
epsBB0p75_kappa0_fA0p7_seed4,0.75,0.0,0.7,0.0,0.0,0.0,4,0.3,0.013793981481481482,78.252,0.003430555555555555,1.3814768518518519,3.563260912698413,3.911974537037037,4.777666666666666,3.667875,3.8147551790132046,0.5605107442075037,0.5797766216032478,0.4724991444756751,61.82975547733623,0.0015815728319870323,1.2147839270892509,0.3,0.0,,,0.003262631915827402,0.0
epsBB0p75_kappa0_fA0p5_seed1,0.75,0.0,0.5,0.0,0.0,0.0,1,0.5,0.059027777777777776,120.38,0.0505125,2.485425,3.671081944444444,4.3573375,37.85569722222222,4.014209722222223,3.719841592290971,2.010660204993962,0.4099639807090835,1.9016185741061422,162.27898007888044,-0.05913076832746247,1.5077846626107527,0.5,0.0,,,0.019617631509674726,0.0
epsBB0p75_kappa0_fA0p5_seed2,0.75,0.0,0.5,0.0,0.0,0.0,2,0.5,0.052409722222222226,127.888,0.04315416666666667,2.4155499999999996,3.677463888888889,4.327638888888889,32.26811388888889,4.002551388888889,3.694864535985319,1.834578378706575,0.4099639807090835,1.3211118000559745,149.13894411445304,0.11883749548224264,1.3460211499785817,0.5,0.0,,,0.01676242888100471,0.0
epsBB0p75_kappa0_fA0p5_seed3,0.75,0.0,0.5,0.0,0.0,0.0,3,0.5,0.051986111111111115,126.832,0.04565972222222222,2.439052777777778,3.673581944444444,4.3334819444444435,33.09849722222222,4.003531944444445,3.727128140498265,1.873124811976142,0.4099639807090835,1.7727337524404072,137.21105938672142,0.1443286394997578,1.3387771288887915,0.5,0.0,,,0.01728472640730274,0.0
epsBB0p75_kappa0_fA0p5_seed4,0.75,0.0,0.5,0.0,0.0,0.0,4,0.5,0.05996944444444444,118.284,0.05753888888888889,2.551952777777778,3.666572222222222,4.388191666666666,40.25477500000001,4.027381944444444,3.7263666924926104,2.1322390158329845,0.35503922193065984,1.20179690402625,267.6678873962935,0.20596494828690876,1.5563835643529405,0.5,0.0,,,0.022221411269925242,0.0
epsBB0p75_kappa0p25_fA0p7_seed1,0.75,0.25,0.7,0.0,0.0,0.0,1,0.3,0.02614814814814815,79.472,0.014828703703703702,1.6503287037037038,3.560543650793651,4.03362962962963,8.138708333333334,3.7024694444444446,3.802566293528026,1.3855492550608042,0.35503922193065984,0.8867267473117884,717.2248786832572,0.2472618085647632,3.1271661824932218,0.3,0.0,,,0.007814646138692186,0.0
epsBB0p75_kappa0p25_fA0p7_seed2,0.75,0.25,0.7,0.0,0.0,0.0,2,0.3,0.023238425925925926,79.272,0.01105787037037037,1.5780046296296295,3.563480158730159,3.99412037037037,7.131912037037036,3.6926722222222224,3.793954094586375,1.2122598232389175,0.20498199035454176,1.2122598232389175,,0.6008205114322286,2.412816856885863,0.3,0.0,,,0.006651510308010656,0.0
epsBB0p75_kappa0p25_fA0p7_seed3,0.75,0.25,0.7,0.0,0.0,0.0,3,0.3,0.026175925925925925,75.924,0.015921296296296295,1.6101805555555557,3.5657251984126983,4.012270833333334,7.896185185185186,3.699688888888889,3.8191643426046458,1.059492103896245,0.20498199035454176,1.059492103896245,,0.5856545153495383,2.175859520856045,0.3,0.0,,,0.006289797844708339,0.0
epsBB0p75_kappa0p25_fA0p7_seed4,0.75,0.25,0.7,0.0,0.0,0.0,4,0.3,0.02528935185185185,76.552,0.015465277777777777,1.6153425925925926,3.566348214285714,4.020141203703703,7.853365740740741,3.702486111111111,3.8004039283386883,1.1018702743319253,0.4583536645959616,1.074083087564592,361.2176773223005,0.11338201148643566,2.425997800528781,0.3,0.0,,,0.007033238268646442,0.0
epsBB0p75_kappa0p25_fA0p5_seed1,0.75,0.25,0.5,0.0,0.0,0.0,1,0.5,0.1574375,92.488,0.09544166666666666,2.7750666666666666,3.6568791666666667,4.553095833333333,125.05920833333332,4.1049875,3.68777831532091,5.519881673031613,0.20498199035454176,5.519881673031613,,0.52474021893072,5.355072694328134,0.5,0.0,,,0.06526639565366216,0.0
epsBB0p75_kappa0p25_fA0p5_seed2,0.75,0.25,0.5,0.0,0.0,0.0,2,0.5,0.12149166666666668,95.176,0.09096666666666667,2.792188888888889,3.649713888888889,4.546580555555555,96.31085,4.098147222222222,3.6681208377999157,4.040478796453622,0.20498199035454176,4.040478796453622,1174.3128187688744,0.5133995632797885,4.029821086014758,0.5,0.0,,,0.04733248613613234,0.0
epsBB0p75_kappa0p25_fA0p5_seed3,0.75,0.25,0.5,0.0,0.0,0.0,3,0.5,0.15946944444444444,94.008,0.09350833333333335,2.7597694444444443,3.6545597222222224,4.545843055555555,126.05439166666666,4.100201388888888,3.6858807159935036,6.107408510544791,0.20498199035454176,6.107408510544791,,0.7178095369231416,6.1731201800689695,0.5,0.0,,,0.05895642543700086,0.0
epsBB0p75_kappa0p25_fA0p5_seed4,0.75,0.25,0.5,0.0,0.0,0.0,4,0.5,0.18595138888888887,94.736,0.09761805555555556,2.7930888888888883,3.648898611111111,4.559240277777778,145.94732222222223,4.104069444444445,3.6708392102031113,8.33630025948259,0.20498199035454176,8.33630025948259,,0.8061747117440238,10.733519971896682,0.5,0.0,,,0.060152640283713664,0.0
epsBB0p75_kappa0p5_fA0p7_seed1,0.75,0.5,0.7,0.0,0.0,0.0,1,0.3,0.2812754629629629,42.944,0.12662731481481482,2.6552685185185187,3.5470595238095237,4.641569444444445,155.3019166666667,3.8754125,3.7446258341890837,20.12161353973493,0.20498199035454176,20.12161353973493,,0.8970119729730284,34.39425855063638,0.3,0.0,,,0.05545878575324145,0.0
epsBB0p75_kappa0p5_fA0p7_seed2,0.75,0.5,0.7,0.0,0.0,0.0,2,0.3,0.21238657407407407,41.996,0.1301435185185185,2.664787037037037,3.548901785714286,4.649289351851852,108.31010648148148,3.879018055555555,3.7318477796289917,10.816774768671447,0.2898883108016239,7.248914945098675,,0.7408121303875794,18.836699842230907,0.3,0.0,,,0.04634116743331622,0.0
epsBB0p75_kappa0p5_fA0p7_seed3,0.75,0.5,0.7,0.0,0.0,0.0,3,0.3,0.14445833333333333,39.928,0.12255555555555557,2.5921018518518517,3.5454781746031743,4.597865740740741,73.07881018518518,3.861194444444444,3.7427531247164936,7.116878743258659,0.35503922193065984,6.900541477832766,,0.5947243850182703,12.538792901693242,0.3,0.0,,,0.04470303365856129,0.0
epsBB0p75_kappa0p5_fA0p7_seed4,0.75,0.5,0.7,0.0,0.0,0.0,4,0.3,0.1960648148148148,40.376,0.12561111111111112,2.6704675925925927,3.5461914682539684,4.639706018518519,113.34856018518519,3.8742458333333336,3.7457795683722597,11.517407995462635,0.20498199035454176,11.517407995462635,,0.8732459410474601,20.840712741581036,0.3,0.0,,,0.08017016153842647,0.0
epsBB0p75_kappa0p5_fA0p5_seed1,0.75,0.5,0.5,0.0,0.0,0.0,1,0.5,0.5862722222222221,39.58,0.30842638888888896,4.087852777777778,3.610313888888889,5.546880555555555,1064.4459416666666,4.578597222222222,3.621293606303312,76.97762093748116,0.2898883108016239,18.059305229495514,,0.9453472081911782,90.95959165419289,0.5,0.0,,,0.10518915798851768,0.0
epsBB0p75_kappa0p5_fA0p5_seed2,0.75,0.5,0.5,0.0,0.0,0.0,2,0.5,0.6729916666666668,34.988,0.2957930555555556,3.9869222222222223,3.624347222222222,5.493052777777777,1311.3801444444443,4.558700000000001,3.634495786111965,96.76779677588736,0.20498199035454176,96.76779677588736,,0.9510004165751028,118.1788752187502,0.5,0.0,,,0.03595404098667637,0.0
epsBB0p75_kappa0p5_fA0p5_seed3,0.75,0.5,0.5,0.0,0.0,0.0,3,0.5,0.6477055555555556,38.228,0.268625,3.8229333333333333,3.6296916666666665,5.370902777777778,1212.860611111111,4.500297222222222,3.6016250974667017,55.20724996326254,0.20498199035454176,55.20724996326254,,0.8643441871395294,65.67443781763558,0.5,0.0,,,0.022642910174552198,0.0
epsBB0p75_kappa0p5_fA0p5_seed4,0.75,0.5,0.5,0.0,0.0,0.0,4,0.5,0.6483388888888889,37.852,0.29565416666666666,3.990833333333334,3.612661111111111,5.496144444444444,1224.8077861111112,4.554402777777778,3.6486968144325163,55.513417621908,0.20498199035454176,55.513417621908,,0.9685145536420842,66.32297930049236,0.5,0.0,,,0.04681923810890952,0.0
epsBB0p75_kappa0p75_fA0p7_seed1,0.75,0.75,0.7,0.0,0.0,0.0,1,0.3,0.4828449074074074,9.668,0.4573287037037037,4.994129629629629,3.491385912698413,6.319168981481481,586.8452962962964,4.339720833333333,3.7020756524655436,51.94269597240523,0.20498199035454176,51.94269597240523,,0.8993470541554942,86.68899573489288,0.3,0.0,,,0.1546698621319907,0.0
epsBB0p75_kappa0p75_fA0p7_seed2,0.75,0.75,0.7,0.0,0.0,0.0,2,0.3,0.699761574074074,13.8,0.4512060185185185,4.9610509259259254,3.488998015873016,6.288162037037036,857.7161018518519,4.328747222222222,3.75180545771156,93.1854471503644,0.20498199035454176,93.1854471503644,,0.9396494501053183,138.53791313398938,0.3,0.0,,,0.050348129036107754,0.0
epsBB0p75_kappa0p75_fA0p7_seed3,0.75,0.75,0.7,0.0,0.0,0.0,3,0.3,0.6351041666666667,7.46,0.48335648148148147,5.185203703703704,3.4905029761904762,6.466868055555555,739.038962962963,4.3834125,3.7204045444572778,86.57073897731118,0.20498199035454176,86.57073897731118,,0.9643903568890251,132.4906682117246,0.3,0.0,,,0.01344935794466783,0.0
epsBB0p75_kappa0p75_fA0p7_seed4,0.75,0.75,0.7,0.0,0.0,0.0,4,0.3,0.7650717592592592,11.736,0.47797222222222224,5.166453703703702,3.4977559523809525,6.4507361111111114,1012.8208935185186,4.38365,3.725142411350393,121.64348241386351,0.20498199035454176,121.64348241386351,,0.9831276043430469,180.36805677377154,0.3,0.0,,,0.014469375630866711,0.0
epsBB0p75_kappa0p75_fA0p5_seed1,0.75,0.75,0.5,0.0,0.0,0.0,1,0.5,0.8615625,8.1,0.6016263888888889,6.124352777777778,3.5140583333333333,7.122563888888889,2138.2978777777776,5.318311111111111,3.604142959453629,212.29752559601647,0.20498199035454176,212.29752559601647,,0.9595220189497361,267.734826270362,0.5,0.0,,,0.007051005340497792,0.0
