run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,2000,6.77208811700901e+24,2.1552248695665197e+19,1098855363.7249641,1247236614332476.8,1.4944710996624602,4.204286927059814,0.001070954775520322
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,4000,8.027392643495646e+24,2.148180298567359e+19,1210093825.139662,1243159895004258.5,0.34487794607595235,18.21857668392586,0.0009845782338883562
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,6000,9.410333214799083e+24,2.212466984224817e+19,1323408028.154062,1280362838093065.5,0.5747965767932539,10.931146010355517,0.001103886608722526
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,8000,1.092184333459702e+25,2.2264521124231512e+19,1438457309.2340293,1288456083578212.5,0.8047152075105555,7.807961435968227,0.001022061709801447
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,10000,1.255944747519026e+25,2.228750531529854e+19,1554983117.8984308,1289786187227924.8,0.5747965767932539,10.931146010355517,0.0010401331115143342
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,12000,1.4330220149634916e+25,2.4415300008579957e+19,1678294073.6023357,1412922454200229.0,0.8047152075105555,7.807961435968227,0.0009733337261205386
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,14000,1.6247631048137126e+25,2.4626626143438504e+19,1810198411.2605286,1425151975893431.8,0.34487794607595235,18.21857668392586,0.0010920413717117152
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,16000,1.8315847358250897e+25,2.483234696801865e+19,1944176400.8703558,1437057116204783.0,0.5747965767932539,10.931146010355517,0.0011413526996174052
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,18000,2.0535429334798154e+25,2.53703995801406e+19,2081175563.0473251,1468194420147025.8,1.4944710996624602,4.204286927059814,0.0009828423908044548
M0288_N40_kappa0_pi0p990_seed2,correlated,288,40,0.5,0.0,0.99,20000,2.291021598174235e+25,2.5529894736865788e+19,2221574753.876988,1477424463938992.2,1.2645524689451586,4.96870273197978,0.0009930731939857475
