run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0288_N40_kappa0p5_pi0p990_epsAB1_seed1,288,40,27.7182631,1,0,1,0.4533606803,6.41148414,0.77780011,4.475074452,345.1621219,1.872390305,1.201476945,0.3161887532,0.0416157552,0.0210673182,0.006801601478,1444.848167,0.003703678424,1558.411199,1.622172269,-0.1226273935,0.0890663943,-1.570852944,3.209160702,1.500216597,12500
M0288_N40_kappa0p5_pi0p990_epsAB1_seed2,288,40,27.7182631,1,0,2,0.2266803401,6.764357133,0.412888849,6.764357133,344.8651247,1.521408971,1.16624503,0.1198795059,0.04130839433,0.02188028333,0.00789893389,4884.052886,0.0009206822061,5029.486469,0.8049814762,0.3910047898,-0.3124435396,-1.571704958,3.217877452,1.498835217,12500
M0288_N40_kappa0p5_pi0p990_epsAB1_seed3,288,40,27.7182631,1,0,3,0.4533606803,7.301243317,1.047978661,4.832607723,345.8754757,1.706867036,1.290590758,0.3201766061,0.04361024662,0.02316943646,0.008153441574,2571.374902,0.003257131078,2762.870647,0.8455716128,0.1862406372,-0.29228671,-1.571851807,3.219472474,1.499972939,12500
M0288_N40_kappa0p5_pi0p990_epsAB1_seed4,288,40,27.7182631,1,0,4,0.2266803401,15.66832813,0.7315890837,15.66832813,344.7754883,1.300193332,1.323711027,0.04823426771,0.04855430931,0.02721436485,0.01127014921,,0.0004197501602,39180.52828,0.3496646229,0.7073646944,0.08281214016,-1.570528579,3.218365812,1.49917983,12500
