n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,1,0,8,22,0.02620613879,7.849670574,0.449270555,7.849670574,0.449270555,2.031145274,0.02432952422,1.752091586,0.04782956803,1.199477277,0.02382142282,0.2690798545,0.03091437093,0.04289898063,0.000599691503,0.02298819383,0.0004427561732,0.008276059782,0.0002557284439,1457.726207,149.0789273,0.002218245061,0.0001303634715,1440.771511,132.1711323,1.10682026,0.1147334184,-0.05885546825,0.05368145563,-0.1328357077,0.125050531,-0.7850302978,0.0004722853869,3.329118781,0.00179383662,0.2855993321,0
144,0.975,0.025,8,22,0.03186664671,8.216714136,0.5185866914,8.139947136,0.5616857532,1.78133778,0.02174846214,1.76673072,0.05322872913,1.330231066,0.03920300948,0.2453942289,0.03163669393,0.04529555726,0.0006787224607,0.02441458495,0.0004979614697,0.008753538066,0.0002944938555,1760.29693,360.6221438,0.002464569712,0.0004033202817,1501.91131,271.1867597,0.9130581322,0.1583245685,0.05007748055,0.06910990011,-0.1146360727,0.08648358295,-0.7569500782,0.0007313460093,3.330025163,0.003286240072,0.3003867217,0.0147873896
144,0.95,0.05,8,22,0.04070295761,10.40405129,0.7421137441,10.40405129,0.7421137441,1.613506469,0.01694562061,1.811510197,0.04636414729,1.22502257,0.05522637183,0.2969094878,0.02709933794,0.0496462834,0.0007200049433,0.02765902737,0.0005925073295,0.01044316424,0.0003811358967,1672.631844,186.6952668,0.001765949853,0.0001383483298,1606.553046,223.3899218,1.19472646,0.1563799871,-0.01666990375,0.0240284871,0.09595340249,0.1486549965,-0.7299792235,0.0006604732788,3.323818901,0.002883928513,0.2855993321,0
144,0.925,0.075,8,22,0.03189079414,11.72373855,0.7402080406,11.69237359,0.7576821384,1.495978455,0.007892443841,1.627494594,0.04099683869,1.350117019,0.05700319864,0.1942903548,0.02253011466,0.05268664136,0.0008134194637,0.02973644277,0.0006082568583,0.01142629527,0.0003611432486,2647.173766,547.2979672,0.001796986373,0.000300517114,2019.92169,339.6330467,1.058468407,0.2219527896,0.08294085167,0.08975026397,-0.138305995,0.07449535346,-0.7038684112,0.0005392406708,3.317557264,0.002726272567,0.3003867217,0.0147873896
144,0.9,0.1,8,22,0.02157505754,13.32490687,0.6919825934,13.32490687,0.6919825934,1.361306858,0.01158951694,1.772979567,0.05029010397,1.350061335,0.06450976349,0.2469062143,0.0302424305,0.05746821536,0.0006703711835,0.03321735635,0.0005207346594,0.01308783222,0.0003374809521,2175.528676,352.6632014,0.001389461161,8.763161906e-05,2232.746233,402.2012478,0.7602665379,0.1371360707,0.1631505879,0.08196788087,-0.0141303492,0.1122733948,-0.6782029631,0.000670661916,3.318675105,0.001783269336,0.2855993321,0
144,0.875,0.125,8,22,0.04967456318,18.78796209,1.480477155,18.78796209,1.480477155,1.289220074,0.008194840378,1.669671311,0.07380992552,1.323237931,0.06715325337,0.2173502358,0.04069101235,0.06401358068,0.001255182192,0.03855183457,0.001064464994,0.01625145645,0.0007165963753,2693.703522,444.7106177,0.001052748938,7.951083462e-05,4059.590795,1314.45508,1.015775418,0.1750852198,0.1966627067,0.08947346602,0.07006775615,0.1964582226,-0.6545531249,0.0003278363619,3.316159282,0.001974353711,0.2855993321,0
144,0.85,0.15,8,22,0.1233812506,22.6347169,2.810959947,22.6347169,2.810959947,1.218482909,0.00563463046,1.598716959,0.05824351532,1.402685598,0.07934376534,0.1765797014,0.02971178077,0.07007763741,0.002432268326,0.04338329259,0.002127177318,0.01895901799,0.001428011011,3342.867146,575.2563518,0.0009433968837,0.0001151716381,4346.22768,1016.988136,1.184837904,0.1119737717,0.2638164473,0.07476575259,0.008057002381,0.07079573641,-0.6318007304,0.0006299114891,3.315177812,0.00237463838,0.2855993321,0
