n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.95,0.05,0.9893451078,31.76242549,0.6459339666
144,0.95,0.05,1.029743036,26.40295297,0.2532688398
144,0.95,0.05,1.068614851,23.39004205,0.2303703969
144,0.95,0.05,1.142397329,17.60249257,0.3547745377
144,0.95,0.05,1.177556213,15.34135829,0.1157750922
144,0.95,0.05,1.211695347,13.75654022,0.1406153604
144,0.95,0.05,1.244898627,12.4304386,0.08887829294
144,0.95,0.05,1.277239042,11.13137311,0.09992385323
144,0.95,0.05,1.308780558,9.970469514,0.0591744957
144,0.95,0.05,1.339579608,9.173664646,0.1193869727
144,0.95,0.05,1.399145269,7.759400459,0.07008158899
144,0.95,0.05,1.427996661,7.110090065,0.0549836997
144,0.95,0.05,1.456276568,6.575344979,0.04577633884
144,0.95,0.05,1.484017662,6.09420539,0.05216184263
144,0.925,0.075,0.2855993321,2661.445988,542.0834195
144,0.925,0.075,0.4038984489,796.1983819,77.14522955
144,0.925,0.075,0.4946725539,422.2585533,19.72467607
144,0.925,0.075,0.5711986643,279.9693056,17.05838977
144,0.925,0.075,0.638619521,176.9799158,3.560479822
144,0.925,0.075,0.6995726346,130.3783301,2.972093542
144,0.925,0.075,0.8077968978,76.23051997,1.808669758
144,0.925,0.075,0.8567979964,58.38797754,1.228015664
144,0.925,0.075,0.9031443878,46.88558363,0.8323766509
144,0.925,0.075,0.9472258251,38.03504995,0.570405423
144,0.925,0.075,0.9893451078,31.61088064,0.5984221596
144,0.925,0.075,1.029743036,27.24600941,0.2106970931
144,0.925,0.075,1.068614851,23.33924095,0.09872953473
144,0.925,0.075,1.142397329,17.3752758,0.415534887
144,0.925,0.075,1.177556213,15.64884544,0.1513468948
144,0.925,0.075,1.211695347,13.78429603,0.14190462
144,0.925,0.075,1.244898627,12.36133291,0.09433538339
144,0.925,0.075,1.277239042,11.15920688,0.113692044
144,0.925,0.075,1.308780558,10.01748979,0.06358352909
144,0.925,0.075,1.339579608,9.122553295,0.1094074991
144,0.925,0.075,1.399145269,7.763793726,0.1032397988
144,0.925,0.075,1.427996661,7.055658781,0.05872464663
144,0.925,0.075,1.456276568,6.587479727,0.04976248338
144,0.925,0.075,1.484017662,6.098330061,0.04680584018
144,0.9,0.1,0.2855993321,2175.528676,352.6632014
144,0.9,0.1,0.4038984489,952.2459426,90.2364492
144,0.9,0.1,0.4946725539,501.4500761,32.08603749
