n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.85,0.15,0.6995726346,4.001916188,0.05546487359
144,0.85,0.15,0.8077968978,3.013868244,0.0502436824
144,0.85,0.15,0.8567979964,2.80020634,0.04541410269
144,0.85,0.15,0.9031443878,2.594162293,0.03167424785
144,0.85,0.15,0.9472258251,2.420008569,0.03098246523
144,0.85,0.15,0.9893451078,2.248464855,0.0244429262
144,0.85,0.15,1.029743036,2.11907732,0.02545713777
144,0.85,0.15,1.068614851,2.025296068,0.02193334881
144,0.85,0.15,1.142397329,1.863945144,0.02137931958
144,0.85,0.15,1.177556213,1.78289925,0.0189100248
144,0.85,0.15,1.211695347,1.724049702,0.0157534599
144,0.85,0.15,1.244898627,1.665560249,0.01766245209
144,0.85,0.15,1.277239042,1.61722564,0.0131218915
144,0.85,0.15,1.308780558,1.571184336,0.01401025395
144,0.85,0.15,1.339579608,1.538058573,0.01583720813
144,0.85,0.15,1.399145269,1.456568438,0.01218561477
144,0.85,0.15,1.427996661,1.433975606,0.01401247386
144,0.85,0.15,1.456276568,1.404411689,0.01128605322
144,0.85,0.15,1.484017662,1.378101754,0.01161748836
