n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.1,0.9,1.142397329,1.254992446,0.1864209677
144,0.1,0.9,1.177556213,0.8876414042,0.01264595558
144,0.1,0.9,1.211695347,0.8023390906,0.005550070723
144,0.1,0.9,1.244898627,0.6952390587,0.005683577318
144,0.1,0.9,1.277239042,0.7142723184,0.005172330655
144,0.1,0.9,1.308780558,0.6568877579,0.004915382048
144,0.1,0.9,1.339579608,0.6177574743,0.01010371695
144,0.1,0.9,1.399145269,0.575833702,0.003200156081
144,0.1,0.9,1.427996661,0.5917886327,0.004463871096
144,0.1,0.9,1.456276568,0.5645531758,0.00924535521
144,0.1,0.9,1.484017662,0.545015924,0.008320968583
