run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,2000,-6660.45707321167,6215.73828125,3.431320257384156,0.7194141529224537,0.9995976625058433,6.285714285714286,0.003414480350033782
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,4000,-7449.712108612061,6127.125,3.4566207150390023,0.7091579861111111,0.7139983303613167,8.799999999999999,0.005063553773562893
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,6000,-7878.732509613037,6068.1630859375,3.4235509378879008,0.7023336905020254,0.42839899821678995,14.666666666666668,0.007267388036763885
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,8000,-8199.581405639648,6057.7998046875,3.389346327130244,0.7011342366536458,0.42839899821678995,14.666666666666668,0.012230999414610751
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,10000,-8380.749755859375,6116.103515625,3.4107569041873202,0.707882351345486,0.42839899821678995,14.666666666666668,0.015031153675641272
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,12000,-8454.626323699951,5964.53271484375,3.399440175292745,0.690339434588397,0.42839899821678995,14.666666666666668,0.01779535180196719
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,14000,-8712.647834777832,6050.73876953125,3.3877558738639233,0.700316987214265,0.42839899821678995,14.666666666666668,0.02212310009275714
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,16000,-8813.73021888733,6060.5224609375,3.405455022228466,0.7014493589048033,0.42839899821678995,14.666666666666668,0.021602256879172884
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,18000,-8824.97993183136,5977.0625,3.383107410143432,0.6917896412037037,0.42839899821678995,14.666666666666668,0.023534210928005523
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,20000,-9061.890567779541,5999.861328125,3.377223045335418,0.694428394458912,0.42839899821678995,14.666666666666668,0.025362273503209645
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,22000,-9239.725987434387,5953.638671875,3.3752492036291777,0.6890785499855323,0.42839899821678995,14.666666666666668,0.027393614742279544
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,24000,-9129.551393508911,6028.9697265625,3.360017788928759,0.6977974220558449,0.42839899821678995,14.666666666666668,0.027924973387854178
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,26000,-9273.739904403687,5939.7685546875,3.3805022011742962,0.6874732123480903,0.42839899821678995,14.666666666666668,0.028626395116028325
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,28000,-9255.901731491089,5911.13671875,3.3607056158720052,0.6841593424479167,0.42839899821678995,14.666666666666668,0.029440764754536868
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,30000,-9323.222505569458,6086.00927734375,3.3543491937442815,0.7043992219147859,0.42839899821678995,14.666666666666668,0.02974621050253688
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,32000,-9323.580490112305,6079.09130859375,3.369123197929748,0.7035985310872396,0.42839899821678995,14.666666666666668,0.030575518528363967
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,34000,-9347.973762512207,6127.263671875,3.3804092862181614,0.7091740360966435,0.42839899821678995,14.666666666666668,0.02999379258164777
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,36000,-9288.078901290894,6003.82861328125,3.392949476383172,0.6948875709816262,0.42839899821678995,14.666666666666668,0.030515610647474916
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,38000,-9540.56369972229,6126.62451171875,3.390069887516037,0.7091000592267072,0.42839899821678995,14.666666666666668,0.03201087762161321
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,40000,-9402.44137763977,6142.5859375,3.3809854205058545,0.7109474464699074,0.42839899821678995,14.666666666666668,0.0323958144619064
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,42000,-9340.371307373047,6074.8193359375,3.3817164968073388,0.703104089807581,0.42839899821678995,14.666666666666668,0.03198013373504801
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,44000,-9516.189683914185,6078.6767578125,3.359037776377372,0.7035505506727431,0.42839899821678995,14.666666666666668,0.03331746077001762
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,46000,-9456.929403305054,6118.4697265625,3.352203983705194,0.7081562183521413,0.42839899821678995,14.666666666666668,0.03244044524736747
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,48000,-9546.78218793869,6081.640625,3.354701565173679,0.7038935908564815,0.42839899821678995,14.666666666666668,0.03408511099300555
M0144_N40_kappa0_pi0p990_seed4,correlated,144,40,0.5,0.0,0.99,50000,-9410.888414382935,6058.45068359375,3.374121372312667,0.7012095698603877,0.42839899821678995,14.666666666666668,0.03298308425498543
