run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,2000,-26484.75538635254,24695.10546875,3.4725580454652802,0.7145574499059606,0.6368628303471435,9.8658376777221,0.0034472913993856256
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,4000,-29169.078872680664,24216.189453125,3.453631331334886,0.7006999263057002,0.6368628303471435,9.8658376777221,0.005833545915585078
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,6000,-31038.432098388672,24346.966796875,3.4349089880764176,0.7044839929651331,0.6368628303471435,9.8658376777221,0.008525087607272155
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,8000,-32200.305435180664,24323.802734375,3.4264443447996573,0.7038137365270544,0.6368628303471435,9.8658376777221,0.009764008935721423
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,10000,-33086.584075927734,24244.427734375,3.412377019233554,0.7015170062029803,0.45490202167653115,13.812172748810937,0.01213382442765646
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,12000,-33804.28387451172,24345.83203125,3.400482907676438,0.704451158311632,0.45490202167653115,13.812172748810937,0.014408075261244309
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,14000,-34029.17317199707,24379.4375,3.3936614249256576,0.7054235387731481,0.45490202167653115,13.812172748810937,0.015873349884064365
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,16000,-34805.9959564209,24155.26171875,3.3961936692815606,0.6989369710286458,0.45490202167653115,13.812172748810937,0.017814274691646984
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,18000,-34972.56311035156,24359.337890625,3.399635074965945,0.7048419528537327,0.45490202167653115,13.812172748810937,0.017932383199969107
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,20000,-35538.00256347656,24233.796875,3.398996266666687,0.701209400318287,0.27294121300591867,23.0202879146849,0.019549716605415563
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,22000,-35332.284912109375,23946.25390625,3.3912470881585826,0.6928892912688079,0.27294121300591867,23.0202879146849,0.020430936095262774
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,24000,-35772.36895751953,24484.85546875,3.3925410361149786,0.7084738272207755,0.27294121300591867,23.0202879146849,0.021167433010254463
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,26000,-35998.48359680176,24158.86328125,3.4002538248102536,0.6990411829065394,0.27294121300591867,23.0202879146849,0.023409582878525813
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,28000,-36102.286041259766,24320.857421875,3.3959119341476063,0.7037285133644386,0.27294121300591867,23.0202879146849,0.023445322472832725
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,30000,-36185.84817504883,24184.8671875,3.403449084857552,0.6997936107494213,0.27294121300591867,23.0202879146849,0.02476112123113393
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,32000,-36311.490814208984,24017.40234375,3.399013869069419,0.694947984483507,0.27294121300591867,23.0202879146849,0.027441466543125074
M0576_N40_kappa0_pi0p990_seed5,correlated,576,40,0.5,0.0,0.99,34000,-36588.19091796875,24347.419921875,3.388287939263977,0.7044971042209202,0.27294121300591867,23.0202879146849,0.029408856684504256
