ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs,MSD_mean,alpha2_mean,energy_mean,Rg_mean,n_contacts_mean
iid,0.0,30,0.0,0.0,6,3000,43,0.1141215106732348,0.16310892172961278,6.75607471454407,6.874014938384662,6,406,0.2098121365270117,0.9172530941168618,-95.39726982444171,1.9598767492833504,58.833333333333336
iid,0.0,30,0.0,0.0,6,3000,60,0.10960591133004927,0.1845238095238098,10.246071593764986,9.658630741375212,6,406,0.30648465544592074,0.7483787237629658,-95.577273913632,1.9577187051319644,59.333333333333336
iid,0.0,30,0.0,0.0,6,3000,84,0.10467980295566502,0.14675697865353018,14.694860289639088,15.80683420096419,6,406,0.41553951676415585,0.63817621109623,-92.88090014300347,1.9708442694257906,58.833333333333336
iid,0.0,30,0.0,0.0,6,3000,119,0.10016420361247948,0.2205801860974277,14.03329513625061,18.700285377198675,6,406,0.4481201249441227,0.3981573017723801,-96.81766263099873,1.9491299188269477,61.5
iid,0.0,30,0.0,0.0,6,3000,167,0.09893267651888342,0.318897099069513,18.13232363070338,22.02432081170485,6,406,0.5495253880704157,0.563173137170757,-98.96735816455327,1.9126316191807626,60.166666666666664
iid,0.0,30,0.0,0.0,6,3000,235,0.08702791461412152,0.16392993979200826,22.814346736476107,28.287078120827772,6,406,0.6454752142391892,0.4388042615669754,-97.8152743554328,1.9213258870532213,59.333333333333336
iid,0.0,30,0.0,0.0,6,3000,330,0.08292282430213464,0.16639299397920176,35.7875216152791,51.84558364036127,6,406,0.8978382763604161,0.4598910374129302,-97.80898393333514,1.8952703900391406,61.0
iid,0.0,30,0.0,0.0,6,3000,464,0.0845648604269294,0.2049808429118772,39.38004823520514,58.267625964472984,6,406,1.046764630696391,0.38852271676186284,-101.96411118664183,1.8800360394292184,66.0
iid,0.0,30,0.0,0.0,6,3000,653,0.07471264367816093,0.24192665571975888,48.12738255615239,66.15064544231063,6,406,1.3901795824446361,0.23710173087937023,-92.00906394957217,1.8916497746959413,63.833333333333336
iid,0.0,30,0.0,0.0,6,3000,918,0.06527093596059115,0.1352627257799663,51.93542428467929,75.22321679229401,6,406,1.4055344524248774,0.21996445797409192,-91.59667875242769,1.8981602118117695,60.833333333333336
iid,0.0,30,0.0,0.0,6,3000,1292,0.05418719211822661,0.09441707717569728,69.53513818011037,110.57069206062354,6,406,1.8707468056343384,0.10210590823551034,-95.6575925840062,1.812878503481005,59.833333333333336
iid,0.0,30,0.0,0.0,6,3000,1817,0.048850574712643674,0.09722222222222252,107.8339297623155,194.4848531366965,6,406,2.3678787039964746,0.13767494507918715,-103.5843128321028,1.7156034238005626,62.0
iid,0.0,30,0.0,0.0,6,3000,2555,0.03653530377668309,0.04221401204159829,111.98246845352638,198.74448921140993,6,406,2.6019245561696507,0.11419914214067435,-108.70809337288988,1.702464135375071,61.166666666666664
iid,0.0,30,0.0,0.0,6,3000,3594,0.04064039408866995,0.006362889983579618,175.7611880525177,345.63112065389976,6,406,3.373634847242327,0.07354243448280177,-112.37102402909392,1.5750858090743343,65.83333333333333
iid,0.0,30,0.0,0.0,6,3000,5055,0.029967159277504107,0.015941434044882307,228.0055900391841,463.2953775204375,6,406,4.243009123681902,0.18041009134823324,-99.25702678445752,1.5650752382844877,61.166666666666664
iid,0.0,30,0.0,0.0,6,3000,7110,0.03201970443349753,0.028735632183908243,235.66299229185645,486.44404498955817,6,406,5.04748188423691,-0.023473266983173202,-121.71836750867205,1.4474689059238637,71.0
iid,0.0,30,0.0,0.0,6,3000,10000,0.029146141215106735,0.05042419266557193,238.4919694558158,480.69700011158585,6,406,5.43372676903931,-0.01961601346535315,-110.7728667288631,1.5383895493297015,65.5
iid,0.0,30,0.0,0.0,6,10000,0,0.1720032840722496,0.02250957854405789,0.0,0.0,6,406,0.0,0.0,-116.85283970884531,1.47333649776528,69.83333333333333
iid,0.0,30,0.0,0.0,6,10000,1,0.16707717569786537,0.04714012041598158,0.07882119728745832,0.040008373145252664,6,406,0.007073647197988728,4.101005708077442,-119.31267727326679,1.4716357497303154,69.33333333333333
iid,0.0,30,0.0,0.0,6,10000,2,0.16461412151067323,0.03728790366721464,0.1941492882661278,0.1294319851219466,6,406,0.016386398358272637,3.3552050919878424,-116.75524962897326,1.4750120755226142,68.5
iid,0.0,30,0.0,0.0,6,10000,3,0.16338259441707717,0.02435686918445759,0.22556563802095406,0.1181948251349346,6,406,0.019701546228764837,2.2064012300342597,-119.44171156659064,1.4715671767186347,68.83333333333333
iid,0.0,30,0.0,0.0,6,10000,4,0.1613300492610837,0.019499178981939237,0.28014189739364415,0.13950124671149863,6,406,0.024742044529828103,1.975781749760215,-119.79028900886242,1.4682139336917033,69.16666666666667
iid,0.0,30,0.0,0.0,6,10000,6,0.15640394088669948,0.0482348111658488,0.36971299057377705,0.1631699240980203,6,406,0.03136568769065444,1.4179248332403638,-119.12488801340896,1.4752097088831138,68.33333333333333
iid,0.0,30,0.0,0.0,6,10000,8,0.15476190476190474,0.041392993979201924,0.4408147245295327,0.19151890906296062,6,406,0.03904967643267324,1.414494697113711,-117.20270596966235,1.4765014012634676,67.66666666666667
iid,0.0,30,0.0,0.0,6,10000,11,0.1510673234811166,0.028461959496443465,0.6382068918336891,0.3154824653301808,6,406,0.05269927005772928,1.1108318362394343,-116.9748735239673,1.465933999618614,67.5
iid,0.0,30,0.0,0.0,6,10000,15,0.14860426929392448,0.04077723043240249,0.6923584269494455,0.3655348203262336,6,406,0.062174455253886124,0.7186916591447959,-116.15006179097627,1.4704659543501892,66.83333333333333
iid,0.0,30,0.0,0.0,6,10000,22,0.145320197044335,0.08045977011494058,0.8974440627542072,0.4444922657700585,6,406,0.08282866570425465,0.6113258991897643,-118.78594868635416,1.4713480740012317,67.83333333333333
iid,0.0,30,0.0,0.0,6,10000,30,0.138752052545156,0.06787082649151686,1.5255620705858999,0.6566989771675793,6,406,0.13382956181841762,0.9867061827935156,-113.86279360979636,1.4784611994779702,67.0
iid,0.0,30,0.0,0.0,6,10000,43,0.1362889983579639,0.14997263273124983,2.1648775028353135,1.0543252199486226,6,406,0.17280174946324245,0.4253038869094515,-112.52323335667002,1.4806951294224773,67.66666666666667
iid,0.0,30,0.0,0.0,6,10000,60,0.12233169129720856,0.09578544061302602,2.7105263291957002,1.0356925172580105,6,406,0.23523709541704707,0.25443931302675915,-113.75743940716073,1.4825724572588002,66.5
iid,0.0,30,0.0,0.0,6,10000,84,0.12233169129720851,0.11056376573618207,3.280989254725295,1.4140775095824798,6,406,0.3031542503216668,0.32143845575127067,-112.20112371695116,1.471837823214683,68.33333333333333
iid,0.0,30,0.0,0.0,6,10000,119,0.11986863711001643,0.0998905309250126,3.454516622423378,1.9938348312878738,6,406,0.35784390190841453,0.431483774079523,-117.38446759741407,1.464526621581247,69.33333333333333
iid,0.0,30,0.0,0.0,6,10000,167,0.11740558292282428,0.03667214012041803,4.022113183503893,1.94877745480914,6,406,0.4672058041397411,0.4869721749863643,-115.2489275324897,1.4588059131184485,72.0
iid,0.0,30,0.0,0.0,6,10000,235,0.10016420361247946,0.04570333880678737,5.679955817795633,2.2051667657894543,6,406,0.6420469739393463,0.3252449696771393,-109.2049832753546,1.4988318647505505,69.16666666666667
iid,0.0,30,0.0,0.0,6,10000,330,0.09729064039408868,0.10981116584564818,5.633192962947686,2.2055651329819153,6,406,0.6573217563652216,0.4386514542978963,-114.88943961940237,1.4740672880796037,67.33333333333333
iid,0.0,30,0.0,0.0,6,10000,464,0.08949096880131363,0.022714833059660988,6.58004059837737,1.2447331911644306,6,406,0.8445588656587596,0.42030711634602785,-115.56916126778458,1.4621303113986517,69.5
iid,0.0,30,0.0,0.0,6,10000,653,0.07430213464696224,0.058634373289545835,8.007332446362794,1.1921861580208963,6,406,1.0117475082618943,0.11865201242211716,-115.4127687768851,1.4773610211887165,69.16666666666667
iid,0.0,30,0.0,0.0,6,10000,918,0.06486042692939244,0.03585112205801902,9.677813264435445,2.3158415125334346,6,406,1.2695446185954757,0.12802756688593833,-108.3732539638816,1.4982844452267408,67.33333333333333
iid,0.0,30,0.0,0.0,6,10000,1292,0.0632183908045977,0.05227148330596639,10.678584189487031,2.7478018732988168,6,406,1.4262602475945199,0.0627264361998069,-116.69184402439765,1.4887264157639917,68.83333333333333
iid,0.0,30,0.0,0.0,6,10000,1817,0.055829228243021355,0.053913519430760705,11.842510458881565,2.5061286782632908,6,406,1.945831584488735,0.11794330359673383,-112.81163192070771,1.5014441905650917,68.5
iid,0.0,30,0.0,0.0,6,10000,2555,0.04228243021346469,0.07177066228790369,13.14223889357836,2.9909157386806347,6,406,2.1259336961690845,-0.020392205495599076,-113.4862796212149,1.4841240023141962,68.5
iid,0.0,30,0.0,0.0,6,10000,3594,0.04802955665024631,0.09585385878489325,12.594445608938925,3.611764486161577,6,406,2.355883888855708,0.06395207657873693,-112.34184801935088,1.491958677616345,67.66666666666667
iid,0.0,30,0.0,0.0,6,10000,5055,0.03817733990147783,0.03674055829228253,16.56013213663933,2.283166563356997,6,406,2.835994656395934,-0.000646596360719028,-107.63423483061224,1.5123947146629322,67.5
iid,0.0,30,0.0,0.0,6,10000,7110,0.038998357963875206,0.05370826491516139,14.942122845585002,3.9399180201472697,6,406,2.9639076412471166,-0.11624768647634441,-113.63306464162042,1.490908330613868,67.33333333333333
iid,0.0,30,0.0,0.0,6,10000,10000,0.04064039408866996,0.025246305418719073,16.286146019552632,2.961052132947439,6,406,3.4668701036919907,-0.0563528184385198,-106.30872622129908,1.5252940736484035,64.33333333333333
iid,0.0,30,0.0,0.0,7,0,0,0.004105090311986864,0.0030103995621236983,0.0,0.0,6,406,0.0,0.0,768.5487445742019,6.4694290274187845,1.6666666666666667
iid,0.0,30,0.0,0.0,7,0,1,0.0028735632183908046,0.0028051450465243566,13.146640927355094,6.9377152636819055,6,406,0.049069831592578876,0.8343211696179829,741.4899909618556,6.426386602800194,1.3333333333333333
iid,0.0,30,0.0,0.0,7,0,2,0.002052545155993432,0.002805145046524356,24.77427940218242,12.052788207404825,6,406,0.09632219298974531,0.6182626238991631,722.7833935112334,6.4033070873171605,1.1666666666666667
iid,0.0,30,0.0,0.0,7,0,3,0.0024630541871921183,0.002463054187192118,33.45943374777873,14.368238491227212,6,406,0.1399086212997131,0.5132602632401871,705.4066250579003,6.384921352537379,1.3333333333333333
iid,0.0,30,0.0,0.0,7,0,4,0.0028735632183908046,0.0028051450465243566,44.319858999403,21.395353395133455,6,406,0.18010800769211768,0.3189841670478953,693.1510183210185,6.381383316398586,1.5
iid,0.0,30,0.0,0.0,7,0,6,0.0024630541871921183,0.002463054187192118,75.35263993927406,32.69997985305491,6,406,0.2876845620239969,0.18880302631304832,660.8531519144445,6.3361315692037055,1.5
iid,0.0,30,0.0,0.0,7,0,8,0.0024630541871921183,0.003284072249589491,116.3005931795595,58.20614015838169,6,406,0.4066730030877355,0.21341074893422593,624.0554473760561,6.286917592653719,2.1666666666666665
iid,0.0,30,0.0,0.0,7,0,11,0.0028735632183908046,0.004447181171319102,167.04962458516943,61.21761582088894,6,406,0.5889170053151906,0.03857298460601442,583.5661090330888,6.2394663505596375,2.0
iid,0.0,30,0.0,0.0,7,0,15,0.0020525451559934315,0.0036261631089217292,267.3741314178135,94.9318146085503,6,406,0.8884590303787402,-0.005014723425800098,529.4629177934195,6.162895437309351,2.0
iid,0.0,30,0.0,0.0,7,0,22,0.0012315270935960591,0.003078817733990148,491.857863011558,175.49462692971028,6,406,1.4580648835434389,-0.049569825770136,446.0050085808138,5.986512396373037,2.1666666666666665
iid,0.0,30,0.0,0.0,7,0,30,0.0016420361247947454,0.0021893814997263283,765.1503144059067,348.09139881359914,6,406,2.3005743877742924,-0.125234295674858,369.39217216977084,5.8520637235306205,2.6666666666666665
iid,0.0,30,0.0,0.0,7,0,43,0.0008210180623973727,0.0005473453749315821,1259.7139137828349,504.15370600505094,6,406,3.689788103185085,-0.15990219266185407,276.25229693254624,5.664832375226123,3.8333333333333335
iid,0.0,30,0.0,0.0,7,0,60,0.00041050903119868636,0.0003420908593322387,1953.2660495898328,678.3545215251079,6,406,5.492417580940841,-0.13637817170016633,197.84117950861108,5.4182892077468034,3.6666666666666665
iid,0.0,30,0.0,0.0,7,0,84,0.0008210180623973727,0.0005473453749315821,2696.577170873811,1145.2835665421476,6,406,7.777444867735698,-0.1325362371804365,134.96197934998813,5.194878906803044,5.0
iid,0.0,30,0.0,0.0,7,0,119,0.0,0.0,3619.0613039262803,2025.437613407463,6,406,10.427209355084347,-0.12214846483235998,87.1487758651457,4.961425492697399,7.5
iid,0.0,30,0.0,0.0,7,0,167,0.00041050903119868636,0.0003420908593322387,4419.58662502204,2783.868359448336,6,406,12.62416821376496,-0.0969125239149106,59.39370469255517,4.749586883091244,10.0
iid,0.0,30,0.0,0.0,7,0,235,0.0016420361247947454,0.0013683634373289546,5686.971291963179,3839.5722161840295,6,406,15.066511983700702,-0.029700995627485776,29.87909560661566,4.387400203248141,12.333333333333334
iid,0.0,30,0.0,0.0,7,0,330,0.0016420361247947454,0.0013683634373289546,6631.6743273970105,4477.813801744196,6,406,17.853618460599794,-0.05281376724856229,13.367072391170934,4.116663963399501,14.666666666666666
iid,0.0,30,0.0,0.0,7,0,464,0.0008210180623973727,0.0005473453749315821,7647.6641763499965,4722.041251513357,6,406,20.55666074571109,-0.03707360029351098,-12.157273572842564,3.7363396176094454,21.5
iid,0.0,30,0.0,0.0,7,0,653,0.0008210180623973727,0.0013683634373289548,8862.614329342114,5772.785502276799,6,406,23.036514228114694,-0.0159890025244509,-40.409056175000465,3.2912343438693754,29.833333333333332
iid,0.0,30,0.0,0.0,7,0,918,0.0008210180623973727,0.0005473453749315821,9828.631127725957,6081.779349938517,6,406,26.966893755966954,0.006908232562551113,-55.49015831359634,2.9061041337387294,39.5
iid,0.0,30,0.0,0.0,7,0,1292,0.00041050903119868636,0.0003420908593322387,10444.443969987471,6626.660129440701,6,406,29.41322631520571,-0.027110811942802276,-78.5120674352917,2.592104460712618,50.166666666666664
iid,0.0,30,0.0,0.0,7,0,1817,0.0008210180623973727,0.0005473453749315821,11168.468804508288,6532.93647989249,6,406,32.08287352196509,-5.8688349452403386e-05,-90.48649267055892,2.266262538980991,52.0
iid,0.0,30,0.0,0.0,7,0,2555,0.0008210180623973727,0.0005473453749315821,11504.557440579063,6854.372080021504,6,406,34.0236001152764,0.005659088415421547,-98.66022604921007,2.0421593925186183,61.0
iid,0.0,30,0.0,0.0,7,0,3594,0.0012315270935960591,0.0014367816091954023,11830.62049274719,6683.400020192401,6,406,35.333149076565874,-0.00426938798422936,-106.9594910767404,1.8994549955196485,64.0
iid,0.0,30,0.0,0.0,7,0,5055,0.0012315270935960591,0.0006157635467980298,12135.945287217277,6552.6371622249235,6,406,37.03688727050476,0.006009370277897959,-104.71428475574929,1.8154472393654029,65.66666666666667
iid,0.0,30,0.0,0.0,7,0,7110,0.0012315270935960591,0.0006157635467980298,12481.741056134144,6595.837655953102,6,406,36.70649896028746,0.029082466023193383,-107.36046051572141,1.7318896082011854,62.5
iid,0.0,30,0.0,0.0,7,0,10000,0.0012315270935960591,0.0006157635467980298,12732.302104209644,6569.665451046085,6,406,39.90057041222934,0.009647622571641182,-113.5747512326746,1.5989443053655812,63.666666666666664
iid,0.0,30,0.0,0.0,7,100,0,0.01600985221674877,0.02196223316912972,0.0,0.0,6,406,0.0,0.0,109.76994462471856,5.09545457506838,6.5
iid,0.0,30,0.0,0.0,7,100,1,0.01477832512315271,0.021346469622331676,4.309764767033693,2.9410033451706274,6,406,0.03266354848694961,1.1150852420371595,107.75446937804416,5.086885603764824,6.666666666666667
iid,0.0,30,0.0,0.0,7,100,2,0.013136288998357963,0.016967706622879063,9.389866204545037,6.69152986015324,6,406,0.057823364657682175,0.4557843122530137,108.39201874909857,5.084050833305163,6.5
iid,0.0,30,0.0,0.0,7,100,3,0.014367816091954021,0.02086754241926657,15.087569767198467,9.258334832805904,6,406,0.08801489710630327,0.30247139199965906,107.6420854549396,5.078168262321918,7.0
iid,0.0,30,0.0,0.0,7,100,4,0.013957307060755335,0.014504652435686919,20.564545739446036,10.735328499258065,6,406,0.1241267981783452,0.17301147010067694,106.74076424295406,5.070135256931534,7.166666666666667
iid,0.0,30,0.0,0.0,7,100,6,0.01231527093596059,0.014778325123152735,28.131930714493816,14.229946093842743,6,406,0.18229907834317102,0.19556349337507126,106.62579460934585,5.0623064148399,7.333333333333333
iid,0.0,30,0.0,0.0,7,100,8,0.011083743842364532,0.015394088669950724,33.7705789528143,15.5848920825151,6,406,0.235787457517269,0.16749350628163062,100.71497549931506,5.05375373283051,7.833333333333333
iid,0.0,30,0.0,0.0,7,100,11,0.010262725779967159,0.01758347016967706,52.98121394387002,28.709254874120248,6,406,0.3577065657209184,0.018247891896732593,93.2001015357193,5.006955850706864,8.0
iid,0.0,30,0.0,0.0,7,100,15,0.009852216748768471,0.013136288998357963,70.41239863207672,39.62443146532353,6,406,0.4723338270233308,-0.0850172038759315,89.9987127078554,4.983624050045569,7.666666666666667
iid,0.0,30,0.0,0.0,7,100,22,0.007799671592775041,0.0077312534209085905,107.53222762911459,66.44072684960679,6,406,0.6691575785667855,0.03941835009240572,86.58088430494745,4.938610457645485,7.333333333333333
iid,0.0,30,0.0,0.0,7,100,30,0.005747126436781609,0.0038314176245210743,145.6290795318233,80.77120862590091,6,406,0.9047996789352833,0.14654139882771974,81.20883890678141,4.90906837588696,7.166666666666667
iid,0.0,30,0.0,0.0,7,100,43,0.008620689655172412,0.01539408866995075,226.63875352028717,150.06576622421656,6,406,1.1793175070780488,-0.034048780807942526,76.18451170251403,4.826414363884941,8.333333333333334
iid,0.0,30,0.0,0.0,7,100,60,0.0073891625615763535,0.012315270935960592,319.069622470263,239.71943065702078,6,406,1.5854197434209103,-0.020186130622300253,66.04454007317192,4.742149421160771,8.666666666666666
iid,0.0,30,0.0,0.0,7,100,84,0.006157635467980295,0.003899835796387525,419.4875140527388,298.7661691858759,6,406,2.111557746352759,0.002244125275311574,52.83755093314405,4.655468043132715,9.5
iid,0.0,30,0.0,0.0,7,100,119,0.006157635467980295,0.006362889983579646,653.4687495226615,598.9521260162904,6,406,2.810985600888335,0.06375847057389926,36.84628816064299,4.448692708677032,10.833333333333334
iid,0.0,30,0.0,0.0,7,100,167,0.004105090311986863,0.0038314176245210726,937.9524569786182,863.4669661369891,6,406,3.8510816074361447,0.11904954239102396,24.090861862287586,4.3077238382026275,12.333333333333334
iid,0.0,30,0.0,0.0,7,100,235,0.004515599343185551,0.005268199233716472,1167.985800740814,1026.8455084273355,6,406,4.933064182312195,0.013844040619492404,14.22970297288033,4.113546494220177,15.5
iid,0.0,30,0.0,0.0,7,100,330,0.0049261083743842365,0.006568144499178984,1481.2231771313561,1166.4721849219918,6,406,6.2831649462835,-0.0019257997156341318,-4.469850444096559,3.88328302475116,20.166666666666668
iid,0.0,30,0.0,0.0,7,100,464,0.0036945812807881776,0.0038998357963875197,2023.0757916788762,1463.2051894517194,6,406,8.272801063895477,-0.022250150653417938,-19.448395628919226,3.5046231486111115,25.5
iid,0.0,30,0.0,0.0,7,100,653,0.004515599343185551,0.011015325670498084,2515.2031936771023,1894.820517298051,6,406,10.133636333353776,0.008805068545085485,-47.72413538130831,3.2152865637635983,33.0
iid,0.0,30,0.0,0.0,7,100,918,0.004515599343185551,0.0044471811713191,2908.703681636334,2034.4542477738519,6,406,12.307870034120363,-0.023345008603467315,-54.71160973508768,2.8734379999000907,40.166666666666664
iid,0.0,30,0.0,0.0,7,100,1292,0.006157635467980295,0.002257799671592776,3366.0477294991774,2367.6936474866197,6,406,14.561719672549282,-0.07023853040371265,-73.77156708072455,2.548891173996106,46.666666666666664
iid,0.0,30,0.0,0.0,7,100,1817,0.0049261083743842365,0.003284072249589492,3812.664262262602,2392.266280096765,6,406,17.524078363040125,0.028070073642785315,-93.2171812822865,2.2108242782252,54.0
iid,0.0,30,0.0,0.0,7,100,2555,0.005747126436781609,0.004652435686918446,4062.5455946760485,2589.922725918428,6,406,18.91051317857567,-0.0012785678670336198,-108.87997287117965,2.0167714460408317,65.0
iid,0.0,30,0.0,0.0,7,100,3594,0.003284072249589491,0.006294471811713192,4179.77286068513,2486.942227713806,6,406,19.578656114885884,-0.04678011166602473,-97.12184911848725,1.9317236735815975,61.333333333333336
iid,0.0,30,0.0,0.0,7,100,5055,0.0049261083743842365,0.007389162561576356,4407.745393965427,2356.4299334425436,6,406,21.324712415730307,-0.04951750043533487,-101.34438239523523,1.829532300858861,64.0
iid,0.0,30,0.0,0.0,7,100,7110,0.004105090311986864,0.004652435686918446,4707.964314262338,2350.5905746592653,6,406,21.564165935058952,-0.0043090574291992185,-103.90714545026377,1.6973747165622293,62.5
iid,0.0,30,0.0,0.0,7,100,10000,0.0028735632183908046,0.004447181171319102,4896.3627156531875,2428.284477175207,6,406,24.583491785009954,-0.03593482939796577,-106.38909734531684,1.5891754297840217,61.333333333333336
iid,0.0,30,0.0,0.0,7,300,0,0.03325123152709359,0.06137110016420375,0.0,0.0,6,406,0.0,0.0,15.348477520685618,4.175436411256088,13.5
iid,0.0,30,0.0,0.0,7,300,1,0.03201970443349753,0.05582922824302138,2.7894160428388712,1.8343277941040976,6,406,0.02668053528633657,1.3853283750588021,14.367080223026965,4.17269359047539,14.333333333333334
iid,0.0,30,0.0,0.0,7,300,2,0.02955665024630542,0.052545155993431875,4.687927254273379,2.852062531771603,6,406,0.04742892565553774,0.7828542916328206,15.970395266786118,4.178361870638136,13.666666666666666
iid,0.0,30,0.0,0.0,7,300,3,0.028325123152709363,0.04659277504105088,7.77073067933825,4.583367465000929,6,406,0.07720841128848123,0.4900474138768032,16.41941278413928,4.159898881658191,13.5
iid,0.0,30,0.0,0.0,7,300,4,0.025451559934318555,0.04652435686918444,10.871558283574737,6.99021188563434,6,406,0.0972154498479645,0.3153811993834336,18.660236022755353,4.161135989280892,12.833333333333334
iid,0.0,30,0.0,0.0,7,300,6,0.02586206896551724,0.043308702791461456,14.91852619721532,8.802788957826909,6,406,0.15614051953274274,0.28791899191294235,16.782384014741762,4.167310697496206,13.333333333333334
iid,0.0,30,0.0,0.0,7,300,8,0.022988505747126436,0.035030103995621203,18.459238389573386,10.288821548275484,6,406,0.2012839967655976,0.21533621410397127,16.33579912191056,4.160942301664964,13.166666666666666
iid,0.0,30,0.0,0.0,7,300,11,0.02463054187192118,0.05665024630541872,21.802811432175346,11.12917190101023,6,406,0.24645512773781372,0.12769036037106377,14.832413780666885,4.139516792762771,14.333333333333334
iid,0.0,30,0.0,0.0,7,300,15,0.023399014778325122,0.044950738916256165,28.043949094654906,11.747224177676902,6,406,0.3357480477055484,0.08149616544349436,18.056341037630933,4.123243395408859,14.166666666666666
iid,0.0,30,0.0,0.0,7,300,22,0.020525451559934318,0.028461959496442233,39.87075921260543,17.615978690833543,6,406,0.46256092776424396,0.06181809465717366,16.051971360316205,4.111931443711851,13.5
iid,0.0,30,0.0,0.0,7,300,30,0.020935960591133007,0.03345648604269291,47.132802297339076,24.137636262410062,6,406,0.5426573519000756,0.023127075150916998,13.367072391170934,4.116663963399501,14.666666666666666
iid,0.0,30,0.0,0.0,7,300,43,0.020525451559934318,0.032567049808429116,64.2548040457135,37.36153998985223,6,406,0.7404118214271399,0.02612123874509842,7.483390363958385,4.0823454116853535,16.833333333333332
iid,0.0,30,0.0,0.0,7,300,60,0.018062397372742203,0.02846195949644221,104.88300910213114,73.94744969597649,6,406,1.0564255393249156,0.06938424933204339,4.953975217076603,4.028544451024249,17.166666666666668
iid,0.0,30,0.0,0.0,7,300,84,0.017241379310344824,0.04515599343185554,105.33848953950097,61.13685244738554,6,406,1.180869395176806,0.07167448484642336,0.3436067409163801,3.9929725177221673,17.333333333333332
iid,0.0,30,0.0,0.0,7,300,119,0.017651888341543513,0.037287903667214024,143.87641788140016,75.87090509291778,6,406,1.444241532489043,-0.03208316566337641,-4.034071937037763,3.909706090169417,18.5
iid,0.0,30,0.0,0.0,7,300,167,0.01477832512315271,0.011494252873563215,254.62532068055017,146.45999043419872,6,406,1.9658893479688613,-0.014430389106123412,-11.313267551982733,3.707074539449863,19.833333333333332
iid,0.0,30,0.0,0.0,7,300,235,0.014367816091954021,0.015120415982484963,331.5897090076092,192.90071147113244,6,406,2.6494863384062004,0.03973431440683493,-17.622091452842128,3.5466836987328256,22.833333333333332
iid,0.0,30,0.0,0.0,7,300,330,0.012725779967159278,0.009373289545703335,505.48974571562024,273.7496962557296,6,406,3.444176542717999,0.04950337038845607,-31.50528635721867,3.34400572582024,29.666666666666668
iid,0.0,30,0.0,0.0,7,300,464,0.010262725779967159,0.006089217296113848,564.2619043549176,249.2073226264746,6,406,4.205137075626158,0.01408638804048351,-44.72804155200777,3.221695963216815,32.333333333333336
iid,0.0,30,0.0,0.0,7,300,653,0.011083743842364532,0.012110016420361247,782.4543665681582,340.8135630744037,6,406,5.577599198999676,-0.017237355669994625,-60.5367508052578,2.933464715809222,42.0
iid,0.0,30,0.0,0.0,7,300,918,0.010673234811165846,0.008757525998905301,1030.7318954164978,465.1309985091856,6,406,7.216722978689013,-0.012849970735141547,-66.24876220991136,2.655263658752523,46.166666666666664
iid,0.0,30,0.0,0.0,7,300,1292,0.01354679802955665,0.017036124794745488,1179.3891827421166,567.2319500342608,6,406,8.504890954183963,-0.03646717013926173,-78.61345882994237,2.4304782964419913,50.666666666666664
iid,0.0,30,0.0,0.0,7,300,1817,0.009441707717569787,0.011015325670498078,1484.0799515110702,715.5887936054473,6,406,10.46571922318154,-0.02981174595211929,-99.7849672768316,2.047933234676394,58.5
iid,0.0,30,0.0,0.0,7,300,2555,0.010673234811165845,0.010399562123700062,1593.4141203864683,781.5541413034047,6,406,11.047433514146233,-0.00492113163921748,-109.18221560132481,1.9767173370713558,66.33333333333333
iid,0.0,30,0.0,0.0,7,300,3594,0.006157635467980296,0.014573070607553367,1685.0377233117936,838.2400860592458,6,406,12.013169858659028,-0.07632271797388492,-99.41665547724737,1.899604405084718,62.166666666666664
iid,0.0,30,0.0,0.0,7,300,5055,0.011083743842364532,0.022783251231527073,1806.3245940873132,988.3916528000772,6,406,12.875394992044923,-0.038149133515574786,-103.45244174230727,1.846006735816886,61.666666666666664
iid,0.0,30,0.0,0.0,7,300,7110,0.009031198686371101,0.0038314176245210713,2160.336628739462,1687.5203469883184,6,406,13.654172403732446,-0.04001652311456081,-105.17612570677382,1.6881096506366602,61.833333333333336
iid,0.0,30,0.0,0.0,7,300,10000,0.009852216748768473,0.010673234811165838,2347.1380628776046,2040.730193821184,6,406,16.880926196486172,-0.07408558666797348,-111.65367487375086,1.5792253154506746,63.833333333333336
iid,0.0,30,0.0,0.0,7,1000,0,0.09564860426929393,0.3615900383141754,0.0,0.0,6,406,0.0,0.0,-55.23162658175256,2.8889130431852457,38.833333333333336
iid,0.0,30,0.0,0.0,7,1000,1,0.090311986863711,0.3544061302681987,0.6700589012437764,0.4952566315062307,6,406,0.015000550279893174,2.57296109014234,-53.9529796072971,2.896191911091687,38.666666666666664
iid,0.0,30,0.0,0.0,7,1000,2,0.08908045977011493,0.3369594964422559,1.5113968186771831,1.5697266250081112,6,406,0.030490598870712576,1.53965645253301,-53.4633150728309,2.898068008135311,38.0
iid,0.0,30,0.0,0.0,7,1000,3,0.08661740558292282,0.36405309250136925,2.0368178450296774,1.067920243245778,6,406,0.047215375423716316,1.2231838771022365,-52.99311202766635,2.9018678105022295,37.666666666666664
iid,0.0,30,0.0,0.0,7,1000,4,0.08620689655172414,0.3530377668308696,2.3834981446787644,1.1809387071685469,6,406,0.061479029855132344,1.1266903698567574,-53.850987706187645,2.9021198985350924,38.333333333333336
