n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,1,0,0.2855993321,8.016219433,1.063662835
144,1,0,0.4038984489,5.177891895,0.7591297604
144,1,0,0.4946725539,5.279464381,0.7047181797
144,1,0,0.5711986643,4.958480813,0.5857703086
144,1,0,0.638619521,3.76506241,0.324766718
144,1,0,0.6995726346,3.418039963,0.1304579565
144,1,0,0.8077968978,2.96709461,0.1201462901
144,1,0,0.8567979964,2.65915282,0.07064042529
144,1,0,0.9031443878,2.565458633,0.08950220446
144,1,0,0.9472258251,2.439887891,0.08387216629
144,1,0,0.9893451078,2.292561167,0.09578076071
144,1,0,1.029743036,2.175261464,0.0577855261
144,1,0,1.068614851,2.12887121,0.07859044219
144,1,0,1.142397329,1.818302679,0.1036577954
144,1,0,1.177556213,1.824082023,0.04238304362
144,1,0,1.211695347,1.758939283,0.04472889662
144,1,0,1.244898627,1.695734194,0.05743314097
144,1,0,1.277239042,1.697655386,0.04955606058
144,1,0,1.308780558,1.632814002,0.04677073519
144,1,0,1.339579608,1.534739279,0.03635708262
144,1,0,1.399145269,1.524005,0.01826548652
144,1,0,1.427996661,1.490347799,0.03867125137
144,1,0,1.456276568,1.442373366,0.03152869196
144,1,0,1.484017662,1.423023158,0.03942037616
144,0.95,0.05,0.2855993321,11.13707028,1.514986858
144,0.95,0.05,0.4038984489,13.26668301,1.524871605
144,0.95,0.05,0.4946725539,13.87993296,1.205538386
144,0.95,0.05,0.5711986643,9.49891312,2.40608647
144,0.95,0.05,0.638619521,6.208716953,0.3008281539
144,0.95,0.05,0.6995726346,4.663069536,0.2278839244
144,0.95,0.05,0.8077968978,3.873889004,0.1817502799
144,0.95,0.05,0.8567979964,3.133482725,0.1893826639
144,0.95,0.05,0.9031443878,3.164303924,0.1260554748
144,0.95,0.05,0.9472258251,2.826558754,0.08011184911
144,0.95,0.05,0.9893451078,2.536144099,0.1393892314
144,0.95,0.05,1.029743036,2.501866298,0.05562322316
144,0.95,0.05,1.068614851,2.223538784,0.06862036385
144,0.95,0.05,1.142397329,1.978223692,0.06693716261
144,0.95,0.05,1.177556213,1.93378934,0.086972856
144,0.95,0.05,1.211695347,1.844052211,0.02181408012
144,0.95,0.05,1.244898627,1.740573269,0.03119930379
144,0.95,0.05,1.277239042,1.709842556,0.06607095982
144,0.95,0.05,1.308780558,1.656922977,0.03171286997
144,0.95,0.05,1.339579608,1.584216205,0.03519412439
144,0.95,0.05,1.399145269,1.516573915,0.02837877532
144,0.95,0.05,1.427996661,1.47447665,0.03440888441
144,0.95,0.05,1.456276568,1.464786823,0.03016886292
144,0.95,0.05,1.484017662,1.421752045,0.03746458606
144,0.9,0.1,0.2855993321,61.56135249,9.860756934
144,0.9,0.1,0.4038984489,29.0091747,2.38037682
144,0.9,0.1,0.4946725539,15.82755764,1.834168826
144,0.9,0.1,0.5711986643,7.785994003,1.035714574
144,0.9,0.1,0.638619521,7.077396533,0.3943037898
144,0.9,0.1,0.6995726346,4.91472984,0.417911634
144,0.9,0.1,0.8077968978,4.004192421,0.1730065655
144,0.9,0.1,0.8567979964,3.195825835,0.1734639724
144,0.9,0.1,0.9031443878,2.860457845,0.1240179009
144,0.9,0.1,0.9472258251,2.559409623,0.1335885932
144,0.9,0.1,0.9893451078,2.297832983,0.08186768055
144,0.9,0.1,1.029743036,2.292053264,0.08366665099
144,0.9,0.1,1.068614851,2.036866124,0.06212596589
144,0.9,0.1,1.142397329,1.865861193,0.04827277775
144,0.9,0.1,1.177556213,1.802117292,0.03909488195
144,0.9,0.1,1.211695347,1.713977168,0.04141611626
144,0.9,0.1,1.244898627,1.596193299,0.03339479591
144,0.9,0.1,1.277239042,1.580892441,0.05443360117
144,0.9,0.1,1.308780558,1.531641955,0.02881082016
144,0.9,0.1,1.339579608,1.472844991,0.01629518248
144,0.9,0.1,1.399145269,1.423932805,0.02640628247
144,0.9,0.1,1.427996661,1.383560716,0.03361528125
144,0.9,0.1,1.456276568,1.342310484,0.01646723988
144,0.9,0.1,1.484017662,1.339064176,0.0296839553
144,0.85,0.15,0.2855993321,74.55799659,10.12735553
144,0.85,0.15,0.4038984489,49.10801302,1.891485175
144,0.85,0.15,0.4946725539,22.11952342,2.914967926
144,0.85,0.15,0.5711986643,12.01158713,2.79429502
144,0.85,0.15,0.638619521,5.925672073,0.6502546163
144,0.85,0.15,0.6995726346,5.136069713,0.4225835535
144,0.85,0.15,0.8077968978,3.646199715,0.1363689676
144,0.85,0.15,0.8567979964,2.917724952,0.1567537394
144,0.85,0.15,0.9031443878,2.670097874,0.1463508747
144,0.85,0.15,0.9472258251,2.340962748,0.120760883
144,0.85,0.15,0.9893451078,2.07657389,0.08571171041
144,0.85,0.15,1.029743036,2.100391888,0.08009147333
144,0.85,0.15,1.068614851,1.974247973,0.02200892397
144,0.85,0.15,1.142397329,1.82496391,0.04151220437
144,0.85,0.15,1.177556213,1.69964249,0.02372712195
144,0.85,0.15,1.211695347,1.586568638,0.03122460289
144,0.85,0.15,1.244898627,1.57164593,0.04853558162
144,0.85,0.15,1.277239042,1.507434568,0.03269421138
144,0.85,0.15,1.308780558,1.434733878,0.02134282852
144,0.85,0.15,1.339579608,1.38636304,0.019322715
144,0.85,0.15,1.399145269,1.333777352,0.01857621283
144,0.85,0.15,1.427996661,1.304533505,0.01335464296
144,0.85,0.15,1.456276568,1.290377763,0.01186052901
144,0.85,0.15,1.484017662,1.249940896,0.01246181644
144,0.8,0.2,0.2855993321,115.5156963,12.15235393
144,0.8,0.2,0.4038984489,48.15520615,2.910053148
144,0.8,0.2,0.4946725539,16.41179827,3.599126728
144,0.8,0.2,0.5711986643,12.40557446,2.052972835
144,0.8,0.2,0.638619521,7.381202868,0.1385280126
144,0.8,0.2,0.6995726346,5.348160297,0.40217396
144,0.8,0.2,0.8077968978,3.617414812,0.1743482628
144,0.8,0.2,0.8567979964,2.853598862,0.095979485
144,0.8,0.2,0.9031443878,2.769578008,0.1082501889
144,0.8,0.2,0.9472258251,2.515079952,0.07913685988
144,0.8,0.2,0.9893451078,2.054303428,0.04786832885
144,0.8,0.2,1.029743036,1.993516804,0.1002250149
144,0.8,0.2,1.068614851,1.891329627,0.06493154754
144,0.8,0.2,1.142397329,1.844177599,0.1138321566
144,0.8,0.2,1.177556213,1.655479649,0.05451864918
144,0.8,0.2,1.211695347,1.607559837,0.0300620242
144,0.8,0.2,1.244898627,1.460015794,0.04010085878
144,0.8,0.2,1.277239042,1.451006449,0.0285791136
144,0.8,0.2,1.308780558,1.406289994,0.02557548607
144,0.8,0.2,1.339579608,1.355606278,0.03132771951
144,0.8,0.2,1.399145269,1.289836037,0.03553012442
144,0.8,0.2,1.427996661,1.274214022,0.01707467886
144,0.8,0.2,1.456276568,1.232326026,0.01102812118
144,0.8,0.2,1.484017662,1.198069787,0.01008172522
144,0.75,0.25,0.2855993321,94.00779424,28.56362161
144,0.75,0.25,0.4038984489,67.21272002,9.449466199
144,0.75,0.25,0.4946725539,20.70278686,6.335627198
144,0.75,0.25,0.5711986643,11.66444201,1.216308105
144,0.75,0.25,0.638619521,7.259518804,0.9586438386
144,0.75,0.25,0.6995726346,5.171895059,0.2542765523
144,0.75,0.25,0.8077968978,3.924611,0.4496941104
144,0.75,0.25,0.8567979964,3.221989342,0.1868480036
144,0.75,0.25,0.9031443878,2.936372531,0.1944209004
144,0.75,0.25,0.9472258251,2.562972641,0.04163962161
144,0.75,0.25,0.9893451078,2.110284472,0.05610017701
144,0.75,0.25,1.029743036,2.049229393,0.04425194219
144,0.75,0.25,1.068614851,1.923026944,0.0612827185
144,0.75,0.25,1.142397329,1.795744794,0.1341398805
144,0.75,0.25,1.177556213,1.668024683,0.04613283445
144,0.75,0.25,1.211695347,1.624482625,0.05566105051
144,0.75,0.25,1.244898627,1.504368377,0.01732939484
144,0.75,0.25,1.277239042,1.508839799,0.02903631719
144,0.75,0.25,1.308780558,1.430505529,0.0320641516
144,0.75,0.25,1.339579608,1.364388049,0.0234431242
144,0.75,0.25,1.399145269,1.310317473,0.01299704371
144,0.75,0.25,1.427996661,1.324248762,0.03960657718
144,0.75,0.25,1.456276568,1.261832557,0.01652964091
144,0.75,0.25,1.484017662,1.225711805,0.02208201257
144,0.7,0.3,0.2855993321,149.5599525,18.11564885
144,0.7,0.3,0.4038984489,56.11183508,6.758028775
144,0.7,0.3,0.4946725539,13.70892315,1.606001659
144,0.7,0.3,0.5711986643,14.03980396,4.046753319
144,0.7,0.3,0.638619521,7.201421163,0.7729291552
144,0.7,0.3,0.6995726346,4.76573142,0.2875187152
144,0.7,0.3,0.8077968978,3.025764728,0.08791691545
144,0.7,0.3,0.8567979964,3.039705971,0.04183726149
144,0.7,0.3,0.9031443878,2.78905392,0.1709110161
144,0.7,0.3,0.9472258251,2.425370109,0.06585621458
144,0.7,0.3,0.9893451078,2.165450898,0.1175308956
144,0.7,0.3,1.029743036,2.063126456,0.05979152657
144,0.7,0.3,1.068614851,1.945179612,0.04582706595
144,0.7,0.3,1.142397329,1.717897873,0.08764558002
144,0.7,0.3,1.177556213,1.682958729,0.0423705975
144,0.7,0.3,1.211695347,1.619307142,0.03096099504
144,0.7,0.3,1.244898627,1.515026172,0.03231105421
144,0.7,0.3,1.277239042,1.510061264,0.02361302196
144,0.7,0.3,1.308780558,1.450136651,0.02614445297
144,0.7,0.3,1.339579608,1.390903929,0.01831196545
144,0.7,0.3,1.399145269,1.329322373,0.008290731725
144,0.7,0.3,1.427996661,1.326251176,0.01037372529
144,0.7,0.3,1.456276568,1.273995655,0.009767980114
144,0.7,0.3,1.484017662,1.24404296,0.00697542513
144,0.6,0.4,0.2855993321,146.7389818,23.14349081
144,0.6,0.4,0.4038984489,63.94541523,11.91894427
144,0.6,0.4,0.4946725539,16.38914641,5.877384684
144,0.6,0.4,0.5711986643,17.61458446,8.996325276
144,0.6,0.4,0.638619521,7.519402761,0.7931375321
144,0.6,0.4,0.6995726346,5.832167334,0.1213723784
144,0.6,0.4,0.8077968978,4.059315059,0.2021317862
144,0.6,0.4,0.8567979964,3.27748575,0.0602011012
144,0.6,0.4,0.9031443878,2.945684701,0.0967397852
144,0.6,0.4,0.9472258251,2.670335156,0.05876279471
144,0.6,0.4,0.9893451078,2.431541017,0.04878825886
144,0.6,0.4,1.029743036,2.353008837,0.08114402946
144,0.6,0.4,1.068614851,2.128837245,0.01525527562
144,0.6,0.4,1.142397329,1.991368132,0.05473025381
144,0.6,0.4,1.177556213,1.867264899,0.02562266544
144,0.6,0.4,1.211695347,1.74188992,0.01139350842
144,0.6,0.4,1.244898627,1.613139396,0.0306197657
144,0.6,0.4,1.277239042,1.597174496,0.02513082408
144,0.6,0.4,1.308780558,1.562368482,0.01612283534
144,0.6,0.4,1.339579608,1.508547512,0.01702147841
144,0.6,0.4,1.399145269,1.410475225,0.008051788946
144,0.6,0.4,1.427996661,1.380306965,0.01955350851
144,0.6,0.4,1.456276568,1.322567263,0.01183600748
144,0.6,0.4,1.484017662,1.31607188,0.01878809774
144,0.5,0.5,0.2855993321,133.1413741,14.06553222
144,0.5,0.5,0.4038984489,72.55932408,11.42586249
144,0.5,0.5,0.4946725539,20.15446978,2.876410858
144,0.5,0.5,0.5711986643,19.23073758,4.508057995
144,0.5,0.5,0.638619521,9.124100665,0.6216877411
144,0.5,0.5,0.6995726346,6.117557809,0.6591454901
144,0.5,0.5,0.8077968978,4.490000336,0.2193388892
144,0.5,0.5,0.8567979964,3.506561238,0.1420834549
144,0.5,0.5,0.9031443878,3.436782817,0.1865327824
144,0.5,0.5,0.9472258251,2.980567728,0.05901884454
144,0.5,0.5,0.9893451078,2.479580928,0.1106344139
144,0.5,0.5,1.029743036,2.648893826,0.06306891917
144,0.5,0.5,1.068614851,2.386046017,0.04825142703
144,0.5,0.5,1.142397329,2.283236852,0.1385378997
144,0.5,0.5,1.177556213,1.998841287,0.02608425715
144,0.5,0.5,1.211695347,1.90938771,0.007976419878
144,0.5,0.5,1.244898627,1.783937544,0.01350737733
144,0.5,0.5,1.277239042,1.707498801,0.02802682538
144,0.5,0.5,1.308780558,1.660488501,0.03370265885
144,0.5,0.5,1.339579608,1.59103096,0.03027234315
144,0.5,0.5,1.399145269,1.470130696,0.004769649369
144,0.5,0.5,1.427996661,1.447214707,0.01046522942
144,0.5,0.5,1.456276568,1.401557634,0.006684411538
144,0.5,0.5,1.484017662,1.3570243,0.01450408121
144,0.3,0.7,0.2855993321,108.8298286,14.98488654
144,0.3,0.7,0.4038984489,71.85696719,7.624289938
144,0.3,0.7,0.4946725539,41.08803758,11.5582891
144,0.3,0.7,0.5711986643,17.79505826,4.275484119
144,0.3,0.7,0.638619521,13.05782674,1.041182535
