n_chains,eps_AB,delta_eps,q_peak,lag_time,F_psi_mean,F_psi_sem
144,1,0,0.2855993321,1012.5,0.8652643438,0.01733089923
144,1,0,0.2855993321,1015,0.8650126535,0.01730689366
144,1,0,0.2855993321,1017.5,0.864761366,0.01728977286
144,1,0,0.2855993321,1020,0.8645201956,0.01727085562
144,1,0,0.2855993321,1022.5,0.8642535481,0.01726739054
144,1,0,0.2855993321,1025,0.864017506,0.01726209359
144,1,0,0.2855993321,1027.5,0.8637654958,0.01725849316
144,1,0,0.2855993321,1030,0.8635489698,0.01723645436
144,1,0,0.2855993321,1032.5,0.863307826,0.01720743899
144,1,0,0.2855993321,1035,0.8630862232,0.01717437392
144,1,0,0.2855993321,1037.5,0.8628710358,0.017135888
144,1,0,0.2855993321,1040,0.8626380062,0.01709943253
144,1,0,0.2855993321,1042.5,0.8623940952,0.01706695434
144,1,0,0.2855993321,1045,0.8621610095,0.01704182162
144,1,0,0.2855993321,1047.5,0.8619263037,0.01700745852
144,1,0,0.2855993321,1050,0.8617002241,0.01697808528
144,1,0,0.2855993321,1052.5,0.8614744333,0.01694866652
144,1,0,0.2855993321,1055,0.8612266538,0.01691150389
144,1,0,0.2855993321,1057.5,0.8610339948,0.01687719268
144,1,0,0.2855993321,1060,0.8608307527,0.01685371855
144,1,0,0.2855993321,1062.5,0.8606158828,0.01681752425
144,1,0,0.2855993321,1065,0.8603760584,0.01679051786
144,1,0,0.2855993321,1067.5,0.8601360291,0.01676155262
144,1,0,0.2855993321,1070,0.8599137246,0.01672937817
144,1,0,0.2855993321,1072.5,0.8596608068,0.01670683879
144,1,0,0.2855993321,1075,0.8594310179,0.01668249525
144,1,0,0.2855993321,1077.5,0.8591952965,0.01666651765
144,1,0,0.2855993321,1080,0.8589221312,0.01665622585
144,1,0,0.2855993321,1082.5,0.8586778822,0.01664146731
144,1,0,0.2855993321,1085,0.8584200395,0.01661964831
144,1,0,0.2855993321,1087.5,0.8581738653,0.01660183027
144,1,0,0.2855993321,1090,0.8579482633,0.01657691025
144,1,0,0.2855993321,1092.5,0.8577267754,0.01654787899
144,1,0,0.2855993321,1095,0.8574828293,0.01652546516
144,1,0,0.2855993321,1097.5,0.8572519325,0.01649777016
144,1,0,0.2855993321,1100,0.8570083151,0.01649179393
144,1,0,0.2855993321,1102.5,0.8567714708,0.01648472437
144,1,0,0.2855993321,1105,0.8565508459,0.01645877959
144,1,0,0.2855993321,1107.5,0.8563105121,0.01644256375
144,1,0,0.2855993321,1110,0.8560641187,0.01642581486
144,1,0,0.2855993321,1112.5,0.8557817185,0.01643090617
144,1,0,0.2855993321,1115,0.8555172864,0.01643833774
144,1,0,0.2855993321,1117.5,0.8552792712,0.01644288713
144,1,0,0.2855993321,1120,0.8550214583,0.01645317861
144,1,0,0.2855993321,1122.5,0.8547784321,0.01647302273
144,1,0,0.2855993321,1125,0.8545425081,0.01650020601
144,1,0,0.2855993321,1127.5,0.8542982055,0.0165241206
144,1,0,0.2855993321,1130,0.8540743116,0.01655593714
144,1,0,0.2855993321,1132.5,0.8538476906,0.01659743863
144,1,0,0.2855993321,1135,0.8536128452,0.01661442774
144,1,0,0.2855993321,1137.5,0.8533620499,0.01665004226
144,1,0,0.2855993321,1140,0.8531186408,0.01668084042
