n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.9,0.1,1.177556213,1.783189352,0.03646182057
144,0.9,0.1,1.211695347,1.722530028,0.03555573693
144,0.9,0.1,1.244898627,1.678195949,0.04155354202
144,0.9,0.1,1.277239042,1.631288956,0.03291922776
144,0.9,0.1,1.308780558,1.580490599,0.0342512898
144,0.9,0.1,1.339579608,1.533025465,0.03333144387
144,0.9,0.1,1.399145269,1.468173088,0.02671052859
144,0.9,0.1,1.427996661,1.442305355,0.02842139439
144,0.9,0.1,1.456276568,1.407543717,0.02453768785
144,0.9,0.1,1.484017662,1.382894072,0.02260860154
144,0.85,0.15,0.2855993321,15.99148707,2.96153064
144,0.85,0.15,0.4038984489,12.77830769,0.4068462795
144,0.85,0.15,0.4946725539,8.119364733,0.7868020378
144,0.85,0.15,0.5711986643,5.021917265,0.3613881186
144,0.85,0.15,0.638619521,4.717953453,0.1560450277
144,0.85,0.15,0.6995726346,3.905279736,0.07769327142
144,0.85,0.15,0.8077968978,3.043955938,0.1481025642
144,0.85,0.15,0.8567979964,2.817331948,0.06372179761
144,0.85,0.15,0.9031443878,2.643090458,0.07546295726
144,0.85,0.15,0.9472258251,2.427189473,0.02645073489
144,0.85,0.15,0.9893451078,2.28124946,0.05580921912
144,0.85,0.15,1.029743036,2.131301314,0.03994975581
144,0.85,0.15,1.068614851,2.021053948,0.03269409691
144,0.85,0.15,1.142397329,1.8498142,0.03550572201
144,0.85,0.15,1.177556213,1.773469842,0.03618949937
144,0.85,0.15,1.211695347,1.730564612,0.01961075111
144,0.85,0.15,1.244898627,1.66401067,0.03484565261
144,0.85,0.15,1.277239042,1.613717877,0.03574004652
144,0.85,0.15,1.308780558,1.568544668,0.02423401761
144,0.85,0.15,1.339579608,1.526752483,0.02452524625
144,0.85,0.15,1.399145269,1.460415369,0.02734893482
144,0.85,0.15,1.427996661,1.420012149,0.03079340588
144,0.85,0.15,1.456276568,1.390817243,0.01899912693
144,0.85,0.15,1.484017662,1.368950018,0.01879340224
144,0.8,0.2,0.2855993321,28.24739459,3.884246245
144,0.8,0.2,0.4038984489,13.02972097,1.135722743
144,0.8,0.2,0.4946725539,9.612473264,1.307929264
144,0.8,0.2,0.5711986643,5.830312749,0.5244930478
144,0.8,0.2,0.638619521,4.70509311,0.2306816818
144,0.8,0.2,0.6995726346,4.154927807,0.05501487072
144,0.8,0.2,0.8077968978,3.119046376,0.1558192812
144,0.8,0.2,0.8567979964,2.877408719,0.07723504732
144,0.8,0.2,0.9031443878,2.555431089,0.1027615454
144,0.8,0.2,0.9472258251,2.353860567,0.04066428834
144,0.8,0.2,0.9893451078,2.240757048,0.05583035976
144,0.8,0.2,1.029743036,2.157402401,0.04510444447
144,0.8,0.2,1.068614851,2.022214972,0.0600529343
144,0.8,0.2,1.142397329,1.851105628,0.0389930607
144,0.8,0.2,1.177556213,1.770680656,0.04074776664
144,0.8,0.2,1.211695347,1.688815309,0.03523095294
144,0.8,0.2,1.244898627,1.635163372,0.02867322727
144,0.8,0.2,1.277239042,1.596314356,0.03092773646
144,0.8,0.2,1.308780558,1.539051999,0.02956343977
144,0.8,0.2,1.339579608,1.494181341,0.03147495198
144,0.8,0.2,1.399145269,1.41581743,0.02606746857
144,0.8,0.2,1.427996661,1.409041955,0.01880941332
144,0.8,0.2,1.456276568,1.372467159,0.0191957744
144,0.8,0.2,1.484017662,1.350027777,0.01677744049
144,0.75,0.25,0.2855993321,41.24041937,7.605056388
144,0.75,0.25,0.4038984489,15.67240897,2.579849599
144,0.75,0.25,0.4946725539,8.270355386,0.5850385258
144,0.75,0.25,0.5711986643,5.922784116,0.3446644588
144,0.75,0.25,0.638619521,4.997710002,0.1219097571
144,0.75,0.25,0.6995726346,4.003476258,0.08463357131
144,0.75,0.25,0.8077968978,3.04893098,0.08154509677
144,0.75,0.25,0.8567979964,2.804003304,0.02990330154
144,0.75,0.25,0.9031443878,2.55054049,0.05722608473
144,0.75,0.25,0.9472258251,2.365312088,0.04449161013
144,0.75,0.25,0.9893451078,2.22356136,0.04448917414
144,0.75,0.25,1.029743036,2.100237925,0.02907376933
144,0.75,0.25,1.068614851,1.986838265,0.02804901812
144,0.75,0.25,1.142397329,1.785562851,0.05221716833
144,0.75,0.25,1.177556213,1.727576367,0.01544307317
144,0.75,0.25,1.211695347,1.677010999,0.01463032558
144,0.75,0.25,1.244898627,1.607190298,0.01334425417
144,0.75,0.25,1.277239042,1.566161244,0.01674159249
144,0.75,0.25,1.308780558,1.519816064,0.02321470476
144,0.75,0.25,1.339579608,1.481760324,0.01755301275
144,0.75,0.25,1.399145269,1.402641498,0.01195326243
144,0.75,0.25,1.427996661,1.385067556,0.01574955602
144,0.75,0.25,1.456276568,1.354314251,0.01193255954
144,0.75,0.25,1.484017662,1.334200431,0.01173711572
144,0.7,0.3,0.2855993321,59.1871564,6.653655385
144,0.7,0.3,0.4038984489,16.35009597,1.833073631
144,0.7,0.3,0.4946725539,8.347986701,0.6928192697
144,0.7,0.3,0.5711986643,6.123154209,0.3032116538
144,0.7,0.3,0.638619521,4.973137719,0.2041310808
144,0.7,0.3,0.6995726346,3.936132992,0.2438092293
144,0.7,0.3,0.8077968978,2.840422191,0.09965749934
144,0.7,0.3,0.8567979964,2.648539969,0.06087999467
144,0.7,0.3,0.9031443878,2.437878739,0.08068317657
144,0.7,0.3,0.9472258251,2.307149675,0.08027305852
144,0.7,0.3,0.9893451078,2.162612689,0.05144126202
144,0.7,0.3,1.029743036,2.028681181,0.06041435473
144,0.7,0.3,1.068614851,1.926888023,0.05032424935
144,0.7,0.3,1.142397329,1.774999816,0.04614575987
144,0.7,0.3,1.177556213,1.715926926,0.04163816143
144,0.7,0.3,1.211695347,1.62373371,0.03980970169
144,0.7,0.3,1.244898627,1.571256338,0.03388754272
144,0.7,0.3,1.277239042,1.532218946,0.04016759202
144,0.7,0.3,1.308780558,1.485262918,0.02990280777
144,0.7,0.3,1.339579608,1.454126177,0.02628613295
144,0.7,0.3,1.399145269,1.380526441,0.02848349517
144,0.7,0.3,1.427996661,1.346736586,0.02426178016
144,0.7,0.3,1.456276568,1.329084532,0.02095990776
144,0.7,0.3,1.484017662,1.309384948,0.02318987563
144,0.6,0.4,0.2855993321,94.84682753,2.412928872
144,0.6,0.4,0.4038984489,16.25027895,1.227093843
144,0.6,0.4,0.4946725539,7.058238341,0.675804719
144,0.6,0.4,0.5711986643,5.582645397,0.1934737692
144,0.6,0.4,0.638619521,4.366449734,0.1526981601
144,0.6,0.4,0.6995726346,3.73016829,0.09105011774
144,0.6,0.4,0.8077968978,2.826539845,0.1018822297
144,0.6,0.4,0.8567979964,2.550586642,0.0976436828
144,0.6,0.4,0.9031443878,2.366664654,0.08043579834
144,0.6,0.4,0.9472258251,2.154472178,0.05875395549
144,0.6,0.4,0.9893451078,2.006570575,0.06216455761
144,0.6,0.4,1.029743036,1.916182283,0.03403768243
144,0.6,0.4,1.068614851,1.833124914,0.04370615643
144,0.6,0.4,1.142397329,1.677988312,0.02933014819
144,0.6,0.4,1.177556213,1.633295944,0.0302555633
144,0.6,0.4,1.211695347,1.564779394,0.03154289544
144,0.6,0.4,1.244898627,1.527607475,0.03956415231
144,0.6,0.4,1.277239042,1.474707994,0.02546095811
144,0.6,0.4,1.308780558,1.433302789,0.02305914437
144,0.6,0.4,1.339579608,1.415007746,0.02345314145
144,0.6,0.4,1.399145269,1.344860845,0.02826158725
144,0.6,0.4,1.427996661,1.313382146,0.01900415287
144,0.6,0.4,1.456276568,1.292369524,0.02067325911
144,0.6,0.4,1.484017662,1.271457156,0.01176195401
144,0.5,0.5,0.2855993321,110.8767188,8.705612312
144,0.5,0.5,0.4038984489,16.77967442,2.382849157
144,0.5,0.5,0.4946725539,7.846712783,0.4661326537
144,0.5,0.5,0.5711986643,5.525360756,0.8639229676
144,0.5,0.5,0.638619521,4.366418738,0.2440434089
144,0.5,0.5,0.6995726346,3.657060543,0.1476385167
144,0.5,0.5,0.8077968978,2.900167908,0.05050341805
144,0.5,0.5,0.8567979964,2.538362574,0.02000213472
144,0.5,0.5,0.9031443878,2.34172567,0.0235028474
144,0.5,0.5,0.9472258251,2.1978266,0.03309669722
144,0.5,0.5,0.9893451078,2.101553159,0.03439079595
144,0.5,0.5,1.029743036,1.920330637,0.03000086014
144,0.5,0.5,1.068614851,1.822409089,0.02128973911
144,0.5,0.5,1.142397329,1.666406473,0.006695914127
144,0.5,0.5,1.177556213,1.64173134,0.02556446184
144,0.5,0.5,1.211695347,1.566636842,0.02116904353
144,0.5,0.5,1.244898627,1.51821324,0.01679259187
144,0.5,0.5,1.277239042,1.485033062,0.01865536305
144,0.5,0.5,1.308780558,1.432476774,0.01592145819
144,0.5,0.5,1.339579608,1.405650898,0.02189668165
144,0.5,0.5,1.399145269,1.335093064,0.01368781288
144,0.5,0.5,1.427996661,1.317064639,0.0152608459
144,0.5,0.5,1.456276568,1.28689618,0.01394574888
144,0.5,0.5,1.484017662,1.265562276,0.009514341804
144,0.3,0.7,0.2855993321,148.812953,8.86379196
144,0.3,0.7,0.4038984489,11.29993225,1.041290316
144,0.3,0.7,0.4946725539,8.781016582,1.081520804
144,0.3,0.7,0.5711986643,5.300353941,0.8012628094
144,0.3,0.7,0.638619521,4.525229495,0.2671895051
144,0.3,0.7,0.6995726346,3.556043734,0.07664606472
144,0.3,0.7,0.8077968978,2.776273683,0.1219498308
144,0.3,0.7,0.8567979964,2.589869919,0.07530322037
144,0.3,0.7,0.9031443878,2.37554814,0.02203703493
144,0.3,0.7,0.9472258251,2.178830601,0.06729179985
144,0.3,0.7,0.9893451078,2.040419883,0.02501828747
144,0.3,0.7,1.029743036,1.937149839,0.04283870143
144,0.3,0.7,1.068614851,1.843898374,0.01322328876
144,0.3,0.7,1.142397329,1.697183296,0.03617892068
144,0.3,0.7,1.177556213,1.641571348,0.02360841922
144,0.3,0.7,1.211695347,1.578597905,0.01714754525
144,0.3,0.7,1.244898627,1.541549433,0.01031684237
144,0.3,0.7,1.277239042,1.495697559,0.01594903718
144,0.3,0.7,1.308780558,1.465675141,0.01353735786
144,0.3,0.7,1.339579608,1.408086374,0.01647159765
144,0.3,0.7,1.399145269,1.35824522,0.01677139672
144,0.3,0.7,1.427996661,1.325265541,0.006720447319
144,0.3,0.7,1.456276568,1.301477768,0.01308112622
144,0.3,0.7,1.484017662,1.279121414,0.01159055275
144,0.1,0.9,0.2855993321,156.2978413,6.441129344
144,0.1,0.9,0.4038984489,13.88720062,1.249773342
144,0.1,0.9,0.4946725539,9.898041267,1.130624046
144,0.1,0.9,0.5711986643,5.571488374,0.1279075961
144,0.1,0.9,0.638619521,5.048827462,0.1306998607
144,0.1,0.9,0.6995726346,3.847030689,0.1309959787
144,0.1,0.9,0.8077968978,2.978585723,0.0807413033
144,0.1,0.9,0.8567979964,2.698035022,0.07255826968
144,0.1,0.9,0.9031443878,2.535470939,0.05087390607
144,0.1,0.9,0.9472258251,2.304142734,0.01281511494
144,0.1,0.9,0.9893451078,2.160344919,0.04499164069
144,0.1,0.9,1.029743036,2.029787272,0.02985437138
144,0.1,0.9,1.068614851,1.952506512,0.0427343112
144,0.1,0.9,1.142397329,1.795436669,0.03708488733
144,0.1,0.9,1.177556213,1.720308849,0.0251238233
144,0.1,0.9,1.211695347,1.665508353,0.02269250152
144,0.1,0.9,1.244898627,1.597927505,0.02765967368
144,0.1,0.9,1.277239042,1.566164055,0.01223130652
144,0.1,0.9,1.308780558,1.523991696,0.02148315941
144,0.1,0.9,1.339579608,1.478782336,0.0204555104
144,0.1,0.9,1.399145269,1.399201683,0.02394464548
144,0.1,0.9,1.427996661,1.367930707,0.01369942516
144,0.1,0.9,1.456276568,1.341841834,0.01288313851
144,0.1,0.9,1.484017662,1.314140216,0.006367508587
