run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed3,144,40,22,0.9,0.1,3,0.2855993321,16.12093559,2.211073173,16.12093559,1.441028289,1.53032605,1.393473044,0.1258465742,0.05610424086,0.0332904948,0.01383190109,,0.0008607372189,6111.996844,0.7213624011,0.6122572986,-0.0373880767,-0.679032159,3.32360995,2.002060061,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed4,144,40,22,0.9,0.1,4,0.2855993321,13.29553856,2.066157352,13.29553856,1.374646407,1.589831797,1.552991978,0.1587097151,0.0572346967,0.03329604012,0.01323531538,,0.001157191571,2915.430883,0.5590351298,0.4536332224,-0.367264385,-0.6766688498,3.32341904,2.000492759,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed1,144,40,22,0.85,0.15,1,0.4038984489,12.96308885,0.9303441698,12.11989097,1.259015537,1.648237083,1.650513597,0.05827397862,0.06648158911,0.03889029811,0.01488512112,1262.885258,0.002350651821,1316.70775,0.9425078842,0.1858260366,0.2230595872,-0.6326398723,3.300320765,1.999777207,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed2,144,40,22,0.85,0.15,2,0.2855993321,21.04449825,5.281641428,21.04449825,1.150112826,1.58739016,1.545436534,0.313487656,0.0709027152,0.04392428515,0.01897076492,,0.0007366853267,4270.136264,0.8645742565,0.5562363633,-0.9706841459,-0.6325655998,3.306817802,2.001119238,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed3,144,40,22,0.85,0.15,3,0.4038984489,11.64372844,0.7629826251,9.7426917,1.208248147,1.662118953,2.235759842,0.08885528128,0.0593776525,0.03428908625,0.01278134617,795.8323183,0.002487387211,826.1855749,1.538012487,-0.0694811419,-0.03779972905,-0.6296612608,3.324189438,1.999464309,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed4,144,40,22,0.85,0.15,4,0.2855993321,21.05886735,1.243476048,21.05886735,1.197089976,1.676009048,1.546680681,0.08031398154,0.07000024343,0.04347527054,0.01896267299,2338.566656,0.0007366110959,2376.265238,1.323664096,0.3720000649,0.1158789631,-0.6293308262,3.311731526,1.999349674,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed1,144,40,22,0.8,0.2,1,0.2855993321,18.61334825,3.610609574,18.61334825,1.114576433,1.57549889,1.608552984,0.213487736,0.07989204136,0.049023506,0.01996260508,,0.00100427333,4739.836167,0.4128882502,0.5428175664,0.7504399342,-0.5894618888,3.296843189,1.999336561,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed2,144,40,22,0.8,0.2,2,0.2855993321,34.48727477,1.564764334,34.48727477,1.126312964,1.515883236,1.595611646,0.03125585583,0.08021116486,0.05202262148,0.02469045004,2896.674316,0.0004974856404,2975.513387,2.267044339,0.5261017838,-0.1516258149,-0.5859234677,3.315630382,1.99876811,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed3,144,40,22,0.8,0.2,3,0.2855993321,34.61016578,3.147204648,34.61016578,1.13079223,1.355020977,1.187742719,0.06996177925,0.07911328501,0.05199789454,0.02495271232,,0.000440106495,4658.368114,1.48474876,0.678038655,0.2561169946,-0.5839706025,3.293277412,1.997942272,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed4,144,40,22,0.8,0.2,4,0.2855993321,25.27878954,4.466854461,25.27878954,1.074114905,1.359573713,1.474365685,0.1801162275,0.07908852788,0.05006989852,0.02212847983,2771.531586,0.0005916078762,2906.588967,1.750306324,0.4829677409,-0.6580635666,-0.5892477416,3.305443688,2.000733511,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed1,144,40,22,0.75,0.25,1,0.2855993321,62.46974959,3.547611508,62.46974959,1.014875223,1.28547628,1.961437413,0.02591756927,0.1071436779,0.07500802022,0.03945461208,,0.0003157080427,14059.79657,0.6001838533,0.7423087516,0.1371466503,-0.5492784398,3.301172876,2.001064527,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed2,144,40,22,0.75,0.25,2,0.2855993321,41.78761763,7.837375858,41.78761763,1.02941594,1.369672682,1.252556152,0.1868116883,0.0902374255,0.05979079903,0.02898900574,,0.0004948166903,24832.66725,0.2556350672,0.7133033322,0.4952853807,-0.5444695869,3.306508168,1.999233889,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed3,144,40,22,0.75,0.25,3,0.2855993321,32.07698958,4.188228263,32.07698958,1.023283041,1.394321433,1.339806856,0.1224111559,0.08506512321,0.05598671711,0.02620629941,2493.576419,0.0005245247497,2429.003599,1.493106807,0.3868631626,-0.3946175466,-0.5422062678,3.301195627,2.00131858,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed4,144,40,22,0.75,0.25,4,0.2855993321,28.62732068,2.325308255,28.62732068,0.9796833796,1.503438615,1.648103402,0.06891456986,0.09241518614,0.06060218373,0.02742518755,2595.245231,0.0006467554559,2713.71474,1.495495672,0.4285841295,0.1694681533,-0.543154213,3.284534976,1.999399648,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed1,144,40,22,0.7,0.3,1,0.2855993321,61.6803969,7.754395787,61.6803969,0.9578293329,1.421008624,1.550500196,0.08344672884,0.1165511285,0.08218003694,0.04254519837,,0.0003219582421,3399.459651,1.301288993,0.5389612453,0.3724395139,-0.5087462168,3.30095212,1.999934843,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed2,144,40,22,0.7,0.3,2,0.2855993321,46.36527095,6.727646284,46.36527095,0.9461918901,1.275898257,1.805027604,0.1137315349,0.1030132071,0.06995550188,0.03430215373,,0.0004608432245,4864.476262,1.428440766,0.6733913454,0.508629339,-0.5025876476,3.309273939,2.000787274,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed3,144,40,22,0.7,0.3,3,0.2855993321,76.74696418,5.294950997,76.74696418,0.971060144,1.177564985,2.289679329,0.0358946392,0.1131293555,0.0824637939,0.04571805728,,0.0002170014596,,,0.9370531983,0.1475600852,-0.5059386934,3.3136826,2.000797939,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed4,144,40,22,0.7,0.3,4,0.2855993321,51.95599357,7.721119726,51.95599357,0.8954623436,1.4167883,2.125446798,0.1172289481,0.1065221031,0.07338693645,0.03675601652,,0.0003831668147,5104.024583,0.8740238635,0.6157527255,-0.3850749256,-0.5020724626,3.300920263,1.999481071,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed1,144,40,22,0.6,0.4,1,0.2855993321,98.7758638,6.576664592,98.7758638,0.862367686,1.266866268,2.046936371,0.03373706539,0.1434388825,0.1065024167,0.05970228468,,0.0002009916866,6579.966433,3.032543332,0.9259991281,-0.0971600161,-0.4341201851,3.297182468,1.997103357,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed2,144,40,22,0.6,0.4,2,0.2855993321,95.70756935,3.666366197,95.70756935,0.7988983407,1.124386596,1.161349418,0.01351936428,0.1382752202,0.1027218833,0.05760667137,,0.0002083442584,178369.1948,0.4576176121,0.8892531145,-0.1538584464,-0.4332066159,3.319615508,2.002350673,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed3,144,40,22,0.6,0.4,3,0.2855993321,97.04636549,2.491902956,97.04636549,0.8436093424,1.19215441,1.62540568,0.01011302024,0.1329760769,0.09968724765,0.05684135782,,0.0001806876741,26745.67889,0.8073154644,0.8699552894,0.002356764648,-0.4294764518,3.302997458,1.997283643,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed4,144,40,22,0.6,0.4,4,0.2855993321,87.85751146,5.886446124,87.85751146,0.8230025237,1.417978796,1.41296685,0.02901173912,0.1354447423,0.0997613622,0.05507327897,,0.0002241820676,13394.702,0.8238927496,0.7927104079,0.1800217951,-0.4314181487,3.314056194,1.997624151,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed1,144,40,22,0.5,0.5,1,0.2855993321,135.8232024,6.95699083,135.8232024,0.736983039,1.517726487,2.749336379,0.01595405717,0.1666687828,0.1282223584,0.07576964679,,0.0001738877953,17432885.13,0.1624533719,0.9004927941,0.1656947541,-0.3724739642,3.298553363,1.999530083,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed2,144,40,22,0.5,0.5,2,0.2855993321,96.31466198,3.786128706,96.31466198,0.7629114892,1.430729007,1.89536545,0.01818273737,0.1486481803,0.1100700017,0.06072093474,,0.0002108865388,8580.410702,1.121286826,0.7898275186,0.01281929861,-0.3594859457,3.316229653,1.999039481,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed3,144,40,22,0.5,0.5,3,0.2855993321,102.432312,6.494452011,102.432312,0.7681018605,1.42182994,1.581565677,0.02749164167,0.1403053196,0.1049949088,0.05976569495,,0.0002202311428,9470.205135,0.9496448131,0.7672799723,0.03564452639,-0.355269977,3.321599576,2.000372158,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p5_seed4,144,40,22,0.5,0.5,4,0.2855993321,108.936699,7.932415939,108.936699,0.7635749453,1.408479067,2.275821739,0.02822310182,0.155330061,0.1173334229,0.06649707051,,0.0002061053702,5439.397937,1.184885642,0.6898722771,0.2321665852,-0.3650537537,3.298913296,1.999434326,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed1,144,40,22,0.3,0.7,1,0.2855993321,173.3353752,3.470810622,173.3353752,0.6511541776,1.356472683,2.869691172,0.004780762791,0.193978137,0.1526955904,0.09303809499,,0.0001217624024,,,0.9616339094,-0.01986644353,-0.2464747504,3.353298727,1.997820171,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed2,144,40,22,0.3,0.7,2,0.2855993321,143.9987772,1.710839301,143.9987772,0.6466036803,1.062408004,1.460502331,0.005481607191,0.1757706628,0.1349818669,0.07949606606,,0.0001396285717,7744.884661,1.353925655,0.8162978587,-0.003693679782,-0.231827597,3.329779591,2.000793263,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed3,144,40,22,0.3,0.7,3,0.2855993321,131.0826401,6.514307287,131.0826401,0.6575886265,1.096663804,1.242606631,0.0155885068,0.165846206,0.1272146206,0.07434565609,,0.0001526122411,53973.88229,0.6141213919,0.8775863284,-0.07808637381,-0.2212023602,3.325754928,1.99815515,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p3_seed4,144,40,22,0.3,0.7,4,0.2855993321,146.8350196,4.951676044,146.8350196,0.6750247927,1.407424473,2.347015506,0.01091748567,0.1784590505,0.1379926021,0.08178726048,,0.000147115067,12845.95856,1.348170071,0.8903130714,0.05284524448,-0.233777664,3.321075232,1.99987212,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed1,144,40,22,0.1,0.9,1,0.2855993321,174.7446018,4.939141613,174.7446018,0.6377926493,1.387099928,2.295196929,0.005253447081,0.203042194,0.1581214107,0.09499507959,,0.0001326776415,18008.54773,1.013320506,0.8784313254,0.09100301,-0.1314209183,3.365428927,1.998666814,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed2,144,40,22,0.1,0.9,2,0.2855993321,153.1894342,2.167289137,153.1894342,0.5997390593,1.232195849,1.881474879,0.004624716728,0.1920335047,0.1479560806,0.08675778524,,0.0001394325641,8505.886541,1.298195344,0.8217110382,0.02489114195,-0.116303349,3.330791554,1.999777917,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed3,144,40,22,0.1,0.9,3,0.2855993321,144.7376456,2.150401488,144.7376456,0.6109146598,1.382497569,1.108181947,0.003430582421,0.1788805456,0.1376209701,0.08093332663,,0.0001337885401,16171.90205,0.948959115,0.8506508893,0.03989893669,-0.101739442,3.346951791,1.999203285,2500
M0144_N40_kappa0p5_pi0p990_epsAB0p1_seed4,144,40,22,0.1,0.9,4,0.2855993321,152.5196835,1.579397762,152.5196835,0.6348517905,1.345312667,2.068061745,0.004704742389,0.1926054331,0.1484512695,0.08695285332,,0.0001343682045,39870.75179,0.7589761034,0.8926182676,-0.00660437521,-0.117451111,3.320581279,1.999635795,2500
