n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,1,0,4,22,0.01262890106,2.338384763,0.1313919498,1.531563601,0.1791434803,161.6371093,0.4502349578,1.729176598,0.01751357672,1.705345359,0.07934617989,0.09706239882,0.02410843772,0.01892895251,0.0004927509073,0.008776493394,0.0003224299504,0.00256157342,0.0001350843013,996.3705307,123.0289312,0.004911041352,0.0002775950059,1095.066551,153.586154,0.980208861,0.1459976217,0.3852585013,0.05820117859,0.1997664193,0.1813719471,-1.530874864,0.001666137958,3.201793923,0.003953089197,0.4038984489,0
144,0.975,0.025,4,22,0.07922844649,2.690660288,0.3786774496,2.513812019,0.4934792142,153.175856,0.5348968502,1.536863478,0.1135571743,1.545327237,0.117542644,0.1626970002,0.05208922989,0.01986221954,0.0006907081826,0.009366206496,0.0005873461623,0.002908284743,0.0003472608221,715.6591483,138.6944274,0.004766657267,0.001689257771,10994.60565,9865.710716,1.119935387,0.3161128202,0.4892900701,0.1347516418,-0.2024734389,0.2514396277,-1.485194227,0.001788235155,3.220997981,0.008150895425,0.390135943,0.06035424043
144,0.95,0.05,4,22,0.0357216149,2.607302867,0.2463922416,1.979804351,0.4350884893,143.6643055,0.8457959137,1.579010731,0.08832109154,1.505707457,0.213513748,0.1114413907,0.01100436521,0.02082760182,0.0005389779609,0.00977619062,0.0004830931545,0.002894589728,0.0002859182644,564.4995227,,0.004902128941,0.001057344247,1684.36163,496.3096892,0.5813967116,0.1200079171,0.5049256385,0.06937770602,0.03949361807,0.1566576984,-1.432867737,0.0009800672621,3.230216901,0.00353075501,0.397017196,0.04286141679
144,0.9,0.1,4,22,0.01303838969,3.158616376,0.1803345188,2.414970832,0.4278387561,117.9673546,3.789164234,1.755211052,0.05396164974,2.0037657,0.2175057682,0.1874009353,0.05617906455,0.02336834179,0.0002649412821,0.01119944417,0.0001358731561,0.003424851235,0.0001326167187,887.2771635,215.3841682,0.004548369839,0.001343245743,2747.732668,1754.225749,1.222323934,0.2177821236,0.4440552145,0.1432041529,-0.1459029876,0.2009751008,-1.32863789,0.004657352081,3.214197836,0.003002843232,0.4161487236,0.05872518354
144,0.85,0.15,4,22,0.0113636138,3.750212018,0.1998867737,2.778574633,0.4886835424,92.79650437,1.008157375,1.519046888,0.0557560865,1.856434654,0.193825852,0.08086578006,0.01951583998,0.02550874365,0.0001814118227,0.01242756913,0.0002017311682,0.003867823721,0.0001818137358,842.088665,,0.003567867249,0.0006524537144,1376.518427,201.097759,1.234774079,0.2395789533,0.4860154878,0.08398066947,-0.04188873436,0.09242498534,-1.22406293,0.0009786039944,3.233829521,0.009950938218,0.397017196,0.04286141679
144,0.8,0.2,4,22,0.03276379503,4.806361984,0.4349943143,4.440934157,0.6099812559,74.64755048,0.5923432981,1.482645673,0.09284634878,1.71543855,0.2067336634,0.1376413596,0.05127957055,0.02932918186,0.0006034273386,0.01497917806,0.0004787884539,0.005113515299,0.0003239637095,860.5535095,,0.003022422797,0.001056783155,2511.943579,670.2403795,0.8740453966,0.1140167872,0.5903879487,0.08947645907,-0.4263760296,0.09568816996,-1.13494727,0.001231113119,3.244102322,0.01599138194,0.3865739444,0.06756365535
144,0.7,0.3,4,22,0.176651982,6.702191365,1.408465085,5.769126434,1.819894659,37.2456886,1.229640634,1.549691179,0.0883909725,1.948414615,0.2465494275,0.1026423091,0.0219257529,0.03361264707,0.001225498926,0.01738621861,0.001143107518,0.006040371292,0.0008389922661,1102.090659,,0.002455870573,0.0007859048302,2501.640705,1405.353039,0.4818805529,0.1516552382,0.649647336,0.1042306042,0.1407998418,0.1454385161,-0.9509169305,0.003143763717,3.28642475,0.01385448958,0.3674424168,0.0507552387
144,0.6,0.4,4,22,0.1264232194,9.892047468,1.758610326,9.108832913,2.182993762,4.17299226,0.2939125783,1.311977995,0.1149322508,1.696763649,0.3311013726,0.04732712278,0.01468339745,0.03924740773,0.00115587081,0.02169627063,0.0008827365419,0.008453362806,0.0006780297856,,,0.001205078358,0.0004065620096,11550.1663,4486.910886,0.7033400342,0.06550032625,0.8016277714,0.05716168366,0.01950995951,0.06389279253,-0.7722766415,0.001466505728,3.30015957,0.0121318674,0.3151741113,0.02957477919
144,0.5,0.5,4,22,0.03890651985,8.613327276,0.8494780201,7.300148682,1.525339954,1.636798009,0.0822162717,1.40619507,0.09638788532,1.676832345,0.09844480348,0.07777727549,0.02106676614,0.04299914917,0.0009033892893,0.02328704918,0.0008183612737,0.008440772132,0.0005858318811,,,0.001703278993,0.0004367818503,7093.509387,2984.798472,0.9176516737,0.1189525953,0.7223509976,0.08136742097,0.09954933306,0.2265663881,-0.6687395394,0.001545048007,3.317381865,0.009434730752,0.3447488905,0.03415001346
144,0.3,0.7,4,22,0.1472491053,11.85711722,2.274968826,9.700409176,2.873011567,0.9507177086,0.02441662556,1.476971462,0.0994557342,2.012254157,0.4016732115,0.1196625587,0.07574970055,0.05211178473,0.001546459387,0.02845406515,0.00135687648,0.01047457781,0.0009702958417,579.0511623,,0.00207158416,0.0008299948639,2257.080166,594.3312284,1.501552872,0.2012289359,0.5824631842,0.1910899497,-0.06958024607,0.2759393235,-0.5027407554,0.001915247101,3.340848868,0.01057850945,0.4161487236,0.05872518354
144,0.1,0.9,4,22,0.0621001527,13.06225831,1.627551,9.13729617,3.172029479,0.7236274338,0.009150150145,1.41399252,0.05399698225,1.920393127,0.3160935729,0.06115818755,0.03568333918,0.06072487629,0.002073719947,0.03323543738,0.002011890761,0.01197734214,0.001447366771,,,0.001339071501,0.0002718517448,21633.08288,14520.36165,0.7461853212,0.2439888571,0.7819937636,0.03700986457,0.1547251275,0.1578096045,-0.3603770007,0.002408173272,3.371619217,0.01045556011,0.3743236697,0.02957477919
