run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0144_N40_kappa0p5_pi0p990_epsAB0p925_seed2,144,40,22,0.925,0.075,2,0.5711986643,12.00612078,0.6009266211,2.576119281,442.4605629,1.137997512,2.315250726,0.01637465368,0.06031615128,0.02653856121,0.00564509129,,0.0009847487712,3.879930289e+14,0.02792649157,0.9584596151,-0.007285799557,-2.618982407,3.316845401,0.7009041281,625
M0144_N40_kappa0p5_pi0p990_epsAB0p925_seed3,144,40,22,0.925,0.075,3,0.4038984489,9.092507121,0.09716869167,4.904531205,461.6361123,1.202368333,2.422786266,0.003522998361,0.05854016163,0.02941096731,0.009028426205,,0.0005396483732,1.576822354e+17,0.02314032873,0.969112389,-0.03739744395,-2.635037894,3.216538811,0.6995312179,625
M0144_N40_kappa0p5_pi0p990_epsAB0p925_seed4,144,40,22,0.925,0.075,4,0.5711986643,11.28054006,1.202531536,9.272824851,452.6456176,1.281473814,2.566283529,0.0546263209,0.06790111633,0.03536093251,0.01168036956,,0.0006637684227,5.482049692e+10,0.038387009,0.956377563,-0.3884845184,-2.632978767,3.272840142,0.7011130853,625
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed1,144,40,22,0.9,0.1,1,0.2855993321,15.79684572,0.8179898856,15.79684572,427.6047365,1.02735326,1.601081608,0.01448237662,0.09366932539,0.04852818388,0.01529348009,,0.0003587478409,,,0.9770422369,0.1345240974,-2.590804089,3.07923946,0.6998244875,625
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed2,144,40,22,0.9,0.1,2,0.4946725539,21.16920397,1.171891923,5.129253249,432.552529,1.162462646,2.34578902,0.01789788626,0.09340385194,0.04720896027,0.01247856427,,0.000491461238,2.424883587e+18,0.02180959694,0.9699146281,-0.2294064412,-2.587971422,3.282634323,0.6988328358,625
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed3,144,40,22,0.9,0.1,3,0.4038984489,13.91484426,0.5569147068,4.844274117,424.5198515,1.12962033,2.639497102,0.01133999656,0.07712856736,0.04029128704,0.0124206545,,0.0007504928423,,,0.969288229,0.07341989246,-2.589710663,3.347506411,0.6999843977,625
M0144_N40_kappa0p5_pi0p990_epsAB0p9_seed4,144,40,22,0.9,0.1,4,0.4946725539,12.29595314,1.19776888,4.424062718,476.5561253,1.405057482,2.714115079,0.0471938289,0.07860094485,0.03823667835,0.00987087529,,0.0009876729624,160528.216,0.3226685023,0.9199672221,0.3200711986,-2.592547221,3.172916735,0.6985667386,625
M0144_N40_kappa0p5_pi0p990_epsAB0p875_seed1,144,40,22,0.875,0.125,1,0.4946725539,17.39292163,1.010829723,11.43752757,408.6529437,1.132084977,1.881524512,0.01947863192,0.09625311395,0.04698959051,0.01351749286,,0.0006109382321,9.46487431e+12,0.03032973954,0.9630812418,0.1616205462,-2.547386967,3.142412938,0.6989681682,625
M0144_N40_kappa0p5_pi0p990_epsAB0p875_seed2,144,40,22,0.875,0.125,2,0.4946725539,15.66791358,0.4178585118,5.617918641,436.5885647,1.054046736,1.683989707,0.008571795508,0.09093938756,0.04631430441,0.01357398348,,0.0003527727086,4.337649622e+10,0.03916843236,0.9558039147,0.04419507532,-2.562267133,3.286510352,0.6995595906,625
M0144_N40_kappa0p5_pi0p990_epsAB0p875_seed3,144,40,22,0.875,0.125,3,0.638619521,12.63980567,0.2640346432,8.08057929,421.3577739,1.222901379,2.245982575,0.003821044602,0.08505230363,0.04085282005,0.01069244974,,0.001235736569,4704.044553,0.862236458,0.9238112712,0.02008089207,-2.555620363,3.154793814,0.6994163394,625
M0144_N40_kappa0p5_pi0p990_epsAB0p875_seed4,144,40,22,0.875,0.125,4,0.5711986643,15.86786041,0.8331130743,14.39913241,439.5953725,1.061152525,1.254735802,0.01798964705,0.0854044344,0.04292369027,0.0135308411,,0.0008006390869,2.212243228e+19,0.02180614287,0.9655355583,-0.2226566384,-2.557036296,3.315494649,0.6996760702,625
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed1,144,40,22,0.85,0.15,1,0.638619521,17.15159154,0.3952254121,10.07913147,446.8786445,1.174759677,3.215984192,0.004946500346,0.1129354308,0.05575314442,0.01471291892,,0.001121561398,2706017715,0.0470814678,0.9340528254,-0.001412058594,-2.531346461,3.123126008,0.7004640613,625
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed2,144,40,22,0.85,0.15,2,0.4946725539,15.55610751,0.8275815237,13.20095775,439.3871403,1.14117971,2.184237998,0.01517757854,0.1050495441,0.0543811614,0.01641272437,,0.0008136637497,1179219294,0.04704737713,0.9375213407,0.1705579961,-2.531136041,3.273464365,0.7007028945,625
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed3,144,40,22,0.85,0.15,3,0.4946725539,30.87402047,1.422526046,9.075523953,439.3258852,1.089920754,2.888382919,0.0119470469,0.1063869538,0.05694736247,0.01731954309,,0.0003239081986,,,0.9908683454,0.1606308654,-2.531659677,3.125900301,0.7008240458,625
M0144_N40_kappa0p5_pi0p990_epsAB0p85_seed4,144,40,22,0.85,0.15,4,0.4946725539,16.89080039,1.609901277,16.77552883,339.3940781,1.251772317,2.494174063,0.04313436015,0.1086755426,0.05726490982,0.01862127491,,0.0004140251174,1491.318947,1.45757313,0.9347212562,-0.3341741868,-2.499807389,3.176808855,0.6994890853,625
M0144_N40_kappa0p5_pi0p990_epsAB0p825_seed1,144,40,22,0.825,0.175,1,0.5711986643,30.42544774,1.960908365,9.120016295,418.2978207,1.104810371,1.989656293,0.02165071025,0.1302572822,0.07066767951,0.02139743895,,0.0005678518441,1.238598818e+15,0.02576909559,0.9664440494,0.2405256583,-2.502836498,3.267964619,0.6993452451,625
M0144_N40_kappa0p5_pi0p990_epsAB0p825_seed2,144,40,22,0.825,0.175,2,0.8077968978,18.31030035,0.9394389207,12.36229628,420.0595499,1.125787676,2.89735552,0.01685599981,0.0962755481,0.04485475609,0.01275269213,,0.001151015221,1417375513,0.04552700742,0.9411685001,-0.107066907,-2.490115713,3.19862914,0.6991278277,625
M0144_N40_kappa0p5_pi0p990_epsAB0p825_seed3,144,40,22,0.825,0.175,3,0.5711986643,15.78921889,2.049986343,15.5428652,419.835724,1.35145661,1.731291309,0.08106338648,0.1042892945,0.0556944047,0.01910294195,,0.0002789953439,487.66963,5.007467336,0.9733133763,0.2976328942,-2.494318647,3.194621892,0.7012759621,625
M0144_N40_kappa0p5_pi0p990_epsAB0p825_seed4,144,40,22,0.825,0.175,4,0.6995726346,15.19169603,0.7641744751,14.01485766,441.0990397,1.209534552,3.354900277,0.01453084897,0.1115378028,0.05428439551,0.01542133853,,0.001358932662,5048.09297,0.8718449264,0.9246237099,-0.166221213,-2.499079564,3.296121333,0.701300366,625
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed1,144,40,22,0.8,0.2,1,0.638619521,18.37661545,1.045116063,11.55708771,425.7892703,1.187113205,3.215297493,0.01616618513,0.1340567633,0.06609762055,0.01789794007,,0.001098204895,7.566933922e+13,0.0315693172,0.9520261543,0.1937506005,-2.476237423,3.15796843,0.6988122922,625
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed2,144,40,22,0.8,0.2,2,0.5711986643,21.04234805,3.331570818,11.7105231,425.3127588,1.202620272,2.039025431,0.1076282163,0.137774456,0.07332105748,0.02208280675,,0.0005953477584,924.6520429,2.013655615,0.9281796244,0.5663936533,-2.47334109,3.274093155,0.7005598044,625
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed3,144,40,22,0.8,0.2,3,0.4946725539,25.77709275,1.610114245,5.008427748,402.6072508,1.251847349,3.331559261,0.01999899842,0.134809474,0.0715140456,0.02010527589,,0.0004716852066,,,0.9826960419,0.1898328862,-2.460580501,3.072528287,0.7002799165,625
M0144_N40_kappa0p5_pi0p990_epsAB0p8_seed4,144,40,22,0.8,0.2,4,0.2855993321,21.72476115,0.6253999649,21.72476115,34.47232338,1.014846366,1.125575642,0.006098554369,0.130546107,0.06782877786,0.02182358172,,0.0001814266795,2.676195486e+18,0.02099352408,0.9762921068,0.04400233663,-2.403369331,3.17801679,0.6995250805,625
M0144_N40_kappa0p5_pi0p990_epsAB0p775_seed1,144,40,22,0.775,0.225,1,0.4946725539,31.93516067,0.5244004833,8.210769648,407.0449405,1.104033994,2.85589278,0.003329860692,0.1604989314,0.08759039349,0.0266864853,,0.0003878505394,,,0.9787842221,0.03012505002,-2.44707794,3.246095228,0.7010064192,625
M0144_N40_kappa0p5_pi0p990_epsAB0p775_seed2,144,40,22,0.775,0.225,2,0.5711986643,20.88223437,1.418175425,14.64064447,408.4332276,1.160325999,2.173718371,0.02425664445,0.138706634,0.07038374602,0.02020870216,,0.0009501672619,9535.748794,0.6484963932,0.9185923461,-0.1961039188,-2.445379959,3.275526596,0.6985723539,625
M0144_N40_kappa0p5_pi0p990_epsAB0p775_seed3,144,40,22,0.775,0.225,3,0.5711986643,30.61729334,2.741283403,7.063151591,400.0260158,1.131348413,2.390742302,0.04110199909,0.1262751685,0.06362252004,0.01766355169,,0.0004189561058,768599401.4,0.05115550765,0.9352977832,0.1688171783,-2.430672615,3.265636332,0.7002338277,625
M0144_N40_kappa0p5_pi0p990_epsAB0p775_seed4,144,40,22,0.775,0.225,4,0.6995726346,24.83752801,1.026818935,13.85083222,418.4449545,1.211691268,3.029591145,0.008470301993,0.1368534401,0.06729719678,0.01834989322,,0.0008877098822,1976.90863,1.157571435,0.9138219599,0.1265051283,-2.448138516,3.165179942,0.7006213399,625
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed1,144,40,22,0.75,0.25,1,0.2855993321,20.02082172,1.330640826,20.02082172,415.0862647,1.039074177,2.055911294,0.0202398862,0.1464363969,0.07562015419,0.02416433954,,0.0002663898376,,,0.9843132578,0.2445406362,-2.416064835,3.151210989,0.699153856,625
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed2,144,40,22,0.75,0.25,2,0.5711986643,24.53487811,1.955291342,19.21410971,353.674135,1.097533516,1.517399078,0.03452363735,0.1448956703,0.07376943346,0.02255775585,,0.0003963112672,3.621443307e+12,0.03149325338,0.9625198453,0.2476933037,-2.408923779,3.210661355,0.6999336853,625
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed3,144,40,22,0.75,0.25,3,0.4946725539,25.54104372,1.980593487,16.18226606,381.7406776,1.475106568,3.112898779,0.03272503435,0.1339054883,0.06860010073,0.02078933651,,0.0007337302923,,,0.9681040548,0.2753881756,-2.397716102,3.19687376,0.6985971255,625
M0144_N40_kappa0p5_pi0p990_epsAB0p75_seed4,144,40,22,0.75,0.25,4,0.4946725539,45.92508771,4.031281883,7.146218616,391.1397639,1.069950333,1.734011813,0.03410453109,0.1586263455,0.08290316896,0.02258862899,,0.0003460274811,1.381718609e+14,0.02927345948,0.9632402869,0.3189009105,-2.413904725,3.202941037,0.7010981075,625
M0144_N40_kappa0p5_pi0p990_epsAB0p725_seed1,144,40,22,0.725,0.275,1,0.8077968978,23.38130972,0.7861363128,13.74448795,394.0747544,1.171948088,1.866787868,0.008247664747,0.1566226305,0.07706802714,0.0219362997,,0.001158263571,45399.41394,0.4437634136,0.9230072872,0.1063485229,-2.400481295,3.267019865,0.6996685861,625
M0144_N40_kappa0p5_pi0p990_epsAB0p725_seed2,144,40,22,0.725,0.275,2,0.5711986643,49.02685923,4.262579299,8.384452271,393.0661954,1.045782142,1.148159467,0.03380023261,0.1607117534,0.0811220445,0.02141027895,,0.0002583047418,1.605493871e+22,0.01711151278,0.9810261147,0.3115460022,-2.383150595,3.117406757,0.6995991575,625
M0144_N40_kappa0p5_pi0p990_epsAB0p725_seed3,144,40,22,0.725,0.275,3,0.4038984489,30.24538773,0.8737026916,6.447733862,380.6149907,1.064542245,2.137807858,0.005038460142,0.154542251,0.08206597075,0.02433299861,,0.0002843611949,,,0.9883971015,0.01791539734,-2.381054887,3.204882378,0.6985651893,625
M0144_N40_kappa0p5_pi0p990_epsAB0p725_seed4,144,40,22,0.725,0.275,4,0.6995726346,25.598958,1.255965971,13.09463622,372.9406504,1.207137832,3.089763595,0.01208060308,0.1513628493,0.07302397037,0.01856481217,,0.0008626824457,10962.72539,0.6847474477,0.9345954419,0.1837392624,-2.385668977,3.331976756,0.7003453627,625
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed1,144,40,22,0.7,0.3,1,0.5711986643,31.42586056,3.230748098,18.68616054,407.8472163,1.09144373,1.53837718,0.04786747289,0.1796910811,0.0916843885,0.02664603568,,0.0003569590896,5.608303051e+12,0.03105077803,0.9648445959,0.3529977434,-2.386392083,3.233765397,0.7001263781,625
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed2,144,40,22,0.7,0.3,2,0.5711986643,22.88225445,1.434704364,17.61699274,390.6828423,1.080002084,1.34606365,0.02633589389,0.1663765823,0.08642065564,0.02605272355,,0.0008415472758,42890.41925,0.3878654958,0.9044287275,0.09861339136,-2.359569908,3.283570122,0.6998521793,625
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed3,144,40,22,0.7,0.3,3,0.4038984489,24.61173856,0.9601851995,10.75032793,425.3504692,1.065262901,1.601321534,0.008373705083,0.1583037537,0.08206031293,0.02401257841,,0.0004613560941,,,0.9656353233,0.07148841529,-2.365453186,3.131993141,0.6999498305,625
M0144_N40_kappa0p5_pi0p990_epsAB0p7_seed4,144,40,22,0.7,0.3,4,0.5711986643,37.74163237,2.323574142,9.752100593,389.286619,1.067319597,1.790289876,0.0218425574,0.1641937492,0.08722010825,0.02597125723,,0.0002360156642,,,0.9897539863,-0.009787839521,-2.354495176,3.206868884,0.7002829415,625
M0144_N40_kappa0p5_pi0p990_epsAB0p675_seed1,144,40,22,0.675,0.325,1,0.5711986643,39.63445472,3.330661338,33.02024108,396.8484725,1.084482604,1.496493169,0.03574184457,0.2081697651,0.1152335349,0.03763062391,,0.0005472221769,1.301619534e+14,0.02842925869,0.9614848016,0.2699385695,-2.354633739,3.304565229,0.7010013911,625
M0144_N40_kappa0p5_pi0p990_epsAB0p675_seed2,144,40,22,0.675,0.325,2,0.6995726346,26.23288847,0.7677768373,16.44690962,413.7077069,1.175470001,2.741051393,0.005272108766,0.192712802,0.0999395178,0.02808471254,,0.0008597206871,1325.454385,1.707466432,0.9375202205,0.0485257458,-2.356196762,3.03688905,0.7002548066,625
M0144_N40_kappa0p5_pi0p990_epsAB0p675_seed3,144,40,22,0.675,0.325,3,0.4946725539,23.97380148,0.9804263649,18.12869221,395.6579391,1.174121741,2.826534903,0.01030694194,0.1699014563,0.08875498647,0.02672754116,,0.0005493203572,2.614678363e+18,0.02096515531,0.9721490996,0.1272531225,-2.339383375,3.43695957,0.6988674914,625
M0144_N40_kappa0p5_pi0p990_epsAB0p675_seed4,144,40,22,0.675,0.325,4,0.5711986643,30.09752746,1.283922267,9.932311525,366.2239469,1.061244338,1.554737211,0.01396531228,0.1787712148,0.09053044879,0.023288786,,0.0006462417065,,,0.9646407826,-0.07368153991,-2.33752364,3.219970483,0.6988810991,625
M0144_N40_kappa0p5_pi0p990_epsAB0p65_seed1,144,40,22,0.65,0.35,1,0.4946725539,34.26687143,1.641796188,17.09449079,406.0314314,1.067639177,1.594013149,0.01313932688,0.2194452839,0.1188150382,0.03524699588,,0.0006951806038,4975374008,0.04341692245,0.9437124247,0.1516901421,-2.344844154,3.103078242,0.6993763692,625
M0144_N40_kappa0p5_pi0p990_epsAB0p65_seed2,144,40,22,0.65,0.35,2,0.4946725539,46.35064317,1.59009199,16.54668547,380.8175071,1.077580446,1.776436847,0.006731625451,0.1843425843,0.09277574879,0.02548531313,,0.0002631273016,1.573637668e+22,0.01711216689,0.9817929863,-0.05468514354,-2.331057,3.129856317,0.7025995173,625
M0144_N40_kappa0p5_pi0p990_epsAB0p65_seed3,144,40,22,0.65,0.35,3,0.4038984489,20.9399106,0.5784572224,9.401894193,387.1504343,1.104444216,2.650295781,0.006443246318,0.1572837226,0.07526249942,0.02041292024,,0.0006220762559,5.766464451e+17,0.02250407581,0.9677827775,0.09209720307,-2.312090529,3.145444124,0.7005865617,625
M0144_N40_kappa0p5_pi0p990_epsAB0p65_seed4,144,40,22,0.65,0.35,4,0.4946725539,36.51977285,0.4766292389,19.59857662,354.9080165,1.120568764,2.233311516,0.00395371527,0.1797636454,0.09486084188,0.0299419963,,0.0002941435819,7.921644715e+14,0.0281790227,0.9632742237,-0.010779496,-2.313920124,3.16458361,0.699034068,625
M0144_N40_kappa0p5_pi0p990_epsAB0p625_seed1,144,40,22,0.625,0.375,1,0.4038984489,34.25725465,1.155388804,28.0531053,249.3372868,1.058984757,2.883506873,0.005956889151,0.214949828,0.1174326851,0.03842550872,,0.0003542336504,,,0.981605252,0.1265893025,-2.282952992,3.157312014,0.6995686454,625
M0144_N40_kappa0p5_pi0p990_epsAB0p625_seed2,144,40,22,0.625,0.375,2,0.8077968978,29.17657998,2.66121133,9.537831408,369.9257984,1.272839391,3.89112139,0.04237586248,0.1702570981,0.07663013146,0.01628648663,,0.000838445205,1322229042,0.04560553955,0.9431550577,0.266394652,-2.298850373,3.242762149,0.699771922,625
M0144_N40_kappa0p5_pi0p990_epsAB0p625_seed3,144,40,22,0.625,0.375,3,0.4946725539,37.44518152,0.9890461177,14.00813138,385.3645923,1.134486731,2.145750048,0.00727467319,0.1855034679,0.09911317318,0.03003054362,,0.0001147754271,,,0.98656435,-0.08411500966,-2.292510185,3.227857218,0.7019447281,625
M0144_N40_kappa0p5_pi0p990_epsAB0p625_seed4,144,40,22,0.625,0.375,4,0.4946725539,47.58153271,0.5077836022,12.09190159,400.5212699,1.027246999,1.49643947,0.002663338233,0.2008801079,0.1065126054,0.03008776317,,0.0002901445727,,,0.9821078637,0.009857883583,-2.306745134,3.187514493,0.7009404659,625
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed1,144,40,22,0.6,0.4,1,0.4946725539,51.67067362,1.519726407,22.62402002,329.3447676,1.041778233,1.515909368,0.00577333353,0.2163395839,0.1177772322,0.03748116029,,0.0002859473856,3.517858231e+16,0.02394440541,0.9714253109,0.08836722705,-2.281206602,3.227734762,0.6986778417,625
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed2,144,40,22,0.6,0.4,2,0.6995726346,27.18453227,1.041504108,9.382629824,403.8029947,1.153590689,3.509721346,0.008102122815,0.1812713697,0.08657674291,0.02083159632,,0.0009359155809,2.093879182e+10,0.04051563239,0.9450666774,-0.117950787,-2.28740467,3.187522102,0.6989319284,625
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed3,144,40,22,0.6,0.4,3,0.4946725539,41.13024323,1.17133399,9.858585403,393.3206654,1.074782764,2.311524663,0.00685123377,0.1857752418,0.09373104139,0.02413451482,,0.0004008212123,,,0.9774389072,0.1088329346,-2.274467052,3.212303644,0.6992339702,625
M0144_N40_kappa0p5_pi0p990_epsAB0p6_seed4,144,40,22,0.6,0.4,4,0.4038984489,33.90402446,0.9607837852,11.20729812,332.4544878,1.06790363,1.536628324,0.003932715923,0.1930094484,0.1017302463,0.03015436612,,0.0003695788525,,,0.978724088,-0.09480802622,-2.27287939,3.331768371,0.7005575266,625
M0144_N40_kappa0p5_pi0p990_epsAB0p575_seed1,144,40,22,0.575,0.425,1,0.5711986643,49.19091404,1.691217464,11.60353381,394.7308247,1.079759257,1.749374867,0.008733854423,0.2108158321,0.1043512224,0.02625389202,,0.0004619932634,,,0.9887639808,-0.07850616321,-2.280190366,3.171698835,0.700599887,625
M0144_N40_kappa0p5_pi0p990_epsAB0p575_seed2,144,40,22,0.575,0.425,2,0.4946725539,57.89596956,0.9550878883,13.04074745,352.1535122,1.186206963,1.752215727,0.002785368884,0.2090084061,0.1065299048,0.02892853984,,0.0003620739025,,,0.9819521259,0.02301050151,-2.261049077,3.193337323,0.7011881201,625
M0144_N40_kappa0p5_pi0p990_epsAB0p575_seed3,144,40,22,0.575,0.425,3,0.4946725539,42.07998741,1.544434226,15.94885617,349.6549421,1.09389055,2.219743739,0.009737713227,0.2015873895,0.1090859356,0.03350342108,,0.0002547651067,640.3707943,5.275407212,0.9957572265,0.04670446922,-2.251045714,3.226653083,0.6987594493,625
M0144_N40_kappa0p5_pi0p990_epsAB0p575_seed4,144,40,22,0.575,0.425,4,0.2855993321,41.08491372,0.570189084,41.08491372,399.9007324,1.010508589,1.273510282,0.002843293666,0.2167060944,0.1150277009,0.03616107156,,9.402936973e-05,,,0.9953927964,-0.02071739635,-2.273449123,3.186172653,0.6996442106,625
M0144_N40_kappa0p5_pi0p990_epsAB0p55_seed1,144,40,22,0.55,0.45,1,0.638619521,33.93349147,1.888653571,27.22628273,370.2942429,1.082123752,2.776223089,0.01422943699,0.2115684439,0.1060587867,0.03013457315,,0.0005728989073,2.107039061e+13,0.03014456709,0.9611961438,0.1733790972,-2.256515119,3.220968416,0.7001562516,625
M0144_N40_kappa0p5_pi0p990_epsAB0p55_seed2,144,40,22,0.55,0.45,2,0.5711986643,32.04080108,1.28372179,18.2284797,361.0315433,1.195891479,2.105395455,0.01355360949,0.2081558058,0.1058264747,0.02912849913,,0.0005956691253,582685200.2,0.0503032172,0.9387299856,0.104880485,-2.245341602,3.185270333,0.6995554251,625
M0144_N40_kappa0p5_pi0p990_epsAB0p55_seed3,144,40,22,0.55,0.45,3,0.4946725539,33.2574377,1.481809492,12.38591837,371.2286304,1.11798823,2.979522655,0.01166889814,0.1975826538,0.1005000967,0.02708633939,,0.0006744736272,6.297228148e+19,0.02035205092,0.9698404434,0.1741448751,-2.232994111,3.205263518,0.6995723813,625
M0144_N40_kappa0p5_pi0p990_epsAB0p55_seed4,144,40,22,0.55,0.45,4,0.2855993321,43.34537012,2.505945464,43.34537012,359.1031492,1.040869253,2.414842911,0.01501835261,0.2039945143,0.1066541224,0.0354954684,,9.533427505e-05,,,0.985009087,0.1858828136,-2.245495168,3.166844098,0.7005622572,625
M0144_N40_kappa0p5_pi0p990_epsAB0p525_seed1,144,40,22,0.525,0.475,1,0.4946725539,31.63153042,2.817705591,5.396804045,329.8349335,1.074220688,1.843820892,0.0368918985,0.2171932242,0.1072665677,0.02724920296,,0.0005753009504,2.186920672e+15,0.02747882354,0.9629035427,0.3078172388,-2.230663083,3.190519454,0.7003513586,625
