n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.35,0.65,0.9893451078,,
144,0.35,0.65,1.029743036,,
144,0.35,0.65,1.068614851,,
144,0.35,0.65,1.142397329,243.3268434,
144,0.35,0.65,1.177556213,,
144,0.35,0.65,1.211695347,,
144,0.35,0.65,1.244898627,,
144,0.35,0.65,1.277239042,166.7968271,
144,0.35,0.65,1.308780558,280.7671667,
144,0.35,0.65,1.339579608,198.2378363,43.28962261
144,0.35,0.65,1.399145269,139.6717693,19.06803122
144,0.35,0.65,1.427996661,200.799929,33.96506633
144,0.35,0.65,1.456276568,196.8974848,32.67853498
144,0.35,0.65,1.484017662,159.0571286,15.70744134
144,0.325,0.675,0.2855993321,,
144,0.325,0.675,0.4038984489,,
144,0.325,0.675,0.4946725539,,
144,0.325,0.675,0.5711986643,,
144,0.325,0.675,0.638619521,,
144,0.325,0.675,0.6995726346,,
144,0.325,0.675,0.8077968978,,
144,0.325,0.675,0.8567979964,,
144,0.325,0.675,0.9031443878,,
144,0.325,0.675,0.9472258251,,
144,0.325,0.675,0.9893451078,,
144,0.325,0.675,1.029743036,,
144,0.325,0.675,1.068614851,,
144,0.325,0.675,1.142397329,181.2715196,
144,0.325,0.675,1.177556213,,
144,0.325,0.675,1.211695347,269.3145216,
144,0.325,0.675,1.244898627,,
144,0.325,0.675,1.277239042,,
144,0.325,0.675,1.308780558,,
144,0.325,0.675,1.339579608,224.4316382,25.18704104
144,0.325,0.675,1.399145269,219.3368271,35.74217536
144,0.325,0.675,1.427996661,195.0300231,28.96580683
144,0.325,0.675,1.456276568,232.1503415,30.1303308
144,0.325,0.675,1.484017662,175.999345,25.72313724
144,0.3,0.7,0.2855993321,,
144,0.3,0.7,0.4038984489,,
144,0.3,0.7,0.4946725539,,
144,0.3,0.7,0.5711986643,,
144,0.3,0.7,0.638619521,,
144,0.3,0.7,0.6995726346,,
144,0.3,0.7,0.8077968978,,
144,0.3,0.7,0.8567979964,,
144,0.3,0.7,0.9031443878,,
144,0.3,0.7,0.9472258251,,
144,0.3,0.7,0.9893451078,,
144,0.3,0.7,1.029743036,,
144,0.3,0.7,1.068614851,,
144,0.3,0.7,1.142397329,258.4734511,
144,0.3,0.7,1.177556213,,
144,0.3,0.7,1.211695347,298.7637859,
144,0.3,0.7,1.244898627,296.9615601,
144,0.3,0.7,1.277239042,267.6970363,
144,0.3,0.7,1.308780558,,
144,0.3,0.7,1.339579608,136.5536873,45.24994163
144,0.3,0.7,1.399145269,242.7154988,37.18137953
144,0.3,0.7,1.427996661,238.2927707,41.44963082
144,0.3,0.7,1.456276568,247.4476932,17.11815242
144,0.3,0.7,1.484017662,148.0005752,10.55336433
144,0.275,0.725,0.2855993321,,
144,0.275,0.725,0.4038984489,,
144,0.275,0.725,0.4946725539,,
144,0.275,0.725,0.5711986643,,
144,0.275,0.725,0.638619521,,
144,0.275,0.725,0.6995726346,,
144,0.275,0.725,0.8077968978,,
144,0.275,0.725,0.8567979964,,
144,0.275,0.725,0.9031443878,,
144,0.275,0.725,0.9472258251,,
144,0.275,0.725,0.9893451078,,
144,0.275,0.725,1.029743036,,
144,0.275,0.725,1.068614851,,
144,0.275,0.725,1.142397329,,
144,0.275,0.725,1.177556213,,
144,0.275,0.725,1.211695347,,
144,0.275,0.725,1.244898627,,
144,0.275,0.725,1.277239042,,
144,0.275,0.725,1.308780558,182.7785199,
144,0.275,0.725,1.339579608,270.0093999,18.26956966
144,0.275,0.725,1.399145269,168.926969,
144,0.275,0.725,1.427996661,188.5716207,19.05724499
144,0.275,0.725,1.456276568,170.4002402,9.836186917
144,0.275,0.725,1.484017662,234.6514854,30.54591937
144,0.25,0.75,0.2855993321,,
144,0.25,0.75,0.4038984489,,
144,0.25,0.75,0.4946725539,,
144,0.25,0.75,0.5711986643,,
144,0.25,0.75,0.638619521,,
144,0.25,0.75,0.6995726346,,
144,0.25,0.75,0.8077968978,,
144,0.25,0.75,0.8567979964,,
144,0.25,0.75,0.9031443878,,
144,0.25,0.75,0.9472258251,,
144,0.25,0.75,0.9893451078,,
144,0.25,0.75,1.029743036,,
144,0.25,0.75,1.068614851,,
144,0.25,0.75,1.142397329,178.2865731,7.109254315
144,0.25,0.75,1.177556213,,
144,0.25,0.75,1.211695347,,
144,0.25,0.75,1.244898627,244.9395613,50.8315542
144,0.25,0.75,1.277239042,296.7329238,11.86150467
144,0.25,0.75,1.308780558,199.2288321,3.280126903
144,0.25,0.75,1.339579608,249.4188018,45.68789492
144,0.25,0.75,1.399145269,144.968232,44.7648085
144,0.25,0.75,1.427996661,188.8043239,15.78004306
144,0.25,0.75,1.456276568,218.2676882,24.17334713
144,0.25,0.75,1.484017662,151.1858256,19.04600167
144,0.225,0.775,0.2855993321,,
144,0.225,0.775,0.4038984489,,
144,0.225,0.775,0.4946725539,,
144,0.225,0.775,0.5711986643,,
144,0.225,0.775,0.638619521,,
144,0.225,0.775,0.6995726346,,
144,0.225,0.775,0.8077968978,,
144,0.225,0.775,0.8567979964,,
144,0.225,0.775,0.9031443878,,
144,0.225,0.775,0.9472258251,,
144,0.225,0.775,0.9893451078,,
144,0.225,0.775,1.029743036,,
144,0.225,0.775,1.068614851,,
144,0.225,0.775,1.142397329,166.0934425,
144,0.225,0.775,1.177556213,,
144,0.225,0.775,1.211695347,,
144,0.225,0.775,1.244898627,177.2726148,
144,0.225,0.775,1.277239042,244.2708842,21.34210901
144,0.225,0.775,1.308780558,198.753315,
144,0.225,0.775,1.339579608,239.1567534,
144,0.225,0.775,1.399145269,231.4869717,25.81230908
144,0.225,0.775,1.427996661,204.5625267,19.25515702
144,0.225,0.775,1.456276568,202.416315,25.51472025
144,0.225,0.775,1.484017662,184.9407478,24.71705127
144,0.2,0.8,0.2855993321,,
144,0.2,0.8,0.4038984489,,
144,0.2,0.8,0.4946725539,,
144,0.2,0.8,0.5711986643,,
144,0.2,0.8,0.638619521,,
144,0.2,0.8,0.6995726346,,
144,0.2,0.8,0.8077968978,,
144,0.2,0.8,0.8567979964,,
144,0.2,0.8,0.9031443878,,
144,0.2,0.8,0.9472258251,,
144,0.2,0.8,0.9893451078,271.3773571,
144,0.2,0.8,1.029743036,,
144,0.2,0.8,1.068614851,,
144,0.2,0.8,1.142397329,,
144,0.2,0.8,1.177556213,,
144,0.2,0.8,1.211695347,,
144,0.2,0.8,1.244898627,,
144,0.2,0.8,1.277239042,,
144,0.2,0.8,1.308780558,276.2763607,13.79859163
144,0.2,0.8,1.339579608,305.7223456,
144,0.2,0.8,1.399145269,207.6962627,88.1708222
144,0.2,0.8,1.427996661,233.3443099,29.28545945
144,0.2,0.8,1.456276568,232.1694966,21.36959559
144,0.2,0.8,1.484017662,276.1032107,17.47897293
144,0.175,0.825,0.2855993321,,
144,0.175,0.825,0.4038984489,,
144,0.175,0.825,0.4946725539,,
144,0.175,0.825,0.5711986643,,
144,0.175,0.825,0.638619521,,
144,0.175,0.825,0.6995726346,,
144,0.175,0.825,0.8077968978,,
144,0.175,0.825,0.8567979964,,
144,0.175,0.825,0.9031443878,,
144,0.175,0.825,0.9472258251,,
144,0.175,0.825,0.9893451078,,
144,0.175,0.825,1.029743036,,
144,0.175,0.825,1.068614851,,
144,0.175,0.825,1.142397329,160.0222488,
144,0.175,0.825,1.177556213,,
144,0.175,0.825,1.211695347,,
144,0.175,0.825,1.244898627,,
144,0.175,0.825,1.277239042,213.6571371,
144,0.175,0.825,1.308780558,,
144,0.175,0.825,1.339579608,241.9495188,33.44229906
144,0.175,0.825,1.399145269,122.1820736,
144,0.175,0.825,1.427996661,91.62737884,
144,0.175,0.825,1.456276568,219.4287421,
144,0.175,0.825,1.484017662,201.0994577,49.20027099
144,0.15,0.85,0.2855993321,,
144,0.15,0.85,0.4038984489,,
144,0.15,0.85,0.4946725539,,
144,0.15,0.85,0.5711986643,,
144,0.15,0.85,0.638619521,,
144,0.15,0.85,0.6995726346,,
144,0.15,0.85,0.8077968978,,
144,0.15,0.85,0.8567979964,,
144,0.15,0.85,0.9031443878,,
144,0.15,0.85,0.9472258251,,
144,0.15,0.85,0.9893451078,,
144,0.15,0.85,1.029743036,,
144,0.15,0.85,1.068614851,,
144,0.15,0.85,1.142397329,267.0352404,
144,0.15,0.85,1.177556213,,
144,0.15,0.85,1.211695347,,
144,0.15,0.85,1.244898627,,
144,0.15,0.85,1.277239042,276.4252563,
144,0.15,0.85,1.308780558,274.891807,16.86852597
144,0.15,0.85,1.339579608,262.5630067,
144,0.15,0.85,1.399145269,238.9622304,19.38054069
144,0.15,0.85,1.427996661,231.3127596,16.18642142
144,0.15,0.85,1.456276568,241.6941677,31.6579682
144,0.15,0.85,1.484017662,176.1605405,16.98200167
144,0.125,0.875,0.2855993321,,
144,0.125,0.875,0.4038984489,,
144,0.125,0.875,0.4946725539,,
144,0.125,0.875,0.5711986643,,
144,0.125,0.875,0.638619521,,
144,0.125,0.875,0.6995726346,,
144,0.125,0.875,0.8077968978,,
144,0.125,0.875,0.8567979964,,
144,0.125,0.875,0.9031443878,,
144,0.125,0.875,0.9472258251,,
144,0.125,0.875,0.9893451078,,
144,0.125,0.875,1.029743036,,
144,0.125,0.875,1.068614851,,
144,0.125,0.875,1.142397329,287.284383,
144,0.125,0.875,1.177556213,,
144,0.125,0.875,1.211695347,,
144,0.125,0.875,1.244898627,,
144,0.125,0.875,1.277239042,297.0606211,
144,0.125,0.875,1.308780558,,
144,0.125,0.875,1.339579608,236.754751,69.93341709
144,0.125,0.875,1.399145269,251.1360597,27.17580552
144,0.125,0.875,1.427996661,228.5210877,25.1719533
144,0.125,0.875,1.456276568,246.7493359,22.34334262
144,0.125,0.875,1.484017662,205.4940468,52.07301042
144,0.1,0.9,0.2855993321,,
144,0.1,0.9,0.4038984489,,
144,0.1,0.9,0.4946725539,,
144,0.1,0.9,0.5711986643,,
144,0.1,0.9,0.638619521,,
144,0.1,0.9,0.6995726346,,
144,0.1,0.9,0.8077968978,,
144,0.1,0.9,0.8567979964,,
144,0.1,0.9,0.9031443878,,
144,0.1,0.9,0.9472258251,,
144,0.1,0.9,0.9893451078,,
144,0.1,0.9,1.029743036,,
144,0.1,0.9,1.068614851,,
144,0.1,0.9,1.142397329,,
144,0.1,0.9,1.177556213,,
144,0.1,0.9,1.211695347,,
144,0.1,0.9,1.244898627,,
144,0.1,0.9,1.277239042,254.7443601,
144,0.1,0.9,1.308780558,,
144,0.1,0.9,1.339579608,264.2434785,14.97068943
144,0.1,0.9,1.399145269,269.4781663,39.58611035
144,0.1,0.9,1.427996661,214.9559446,64.75797904
144,0.1,0.9,1.456276568,212.5874,17.70578522
144,0.1,0.9,1.484017662,229.9165086,30.79228303
