n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,1,0,4,22,0.1398589206,6.083138745,1.137477494,4.898112757,1.684170631,449.1036063,4.343821052,1.233358947,0.06608186718,2.406371296,0.167380178,0.01126091255,0.002981620109,0.0373296837,0.002022010357,0.01806370264,0.001296640711,0.005759465419,0.000803472075,,,0.001134843391,0.0004929870458,4.013668139e+18,4.013668127e+18,0.1773864262,0.1420727323,0.9271241656,0.02825826812,0.03223242897,0.04325777498,-2.747520864,0.002384080583,3.208104073,0.0227706218,0.4482422162,0.08829516142
144,0.975,0.025,4,22,0.4945780528,10.27405043,3.612676864,8.526700267,4.086264628,441.9188838,12.75903294,1.126878211,0.03667718898,2.196372274,0.3379713586,0.02273815946,0.01601085948,0.05302080383,0.007755284522,0.02756610755,0.005328123301,0.009259823722,0.002463437064,,,0.0009226917556,0.0003894976674,1.306105625e+21,1.306105625e+21,0.4662374719,0.3273013461,0.9275393968,0.0360501658,0.08834709023,0.02822114948,-2.707037882,0.004986314561,3.285929984,0.008178073934,0.4161487236,0.05872518354
144,0.95,0.05,4,22,0.02486909395,10.60241014,0.8359967443,6.767632167,1.416364332,448.7246874,7.337786184,1.109497857,0.02543813811,1.976284758,0.2925110478,0.01555157051,0.005828061079,0.05963940122,0.003001404686,0.03032116064,0.001781354664,0.009499670038,0.0007733164692,,,0.0007157484407,6.624836141e-05,1.08483179e+15,9.747462686e+14,0.02367699686,0.004747821624,0.9614258938,0.00200632762,-0.07194466354,0.09136292281,-2.670953776,0.001605693242,3.199745297,0.01182719561,0.468417029,0.0403925648
144,0.925,0.075,4,22,0.03814206526,10.03373015,0.9797934317,5.191183679,1.442588745,450.1037201,4.464999342,1.234433927,0.03997604759,2.613841108,0.1863032347,0.02232357249,0.01114065545,0.061578157,0.002138812932,0.0295360823,0.002045964069,0.008301296861,0.001326171406,,,0.001037718233,0.0003222735257,3.95175708e+16,3.938832767e+16,0.1864021432,0.1566165535,0.9416312669,0.01988182202,-0.0628660483,0.1188765114,-2.629714514,0.003637428184,3.282245325,0.02456990023,0.561467103,0.06061519693
144,0.9,0.1,4,22,0.05967676627,15.79421177,1.929170455,7.54860895,2.753223986,440.3083106,12.19532853,1.181123429,0.07999610366,2.325120702,0.254101183,0.02272852208,0.008264299269,0.08570067238,0.004534364359,0.04356627738,0.002533440386,0.01251589354,0.001107609007,,,0.0006470937209,0.0001396574423,1.212441794e+18,1.212441794e+18,0.1722390496,0.1504294527,0.959053079,0.01314675359,0.07465218681,0.1141155499,-2.590258349,0.0009603280129,3.220574232,0.05930850686,0.4197107222,0.04956010269
144,0.875,0.125,4,22,0.01671584877,15.39212532,0.9950222945,9.883789476,1.920322125,426.5486637,7.177617709,1.117546404,0.0392890127,1.766558149,0.206527784,0.01246527977,0.003759296959,0.08941230989,0.002648919386,0.04427010131,0.001445251471,0.0128286918,0.0007121827001,,,0.0007500216491,0.0001861075016,5.530610447e+18,5.530607278e+18,0.2383851932,0.2079806231,0.9520579965,0.009639614446,0.0008099687986,0.08064893174,-2.55557769,0.003081746499,3.224802938,0.04446176358,0.5497908233,0.03467092975
144,0.85,0.15,4,22,0.128244932,20.11812998,3.602282098,12.2827855,1.73614517,416.246437,25.67873679,1.164408114,0.03394552529,2.695694793,0.2254677418,0.01880137148,0.008387318963,0.1082618678,0.001728381803,0.05608664453,0.0006550470408,0.01676661532,0.0008209952823,,,0.000668289616,0.0001848057411,1295079500,783304675,0.5172339917,0.4701695694,0.9492909419,0.01387948105,-0.001099345972,0.1178140667,-2.523487392,0.00789406722,3.174824882,0.0351189312,0.5306592957,0.03598674178
144,0.825,0.175,4,22,0.1278837844,19.92916575,3.56341877,12.76000886,1.376186036,424.8230336,5.439445529,1.197897302,0.05596193756,2.49330085,0.3807810098,0.03352523638,0.01591521884,0.1105899819,0.00725891832,0.05637530895,0.005337216379,0.01716860289,0.001918721855,,,0.0008391987678,0.0002508003606,3.096500588e+14,3.096495864e+14,1.487652091,1.18971791,0.9513874089,0.01128484291,0.06621760813,0.1183186586,-2.496587605,0.002773266445,3.239334246,0.02533208088,0.6624417153,0.05712371295
144,0.8,0.2,4,22,0.01983406337,21.73020435,1.530169929,12.50019993,3.448819004,322.0454008,96.01016622,1.164106798,0.05163143688,2.427864457,0.5231210051,0.03747298856,0.02356804211,0.1342967001,0.001485548208,0.06969037537,0.001655321172,0.02047740111,0.0009652990002,,,0.0005866661349,0.0001913084124,8.92090385e+17,8.920525506e+17,0.6887394854,0.6624650996,0.9597984819,0.0124381776,0.2484948691,0.1115478208,-2.453382086,0.01701426152,3.170651666,0.04137576663,0.4975225178,0.07651584683
144,0.775,0.225,4,22,0.03618018165,27.0680541,2.574319294,10.94134948,1.928867507,408.4872846,3.795079461,1.151849918,0.02302083382,2.61248615,0.1989369378,0.01928970156,0.008525563387,0.1405835435,0.007180928055,0.07222346408,0.005305432984,0.02072715809,0.002057900424,,,0.0006611709473,0.0001495021833,256203638,256197881.7,0.6190744453,0.3197333729,0.9366240778,0.0147882745,0.03233585944,0.08148855829,-2.442817258,0.004087878347,3.238109525,0.02506700675,0.5841606293,0.04248928462
144,0.75,0.25,4,22,0.1580799339,29.00545782,5.766178757,15.64085403,2.949636008,385.4102103,12.69560269,1.170416148,0.1022628245,2.105055241,0.3536920407,0.03039827225,0.003407853928,0.1459659753,0.005058879733,0.07522321434,0.002959706869,0.02252501522,0.000689509697,,,0.0004356147196,0.0001029079646,7.089665212e+13,6.727520881e+13,0.03038335643,0.001109896954,0.9695443612,0.005076744086,0.2716307565,0.01721303267,-2.409152361,0.004094788724,3.190421785,0.01337125767,0.461535776,0.06135665778
144,0.725,0.275,4,22,0.1323651944,32.06312867,5.832608187,10.41782757,1.782513042,385.1741478,5.098607532,1.122352577,0.03963723011,2.060629697,0.4015853607,0.01479174015,0.006497592142,0.155809871,0.001959419395,0.07832000319,0.002071616038,0.02156109736,0.001184084896,,,0.0006409029882,0.0002218016322,5.351646237e+21,5.351646237e+21,0.3818741247,0.1951983166,0.9567564863,0.01638155397,0.1548872962,0.06224394195,-2.387588939,0.004399733118,3.230321439,0.04571419292,0.6206166614,0.08692880645
144,0.7,0.3,4,22,0.05442123578,29.16537149,3.401901357,14.20139545,2.300099898,403.2917867,8.477753304,1.076007078,0.006090702967,1.56901306,0.09158432512,0.02610490732,0.008196675009,0.1671412916,0.00451730082,0.08684636633,0.001971329464,0.02567064872,0.0005727800288,,,0.0004739695309,0.0001308898976,2.804151547e+12,2.804151504e+12,0.2094581369,0.1784073589,0.9561656582,0.01818855936,0.1283279276,0.07835080039,-2.366477588,0.007005538138,3.214049386,0.03163152548,0.5293736104,0.04182505384
144,0.675,0.325,4,22,0.05314226263,29.98466803,3.456123635,19.38203861,4.877531547,393.1095164,9.86404899,1.123829671,0.02980650297,2.154704169,0.3638179115,0.01632155189,0.006714197389,0.1873888095,0.008367912283,0.09861462198,0.006058808214,0.0289329159,0.003069873146,,,0.0006506262319,7.342512859e-05,8.716028417e+17,8.715377616e+17,0.5856202821,0.5609272136,0.9589487261,0.00748477287,0.09300897448,0.07201922689,-2.346934379,0.004921479813,3.249596083,0.08378973762,0.5841606293,0.04248928462
144,0.65,0.35,4,22,0.09187956255,34.51929951,5.231683201,15.66041177,2.189372977,382.2268473,10.56410861,1.092558151,0.01214893665,2.063514323,0.2373444045,0.007566978479,0.001959322297,0.1852088091,0.0128528428,0.09542853208,0.008948729308,0.02777180639,0.003161874957,,,0.0004686319358,0.0001108857515,3.934238529e+21,3.934046052e+21,0.02780304696,0.005673832314,0.9641406031,0.00786836045,0.0445806764,0.04712457749,-2.325477952,0.007740489086,3.135740573,0.01299850014,0.4719790276,0.02269352624
144,0.625,0.375,4,22,0.04375999068,37.11513721,3.882037133,15.92274242,4.145819873,351.2872369,34.5524293,1.12338947,0.05465785232,2.604204445,0.5140921403,0.01456769076,0.009319969749,0.1928976255,0.009649208539,0.09992214878,0.008627598707,0.02870757553,0.004586000776,,,0.0003993997138,0.0001548516998,1322229042,,0.04560553955,,0.9733581308,0.01012917685,0.0796817071,0.07570049375,-2.295264671,0.005031756737,3.203861468,0.01941462995,0.5502601136,0.08847169308
144,0.6,0.4,4,22,0.07421557564,38.4723684,5.240424365,13.26813334,3.142475299,364.7307289,19.65949393,1.084513829,0.024097953,2.218445926,0.4685517331,0.00616485151,0.0008831693083,0.1940989109,0.007797776101,0.09995381569,0.006698873518,0.02815040939,0.003660273087,,,0.0004980657578,0.0001479504585,1.758930162e+16,1.758928069e+16,0.0322300189,0.008285613489,0.9681637459,0.007861625257,-0.003889662881,0.05950756713,-2.278989429,0.003335623359,3.23983222,0.03174478341,0.5232040478,0.06256183384
144,0.575,0.425,4,22,0.02673602068,47.56294618,3.888545068,20.41951279,6.947500926,374.1100029,13.44903187,1.09259134,0.03613379439,1.748711154,0.1931537142,0.00602505755,0.001865042375,0.2095294305,0.003115911,0.1087486909,0.002305797775,0.03121173112,0.002227497561,,,0.0002932154106,7.873000288e-05,640.3707943,,5.275407212,,0.9904665324,0.003261560472,-0.007377147208,0.02751594931,-2.26643357,0.006482323992,3.194465474,0.01163473839,0.461535776,0.06135665778
144,0.55,0.45,4,22,0.02122910905,35.64427509,2.596723302,25.29651273,6.746145831,365.4143914,3.117951534,1.109218178,0.03290751999,2.568996028,0.1936844173,0.01361757431,0.0007151914714,0.2053253545,0.003009819601,0.1047598701,0.001430579453,0.03046122002,0.001793885894,,,0.0004845939837,0.0001315652077,2.099076752e+19,2.099075698e+19,0.03359994507,0.008817082247,0.9636939149,0.009667613461,0.1595718177,0.01845360251,-2.2450865,0.004805130092,3.194586591,0.01178429763,0.4975225178,0.07651584683
144,0.525,0.475,4,22,0.07741768556,38.57483364,5.366537371,16.89141951,5.203076149,335.3980287,16.49687788,1.129450626,0.04360267121,2.060873411,0.09493238483,0.02095792741,0.006999957745,0.2095977103,0.004560501901,0.1069824993,0.003134940977,0.02995113722,0.001820472288,,,0.0004876846998,8.245328662e-05,2.650048017e+21,2.649797892e+21,0.02339258442,0.002559093462,0.97047124,0.004367493576,0.1368552314,0.09155931516,-2.219215041,0.007615430624,3.208680527,0.01586361391,0.5329356091,0.02209118522
144,0.5,0.5,4,22,0.06454416795,41.46164447,5.26677822,13.4604099,3.629447116,333.7213466,50.30105841,1.071920048,0.01071199598,1.671407631,0.1428613715,0.008267255816,0.002953828809,0.2146377728,0.007854483155,0.1080994353,0.005691095534,0.02879178993,0.002499027405,,,0.0004063700872,4.555701766e-05,2.736439567e+21,2.736428582e+21,0.02731628962,0.004040109731,0.9646191874,0.00522289863,0.06895636629,0.04444507351,-2.205601108,0.0167683169,3.21502843,0.01911292266,0.5102420828,0.03977309429
144,0.475,0.525,4,22,0.04222414489,38.82276693,3.988750949,18.76003021,2.369229401,357.4211233,9.796455246,1.113650571,0.02151027395,1.930655907,0.444933175,0.01583458489,0.004444944063,0.2187373329,0.003707084521,0.1111385031,0.002043059432,0.03127887767,0.001413241313,,,0.0005748313435,6.45670654e-05,4.098181118e+12,1.168419532e+12,0.03215854506,0.0002864228752,0.9644130383,0.003779109536,0.05134342985,0.1024268234,-2.194602006,0.007653857493,3.197564156,0.03717080669,0.6201473711,0.03087818082
144,0.45,0.55,4,22,0.00865831922,35.98906851,1.674393029,19.27903156,5.297472216,362.0922121,10.75368361,1.09840375,0.05569238311,1.916113172,0.2121425881,0.008583493251,0.002023256897,0.2192344155,0.009174629746,0.1096390588,0.005659888207,0.03016633858,0.002990955486,,,0.0003901827367,0.0001255906553,7966.635138,2267.286745,0.4103748115,0.4086306858,0.974965218,0.01457444736,0.0240927356,0.06726975853,-2.17556869,0.01014203393,3.244863738,0.02307748271,0.455697464,0.07449611231
144,0.425,0.575,4,22,0.106916126,45.78687057,7.485702666,22.36438038,7.491114744,303.6993182,27.84411166,1.125393607,0.0637818364,2.60934209,0.3393955136,0.01089340955,0.003866362962,0.2313885372,0.01301720785,0.1184566331,0.00891818439,0.03283639775,0.003942402226,,,0.0004771402386,0.0001712945813,5415.347203,,0.7513549266,,0.96530869,0.01806592388,0.06593188098,0.0504547873,-2.147737803,0.01541295333,3.262186527,0.02814098995,0.5127607962,0.08671945316
144,0.4,0.6,4,22,0.002529499893,36.47646152,0.9172760179,22.08843648,6.055405047,292.027746,34.72764283,1.08834472,0.01840342905,2.411868341,0.4978359168,0.006586707261,0.001750927318,0.2328667995,0.007984927393,0.119997042,0.006619061154,0.03458401933,0.004294469593,,,0.0004681667129,8.386125119e-05,5.793826904e+15,5.792198173e+15,0.03120844823,0.00271483783,0.9657867118,0.006617288779,0.07777987847,0.0340068427,-2.126805356,0.008974190535,3.225036387,0.01107572253,0.4852722432,0.05541295143
144,0.375,0.625,4,22,0.02896591096,40.73736291,3.466622185,24.82709816,5.6123229,289.2785325,20.53956927,1.126013267,0.06318793214,1.765333127,0.2969751528,0.008248052642,0.00373423437,0.2283711175,0.00142900808,0.1140987786,0.001766978357,0.03194401977,0.002465280103,,,0.0004979723249,0.0001685501729,3.350017197e+10,3.198491524e+10,0.02837210815,0.013971901,0.9676866781,0.01196903206,0.06829363948,0.0556465685,-2.112915592,0.006436799613,3.276677928,0.03604472436,0.5566720762,0.1107186498
144,0.35,0.65,4,22,0.04743613492,42.14430104,4.589480275,10.74298274,2.311162133,334.2057883,25.7050029,1.248556929,0.1509062589,2.30116999,0.3452015406,0.00832135172,0.001502747926,0.2361083324,0.009924266193,0.1163272699,0.006157747106,0.02874755402,0.002138702892,,,0.0006385878272,0.0001544879467,2.613906203e+17,2.612853038e+17,0.02850793478,0.002512245651,0.9682000746,0.008738774494,0.09143282427,0.0213757481,-2.111446696,0.01438134015,3.200667076,0.01410467222,0.5689223509,0.02941242805
144,0.325,0.675,4,22,0.03277895151,38.3885926,3.475119342,16.75719128,3.065959359,330.9069817,24.33713311,1.168892281,0.06949508364,3.088109237,0.3957547488,0.004776875056,0.001395466548,0.2442956793,0.01126311055,0.1240261603,0.007811401939,0.03399012754,0.002780244546,,,0.0006931940676,0.0001223072572,2.625617874e+20,2.625531735e+20,0.02859362659,0.004901875974,0.9609666038,0.005904529038,0.09185017281,0.03216944201,-2.10056123,0.01455602607,3.235687313,0.0213366485,0.579939253,0.05868026802
144,0.3,0.7,4,22,0.05091762567,44.56721975,5.028281912,19.94128445,6.822995219,330.4965028,24.37469684,1.077234183,0.01621547624,1.801178276,0.09589311092,0.008041382287,0.003036868912,0.2365035066,0.003939256418,0.1175276327,0.003337058439,0.0318406519,0.003229444992,,,0.000485538388,0.0001422800444,9.847307671e+13,9.692861454e+13,0.03510950987,0.004010844591,0.9619876298,0.01003434369,0.03535037967,0.01046852755,-2.080050477,0.01117921503,3.266020045,0.03247367131,0.4975225178,0.07651584683
144,0.275,0.725,4,22,0.08186683366,41.62210807,5.954538035,15.84378677,3.563158065,336.940652,10.03935344,1.121299213,0.02730020177,2.159470087,0.2774092051,0.01206341135,0.005829374127,0.2374289074,0.007472803077,0.1173964024,0.005391141931,0.03100885189,0.002537446397,,,0.0005460473015,0.0001990638784,1.69303224e+13,1.691958604e+13,0.02512234691,0.01233303019,0.9689611753,0.01185344473,0.1522430588,0.0493591595,-2.062610876,0.009769897005,3.256101781,0.01743397396,0.5423355754,0.06257873195
144,0.25,0.75,4,22,0.0564604952,43.26555615,5.140254672,13.85934077,5.393875739,242.0758219,35.73150398,1.134964189,0.01957433881,2.404870915,0.5313917107,0.0211412402,0.007976356176,0.2425563262,0.009296464711,0.1205519073,0.006353512993,0.03135913129,0.002908908908,,,0.0005944007899,0.0001718258675,2.434363204e+20,2.434357715e+20,1.229002849,1.199463691,0.9641858205,0.007603944973,-0.01141514088,0.1246565602,-2.032995217,0.01268726889,3.187006215,0.0310571834,0.6353856495,0.03705837317
144,0.225,0.775,4,22,0.05313197487,55.1130915,6.3518869,16.67482259,3.729293171,281.8793288,17.25695866,1.095070497,0.02729728563,2.391824204,0.1913988928,0.008287378895,0.001831938346,0.2454312655,0.0118141681,0.1220922154,0.009089545673,0.03163812548,0.003995992024,,,0.0004420300066,0.000175942458,9.273200666e+20,9.273197514e+20,0.02789541453,0.005485401012,0.9675388756,0.008347003807,0.0937782716,0.04270408323,-2.024894068,0.01401409483,3.16244801,0.01903303231,0.5841606293,0.04248928462
144,0.2,0.8,4,22,0.01046619753,41.86342503,2.141407033,17.78588431,4.091752461,322.9805372,8.579937723,1.083818862,0.03610587771,2.417927308,0.8163108491,0.007380183627,0.001409505114,0.2385450357,0.004461078147,0.1144010192,0.002421851821,0.0284789434,0.001426969326,,,0.0006481063173,6.001614274e-05,1.050948781e+21,1.050948781e+21,0.02679599239,0.008451980639,0.9707944106,0.00609113413,-0.05058364889,0.03053317935,-2.02040503,0.007702734231,3.337169815,0.06943534486,0.6032921569,0.03209349259
144,0.175,0.825,4,22,0.0243020837,35.70418729,2.782985301,22.05590567,5.652049978,319.6263657,14.10764863,1.139546854,0.05588204673,2.177552656,0.4236164432,0.004516723274,0.0005915964882,0.2496585316,0.002728764918,0.1243514232,0.001983837917,0.03406278759,0.003499622578,,,0.00065192235,0.0002562310323,3.414070729e+11,3.414070707e+11,0.6127475464,0.5778875102,0.9643067119,0.01551608603,0.04738977806,0.02656385358,-2.01242614,0.004033206723,3.258412481,0.03076868174,0.5841606293,0.1240960746
144,0.15,0.85,4,22,0.02459290234,44.02688036,3.452175058,28.28620051,9.167196844,301.0345522,11.57501596,1.062470379,0.01501685659,1.960290595,0.3257699152,0.01860913178,0.005218410408,0.2539717414,0.01514558989,0.1299133348,0.01366039578,0.03797290035,0.007805583504,,,0.0004989202557,0.0001380392212,2.416226167e+18,2.416222651e+18,0.02657072549,0.004646149935,0.973461246,0.005383163222,0.05953414947,0.1184760691,-1.990570353,0.008510956977,3.190914863,0.04816138199,0.5166540454,0.07864057936
