n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.9375,0.0625,1.211695347,2.153956383,0.07837281953
144,0.9375,0.0625,1.244898627,2.068846634,0.03829416614
144,0.9375,0.0625,1.277239042,2.045793588,0.0597778428
144,0.9375,0.0625,1.308780558,1.918123684,0.04793594793
144,0.9375,0.0625,1.339579608,1.857343356,0.05823061274
144,0.9375,0.0625,1.399145269,1.724289707,0.03135546606
144,0.9375,0.0625,1.427996661,1.683219152,0.04656261198
144,0.9375,0.0625,1.456276568,1.573199583,0.01906490466
144,0.9375,0.0625,1.484017662,1.526044793,0.02494242134
144,0.925,0.075,0.2855993321,12.63439268,2.673391871
144,0.925,0.075,0.4038984489,16.89463654,2.005189016
144,0.925,0.075,0.4946725539,12.3491373,1.663920246
144,0.925,0.075,0.5711986643,10.03244217,2.039423435
144,0.925,0.075,0.638619521,10.92443042,0.7278747226
144,0.925,0.075,0.6995726346,8.839440295,0.6480057022
144,0.925,0.075,0.8077968978,6.703080936,0.7371927288
144,0.925,0.075,0.8567979964,5.542037932,0.3452340983
144,0.925,0.075,0.9031443878,4.326546102,0.2990045638
144,0.925,0.075,0.9472258251,3.676145951,0.148675049
144,0.925,0.075,0.9893451078,3.030417067,0.1905367741
144,0.925,0.075,1.029743036,3.123080736,0.1866043509
144,0.925,0.075,1.068614851,2.703908606,0.08037921147
144,0.925,0.075,1.142397329,2.495684077,0.2882619117
144,0.925,0.075,1.177556213,2.220983657,0.09996025598
144,0.925,0.075,1.211695347,2.11717018,0.05230869377
144,0.925,0.075,1.244898627,2.038787371,0.1052813895
144,0.925,0.075,1.277239042,2.007968579,0.08639674865
144,0.925,0.075,1.308780558,1.829075225,0.05006790491
144,0.925,0.075,1.339579608,1.82813062,0.05282174942
144,0.925,0.075,1.399145269,1.680439125,0.02957406657
144,0.925,0.075,1.427996661,1.605324879,0.03342107833
144,0.925,0.075,1.456276568,1.553810147,0.04140740393
144,0.925,0.075,1.484017662,1.545933812,0.03486987926
144,0.9125,0.0875,0.2855993321,12.9661348,2.054321406
144,0.9125,0.0875,0.4038984489,16.83019212,2.288506578
144,0.9125,0.0875,0.4946725539,14.303619,2.457599484
144,0.9125,0.0875,0.5711986643,14.71732927,3.557943468
144,0.9125,0.0875,0.638619521,11.12399795,0.681347388
144,0.9125,0.0875,0.6995726346,8.118670791,0.6137657549
144,0.9125,0.0875,0.8077968978,6.002792944,0.4254443214
144,0.9125,0.0875,0.8567979964,5.432889982,0.3752102105
144,0.9125,0.0875,0.9031443878,4.628997281,0.3430576977
144,0.9125,0.0875,0.9472258251,3.97312502,0.3526619118
144,0.9125,0.0875,0.9893451078,3.480983642,0.2526128975
144,0.9125,0.0875,1.029743036,3.27405762,0.1113943624
144,0.9125,0.0875,1.068614851,2.984568508,0.1456645618
144,0.9125,0.0875,1.142397329,2.732395535,0.2505100473
144,0.9125,0.0875,1.177556213,2.320527706,0.07797464841
144,0.9125,0.0875,1.211695347,2.197706143,0.05710721392
144,0.9125,0.0875,1.244898627,2.137948935,0.0863797289
144,0.9125,0.0875,1.277239042,1.966946462,0.06311943698
144,0.9125,0.0875,1.308780558,1.896948084,0.02693677634
144,0.9125,0.0875,1.339579608,1.886977977,0.05835209239
144,0.9125,0.0875,1.399145269,1.671615037,0.03822545695
144,0.9125,0.0875,1.427996661,1.693674566,0.04467458415
144,0.9125,0.0875,1.456276568,1.607410111,0.03239243592
144,0.9125,0.0875,1.484017662,1.597381587,0.02398138808
144,0.9,0.1,0.2855993321,21.18265205,2.996393653
144,0.9,0.1,0.4038984489,19.22097147,1.790275474
144,0.9,0.1,0.4946725539,15.89517649,3.194875012
144,0.9,0.1,0.5711986643,15.65448321,2.310287777
144,0.9,0.1,0.638619521,13.00487086,1.332689944
144,0.9,0.1,0.6995726346,9.309337133,0.4575894559
144,0.9,0.1,0.8077968978,6.575645728,0.6337472685
144,0.9,0.1,0.8567979964,4.897478819,0.3088781004
144,0.9,0.1,0.9031443878,4.767286562,0.3682812925
144,0.9,0.1,0.9472258251,4.235811065,0.2161925435
144,0.9,0.1,0.9893451078,3.60216313,0.3795427732
144,0.9,0.1,1.029743036,3.32487486,0.160550505
144,0.9,0.1,1.068614851,2.991126978,0.0827844494
144,0.9,0.1,1.142397329,2.29904119,0.1239241477
144,0.9,0.1,1.177556213,2.397874175,0.1050387485
144,0.9,0.1,1.211695347,2.20901232,0.04757908288
144,0.9,0.1,1.244898627,2.14713329,0.09711732889
144,0.9,0.1,1.277239042,1.944121182,0.06119652384
144,0.9,0.1,1.308780558,1.884584359,0.04789335434
144,0.9,0.1,1.339579608,1.765637104,0.07374402678
144,0.9,0.1,1.399145269,1.684989751,0.05756447462
144,0.9,0.1,1.427996661,1.594502537,0.04250592222
144,0.9,0.1,1.456276568,1.596728329,0.02668908986
144,0.9,0.1,1.484017662,1.559095212,0.04076857399
144,0.8875,0.1125,0.2855993321,13.51297772,3.925586595
144,0.8875,0.1125,0.4038984489,18.6540411,1.75403745
144,0.8875,0.1125,0.4946725539,15.86862454,1.395045755
144,0.8875,0.1125,0.5711986643,18.37129262,4.050690753
144,0.8875,0.1125,0.638619521,13.28479035,0.8975355804
144,0.8875,0.1125,0.6995726346,9.933537745,0.6450948412
144,0.8875,0.1125,0.8077968978,8.573524122,0.7397062801
144,0.8875,0.1125,0.8567979964,6.397204601,0.3905020713
144,0.8875,0.1125,0.9031443878,5.487968339,0.3061947385
144,0.8875,0.1125,0.9472258251,4.721478941,0.191806331
144,0.8875,0.1125,0.9893451078,3.730966908,0.4241952331
144,0.8875,0.1125,1.029743036,3.848557342,0.1977006267
144,0.8875,0.1125,1.068614851,3.128792734,0.1753435172
144,0.8875,0.1125,1.142397329,2.577497265,0.1789762179
144,0.8875,0.1125,1.177556213,2.469620278,0.09551234318
144,0.8875,0.1125,1.211695347,2.311715117,0.1267065275
144,0.8875,0.1125,1.244898627,2.149188943,0.08819283658
144,0.8875,0.1125,1.277239042,2.045221669,0.07343639037
144,0.8875,0.1125,1.308780558,1.936465458,0.0383095792
144,0.8875,0.1125,1.339579608,1.730965113,0.03160245939
144,0.8875,0.1125,1.399145269,1.653619284,0.05798352718
144,0.8875,0.1125,1.427996661,1.672491612,0.04873535277
144,0.8875,0.1125,1.456276568,1.597867629,0.02418155642
144,0.8875,0.1125,1.484017662,1.581418795,0.03701665762
144,0.875,0.125,0.2855993321,16.3956406,2.551121816
144,0.875,0.125,0.4038984489,17.53710495,2.491108531
144,0.875,0.125,0.4946725539,18.22264463,1.715693955
144,0.875,0.125,0.5711986643,23.77659577,2.087093728
144,0.875,0.125,0.638619521,16.95689173,1.246720753
144,0.875,0.125,0.6995726346,11.81665682,0.7890554153
144,0.875,0.125,0.8077968978,7.22431026,1.136154219
144,0.875,0.125,0.8567979964,5.648370767,0.1433187825
144,0.875,0.125,0.9031443878,5.9070326,0.4836448414
144,0.875,0.125,0.9472258251,4.82820044,0.3606257525
144,0.875,0.125,0.9893451078,3.220484271,0.3013705895
144,0.875,0.125,1.029743036,3.637058063,0.3472124521
144,0.875,0.125,1.068614851,3.135024445,0.1047794576
144,0.875,0.125,1.142397329,2.409493282,0.2232784935
144,0.875,0.125,1.177556213,2.381606336,0.05951687017
144,0.875,0.125,1.211695347,2.4111724,0.077381534
144,0.875,0.125,1.244898627,1.989191656,0.04432441307
144,0.875,0.125,1.277239042,1.996509265,0.09317789313
144,0.875,0.125,1.308780558,1.907907656,0.0385719123
144,0.875,0.125,1.339579608,1.713219994,0.03150359417
144,0.875,0.125,1.399145269,1.592398722,0.04896557504
144,0.875,0.125,1.427996661,1.599340517,0.02402420004
144,0.875,0.125,1.456276568,1.565054314,0.02731368028
144,0.875,0.125,1.484017662,1.494414783,0.02204933596
144,0.8625,0.1375,0.2855993321,22.70655963,3.529592082
144,0.8625,0.1375,0.4038984489,28.31755199,3.244485098
144,0.8625,0.1375,0.4946725539,23.69207953,2.978717806
144,0.8625,0.1375,0.5711986643,13.96260162,2.629059092
144,0.8625,0.1375,0.638619521,15.38743822,1.588204642
144,0.8625,0.1375,0.6995726346,13.64003532,0.3326218864
144,0.8625,0.1375,0.8077968978,7.50272922,0.8082028291
144,0.8625,0.1375,0.8567979964,5.989111246,0.3900637075
144,0.8625,0.1375,0.9031443878,5.333395626,0.5146637931
144,0.8625,0.1375,0.9472258251,4.472244499,0.2111248899
144,0.8625,0.1375,0.9893451078,3.249818776,0.2580862294
144,0.8625,0.1375,1.029743036,3.337987434,0.1237595299
144,0.8625,0.1375,1.068614851,3.0186589,0.09787018901
144,0.8625,0.1375,1.142397329,2.665391021,0.201204766
144,0.8625,0.1375,1.177556213,2.341383757,0.0781330354
144,0.8625,0.1375,1.211695347,2.248243245,0.07753694626
144,0.8625,0.1375,1.244898627,2.070642304,0.06583910968
144,0.8625,0.1375,1.277239042,2.008491018,0.06420149684
144,0.8625,0.1375,1.308780558,1.89882024,0.04217425308
144,0.8625,0.1375,1.339579608,1.711037042,0.03948110326
144,0.8625,0.1375,1.399145269,1.665085366,0.03770472093
144,0.8625,0.1375,1.427996661,1.644741933,0.02342629215
144,0.8625,0.1375,1.456276568,1.471784498,0.0173657031
144,0.8625,0.1375,1.484017662,1.534521479,0.04870144465
144,0.85,0.15,0.2855993321,20.22495369,5.821551653
144,0.85,0.15,0.4038984489,28.19793838,3.47874841
144,0.85,0.15,0.4946725539,27.09739595,4.850383859
144,0.85,0.15,0.5711986643,19.30428885,2.84483618
144,0.85,0.15,0.638619521,18.28989738,1.349915116
144,0.85,0.15,0.6995726346,13.26721174,1.085155331
144,0.85,0.15,0.8077968978,6.895904696,0.5963192844
144,0.85,0.15,0.8567979964,5.83239384,0.2928681395
144,0.85,0.15,0.9031443878,5.333762812,0.5054319242
144,0.85,0.15,0.9472258251,4.604908898,0.2956766037
144,0.85,0.15,0.9893451078,3.487595663,0.1837389399
144,0.85,0.15,1.029743036,3.474922444,0.1132336513
144,0.85,0.15,1.068614851,3.187965413,0.1198481045
144,0.85,0.15,1.142397329,2.676724248,0.2408625564
144,0.85,0.15,1.177556213,2.341034483,0.08436631441
144,0.85,0.15,1.211695347,2.281504665,0.06233747439
144,0.85,0.15,1.244898627,2.037714782,0.0825652078
144,0.85,0.15,1.277239042,2.021498674,0.08893818371
144,0.85,0.15,1.308780558,1.973807826,0.07960357022
144,0.85,0.15,1.339579608,1.681744164,0.0375248658
144,0.85,0.15,1.399145269,1.577325177,0.03793421537
144,0.85,0.15,1.427996661,1.64058512,0.04905428964
144,0.85,0.15,1.456276568,1.521823863,0.03465193238
144,0.85,0.15,1.484017662,1.429680999,0.02253504433
144,0.8375,0.1625,0.2855993321,19.61743342,4.844960332
144,0.8375,0.1625,0.4038984489,28.97445516,2.572349985
144,0.8375,0.1625,0.4946725539,22.60897071,2.852841408
144,0.8375,0.1625,0.5711986643,16.12418506,2.015204861
144,0.8375,0.1625,0.638619521,19.68717496,1.037678397
144,0.8375,0.1625,0.6995726346,14.73210991,0.9556521451
144,0.8375,0.1625,0.8077968978,8.450508833,0.674523392
144,0.8375,0.1625,0.8567979964,6.89339182,0.279991065
144,0.8375,0.1625,0.9031443878,6.376226459,0.5707466997
144,0.8375,0.1625,0.9472258251,4.510371434,0.2873091465
144,0.8375,0.1625,0.9893451078,3.819105305,0.3202698758
144,0.8375,0.1625,1.029743036,3.357124112,0.1926442806
144,0.8375,0.1625,1.068614851,3.259870404,0.1118567655
144,0.8375,0.1625,1.142397329,2.680880982,0.1994083942
144,0.8375,0.1625,1.177556213,2.489812254,0.09491908338
144,0.8375,0.1625,1.211695347,2.2645666,0.05343000724
144,0.8375,0.1625,1.244898627,2.085177862,0.1317317469
144,0.8375,0.1625,1.277239042,2.056321435,0.07415238034
144,0.8375,0.1625,1.308780558,1.937922665,0.04352393756
144,0.8375,0.1625,1.339579608,1.78783924,0.04483183614
144,0.8375,0.1625,1.399145269,1.705567911,0.01624976442
144,0.8375,0.1625,1.427996661,1.557627802,0.06494190768
144,0.8375,0.1625,1.456276568,1.511077433,0.01589639721
144,0.8375,0.1625,1.484017662,1.500602701,0.03777735452
144,0.825,0.175,0.2855993321,21.46480017,4.206402349
144,0.825,0.175,0.4038984489,28.29977439,4.935942951
144,0.825,0.175,0.4946725539,32.83785637,5.460542952
144,0.825,0.175,0.5711986643,28.88365915,2.845084337
144,0.825,0.175,0.638619521,19.29023989,1.321283825
144,0.825,0.175,0.6995726346,16.23022571,1.098183448
144,0.825,0.175,0.8077968978,7.205583511,0.6966434126
144,0.825,0.175,0.8567979964,6.176107168,0.5134628418
144,0.825,0.175,0.9031443878,5.679595997,0.4221268286
144,0.825,0.175,0.9472258251,4.74333024,0.4371209424
144,0.825,0.175,0.9893451078,3.862554645,0.4152435
144,0.825,0.175,1.029743036,3.341270428,0.1293188627
144,0.825,0.175,1.068614851,3.178930606,0.1580722966
144,0.825,0.175,1.142397329,2.355966315,0.1951477813
144,0.825,0.175,1.177556213,2.341116286,0.08692216022
144,0.825,0.175,1.211695347,2.194802837,0.06259250713
144,0.825,0.175,1.244898627,2.011710923,0.1009463897
144,0.825,0.175,1.277239042,1.892454993,0.09495748917
144,0.825,0.175,1.308780558,1.895624174,0.047145915
144,0.825,0.175,1.339579608,1.767069423,0.04986938035
144,0.825,0.175,1.399145269,1.61403358,0.04130812921
144,0.825,0.175,1.427996661,1.526119508,0.03279370085
144,0.825,0.175,1.456276568,1.468942447,0.01992034379
144,0.825,0.175,1.484017662,1.466486062,0.0383445605
144,0.8125,0.1875,0.2855993321,23.36772475,4.921778269
144,0.8125,0.1875,0.4038984489,33.56443701,3.849471806
144,0.8125,0.1875,0.4946725539,31.7760403,2.535569557
144,0.8125,0.1875,0.5711986643,26.17440422,4.562925466
144,0.8125,0.1875,0.638619521,18.97137451,1.026503944
144,0.8125,0.1875,0.6995726346,13.41950114,1.299650648
144,0.8125,0.1875,0.8077968978,8.225525223,0.7779553226
144,0.8125,0.1875,0.8567979964,7.327762374,0.5983498694
144,0.8125,0.1875,0.9031443878,5.177570449,0.3659997118
144,0.8125,0.1875,0.9472258251,5.305646209,0.326124133
144,0.8125,0.1875,0.9893451078,3.996788069,0.4528100527
144,0.8125,0.1875,1.029743036,3.881753869,0.3537062616
144,0.8125,0.1875,1.068614851,3.376772407,0.1672536918
144,0.8125,0.1875,1.142397329,2.816802297,0.3702254028
144,0.8125,0.1875,1.177556213,2.422329316,0.04946129688
144,0.8125,0.1875,1.211695347,2.407901269,0.09928091959
144,0.8125,0.1875,1.244898627,2.253538219,0.1070790759
144,0.8125,0.1875,1.277239042,1.959433465,0.06214735588
144,0.8125,0.1875,1.308780558,1.925407178,0.04569065108
144,0.8125,0.1875,1.339579608,1.802532366,0.0509811179
144,0.8125,0.1875,1.399145269,1.622227614,0.05109648354
144,0.8125,0.1875,1.427996661,1.548462722,0.02027055623
144,0.8125,0.1875,1.456276568,1.537967747,0.02450710941
144,0.8125,0.1875,1.484017662,1.482948962,0.03116809032
144,0.8,0.2,0.2855993321,22.43550837,3.726023573
144,0.8,0.2,0.4038984489,32.12580937,3.643889768
144,0.8,0.2,0.4946725539,32.99552788,4.972850301
144,0.8,0.2,0.5711986643,22.60247721,3.515909218
144,0.8,0.2,0.638619521,21.07646304,1.852025382
144,0.8,0.2,0.6995726346,17.13473039,1.114153677
144,0.8,0.2,0.8077968978,8.586700836,0.6918273911
144,0.8,0.2,0.8567979964,6.886782102,0.6088511699
144,0.8,0.2,0.9031443878,5.555787669,0.3804923415
144,0.8,0.2,0.9472258251,5.625559411,0.2383747028
144,0.8,0.2,0.9893451078,4.035072515,0.4316427567
144,0.8,0.2,1.029743036,3.67552806,0.216033979
144,0.8,0.2,1.068614851,3.23897041,0.1043812126
144,0.8,0.2,1.142397329,2.711563333,0.3147204439
144,0.8,0.2,1.177556213,2.439543766,0.08586261779
144,0.8,0.2,1.211695347,2.369468102,0.06120650653
144,0.8,0.2,1.244898627,1.999632357,0.05067987672
144,0.8,0.2,1.277239042,2.139309451,0.08444901091
144,0.8,0.2,1.308780558,1.844419742,0.05486749622
144,0.8,0.2,1.339579608,1.780055586,0.0440970776
144,0.8,0.2,1.399145269,1.614611606,0.05030037817
144,0.8,0.2,1.427996661,1.597521251,0.03317459595
144,0.8,0.2,1.456276568,1.531164451,0.02722370551
144,0.8,0.2,1.484017662,1.463010707,0.0316136936
144,0.7875,0.2125,0.2855993321,23.53983845,4.456070591
144,0.7875,0.2125,0.4038984489,34.31170342,4.71043817
144,0.7875,0.2125,0.4946725539,37.96749876,4.278375524
144,0.7875,0.2125,0.5711986643,24.18962471,3.793941975
144,0.7875,0.2125,0.638619521,21.43439673,1.138308975
144,0.7875,0.2125,0.6995726346,18.23794563,1.577269267
144,0.7875,0.2125,0.8077968978,10.07904928,1.347586025
144,0.7875,0.2125,0.8567979964,6.663075609,0.5783727653
144,0.7875,0.2125,0.9031443878,6.298344087,0.4940605333
144,0.7875,0.2125,0.9472258251,4.588516308,0.2791934234
144,0.7875,0.2125,0.9893451078,4.103488577,0.2325175672
144,0.7875,0.2125,1.029743036,3.868118673,0.2219051913
144,0.7875,0.2125,1.068614851,3.115399887,0.1187302413
144,0.7875,0.2125,1.142397329,2.748578998,0.2318006259
144,0.7875,0.2125,1.177556213,2.366297554,0.08474500141
144,0.7875,0.2125,1.211695347,2.359728975,0.06535367903
144,0.7875,0.2125,1.244898627,2.175418965,0.1069428494
144,0.7875,0.2125,1.277239042,2.025494382,0.108166174
144,0.7875,0.2125,1.308780558,1.872761733,0.06122739308
144,0.7875,0.2125,1.339579608,1.786427148,0.04198759031
144,0.7875,0.2125,1.399145269,1.64626013,0.0426280729
144,0.7875,0.2125,1.427996661,1.52273276,0.04378459713
144,0.7875,0.2125,1.456276568,1.501906005,0.02350057866
144,0.7875,0.2125,1.484017662,1.504683011,0.02946322827
144,0.775,0.225,0.2855993321,20.90698867,3.703217657
144,0.775,0.225,0.4038984489,46.10182028,4.095720013
144,0.775,0.225,0.4946725539,42.99405674,5.922228932
144,0.775,0.225,0.5711986643,25.2840621,5.859799386
144,0.775,0.225,0.638619521,21.15833796,1.942797481
144,0.775,0.225,0.6995726346,15.04810586,1.217970369
144,0.775,0.225,0.8077968978,9.155102743,1.213425947
144,0.775,0.225,0.8567979964,6.890278893,0.3310881113
144,0.775,0.225,0.9031443878,5.55681215,0.1851550564
144,0.775,0.225,0.9472258251,5.089320855,0.3465370724
144,0.775,0.225,0.9893451078,3.956567737,0.3160605785
144,0.775,0.225,1.029743036,3.621363415,0.1445959416
144,0.775,0.225,1.068614851,3.080507462,0.1632047912
144,0.775,0.225,1.142397329,2.388929487,0.07449490765
144,0.775,0.225,1.177556213,2.34546719,0.0383850337
144,0.775,0.225,1.211695347,2.274087476,0.0682273375
144,0.775,0.225,1.244898627,2.132014921,0.03473204657
144,0.775,0.225,1.277239042,2.000057462,0.02924828411
144,0.775,0.225,1.308780558,1.947112786,0.03449872272
144,0.775,0.225,1.339579608,1.714834159,0.05771730941
144,0.775,0.225,1.399145269,1.605885423,0.04773018277
144,0.775,0.225,1.427996661,1.636087336,0.04559502362
144,0.775,0.225,1.456276568,1.525798198,0.03343995344
144,0.775,0.225,1.484017662,1.452326769,0.03274234004
144,0.7625,0.2375,0.2855993321,24.1422874,5.164933361
144,0.7625,0.2375,0.4038984489,40.01737523,7.14335619
144,0.7625,0.2375,0.4946725539,33.75765887,2.684624604
144,0.7625,0.2375,0.5711986643,24.82570531,5.436720666
144,0.7625,0.2375,0.638619521,23.71129576,1.488246463
144,0.7625,0.2375,0.6995726346,18.39165075,1.310650896
144,0.7625,0.2375,0.8077968978,10.88304692,0.7309479247
144,0.7625,0.2375,0.8567979964,7.358399139,0.677808167
144,0.7625,0.2375,0.9031443878,6.435333578,0.5805381142
144,0.7625,0.2375,0.9472258251,5.431554942,0.389216578
144,0.7625,0.2375,0.9893451078,4.294325587,0.6303484408
144,0.7625,0.2375,1.029743036,3.490527596,0.1585624392
144,0.7625,0.2375,1.068614851,3.243732943,0.09410211551
144,0.7625,0.2375,1.142397329,2.844914543,0.2652743549
144,0.7625,0.2375,1.177556213,2.478866641,0.07384778563
144,0.7625,0.2375,1.211695347,2.316577593,0.05773381969
144,0.7625,0.2375,1.244898627,2.163783513,0.08187997468
144,0.7625,0.2375,1.277239042,2.071848704,0.1037998996
144,0.7625,0.2375,1.308780558,1.931870789,0.06367699451
144,0.7625,0.2375,1.339579608,1.859542551,0.05931515924
144,0.7625,0.2375,1.399145269,1.600175825,0.04941073962
144,0.7625,0.2375,1.427996661,1.567535367,0.039709391
144,0.7625,0.2375,1.456276568,1.479801879,0.01525523613
144,0.7625,0.2375,1.484017662,1.436611686,0.01570910173
144,0.75,0.25,0.2855993321,22.53108285,3.22426458
144,0.75,0.25,0.4038984489,39.59085995,5.278981124
144,0.75,0.25,0.4946725539,32.85465037,4.391360018
144,0.75,0.25,0.5711986643,24.64343093,4.840042898
144,0.75,0.25,0.638619521,25.47206125,1.508394113
144,0.75,0.25,0.6995726346,16.48145611,1.469807267
144,0.75,0.25,0.8077968978,8.586677428,0.7441495703
144,0.75,0.25,0.8567979964,9.185905628,0.8898124585
144,0.75,0.25,0.9031443878,7.515116537,0.5150281293
144,0.75,0.25,0.9472258251,5.188975048,0.2875123142
144,0.75,0.25,0.9893451078,4.492716567,0.4688530957
144,0.75,0.25,1.029743036,4.221841526,0.1922172632
144,0.75,0.25,1.068614851,3.407658753,0.1979887797
144,0.75,0.25,1.142397329,3.272764208,0.3695396985
144,0.75,0.25,1.177556213,2.52408177,0.05818885302
144,0.75,0.25,1.211695347,2.418350241,0.1206778266
144,0.75,0.25,1.244898627,2.176945264,0.08567686405
144,0.75,0.25,1.277239042,2.071138648,0.07797483082
144,0.75,0.25,1.308780558,1.985592671,0.07620258271
144,0.75,0.25,1.339579608,1.737130124,0.06511068202
144,0.75,0.25,1.399145269,1.638731648,0.04103774249
144,0.75,0.25,1.427996661,1.570961212,0.04932178427
144,0.75,0.25,1.456276568,1.536180336,0.03384895795
144,0.75,0.25,1.484017662,1.448200925,0.02577720535
144,0.7375,0.2625,0.2855993321,28.15918079,4.331840747
144,0.7375,0.2625,0.4038984489,38.45479182,4.508074736
144,0.7375,0.2625,0.4946725539,41.36260925,4.952084506
144,0.7375,0.2625,0.5711986643,27.02873117,7.514752996
144,0.7375,0.2625,0.638619521,25.91268036,2.033918918
144,0.7375,0.2625,0.6995726346,17.99129209,0.6890352242
144,0.7375,0.2625,0.8077968978,11.88595951,0.7502405556
144,0.7375,0.2625,0.8567979964,6.978758246,0.6380478039
144,0.7375,0.2625,0.9031443878,6.721326072,0.658687853
144,0.7375,0.2625,0.9472258251,5.208989366,0.3291789398
144,0.7375,0.2625,0.9893451078,3.483318037,0.4148248614
144,0.7375,0.2625,1.029743036,4.157952552,0.2660707669
144,0.7375,0.2625,1.068614851,3.548672668,0.08777645331
144,0.7375,0.2625,1.142397329,2.878723734,0.05483423862
144,0.7375,0.2625,1.177556213,2.450337373,0.06954871568
144,0.7375,0.2625,1.211695347,2.334027755,0.04526204401
144,0.7375,0.2625,1.244898627,2.145595291,0.04443922998
144,0.7375,0.2625,1.277239042,2.000667908,0.08028306798
144,0.7375,0.2625,1.308780558,1.87959294,0.0290709627
144,0.7375,0.2625,1.339579608,1.760574951,0.06966002709
144,0.7375,0.2625,1.399145269,1.620659105,0.0590450144
144,0.7375,0.2625,1.427996661,1.577159564,0.02007464929
144,0.7375,0.2625,1.456276568,1.513817059,0.02037397119
144,0.7375,0.2625,1.484017662,1.424061909,0.02201532535
144,0.725,0.275,0.2855993321,25.28424285,5.967696504
144,0.725,0.275,0.4038984489,43.24208548,3.386185438
144,0.725,0.275,0.4946725539,44.18250825,5.485275187
144,0.725,0.275,0.5711986643,36.10895668,9.414871515
144,0.725,0.275,0.638619521,21.26619273,0.9640219934
144,0.725,0.275,0.6995726346,18.47630446,1.80256387
144,0.725,0.275,0.8077968978,10.11648968,0.4426519945
144,0.725,0.275,0.8567979964,8.410900867,0.8484468866
144,0.725,0.275,0.9031443878,6.745929957,0.4369484346
144,0.725,0.275,0.9472258251,5.722398936,0.7636379453
144,0.725,0.275,0.9893451078,4.257238004,0.3654359516
144,0.725,0.275,1.029743036,3.937151234,0.2121742289
144,0.725,0.275,1.068614851,3.582499245,0.1877637417
144,0.725,0.275,1.142397329,3.238720302,0.4592702409
144,0.725,0.275,1.177556213,2.558882754,0.06648739812
144,0.725,0.275,1.211695347,2.328400181,0.05754949976
144,0.725,0.275,1.244898627,2.124316018,0.0581703751
144,0.725,0.275,1.277239042,1.982835825,0.08278248774
144,0.725,0.275,1.308780558,1.900700475,0.04768838727
144,0.725,0.275,1.339579608,1.74559035,0.06031383489
144,0.725,0.275,1.399145269,1.664832279,0.02463312096
144,0.725,0.275,1.427996661,1.543091355,0.02681937145
144,0.725,0.275,1.456276568,1.46406413,0.01532704738
144,0.725,0.275,1.484017662,1.454545634,0.02997882225
144,0.7125,0.2875,0.2855993321,29.29126724,4.622846496
144,0.7125,0.2875,0.4038984489,38.49408347,2.901354343
144,0.7125,0.2875,0.4946725539,43.06062593,6.107105476
144,0.7125,0.2875,0.5711986643,32.77343365,3.806984139
144,0.7125,0.2875,0.638619521,25.34915048,1.60475589
144,0.7125,0.2875,0.6995726346,18.96730431,1.213209863
