n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.925,0.075,1.427996661,166.6821877,10.14777626
144,0.925,0.075,1.456276568,143.1924456,6.89956789
144,0.925,0.075,1.484017662,136.8775056,4.733532772
144,0.9125,0.0875,0.2855993321,,
144,0.9125,0.0875,0.4038984489,,
144,0.9125,0.0875,0.4946725539,,
144,0.9125,0.0875,0.5711986643,,
144,0.9125,0.0875,0.638619521,,
144,0.9125,0.0875,0.6995726346,,
144,0.9125,0.0875,0.8077968978,1229.741324,
144,0.9125,0.0875,0.8567979964,,
144,0.9125,0.0875,0.9031443878,,
144,0.9125,0.0875,0.9472258251,690.846475,15.03380332
144,0.9125,0.0875,0.9893451078,667.5566312,58.85565197
144,0.9125,0.0875,1.029743036,839.8956719,64.46269064
144,0.9125,0.0875,1.068614851,704.4044471,95.69264759
144,0.9125,0.0875,1.142397329,594.8527986,114.5277076
144,0.9125,0.0875,1.177556213,422.4524327,37.85939946
144,0.9125,0.0875,1.211695347,335.9198235,18.00208727
144,0.9125,0.0875,1.244898627,406.7506349,91.52630424
144,0.9125,0.0875,1.277239042,298.729157,37.35721037
144,0.9125,0.0875,1.308780558,236.5376144,7.799936723
144,0.9125,0.0875,1.339579608,218.9675639,16.60788133
144,0.9125,0.0875,1.399145269,158.210223,8.889309971
144,0.9125,0.0875,1.427996661,183.6707319,14.15906951
144,0.9125,0.0875,1.456276568,155.8615328,7.470023826
144,0.9125,0.0875,1.484017662,141.6937443,5.174746271
144,0.9,0.1,0.2855993321,,
144,0.9,0.1,0.4038984489,,
144,0.9,0.1,0.4946725539,,
144,0.9,0.1,0.5711986643,,
144,0.9,0.1,0.638619521,,
144,0.9,0.1,0.6995726346,,
144,0.9,0.1,0.8077968978,862.5291365,148.6934731
144,0.9,0.1,0.8567979964,,
144,0.9,0.1,0.9031443878,871.1677883,147.6511742
144,0.9,0.1,0.9472258251,829.9124711,106.3669254
144,0.9,0.1,0.9893451078,680.8369495,124.7780498
144,0.9,0.1,1.029743036,881.7884682,79.28333445
144,0.9,0.1,1.068614851,710.4415912,68.91382668
144,0.9,0.1,1.142397329,365.6592426,68.86165837
144,0.9,0.1,1.177556213,455.3975452,39.18332557
144,0.9,0.1,1.211695347,345.9393573,29.82793167
144,0.9,0.1,1.244898627,348.3569385,41.87437912
144,0.9,0.1,1.277239042,279.6800655,25.03950753
144,0.9,0.1,1.308780558,225.1843751,8.587927772
144,0.9,0.1,1.339579608,206.6001322,10.38146448
144,0.9,0.1,1.399145269,169.9192595,8.169650677
144,0.9,0.1,1.427996661,157.8471354,9.427598063
144,0.9,0.1,1.456276568,149.9492713,5.729863963
144,0.9,0.1,1.484017662,143.3540602,8.081892432
144,0.8875,0.1125,0.2855993321,,
144,0.8875,0.1125,0.4038984489,,
144,0.8875,0.1125,0.4946725539,,
144,0.8875,0.1125,0.5711986643,,
144,0.8875,0.1125,0.638619521,,
144,0.8875,0.1125,0.6995726346,,
144,0.8875,0.1125,0.8077968978,,
144,0.8875,0.1125,0.8567979964,897.550295,
144,0.8875,0.1125,0.9031443878,1133.158994,
144,0.8875,0.1125,0.9472258251,946.8949677,99.77331201
144,0.8875,0.1125,0.9893451078,701.2464338,90.3590514
144,0.8875,0.1125,1.029743036,844.3097469,97.44470728
144,0.8875,0.1125,1.068614851,688.5076816,55.45404304
144,0.8875,0.1125,1.142397329,560.3380326,120.955086
144,0.8875,0.1125,1.177556213,441.1853083,41.34411631
144,0.8875,0.1125,1.211695347,385.6957143,36.42254074
144,0.8875,0.1125,1.244898627,333.7846318,49.07137075
144,0.8875,0.1125,1.277239042,309.9578415,68.40790402
144,0.8875,0.1125,1.308780558,245.3417805,11.75005616
144,0.8875,0.1125,1.339579608,213.1329684,19.97173337
144,0.8875,0.1125,1.399145269,158.7445307,13.97701271
144,0.8875,0.1125,1.427996661,167.7149679,11.73245886
144,0.8875,0.1125,1.456276568,149.0459047,5.755691934
144,0.8875,0.1125,1.484017662,150.5178422,4.912653794
144,0.875,0.125,0.2855993321,,
144,0.875,0.125,0.4038984489,,
144,0.875,0.125,0.4946725539,,
144,0.875,0.125,0.5711986643,,
144,0.875,0.125,0.638619521,,
144,0.875,0.125,0.6995726346,,
144,0.875,0.125,0.8077968978,903.219438,39.51028736
144,0.875,0.125,0.8567979964,1189.77698,
144,0.875,0.125,0.9031443878,1141.319535,45.83088791
144,0.875,0.125,0.9472258251,1110.342692,47.65284939
144,0.875,0.125,0.9893451078,719.6755035,92.59430759
144,0.875,0.125,1.029743036,843.6355913,90.6821882
144,0.875,0.125,1.068614851,763.4107716,101.8840477
144,0.875,0.125,1.142397329,480.8999156,110.1487572
144,0.875,0.125,1.177556213,398.935698,32.15845018
144,0.875,0.125,1.211695347,402.2321434,43.29495176
144,0.875,0.125,1.244898627,281.2263261,24.40907128
144,0.875,0.125,1.277239042,272.018286,38.93863219
144,0.875,0.125,1.308780558,240.4922147,13.42244459
144,0.875,0.125,1.339579608,187.0986955,12.34980825
144,0.875,0.125,1.399145269,156.0513934,12.38297769
144,0.875,0.125,1.427996661,144.3962984,3.273450429
144,0.875,0.125,1.456276568,142.9106909,6.982779424
144,0.875,0.125,1.484017662,120.8670957,6.249111228
144,0.8625,0.1375,0.2855993321,,
144,0.8625,0.1375,0.4038984489,,
144,0.8625,0.1375,0.4946725539,,
144,0.8625,0.1375,0.5711986643,1185.40369,
144,0.8625,0.1375,0.638619521,,
144,0.8625,0.1375,0.6995726346,,
144,0.8625,0.1375,0.8077968978,954.9387126,
144,0.8625,0.1375,0.8567979964,1030.992679,109.6361532
144,0.8625,0.1375,0.9031443878,674.5659031,29.90484237
144,0.8625,0.1375,0.9472258251,895.8173028,320.7670452
144,0.8625,0.1375,0.9893451078,832.0446425,81.32417594
144,0.8625,0.1375,1.029743036,712.9203821,104.4262403
144,0.8625,0.1375,1.068614851,665.026242,69.53530618
144,0.8625,0.1375,1.142397329,502.7386535,111.5198775
144,0.8625,0.1375,1.177556213,420.7592029,45.04769862
144,0.8625,0.1375,1.211695347,403.0634343,48.24329734
144,0.8625,0.1375,1.244898627,316.2270262,20.87221375
144,0.8625,0.1375,1.277239042,272.0704263,17.40429412
144,0.8625,0.1375,1.308780558,244.3234954,12.9006713
144,0.8625,0.1375,1.339579608,185.2449404,12.06703974
144,0.8625,0.1375,1.399145269,173.3383181,12.38559919
144,0.8625,0.1375,1.427996661,157.563703,5.982374658
144,0.8625,0.1375,1.456276568,127.7986873,3.169945572
144,0.8625,0.1375,1.484017662,145.9549949,17.46636258
144,0.85,0.15,0.2855993321,,
144,0.85,0.15,0.4038984489,,
144,0.85,0.15,0.4946725539,,
144,0.85,0.15,0.5711986643,,
144,0.85,0.15,0.638619521,,
144,0.85,0.15,0.6995726346,,
144,0.85,0.15,0.8077968978,1046.906665,171.6501614
144,0.85,0.15,0.8567979964,,
144,0.85,0.15,0.9031443878,940.4970434,75.24634021
144,0.85,0.15,0.9472258251,862.5549655,62.81683883
144,0.85,0.15,0.9893451078,875.3930327,124.412036
144,0.85,0.15,1.029743036,879.3861207,124.1879897
144,0.85,0.15,1.068614851,812.9763898,59.20153372
144,0.85,0.15,1.142397329,562.3841314,108.6502454
144,0.85,0.15,1.177556213,410.4870978,36.34077535
144,0.85,0.15,1.211695347,389.9027606,21.73841142
144,0.85,0.15,1.244898627,308.4709867,20.7689587
144,0.85,0.15,1.277239042,259.370638,15.21538802
144,0.85,0.15,1.308780558,283.9845485,26.2639483
144,0.85,0.15,1.339579608,184.8089625,11.09206602
144,0.85,0.15,1.399145269,161.7916155,15.94633548
144,0.85,0.15,1.427996661,167.1708748,9.159054914
144,0.85,0.15,1.456276568,138.4846675,5.134863025
144,0.85,0.15,1.484017662,113.855555,1.185892654
144,0.8375,0.1625,0.2855993321,,
144,0.8375,0.1625,0.4038984489,,
144,0.8375,0.1625,0.4946725539,,
144,0.8375,0.1625,0.5711986643,,
144,0.8375,0.1625,0.638619521,,
144,0.8375,0.1625,0.6995726346,,
144,0.8375,0.1625,0.8077968978,,
144,0.8375,0.1625,0.8567979964,,
144,0.8375,0.1625,0.9031443878,1116.448938,109.6891989
144,0.8375,0.1625,0.9472258251,809.1030283,97.50988239
144,0.8375,0.1625,0.9893451078,715.1191063,119.4835445
144,0.8375,0.1625,1.029743036,735.6479548,40.88159028
144,0.8375,0.1625,1.068614851,703.4021521,75.75065323
144,0.8375,0.1625,1.142397329,442.2448613,51.0018593
144,0.8375,0.1625,1.177556213,430.7702533,39.91610243
144,0.8375,0.1625,1.211695347,331.8271679,19.76890945
144,0.8375,0.1625,1.244898627,330.585915,39.90672169
144,0.8375,0.1625,1.277239042,284.080976,31.65500941
144,0.8375,0.1625,1.308780558,245.9307881,13.81183947
144,0.8375,0.1625,1.339579608,196.2859301,10.98918309
144,0.8375,0.1625,1.399145269,182.2391707,12.28052147
144,0.8375,0.1625,1.427996661,134.0099073,11.40270842
144,0.8375,0.1625,1.456276568,132.986937,2.44749996
144,0.8375,0.1625,1.484017662,133.2002961,14.82003813
144,0.825,0.175,0.2855993321,,
144,0.825,0.175,0.4038984489,,
144,0.825,0.175,0.4946725539,,
144,0.825,0.175,0.5711986643,,
144,0.825,0.175,0.638619521,,
144,0.825,0.175,0.6995726346,,
144,0.825,0.175,0.8077968978,736.3217629,
144,0.825,0.175,0.8567979964,998.5960891,
144,0.825,0.175,0.9031443878,1114.117965,95.60837687
144,0.825,0.175,0.9472258251,776.0368202,89.23830082
144,0.825,0.175,0.9893451078,782.0082059,75.59039155
144,0.825,0.175,1.029743036,795.6708866,64.52437155
144,0.825,0.175,1.068614851,705.6205687,63.76196507
144,0.825,0.175,1.142397329,458.5359855,90.61729013
144,0.825,0.175,1.177556213,430.6010314,25.89719441
144,0.825,0.175,1.211695347,397.5546897,45.64564753
144,0.825,0.175,1.244898627,288.3017797,47.76925721
144,0.825,0.175,1.277239042,250.7847097,31.16103511
144,0.825,0.175,1.308780558,309.1266552,43.84956219
144,0.825,0.175,1.339579608,242.2704999,48.17693068
144,0.825,0.175,1.399145269,170.3333318,9.658899846
144,0.825,0.175,1.427996661,145.8897514,9.066115273
144,0.825,0.175,1.456276568,130.5174797,3.501085586
144,0.825,0.175,1.484017662,129.2975718,10.90814119
144,0.8125,0.1875,0.2855993321,,
144,0.8125,0.1875,0.4038984489,,
144,0.8125,0.1875,0.4946725539,,
144,0.8125,0.1875,0.5711986643,,
144,0.8125,0.1875,0.638619521,,
144,0.8125,0.1875,0.6995726346,,
144,0.8125,0.1875,0.8077968978,,
144,0.8125,0.1875,0.8567979964,1124.827372,
144,0.8125,0.1875,0.9031443878,923.9363642,111.0354704
144,0.8125,0.1875,0.9472258251,1029.93302,75.9650611
144,0.8125,0.1875,0.9893451078,659.1215832,148.2563987
144,0.8125,0.1875,1.029743036,877.296609,100.5810119
144,0.8125,0.1875,1.068614851,745.4628375,84.82643925
144,0.8125,0.1875,1.142397329,422.7810882,110.8279776
144,0.8125,0.1875,1.177556213,416.5410442,26.46202887
144,0.8125,0.1875,1.211695347,413.0495282,32.04084745
144,0.8125,0.1875,1.244898627,365.2869281,57.19780022
144,0.8125,0.1875,1.277239042,291.6783572,30.08110531
144,0.8125,0.1875,1.308780558,247.8499483,14.97945499
144,0.8125,0.1875,1.339579608,196.3019564,13.79232758
144,0.8125,0.1875,1.399145269,174.1979972,19.94357012
144,0.8125,0.1875,1.427996661,143.1178939,8.631076411
144,0.8125,0.1875,1.456276568,141.7443751,5.466935272
144,0.8125,0.1875,1.484017662,122.8409147,7.993156503
144,0.8,0.2,0.2855993321,,
144,0.8,0.2,0.4038984489,,
144,0.8,0.2,0.4946725539,,
144,0.8,0.2,0.5711986643,,
144,0.8,0.2,0.638619521,,
144,0.8,0.2,0.6995726346,,
144,0.8,0.2,0.8077968978,,
144,0.8,0.2,0.8567979964,1213.987884,
144,0.8,0.2,0.9031443878,1012.975839,20.28942717
144,0.8,0.2,0.9472258251,1069.305996,78.53534904
144,0.8,0.2,0.9893451078,699.5225997,102.6305974
144,0.8,0.2,1.029743036,746.0769238,56.1275976
144,0.8,0.2,1.068614851,693.2168182,54.44280947
144,0.8,0.2,1.142397329,471.9176378,122.8576509
144,0.8,0.2,1.177556213,416.1852667,31.90146297
144,0.8,0.2,1.211695347,440.5270605,35.46978315
144,0.8,0.2,1.244898627,263.0193083,13.69219012
144,0.8,0.2,1.277239042,324.90726,36.12756592
144,0.8,0.2,1.308780558,220.5011715,17.48114705
144,0.8,0.2,1.339579608,224.7650577,19.51748582
144,0.8,0.2,1.399145269,163.6207082,13.66535897
144,0.8,0.2,1.427996661,152.3182376,6.398253647
144,0.8,0.2,1.456276568,134.872404,5.887350791
144,0.8,0.2,1.484017662,117.1922313,6.606972435
144,0.7875,0.2125,0.2855993321,,
144,0.7875,0.2125,0.4038984489,,
144,0.7875,0.2125,0.4946725539,,
144,0.7875,0.2125,0.5711986643,,
144,0.7875,0.2125,0.638619521,,
144,0.7875,0.2125,0.6995726346,,
144,0.7875,0.2125,0.8077968978,,
144,0.7875,0.2125,0.8567979964,1192.125036,
144,0.7875,0.2125,0.9031443878,912.7661626,79.68186225
144,0.7875,0.2125,0.9472258251,857.819943,85.89812655
144,0.7875,0.2125,0.9893451078,978.749695,67.19401776
144,0.7875,0.2125,1.029743036,740.5852656,74.19813177
144,0.7875,0.2125,1.068614851,683.3984095,87.27121738
144,0.7875,0.2125,1.142397329,295.1482366,33.29746538
144,0.7875,0.2125,1.177556213,408.483087,52.48687502
144,0.7875,0.2125,1.211695347,365.2664676,35.12203022
144,0.7875,0.2125,1.244898627,308.7777175,21.69228381
144,0.7875,0.2125,1.277239042,286.5814799,31.8060243
144,0.7875,0.2125,1.308780558,231.6069875,20.00094121
144,0.7875,0.2125,1.339579608,200.0418611,17.44436866
144,0.7875,0.2125,1.399145269,164.2087073,13.53172118
144,0.7875,0.2125,1.427996661,145.9133476,14.27177892
144,0.7875,0.2125,1.456276568,132.8323676,8.115789713
144,0.7875,0.2125,1.484017662,132.9786001,6.176090648
144,0.775,0.225,0.2855993321,,
144,0.775,0.225,0.4038984489,,
144,0.775,0.225,0.4946725539,,
144,0.775,0.225,0.5711986643,,
144,0.775,0.225,0.638619521,,
144,0.775,0.225,0.6995726346,,
144,0.775,0.225,0.8077968978,1190.114971,32.13099307
144,0.775,0.225,0.8567979964,1012.41617,42.89659753
144,0.775,0.225,0.9031443878,1006.758409,94.60792446
144,0.775,0.225,0.9472258251,1001.431653,83.969114
144,0.775,0.225,0.9893451078,624.7834045,55.18716957
144,0.775,0.225,1.029743036,761.9096444,116.4811572
144,0.775,0.225,1.068614851,687.3564044,85.15072446
144,0.775,0.225,1.142397329,317.4568402,47.14548728
144,0.775,0.225,1.177556213,374.7828595,20.03366535
144,0.775,0.225,1.211695347,341.3369649,23.6893001
144,0.775,0.225,1.244898627,329.8982083,21.28810359
144,0.775,0.225,1.277239042,282.3088218,26.66926051
144,0.775,0.225,1.308780558,271.7059686,16.89365347
144,0.775,0.225,1.339579608,197.6736953,15.69937255
144,0.775,0.225,1.399145269,148.3169686,12.62218613
144,0.775,0.225,1.427996661,166.6249754,15.30790093
144,0.775,0.225,1.456276568,139.8011919,4.92259051
144,0.775,0.225,1.484017662,120.2683236,7.089081655
144,0.7625,0.2375,0.2855993321,,
144,0.7625,0.2375,0.4038984489,,
144,0.7625,0.2375,0.4946725539,,
144,0.7625,0.2375,0.5711986643,,
144,0.7625,0.2375,0.638619521,,
144,0.7625,0.2375,0.6995726346,,
144,0.7625,0.2375,0.8077968978,,
144,0.7625,0.2375,0.8567979964,,
144,0.7625,0.2375,0.9031443878,1120.238943,21.27573993
144,0.7625,0.2375,0.9472258251,973.3742823,262.3970948
144,0.7625,0.2375,0.9893451078,648.2191518,124.9138657
144,0.7625,0.2375,1.029743036,727.4170185,74.73447774
144,0.7625,0.2375,1.068614851,750.2248281,101.3695408
144,0.7625,0.2375,1.142397329,607.6396158,131.2932457
144,0.7625,0.2375,1.177556213,388.7161164,33.98080219
144,0.7625,0.2375,1.211695347,418.743593,40.53352313
144,0.7625,0.2375,1.244898627,353.012378,45.14788061
144,0.7625,0.2375,1.277239042,298.6891933,39.30112435
144,0.7625,0.2375,1.308780558,255.7227703,32.52369113
144,0.7625,0.2375,1.339579608,235.2145757,15.35278371
144,0.7625,0.2375,1.399145269,167.4926115,18.5222984
144,0.7625,0.2375,1.427996661,152.0020247,14.92682194
144,0.7625,0.2375,1.456276568,127.6848793,4.264837438
144,0.7625,0.2375,1.484017662,120.5432545,3.208826685
144,0.75,0.25,0.2855993321,,
144,0.75,0.25,0.4038984489,,
144,0.75,0.25,0.4946725539,,
144,0.75,0.25,0.5711986643,,
144,0.75,0.25,0.638619521,,
144,0.75,0.25,0.6995726346,,
144,0.75,0.25,0.8077968978,1155.792482,
144,0.75,0.25,0.8567979964,1115.81114,
144,0.75,0.25,0.9031443878,,
144,0.75,0.25,0.9472258251,899.3114156,177.1058355
144,0.75,0.25,0.9893451078,691.0369036,191.7973303
144,0.75,0.25,1.029743036,945.5607194,65.05351334
144,0.75,0.25,1.068614851,913.5301981,103.4441983
144,0.75,0.25,1.142397329,405.4829796,94.37490059
144,0.75,0.25,1.177556213,479.9007182,40.46711479
144,0.75,0.25,1.211695347,418.7336065,69.14792617
144,0.75,0.25,1.244898627,329.0539806,39.12419892
144,0.75,0.25,1.277239042,280.9938039,25.40661944
144,0.75,0.25,1.308780558,272.8756391,37.93830713
144,0.75,0.25,1.339579608,180.2430687,12.89930753
144,0.75,0.25,1.399145269,163.4523246,13.10718389
144,0.75,0.25,1.427996661,154.5356794,14.21781206
144,0.75,0.25,1.456276568,133.7003222,6.400615194
144,0.75,0.25,1.484017662,118.9586532,4.123100335
144,0.7375,0.2625,0.2855993321,,
144,0.7375,0.2625,0.4038984489,,
144,0.7375,0.2625,0.4946725539,,
144,0.7375,0.2625,0.5711986643,,
144,0.7375,0.2625,0.638619521,,
144,0.7375,0.2625,0.6995726346,,
144,0.7375,0.2625,0.8077968978,,
144,0.7375,0.2625,0.8567979964,,
144,0.7375,0.2625,0.9031443878,,
144,0.7375,0.2625,0.9472258251,1197.824999,
144,0.7375,0.2625,0.9893451078,782.7420287,89.16356985
144,0.7375,0.2625,1.029743036,847.7718456,50.7793018
144,0.7375,0.2625,1.068614851,796.7137578,93.62646615
144,0.7375,0.2625,1.142397329,689.4235451,129.5060858
144,0.7375,0.2625,1.177556213,440.5570197,47.40177652
144,0.7375,0.2625,1.211695347,424.2919298,40.73407445
144,0.7375,0.2625,1.244898627,304.8743364,23.4908582
144,0.7375,0.2625,1.277239042,281.9101324,38.97025405
144,0.7375,0.2625,1.308780558,235.5305734,5.986338295
144,0.7375,0.2625,1.339579608,191.4322275,16.64487054
144,0.7375,0.2625,1.399145269,162.8470707,15.39072823
144,0.7375,0.2625,1.427996661,155.0503471,5.198877463
144,0.7375,0.2625,1.456276568,134.1844521,6.832645799
144,0.7375,0.2625,1.484017662,118.8598565,4.999712099
144,0.725,0.275,0.2855993321,,
144,0.725,0.275,0.4038984489,,
144,0.725,0.275,0.4946725539,,
144,0.725,0.275,0.5711986643,,
144,0.725,0.275,0.638619521,,
144,0.725,0.275,0.6995726346,,
144,0.725,0.275,0.8077968978,,
144,0.725,0.275,0.8567979964,1040.831062,
144,0.725,0.275,0.9031443878,1045.547103,72.16067689
144,0.725,0.275,0.9472258251,827.6958209,109.2938784
144,0.725,0.275,0.9893451078,701.2615426,136.8627197
144,0.725,0.275,1.029743036,871.8716085,90.24138587
144,0.725,0.275,1.068614851,802.6521944,64.13881945
144,0.725,0.275,1.142397329,498.5157736,103.8937092
144,0.725,0.275,1.177556213,472.4672532,48.54015424
144,0.725,0.275,1.211695347,407.5705094,27.84585314
144,0.725,0.275,1.244898627,308.8462998,30.91176715
144,0.725,0.275,1.277239042,269.318001,38.37301352
144,0.725,0.275,1.308780558,256.9038543,25.17429613
144,0.725,0.275,1.339579608,181.2137263,15.3053071
144,0.725,0.275,1.399145269,164.4089138,8.640968901
144,0.725,0.275,1.427996661,146.6194895,7.986216372
144,0.725,0.275,1.456276568,125.0483917,3.56493659
144,0.725,0.275,1.484017662,123.7070248,6.707833626
144,0.7125,0.2875,0.2855993321,,
144,0.7125,0.2875,0.4038984489,,
144,0.7125,0.2875,0.4946725539,,
144,0.7125,0.2875,0.5711986643,,
144,0.7125,0.2875,0.638619521,,
144,0.7125,0.2875,0.6995726346,,
144,0.7125,0.2875,0.8077968978,,
144,0.7125,0.2875,0.8567979964,,
144,0.7125,0.2875,0.9031443878,989.6588962,8.706811641
144,0.7125,0.2875,0.9472258251,1017.243585,
144,0.7125,0.2875,0.9893451078,731.2224348,246.1134319
144,0.7125,0.2875,1.029743036,871.6673688,117.5136056
144,0.7125,0.2875,1.068614851,801.8654051,81.56158302
144,0.7125,0.2875,1.142397329,549.1020208,104.6044634
144,0.7125,0.2875,1.177556213,538.8042944,70.87964791
144,0.7125,0.2875,1.211695347,440.8381995,34.14361367
144,0.7125,0.2875,1.244898627,359.440841,27.82690327
144,0.7125,0.2875,1.277239042,302.9201509,35.79610903
144,0.7125,0.2875,1.308780558,254.2298605,40.14743888
144,0.7125,0.2875,1.339579608,182.2883454,14.67199415
144,0.7125,0.2875,1.399145269,145.7826806,7.839358391
144,0.7125,0.2875,1.427996661,150.6816542,12.46444315
144,0.7125,0.2875,1.456276568,144.795309,12.80039187
144,0.7125,0.2875,1.484017662,133.4392392,12.68442016
144,0.7,0.3,0.2855993321,,
144,0.7,0.3,0.4038984489,,
144,0.7,0.3,0.4946725539,,
144,0.7,0.3,0.5711986643,,
144,0.7,0.3,0.638619521,,
144,0.7,0.3,0.6995726346,,
144,0.7,0.3,0.8077968978,,
144,0.7,0.3,0.8567979964,,
144,0.7,0.3,0.9031443878,1235.258318,
144,0.7,0.3,0.9472258251,1191.755401,21.56764453
144,0.7,0.3,0.9893451078,706.7286813,118.6890967
144,0.7,0.3,1.029743036,939.180606,84.74799271
144,0.7,0.3,1.068614851,903.2311218,43.16035803
144,0.7,0.3,1.142397329,516.5145113,128.2173983
144,0.7,0.3,1.177556213,483.8989395,47.62917567
144,0.7,0.3,1.211695347,568.8827664,94.23847915
144,0.7,0.3,1.244898627,319.3933825,29.32484741
144,0.7,0.3,1.277239042,283.7596281,42.79894864
144,0.7,0.3,1.308780558,252.5484532,18.64783799
144,0.7,0.3,1.339579608,226.7570784,21.37673342
144,0.7,0.3,1.399145269,175.7514431,16.16177218
144,0.7,0.3,1.427996661,143.0350572,9.331893383
144,0.7,0.3,1.456276568,126.7658077,3.516655721
144,0.7,0.3,1.484017662,130.3180295,8.159251985
144,0.6875,0.3125,0.2855993321,,
144,0.6875,0.3125,0.4038984489,,
144,0.6875,0.3125,0.4946725539,,
144,0.6875,0.3125,0.5711986643,,
144,0.6875,0.3125,0.638619521,,
144,0.6875,0.3125,0.6995726346,,
144,0.6875,0.3125,0.8077968978,,
144,0.6875,0.3125,0.8567979964,,
144,0.6875,0.3125,0.9031443878,,
144,0.6875,0.3125,0.9472258251,1133.690442,
144,0.6875,0.3125,0.9893451078,882.267373,149.9975612
144,0.6875,0.3125,1.029743036,929.594735,64.26472859
144,0.6875,0.3125,1.068614851,702.7011769,47.39711073
144,0.6875,0.3125,1.142397329,482.2137196,111.6029262
144,0.6875,0.3125,1.177556213,561.4988887,36.70532137
144,0.6875,0.3125,1.211695347,362.9822096,23.26890887
144,0.6875,0.3125,1.244898627,373.451191,54.85679817
144,0.6875,0.3125,1.277239042,280.5562028,22.86761876
144,0.6875,0.3125,1.308780558,244.9336658,27.32286983
144,0.6875,0.3125,1.339579608,230.0279669,34.03482545
144,0.6875,0.3125,1.399145269,164.6283306,11.20993268
144,0.6875,0.3125,1.427996661,152.0849205,9.168403538
144,0.6875,0.3125,1.456276568,133.3094692,5.200235
144,0.6875,0.3125,1.484017662,137.6484248,11.65911655
144,0.675,0.325,0.2855993321,,
144,0.675,0.325,0.4038984489,,
144,0.675,0.325,0.4946725539,,
144,0.675,0.325,0.5711986643,,
