n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,0.7,0.3,8,22,0.01356280798,56.94086055,2.344519447,20.95036311,3.917187184,445.1095086,3.542932942,1.168709629,0.03977467365,2.123586816,0.2295965838,0.01751089355,0.005024767147,0.2324146103,0.007141866551,0.1337974873,0.006071378801,0.04247796942,0.003370813962,,,0.0002368555758,2.71180741e-05,8.33597287e+14,7.838810515e+14,0.2542090592,0.1437266762,0.9428476431,0.007426400518,0.1487818141,0.03913132734,-2.396546524,0.002944083403,3.081449322,0.009394434113,0.500676319,0.02455324077
144,0.6875,0.3125,8,22,0.0447587357,54.31360827,4.062585999,26.15040348,5.524635297,429.4980625,6.80653304,1.136484278,0.01478115043,1.963489542,0.2227102293,0.02954932265,0.01260356791,0.2347771746,0.007307601016,0.1351278413,0.006281783988,0.04382913451,0.003558675858,,,0.0002596526676,2.310095918e-05,4.488017236e+15,4.464881791e+15,0.3215067978,0.1890672545,0.9401202605,0.01115290101,0.1716082569,0.06966819948,-2.381166232,0.002425259879,3.054112982,0.01705272085,0.4833257908,0.01134676312
144,0.675,0.325,8,22,0.05197846362,48.06423899,3.874260299,22.50245147,2.236615383,431.5175301,9.906733157,1.195635785,0.03855357002,1.896646817,0.121462534,0.02335928395,0.004095881646,0.236881172,0.007577540617,0.1350990087,0.006019918176,0.04305958284,0.002763971391,,,0.0002794166618,1.964314267e-05,9.424738935e+14,9.424701844e+14,0.72960084,0.2221019889,0.9254614197,0.007653083896,0.05157338186,0.06813403338,-2.371030517,0.003920832014,3.112215471,0.0163265932,0.4911105552,0.02239693248
144,0.6625,0.3375,8,22,0.05003632317,55.28076913,4.371915685,19.58710151,2.846671337,426.9165185,4.009020851,1.153477009,0.02042402824,2.051788658,0.1970283467,0.02032790106,0.004700787789,0.2381362669,0.004174804313,0.1344598436,0.003536876301,0.04104779022,0.002036021278,,,0.0002685622898,3.63963335e-05,3.55738347e+20,3.477504467e+20,0.1886048745,0.1084531179,0.9384080183,0.01501977758,0.1005242402,0.04457176799,-2.361526437,0.002174023433,3.133157356,0.01770789218,0.500676319,0.02455324077
144,0.65,0.35,8,22,0.03677533326,51.3993255,3.484903326,25.43227874,5.476995221,431.7685841,3.319557121,1.161115148,0.02424086838,2.163353273,0.1887298785,0.01325861704,0.0033542823,0.2430740811,0.005890415538,0.1384523598,0.005179277644,0.04430869382,0.00313546006,,,0.0003068235297,4.034663386e-05,5.990786022e+12,5.986120148e+12,0.5685348812,0.2084140649,0.9238807228,0.008999946895,0.09442239705,0.03619025198,-2.353434103,0.00261616523,3.104280566,0.00994622279,0.5091039261,0.02904644701
288,0.95,0.05,8,27.7182631,0.1736009661,18.7712997,2.76519281,11.23221742,1.299847754,957.9619752,16.8604219,1.186775251,0.04450531841,2.141591698,0.2334018156,0.02209399168,0.004347248557,0.08058837421,0.002642816743,0.04502289421,0.00216903597,0.01625148051,0.00121482431,,,0.000217763652,2.748773799e-05,1.204123404e+24,1.204123118e+24,0.5565307508,0.273571479,0.951141925,0.009742845658,0.1511502733,0.04918969813,-2.718613706,0.001992498792,3.089443913,0.01533454179,0.3704655954,0.02408668373
288,0.9375,0.0625,8,27.7182631,0.04634801503,17.65319805,1.343674173,11.93208333,2.114486106,944.1320887,14.12625681,1.262597214,0.05054248065,2.190669445,0.1945599739,0.02275668725,0.007871815969,0.08710483441,0.003044370821,0.04885886395,0.002633759646,0.01765026269,0.001677923516,,,0.0002919906775,7.671860382e-05,5.876075411e+12,5.875533705e+12,0.4570118365,0.1498677721,0.939363435,0.01365199944,0.1096059261,0.06521619867,-2.699064741,0.00150097078,3.080189736,0.01267911516,0.3992145292,0.04479904447
288,0.925,0.075,8,27.7182631,0.1104257386,19.95966896,2.345003509,9.979645696,1.569444518,935.1031583,13.64254749,1.183605517,0.02713247618,2.442721277,0.2309564162,0.02162958708,0.005064926262,0.09772348949,0.002536317994,0.05440021401,0.001811455685,0.01890850901,0.000819871894,,,0.0002747348074,3.640588732e-05,1.946023e+20,1.924494734e+20,0.2903871301,0.1711623255,0.9421743497,0.01247878535,0.1254095072,0.04536564339,-2.681394681,0.001861125061,3.075057643,0.008839845753,0.4087097887,0.03018332016
288,0.9125,0.0875,8,27.7182631,0.05833796167,21.20038449,1.810399285,11.02195146,2.009097297,957.7265865,15.23464014,1.134271235,0.02052057233,1.917893361,0.141633877,0.03008359578,0.007398568708,0.1033407858,0.002339528837,0.05647590532,0.001605740325,0.01863934675,0.0009796379995,,,0.000242540852,5.451662053e-05,4.055243985e+16,4.050949137e+16,0.5916369166,0.2915495989,0.9377376273,0.008612259543,0.2089412999,0.03938218987,-2.66517986,0.001128737633,3.051146443,0.009058427636,0.3973870578,0.04706294776
288,0.9,0.1,8,27.7182631,0.01284556516,25.19239051,1.009487613,13.35613119,3.276732151,918.608357,13.22566647,1.154356216,0.02493671123,2.315487476,0.2486604671,0.02565398618,0.008466972724,0.1182076311,0.002201936812,0.06650137501,0.00200394898,0.0230012434,0.001490652936,,,0.0002081294755,4.378220283e-05,8.351112786e+19,8.351112774e+19,0.4992672977,0.2696170287,0.9412443774,0.008231104245,0.208447387,0.04918294006,-2.645454827,0.001731847092,3.090778677,0.01017269977,0.3824300076,0.03359255678
288,0.8875,0.1125,8,27.7182631,0.04480616478,25.77185468,1.928721697,13.20134661,2.280604867,939.7033792,12.45574562,1.228544025,0.05751969069,2.272737635,0.4507291995,0.03737346067,0.0105388334,0.1267608972,0.002904252018,0.07097860684,0.002197267862,0.02405042185,0.001115573883,,,0.0002855758524,4.499031732e-05,2.774788309e+14,2.742431186e+14,0.3727476987,0.1251902732,0.9281840079,0.01441277581,0.2535363152,0.05416470723,-2.632657688,0.001081845633,3.06247345,0.01385780823,0.4273633337,0.02276430843
288,0.875,0.125,8,27.7182631,0.01732155026,27.24537886,1.267772237,17.20825759,2.044259965,901.4959198,10.9660321,1.175705145,0.03411476968,2.508147763,0.3928454372,0.02356663987,0.006190582026,0.1390704969,0.004128069836,0.07922388158,0.002817942289,0.02756490083,0.001378114704,,,0.0002734523038,4.611503269e-05,5.421428874e+18,5.42120756e+18,0.819953679,0.249176844,0.9340815631,0.01015260779,0.196133355,0.04526517074,-2.611678123,0.00212234203,3.08270458,0.01357350058,0.4418309197,0.0383989301
288,0.8625,0.1375,8,27.7182631,0.02034966585,29.46328596,1.485986379,19.02613176,2.555574342,916.8654782,9.803248649,1.167820019,0.03665539297,2.302310847,0.2266120123,0.02022736942,0.005787963663,0.1489132502,0.002029339955,0.08518203112,0.001246020855,0.02961864172,0.0007042492194,,,0.0002835527402,6.281981812e-05,2.74614211e+22,2.745092283e+22,0.3500780992,0.1629307971,0.9359424564,0.01548157104,0.063985615,0.06922511075,-2.599089443,0.001986006526,3.086762933,0.01191064179,0.4629314811,0.03872861885
288,0.85,0.15,8,27.7182631,0.06076536671,45.28240863,3.946504366,14.75636952,3.208587332,902.8477527,13.36991138,1.100409222,0.01270424794,1.990725913,0.1725892444,0.01886818758,0.006083884485,0.1636828777,0.003599258508,0.09575317819,0.003159164635,0.0332909423,0.001934065896,,,0.0001664921716,1.569783193e-05,1.259329349e+23,1.224817248e+23,0.03169368009,0.004181700133,0.9603062419,0.005341764893,0.1001064533,0.06028901205,-2.584311327,0.001500064186,3.085511839,0.01469034893,0.4049794095,0.02066605854
288,0.8375,0.1625,8,27.7182631,0.02056815201,43.32136412,2.196619155,14.41223641,2.13341567,901.8948973,10.02129996,1.167362568,0.05260072495,2.060035788,0.2048113983,0.02089557184,0.003983345638,0.1727694681,0.003366108884,0.1006491489,0.002666260839,0.03412770532,0.001621923418,,,0.0001817510161,2.261648349e-05,1.100099e+16,7.499262414e+15,0.6610680565,0.2867802009,0.9453385844,0.006438054305,0.1853457324,0.04741785026,-2.571446603,0.001546578711,3.082762442,0.01180148752,0.4192607575,0.02409604404
288,0.825,0.175,8,27.7182631,0.04166473099,38.49760146,2.778260535,20.76734462,1.825913745,912.120357,13.43813718,1.211675032,0.06162409163,2.106803392,0.1642004191,0.05040960379,0.0323490337,0.1748125822,0.004808621238,0.102399263,0.00375613401,0.03632050608,0.001966377627,,,0.0002812470826,3.635897573e-05,6.894806858e+16,6.860650904e+16,0.4090189752,0.1942261134,0.921674833,0.01425613341,0.2110445603,0.109373963,-2.556114519,0.001710314787,3.111777112,0.007545818946,0.459201102,0.03276812145
288,0.8125,0.1875,8,27.7182631,0.05850180544,47.6237456,4.072519671,18.96388695,2.26750682,906.7476905,7.974996938,1.175612121,0.03682900411,2.011335327,0.1259446502,0.02723497191,0.005291127924,0.1847058681,0.004735794519,0.1079999061,0.004075368203,0.03739423354,0.002481876512,,,0.0001812224714,4.134538964e-05,1.956125118e+20,1.956125055e+20,0.5790123259,0.2225047105,0.9466022578,0.01106284864,0.186100351,0.05830839165,-2.544646927,0.001199656409,3.088729109,0.01939731531,0.4584292033,0.0342773689
288,0.8,0.2,8,27.7182631,0.06021496233,45.98645688,3.989671752,16.45168107,2.982104765,891.4337265,14.27505995,1.156260121,0.02059417872,2.305729251,0.3552270494,0.02722692437,0.006941541359,0.1946770138,0.005235076115,0.1141498796,0.00482159551,0.03911441806,0.002623292206,,,0.0002315196738,4.598107062e-05,3.209192238e+16,3.208267753e+16,0.7339423988,0.3476573029,0.9312152363,0.0102755071,0.1490176873,0.05484830879,-2.528599991,0.001575544665,3.051142539,0.01205289363,0.4641940836,0.03650587116
288,0.7875,0.2125,8,27.7182631,0.03299197839,42.86644193,2.752812445,25.04980353,4.757278501,878.8155686,13.84945649,1.140437017,0.03411734328,2.230741721,0.2234426574,0.0177278219,0.005027707416,0.1964382387,0.003191034291,0.113776322,0.002889982416,0.03882503568,0.002075515272,,,0.0001990207844,3.575879462e-05,5.908755123e+17,5.908752872e+17,0.4165883218,0.1861477745,0.9476751353,0.01140059286,0.1391348882,0.05043174281,-2.515027766,0.001986416415,3.067441332,0.02039025084,0.4015728803,0.04167929065
288,0.775,0.225,8,27.7182631,0.04155515368,48.02633324,3.461360895,21.27930305,4.317711725,885.0761952,9.799159806,1.127032242,0.0286178498,1.884300209,0.09652429274,0.02641942036,0.006811364849,0.2041916297,0.003656893851,0.1194756095,0.003114655011,0.04118044571,0.002135437992,,,0.0002053784131,3.602259047e-05,6.104414649e+16,5.134743853e+16,0.6267649341,0.2607448849,0.9374044699,0.01757042759,0.1456476276,0.07737040733,-2.503301301,0.00103900543,3.081167404,0.01790853145,0.4257221003,0.04044503431
288,0.7625,0.2375,8,27.7182631,0.0623394764,52.70474166,4.652498808,23.25233843,4.005049692,877.6956501,10.37061052,1.126213594,0.03191911908,1.958005618,0.2499821483,0.011896627,0.003521431568,0.2105290254,0.004448292773,0.1230464246,0.003800226314,0.04218724214,0.002358521501,,,0.0001933938792,3.587968629e-05,9.38329622e+19,9.383272653e+19,0.3201432316,0.2855974394,0.9567921949,0.0082325396,0.07521125999,0.03979166603,-2.490734558,0.002434102492,3.09309262,0.01252635177,0.458787074,0.04522849669
288,0.75,0.25,8,27.7182631,0.05731870913,47.30512588,4.004159877,25.57536809,2.070420575,883.1099529,10.23777119,1.171133748,0.0380449926,2.492687783,0.328996027,0.02290332581,0.008957196139,0.2115459762,0.004156349382,0.1223839493,0.003076223055,0.04189218244,0.001639767878,,,0.000218191308,3.331802698e-05,5.464164219e+14,5.448727296e+14,0.4703851875,0.2183880096,0.9413779664,0.008766055334,0.1691253671,0.03611197445,-2.47875912,0.002447617635,3.107632308,0.0124492092,0.4380443832,0.03213815638
288,0.7375,0.2625,8,27.7182631,0.04541152573,50.99563598,3.842121244,25.04996651,4.9544874,885.8505534,7.848619084,1.17825158,0.0420476529,2.037356313,0.2554821257,0.02322630376,0.00855399322,0.2164647297,0.005765583264,0.1243528587,0.005095762617,0.04127896242,0.003226118872,,,0.0002214672177,4.605883039e-05,8.993251643e+14,8.984700026e+14,0.412147875,0.1926136802,0.9396117476,0.01282547235,0.1566575463,0.061913671,-2.468438418,0.002150731489,3.086544202,0.01027643455,0.4527397592,0.04376660667
288,0.725,0.275,8,27.7182631,0.01321232192,51.77213202,2.103975266,22.17882028,1.97404706,878.3162731,7.10048834,1.125789371,0.02779037841,1.862199276,0.2238708227,0.02846130424,0.008898183974,0.2223395375,0.002977625785,0.1284837932,0.002888353694,0.04261844518,0.001932291847,,,0.0001861504822,1.644160792e-05,1.402722363e+26,1.402722363e+26,0.03249969837,0.003979861517,0.9591576132,0.005979573878,0.1359719862,0.07464775201,-2.456393947,0.001090781041,3.10162937,0.01269258775,0.4153989215,0.01111406495
288,0.7125,0.2875,8,27.7182631,0.01706756769,46.8551526,2.164203924,22.57656123,3.980281584,859.1940874,13.13942899,1.147762505,0.02314912114,2.178889872,0.1592453763,0.01807797621,0.005010950359,0.2227847147,0.001466588621,0.1285409302,0.001552470313,0.04359870677,0.001329293298,,,0.0002372590067,2.949971307e-05,1.449366077e+19,1.44936606e+19,0.3333451319,0.1654554734,0.9486151983,0.009233001133,0.1319345042,0.03706703654,-2.440635884,0.001905064058,3.127637975,0.008599722451,0.4627452431,0.02463661775
288,0.7,0.3,8,27.7182631,0.02789279631,49.13132032,2.901078425,16.36344468,2.901704696,871.5340059,8.67476417,1.149236846,0.0210106789,2.240274848,0.3091766245,0.03506445067,0.009023387026,0.2260705912,0.003838107475,0.1286700198,0.003338354721,0.04197415772,0.001966444444,,,0.0002321174958,2.492377123e-05,6.064979046e+11,5.275149273e+11,0.448579441,0.1750043362,0.9354224773,0.01020044307,0.2560077915,0.05457335305,-2.432936162,0.002082141752,3.109881744,0.01291607559,0.4363692656,0.01801497914
288,0.6875,0.3125,8,27.7182631,0.04299577529,60.62539872,4.444495867,18.14808913,2.019777021,850.5054784,11.91929984,1.122150213,0.01515418111,2.367829301,0.1688297913,0.01380688918,0.003141292606,0.2366331546,0.001129101409,0.1377275561,0.00129123754,0.04662160175,0.001394770375,,,0.000215899808,4.102505318e-05,6.136816444e+22,6.136813977e+22,0.2784039331,0.1630332481,0.9564861195,0.0104717736,0.1211198104,0.02459285264,-2.420012357,0.00239470899,3.103183791,0.0140998325,0.4644765181,0.0359890098
288,0.675,0.325,8,27.7182631,0.1203043466,63.9067669,7.836867655,22.43395547,3.463047768,843.1031282,8.15801937,1.115878775,0.02688129104,1.867512144,0.151438043,0.01815707414,0.003984526824,0.2436781345,0.006398588661,0.1435311416,0.006333815388,0.04977151985,0.003859385857,,,0.0001578150623,1.788905296e-05,2.901751772e+22,2.901747591e+22,0.172246117,0.1452812294,0.9522207999,0.01285293225,0.07607130272,0.05505778992,-2.40841252,0.002602039529,3.120253784,0.01151463528,0.4282666893,0.02019391002
288,0.6625,0.3375,8,27.7182631,0.07928838274,60.2057629,5.993739314,22.38538826,3.767406235,849.558279,12.43256042,1.113703306,0.03240612646,2.353877827,0.2523082058,0.01764283874,0.006201210517,0.2501432337,0.005893905295,0.1474421791,0.005139540682,0.05092248769,0.002982345319,,,0.0001714474156,3.229515663e-05,1.213637649e+20,1.213525148e+20,0.2649964932,0.1515797676,0.9486752671,0.006939946012,0.1224026057,0.06224899405,-2.399624885,0.002953583795,3.104999355,0.008163737345,0.4168123649,0.02954746924
