run_id,n_chains,chain_length,box_size,eps_AB,delta_eps,seed,q_peak,S_psi_peak,S_psi_peak_sem_time,S_psi_kmin,S_rho_kmin,non_gaussian_ratio_peak,shell_anisotropy_peak,peak_intensity_relative_variance,cg_variance_1p5,cg_variance_2,cg_variance_3,tau_psi_peak,gamma_psi_peak,kww_tau_peak,kww_beta_peak,plateau_psi_peak,S_psi_peak_relative_drift,energy_per_bead,mean_Rg,T_inst_star,n_frames_window
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed1,144,40,22,0.95,0.05,1,0.4946725539,8.795192766,0.40224,2.696785148,503.4207071,1.289692706,1.447567226,0.02993641717,0.06043499189,0.02817335156,0.007034902977,,0.0007798420666,26274.73323,0.5726019993,0.8637777367,0.05411232265,-2.679369828,3.141584863,0.6985941696,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed2,144,40,22,0.95,0.05,2,0.2855993321,12.2532355,0.4828243827,12.2532355,486.530722,1.482092674,2.912806683,0.01526258568,0.07217461677,0.03936211386,0.01367336374,,0.0001997008987,4.623062515e+20,0.01989987224,0.9704615191,-0.1110392389,-2.67704365,3.049694401,0.700783639,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed3,144,40,22,0.95,0.05,3,0.4038984489,10.53959106,0.9236467177,4.445055925,491.0026925,1.244697228,1.870172987,0.0408058846,0.06588369805,0.03371759659,0.009836562247,,0.0004302041211,17030.40105,0.7286586502,0.8904370764,0.2593701796,-2.675775552,3.056749605,0.7003553064,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed4,144,40,22,0.95,0.05,4,0.2855993321,33.31002395,2.047735215,33.31002395,485.0684359,1.228431841,1.526453127,0.01834026206,0.09835788567,0.0592002314,0.02503241916,,3.289780634e-05,,,0.985014723,0.1910092131,-2.680215197,3.037286991,0.6997176016,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed5,144,40,22,0.95,0.05,5,0.2855993321,16.74293711,0.3061348464,16.74293711,492.0695038,1.144466048,2.353411565,0.006586073766,0.08673159906,0.04863527414,0.01771821711,,0.0001640362655,2.784314895e+13,0.0317392991,0.9594210153,0.01661543129,-2.679652208,3.055957543,0.6989985302,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed6,144,40,22,0.95,0.05,6,0.5711986643,14.82418123,0.8205384694,8.115004233,436.5816099,1.178043821,1.668142324,0.03159286803,0.07012398753,0.03733832246,0.01216963598,,0.0005684444281,3531.650516,1.845682848,0.8955880719,0.1182422675,-2.663087149,3.10523526,0.7004182319,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed7,144,40,22,0.95,0.05,7,0.2855993321,17.87605948,1.827214028,17.87605948,519.2194391,1.190037719,1.498611703,0.04735989703,0.08173276221,0.04551253635,0.01658684944,,0.0001437689643,7678065027,0.04455215502,0.9450633816,0.3615470045,-2.682792539,3.048398036,0.6994243725,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p95_seed8,144,40,22,0.95,0.05,8,0.5711986643,15.16533455,1.396655401,6.307507477,454.3641357,1.254604591,1.926839426,0.0579535683,0.08388992247,0.04471923409,0.01348669511,,0.0005651026658,7285271568,0.04414127528,0.9391237623,-0.1058019526,-2.671743842,3.157231936,0.6996725414,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed1,144,40,22,0.9375,0.0625,1,0.2855993321,21.37128101,1.049398372,21.37128101,434.002037,1.291584953,2.590826294,0.01486714761,0.1008162195,0.05753203734,0.02143737962,,9.93605514e-05,,,0.9782667284,-0.05226123184,-2.646083161,3.028959462,0.7002389323,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed2,144,40,22,0.9375,0.0625,2,0.4946725539,27.37424806,1.745602197,7.287070414,478.5469073,1.139023145,1.902482811,0.02180461163,0.08333985836,0.04452874645,0.01324106518,,0.0002452540279,22944.72757,0.8483157786,0.9345155225,0.1987270108,-2.656027295,3.069360687,0.6996537055,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed3,144,40,22,0.9375,0.0625,3,0.2855993321,16.90994741,0.191243607,16.90994741,514.1363985,1.141707532,1.51922202,0.004583525978,0.07559667975,0.04174128519,0.01524480066,,0.0001432996964,1.411519147e+10,0.04413510404,0.9412573299,-0.03077612806,-2.661199802,3.034036476,0.7000739018,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed4,144,40,22,0.9375,0.0625,4,0.638619521,11.26565147,0.7833471588,4.407956762,510.9662024,1.363766913,2.962595554,0.03158972636,0.06763488918,0.03233813685,0.008108886901,,0.0009303145542,2607.315607,2.157219543,0.8575338491,-0.09170448467,-2.654948383,3.169561436,0.699806543,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed5,144,40,22,0.9375,0.0625,5,0.5711986643,20.27264116,1.578720387,12.09783808,447.8561564,1.326206255,2.50878532,0.04357755434,0.08835677652,0.04689405518,0.014540314,,0.0005019676839,355291.6605,0.2872379408,0.8866771329,0.2212836379,-2.644858258,3.122314288,0.7006681437,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed6,144,40,22,0.9375,0.0625,6,0.5711986643,14.8011701,1.085289411,3.195584124,490.6813926,1.332427129,2.18634978,0.04002690638,0.0739042048,0.03739240046,0.01058149406,,0.0005642985635,14088.32752,0.5014518088,0.810527623,0.1557479634,-2.661747999,3.066801254,0.7003910097,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed7,144,40,22,0.9375,0.0625,7,0.4038984489,15.98053883,0.8714655956,14.56455968,487.1713002,1.152839331,1.917181013,0.0186224402,0.09105481423,0.05007481101,0.01780958236,,0.000309361045,6.18553268e+11,0.03822573804,0.9477420716,0.2031477662,-2.661988312,3.004218402,0.6992642745,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p9375_seed8,144,40,22,0.9375,0.0625,8,0.2855993321,19.95674169,0.6880309147,19.95674169,483.7433356,1.090250349,1.492576721,0.007229344666,0.08346350179,0.04638378399,0.01738108197,,0.0001302168773,,,0.9802813127,0.1059182256,-2.659285096,3.167133297,0.6996912824,1250
M0144_N40_kappa0p5_pi0p990_epsAB0p925_seed1,144,40,22,0.925,0.075,1,0.4038984489,25.03625735,0.9024552561,21.93644832,499.4833384,1.079158772,2.429224007,0.009997559936,0.124428483,0.07417672332,0.02764726187,,0.0003178109784,1.961798344e+10,0.04465583412,0.9362451503,0.138003755,-2.646902716,3.027773211,0.6996888211,1250
