ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,3.0,30,0.3,0.9,0,0,1,0.005336617405582922,0.0019841269841269853,6.339818586730423,2.868033307855342,6,406
correlated,3.0,30,0.3,0.9,0,0,2,0.004515599343185551,0.0019841269841269823,14.660489391330726,7.6940485167262995,6,406
correlated,3.0,30,0.3,0.9,0,0,3,0.004105090311986863,0.0013683634373289565,22.222292630069862,13.799905941832458,6,406
correlated,3.0,30,0.3,0.9,0,0,5,0.004105090311986863,0.0021893814997263296,44.90889713318183,13.49037596641679,6,406
correlated,3.0,30,0.3,0.9,0,0,7,0.003284072249589491,0.0021893814997263287,68.57778999878308,22.892406734709056,6,406
correlated,3.0,30,0.3,0.9,0,0,11,0.003284072249589491,0.0021893814997263287,126.25313584217115,38.59237845011584,6,406
correlated,3.0,30,0.3,0.9,0,0,16,0.0020525451559934315,0.0019841269841269845,213.3428728123007,53.835577792308186,6,406
correlated,3.0,30,0.3,0.9,0,0,25,0.0008210180623973727,0.0005473453749315821,417.3194122052117,143.18185002213613,6,406
correlated,3.0,30,0.3,0.9,0,0,37,0.0008210180623973727,0.0005473453749315821,678.1786646916174,222.22778577325127,6,406
correlated,3.0,30,0.3,0.9,0,0,55,0.0,0.0,1021.1411240337994,405.23262374791835,6,406
correlated,3.0,30,0.3,0.9,0,0,82,0.00041050903119868636,0.0003420908593322387,1441.4295917617485,547.8464449619102,6,406
correlated,3.0,30,0.3,0.9,0,0,122,0.0,0.0,2040.7945897326097,1005.7878706767965,6,406
correlated,3.0,30,0.3,0.9,0,0,182,0.0012315270935960591,0.0014367816091954023,2536.5884294767834,1311.0856227547047,6,406
correlated,3.0,30,0.3,0.9,0,0,272,0.0012315270935960591,0.0006157635467980298,3120.469805516883,1673.711552037959,6,406
correlated,3.0,30,0.3,0.9,0,0,406,0.0012315270935960591,0.0006157635467980298,3567.128894322619,1838.5693078450074,6,406
correlated,3.0,30,0.3,0.9,0,0,606,0.0016420361247947454,0.0013683634373289546,3869.2037064857304,2016.853346298792,6,406
correlated,3.0,30,0.3,0.9,0,0,905,0.0016420361247947454,0.0005473453749315822,4063.4386305594176,2010.6094981664871,6,406
correlated,3.0,30,0.3,0.9,0,0,1350,0.002052545155993432,0.0011631089217296112,4306.658980894673,2265.8367028568523,6,406
correlated,3.0,30,0.3,0.9,0,0,2015,0.0020525451559934315,0.001163108921729612,4449.882366768871,2233.604278743867,6,406
correlated,3.0,30,0.3,0.9,0,0,3008,0.0016420361247947454,0.0013683634373289552,4537.884815143109,2347.917950654986,6,406
correlated,3.0,30,0.3,0.9,0,0,4489,0.003284072249589491,0.0013683634373289556,4962.450849199274,2407.793434112691,6,406
correlated,3.0,30,0.3,0.9,0,0,6700,0.0016420361247947454,0.0013683634373289552,5199.448994406482,2442.4422870684293,6,406
correlated,3.0,30,0.3,0.9,0,0,10000,0.0016420361247947454,0.0005473453749315822,5258.678971322498,2443.8809473786423,6,406
correlated,3.0,30,0.3,0.9,0,100,1,0.02463054187192118,0.06486042692939249,2.8500773294048325,1.6227273358079444,6,406
