ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,6.0,30,0.3,0.9,0,0,1,0.0049261083743842365,0.00574712643678161,6.2427019995144475,2.9678435210529455,6,406
correlated,6.0,30,0.3,0.9,0,0,2,0.00451559934318555,0.006910235358511223,14.153134994007011,9.235720991325378,6,406
correlated,6.0,30,0.3,0.9,0,0,3,0.00451559934318555,0.006910235358511223,20.84061158587677,12.537805316871845,6,406
correlated,6.0,30,0.3,0.9,0,0,5,0.004105090311986864,0.004652435686918446,37.71910330025719,17.933889017590513,6,406
correlated,6.0,30,0.3,0.9,0,0,7,0.004105090311986864,0.004652435686918446,60.594786504302455,27.26656735406347,6,406
correlated,6.0,30,0.3,0.9,0,0,11,0.0036945812807881767,0.0038998357963875223,110.74048206016585,39.1480239091104,6,406
correlated,6.0,30,0.3,0.9,0,0,16,0.003284072249589491,0.0030103995621237004,178.10656394240664,58.11451240924804,6,406
correlated,6.0,30,0.3,0.9,0,0,25,0.003284072249589491,0.005473453749315821,315.13958420599,118.43777844339091,6,406
correlated,6.0,30,0.3,0.9,0,0,37,0.0012315270935960591,0.0014367816091954023,527.7988031901039,208.9004183516823,6,406
correlated,6.0,30,0.3,0.9,0,0,55,0.0016420361247947454,0.0013683634373289546,802.6099331414357,362.2321927787613,6,406
correlated,6.0,30,0.3,0.9,0,0,82,0.0012315270935960591,0.0014367816091954023,1184.9525886435752,588.4697769406099,6,406
correlated,6.0,30,0.3,0.9,0,0,122,0.0012315270935960591,0.0014367816091954023,1615.9337817114392,910.4982601270023,6,406
correlated,6.0,30,0.3,0.9,0,0,182,0.0012315270935960591,0.0014367816091954023,1774.137485094426,874.4339211930292,6,406
correlated,6.0,30,0.3,0.9,0,0,272,0.0012315270935960591,0.0014367816091954023,2007.5903354009763,970.5964794104829,6,406
correlated,6.0,30,0.3,0.9,0,0,406,0.0016420361247947454,0.0030103995621236996,2181.495089392933,1001.8369413897524,6,406
correlated,6.0,30,0.3,0.9,0,0,606,0.0016420361247947454,0.0030103995621236996,2537.5234345325525,1154.406393841755,6,406
correlated,6.0,30,0.3,0.9,0,0,905,0.002052545155993432,0.002805145046524356,2830.912142171361,1413.95956289613,6,406
