ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,6.0,30,0.0,0.9,0,0,1,0.006978653530377669,0.0011631089217296095,5.71618032486798,1.5920693384997608,6,406
correlated,6.0,30,0.0,0.9,0,0,2,0.005747126436781609,0.0013683634373289537,16.11515234187422,4.889335803600275,6,406
correlated,6.0,30,0.0,0.9,0,0,3,0.006568144499178982,0.0021893814997263283,24.141056806899513,3.712191800417894,6,406
correlated,6.0,30,0.0,0.9,0,0,5,0.005336617405582922,0.0011631089217296136,40.552716175340514,8.287713956913272,6,406
correlated,6.0,30,0.0,0.9,0,0,7,0.0049261083743842365,0.002463054187192118,61.350790632350055,12.729562856732011,6,406
correlated,6.0,30,0.0,0.9,0,0,11,0.004105090311986864,0.0005473453749315821,130.93947908649207,34.11685770422864,6,406
correlated,6.0,30,0.0,0.9,0,0,16,0.004105090311986864,0.0005473453749315821,206.78338816463818,38.63396305499591,6,406
correlated,6.0,30,0.0,0.9,0,0,25,0.0036945812807881776,0.0014367816091954018,361.91345835695824,90.34485844613829,6,406
correlated,6.0,30,0.0,0.9,0,0,37,0.004105090311986864,0.0038314176245210726,574.184150255718,142.85036713297782,6,406
correlated,6.0,30,0.0,0.9,0,0,55,0.0020525451559934315,0.0019841269841269845,839.8723127386116,179.0196751259381,6,406
correlated,6.0,30,0.0,0.9,0,0,82,0.003284072249589491,0.0013683634373289556,1239.958221020036,259.11397966754134,6,406
correlated,6.0,30,0.0,0.9,0,0,122,0.0028735632183908046,0.0011631089217296114,1553.5908835518192,277.82237916512344,6,406
correlated,6.0,30,0.0,0.9,0,0,182,0.0024630541871921183,0.0016420361247947454,1906.1497872502139,382.9055220601978,6,406
correlated,6.0,30,0.0,0.9,0,0,272,0.0016420361247947454,0.0013683634373289552,2266.624041756331,574.2879116892371,6,406
correlated,6.0,30,0.0,0.9,0,0,406,0.0016420361247947454,0.0005473453749315822,2838.9329200150655,966.4781375342361,6,406
correlated,6.0,30,0.0,0.9,0,0,606,0.0020525451559934315,0.001163108921729612,3281.8072043909947,1344.791463421834,6,406
correlated,6.0,30,0.0,0.9,0,0,905,0.0024630541871921183,0.0016420361247947454,3425.415920163077,1408.5511301870997,6,406
correlated,6.0,30,0.0,0.9,0,0,1350,0.0028735632183908046,0.0011631089217296114,3602.1782852400006,1514.4070648308714,6,406
correlated,6.0,30,0.0,0.9,0,0,2015,0.0028735632183908046,0.0011631089217296114,3833.7081541525677,1682.6615860552185,6,406
correlated,6.0,30,0.0,0.9,0,0,3008,0.002052545155993432,0.0003420908593322384,4020.108828281563,1685.939823802226,6,406
correlated,6.0,30,0.0,0.9,0,0,4489,0.0024630541871921183,-3.4389537658524594e-19,4176.47955450942,1614.7849071125838,6,406
correlated,6.0,30,0.0,0.9,0,0,6700,0.0028735632183908046,0.0011631089217296114,4313.055048332958,1812.6467229136213,6,406
correlated,6.0,30,0.0,0.9,0,0,10000,0.0028735632183908046,0.0011631089217296114,4415.472552421699,1873.2037791884925,6,406
correlated,6.0,30,0.0,0.9,0,100,1,0.03448275862068966,0.0049261083743840865,2.1478142366061723,1.3571704268207874,6,406
correlated,6.0,30,0.0,0.9,0,100,2,0.032840722495894904,0.006294471811713357,7.090848753134946,5.60268445423286,6,406
correlated,6.0,30,0.0,0.9,0,100,3,0.03284072249589492,0.0071154898741104255,9.851801493941185,8.934515789027671,6,406
correlated,6.0,30,0.0,0.9,0,100,5,0.031198686371100164,0.00957854406130269,12.89962658587521,9.344053522605803,6,406
correlated,6.0,30,0.0,0.9,0,100,7,0.03078817733990148,0.011288998357963926,16.776773377247505,8.954662253756773,6,406
correlated,6.0,30,0.0,0.9,0,100,11,0.031198686371100164,0.016146688560481706,24.475487094397362,16.676218668695512,6,406
correlated,6.0,30,0.0,0.9,0,100,16,0.03078817733990148,0.01128899835796388,28.457254114902753,16.0429101392054,6,406
correlated,6.0,30,0.0,0.9,0,100,25,0.02955665024630542,0.006568144499178929,46.14698984683607,27.93841107977953,6,406
correlated,6.0,30,0.0,0.9,0,100,37,0.026683087027914613,0.005268199233716493,63.14821018039703,38.63422481164446,6,406
correlated,6.0,30,0.0,0.9,0,100,55,0.026272577996715927,0.01204159824849482,88.14949789047188,50.2507727924106,6,406
correlated,6.0,30,0.0,0.9,0,100,82,0.024630541871921183,0.010673234811165815,149.69892414501786,140.54111707061725,6,406
correlated,6.0,30,0.0,0.9,0,100,122,0.024630541871921183,0.009031198686371105,213.12290149540277,199.74169971819921,6,406
