ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,3.0,30,0.7,0.8,0,0,1,0.003284072249589491,0.0013683634373289556,5.241459151154166,1.4945081512790803,6,406
correlated,3.0,30,0.7,0.8,0,0,2,0.003284072249589491,0.0013683634373289556,12.130328942237218,4.1472772020213995,6,406
correlated,3.0,30,0.7,0.8,0,0,3,0.0028735632183908046,0.0019841269841269853,19.683433406993387,6.108044265823009,6,406
correlated,3.0,30,0.7,0.8,0,0,5,0.0012315270935960591,0.0006157635467980298,33.380252982725786,13.545373392348132,6,406
correlated,3.0,30,0.7,0.8,0,0,7,0.0016420361247947454,0.0005473453749315822,52.89634021490274,20.763230349692503,6,406
correlated,3.0,30,0.7,0.8,0,0,11,0.0016420361247947454,0.0013683634373289546,99.90689415881292,29.427069156038154,6,406
correlated,3.0,30,0.7,0.8,0,0,16,0.0012315270935960591,0.0006157635467980298,161.6559340323811,52.09886499295046,6,406
correlated,3.0,30,0.7,0.8,0,0,25,0.0008210180623973727,0.0005473453749315821,366.8858010833663,118.0807495817459,6,406
correlated,3.0,30,0.7,0.8,0,0,37,0.0008210180623973727,0.0005473453749315821,675.4288663511205,259.28108053075715,6,406
correlated,3.0,30,0.7,0.8,0,0,55,0.00041050903119868636,0.0003420908593322387,1088.6843020281158,470.03212097508134,6,406
correlated,3.0,30,0.7,0.8,0,0,82,0.00041050903119868636,0.0003420908593322387,1593.8380321217264,624.9415047017927,6,406
correlated,3.0,30,0.7,0.8,0,0,122,0.0008210180623973727,0.0005473453749315821,2151.4361034256367,741.049905723358,6,406
correlated,3.0,30,0.7,0.8,0,0,182,0.0012315270935960591,0.0006157635467980298,2790.325700519917,983.7356886991887,6,406
correlated,3.0,30,0.7,0.8,0,0,272,0.00041050903119868636,0.0003420908593322387,3476.9081727864555,1618.1122131754232,6,406
correlated,3.0,30,0.7,0.8,0,0,406,0.0012315270935960591,0.0014367816091954023,3909.0838759101916,1749.249445797527,6,406
correlated,3.0,30,0.7,0.8,0,0,606,0.00041050903119868636,0.0003420908593322387,4578.977603911316,1987.3331987101637,6,406
correlated,3.0,30,0.7,0.8,0,0,905,0.0020525451559934315,0.001163108921729612,5143.0514535483535,2359.823733163066,6,406
correlated,3.0,30,0.7,0.8,0,0,1350,0.0008210180623973727,0.0005473453749315821,5527.367760644044,2704.6392316748625,6,406
correlated,3.0,30,0.7,0.8,0,0,2015,0.0008210180623973727,0.0005473453749315821,5576.510999181707,2973.1273494806765,6,406
correlated,3.0,30,0.7,0.8,0,0,3008,0.0008210180623973727,0.0005473453749315821,5853.073357551629,2978.10054854851,6,406
correlated,3.0,30,0.7,0.8,0,0,4489,0.00041050903119868636,0.0003420908593322387,5812.68777450535,3100.056565058251,6,406
correlated,3.0,30,0.7,0.8,0,0,6700,0.0008210180623973727,0.0005473453749315821,5886.4050348709725,3131.3210792820823,6,406
correlated,3.0,30,0.7,0.8,0,0,10000,0.0008210180623973727,0.0013683634373289548,5843.1079369187055,3195.540873428737,6,406
correlated,3.0,30,0.7,0.8,0,100,1,0.014367816091954025,0.07833880678708262,4.142618426694173,2.5981577111960634,6,406
correlated,3.0,30,0.7,0.8,0,100,2,0.013546798029556653,0.06629720853858784,6.633236846856445,4.08986243237946,6,406
correlated,3.0,30,0.7,0.8,0,100,3,0.011904761904761904,0.06109742747673781,11.19801414283812,7.647329289160226,6,406
correlated,3.0,30,0.7,0.8,0,100,5,0.011494252873563218,0.05883962780514503,16.534180179505558,12.344514297106214,6,406
correlated,3.0,30,0.7,0.8,0,100,7,0.009852216748768471,0.04433497536945814,23.067766540660184,17.54581359459289,6,406
correlated,3.0,30,0.7,0.8,0,100,11,0.0090311986863711,0.04324028461959495,38.651129198906666,21.141950789830407,6,406
correlated,3.0,30,0.7,0.8,0,100,16,0.008620689655172415,0.030993431855500818,59.19351338280459,32.046027639802574,6,406
correlated,3.0,30,0.7,0.8,0,100,25,0.007799671592775041,0.03400383141762453,86.18948272733121,57.3659428733935,6,406
correlated,3.0,30,0.7,0.8,0,100,37,0.009852216748768473,0.03037766830870278,111.64901788367915,54.23306818612317,6,406
correlated,3.0,30,0.7,0.8,0,100,55,0.008210180623973726,0.02681992337164753,161.49537311352495,77.04902843430965,6,406
correlated,3.0,30,0.7,0.8,0,100,82,0.005747126436781609,0.017788724685276407,254.77908503752033,82.88081281927538,6,406
correlated,3.0,30,0.7,0.8,0,100,122,0.007799671592775041,0.03071975916803503,373.45021897958463,190.02336831814787,6,406
correlated,3.0,30,0.7,0.8,0,100,182,0.006568144499178982,0.019430760810071158,587.6200897481322,383.2122453428395,6,406
correlated,3.0,30,0.7,0.8,0,100,272,0.006978653530377667,0.029077723043240297,750.0324707860176,429.88667127899896,6,406
correlated,3.0,30,0.7,0.8,0,100,406,0.007389162561576355,0.0180623973727422,1048.4695339036755,730.7510835420758,6,406
correlated,3.0,30,0.7,0.8,0,100,606,0.006157635467980295,0.010467980295566502,1239.4895103537076,792.9408328818254,6,406
correlated,3.0,30,0.7,0.8,0,100,905,0.006978653530377668,0.02086754241926656,1546.8069295667203,928.9922507982988,6,406
correlated,3.0,30,0.7,0.8,0,100,1350,0.006978653530377668,0.02086754241926656,1774.6023410589094,1189.66720746532,6,406
correlated,3.0,30,0.7,0.8,0,100,2015,0.005336617405582923,0.005268199233716474,1865.918255033396,1334.6604368882365,6,406
correlated,3.0,30,0.7,0.8,0,100,3008,0.0049261083743842365,0.0090311986863711,1952.7343008662947,1315.1255353878416,6,406
correlated,3.0,30,0.7,0.8,0,100,4489,0.0036945812807881776,0.0071839080459770105,1984.3713694618382,1393.3845691386787,6,406
correlated,3.0,30,0.7,0.8,0,100,6700,0.005336617405582923,0.007731253420908594,2059.918599884532,1439.1857817714497,6,406
correlated,3.0,30,0.7,0.8,0,100,10000,0.004105090311986864,0.0071154898741105635,2056.595848448183,1460.061066162014,6,406
correlated,3.0,30,0.7,0.8,0,1000,1,0.09154351395730707,0.42809250136836247,0.655741351112317,0.6953572497761676,6,406
correlated,3.0,30,0.7,0.8,0,1000,2,0.08825944170771756,0.3763683634373293,1.1260834429722966,0.8362848302497167,6,406
correlated,3.0,30,0.7,0.8,0,1000,3,0.08661740558292282,0.36733716475095896,1.5279759527291787,1.3333526339606752,6,406
correlated,3.0,30,0.7,0.8,0,1000,5,0.08497536945812807,0.3750000000000006,2.859912277259937,2.66446628730898,6,406
correlated,3.0,30,0.7,0.8,0,1000,7,0.08251231527093596,0.4078407224958953,3.217134312507179,3.0032441610049636,6,406
correlated,3.0,30,0.7,0.8,0,1000,11,0.07758620689655173,0.3257389162561571,4.9288445201531195,4.782172270484704,6,406
correlated,3.0,30,0.7,0.8,0,1000,16,0.0755336617405583,0.2764094143404488,5.987040594519946,5.35014194352799,6,406
correlated,3.0,30,0.7,0.8,0,1000,25,0.07142857142857144,0.329228243021346,8.279689577517743,6.662331321155366,6,406
correlated,3.0,30,0.7,0.8,0,1000,37,0.06732348111658457,0.2131910235358511,11.204196016464392,9.402259977153834,6,406
correlated,3.0,30,0.7,0.8,0,1000,55,0.06896551724137931,0.3111658456486045,16.700996848322134,12.686933448579474,6,406
correlated,3.0,30,0.7,0.8,0,1000,82,0.058702791461412156,0.25978379857690187,25.97401736378228,18.79547479492572,6,406
correlated,3.0,30,0.7,0.8,0,1000,122,0.05911330049261084,0.18390804597701108,29.52901715217821,24.07189603380906,6,406
correlated,3.0,30,0.7,0.8,0,1000,182,0.05665024630541871,0.14449917898193804,43.65376410248157,42.84139700738031,6,406
correlated,3.0,30,0.7,0.8,0,1000,272,0.0541871921182266,0.15024630541871928,59.23208226757148,72.06036761010017,6,406
correlated,3.0,30,0.7,0.8,0,1000,406,0.052545155993431854,0.22550629447181186,64.94169817571817,71.47498680074463,6,406
correlated,3.0,30,0.7,0.8,0,1000,606,0.05172413793103448,0.18719211822660128,84.29826718794563,85.48555966152296,6,406
correlated,3.0,30,0.7,0.8,0,1000,905,0.046798029556650245,0.22003284072249585,94.1273391436356,87.00504058040727,6,406
correlated,3.0,30,0.7,0.8,0,1000,1350,0.0422824302134647,0.07915982484947995,106.79497868636706,90.08431592877284,6,406
correlated,3.0,30,0.7,0.8,0,1000,2015,0.04146141215106732,0.1530514504652437,110.16501445430252,92.35801070068747,6,406
correlated,3.0,30,0.7,0.8,0,1000,3008,0.03653530377668309,0.14073617952928286,123.34125361936044,105.96438564779011,6,406
correlated,3.0,30,0.7,0.8,0,1000,4489,0.03694581280788177,0.11740558292282453,138.71599441135572,140.3662935642902,6,406
correlated,3.0,30,0.7,0.8,0,1000,6700,0.03571428571428572,0.12541050903119866,192.50295225180957,177.76284242951334,6,406
correlated,3.0,30,0.7,0.8,0,1000,10000,0.034482758620689655,0.141215106732348,264.13642269375487,318.9781652660901,6,406
correlated,3.0,30,0.7,0.8,0,10000,1,0.13505747126436782,0.19328133552271445,0.3065861820300679,0.2644022576360487,6,406
correlated,3.0,30,0.7,0.8,0,10000,2,0.13136288998357962,0.2624521072796946,0.6778072824730703,0.7115869092226562,6,406
correlated,3.0,30,0.7,0.8,0,10000,3,0.13095238095238096,0.2425424192665562,0.7755569711824286,0.6931809575418827,6,406
correlated,3.0,30,0.7,0.8,0,10000,5,0.12807881773399016,0.2364532019704418,0.9706125483424288,0.7030565666945933,6,406
correlated,3.0,30,0.7,0.8,0,10000,7,0.12479474548440067,0.21319102353585,1.5351873677270849,1.3080951108201868,6,406
correlated,3.0,30,0.7,0.8,0,10000,11,0.11740558292282431,0.318281335522715,1.9083682289177848,1.7982699283284405,6,406
correlated,3.0,30,0.7,0.8,0,10000,16,0.11494252873563217,0.2411056376573627,2.8676300238855874,2.420175820809076,6,406
correlated,3.0,30,0.7,0.8,0,10000,25,0.10673234811165848,0.23207443897098912,4.101803779916641,3.5302870100234816,6,406
correlated,3.0,30,0.7,0.8,0,10000,37,0.10550082101806241,0.21052271483305837,6.697850825551543,6.719250807603193,6,406
correlated,3.0,30,0.7,0.8,0,10000,55,0.10098522167487685,0.10426929392446527,7.485149410544586,7.078815957418844,6,406
correlated,3.0,30,0.7,0.8,0,10000,82,0.10262725779967158,0.16639299397920176,9.630651725366551,10.493627659089528,6,406
correlated,3.0,30,0.7,0.8,0,10000,122,0.09852216748768473,0.15106732348111704,15.255175110693797,21.284388176819682,6,406
correlated,3.0,30,0.7,0.8,0,10000,182,0.09400656814449919,0.08819102353585018,19.079299828611187,28.716545434141196,6,406
correlated,3.0,30,0.7,0.8,0,10000,272,0.08825944170771756,0.19163929939792138,25.50772101982363,31.373786600704832,6,406
correlated,3.0,30,0.7,0.8,0,10000,406,0.08784893267651889,0.17952928297755874,32.61803448543231,45.439084655598755,6,406
correlated,3.0,30,0.7,0.8,0,10000,606,0.08333333333333333,0.21626984126984156,32.221477829952455,42.26343857719055,6,406
correlated,3.0,30,0.7,0.8,0,10000,905,0.07676518883415435,0.20641762452107285,36.15281757539395,49.012228716398255,6,406
correlated,3.0,30,0.7,0.8,0,10000,1350,0.06609195402298851,0.14976737821565378,57.02952168748587,77.36260603019984,6,406
correlated,3.0,30,0.7,0.8,0,10000,2015,0.06855500821018062,0.15715654077723037,41.88959568943588,51.89207042564493,6,406
correlated,3.0,30,0.7,0.8,0,10000,3008,0.0574712643678161,0.03420908593322348,44.957726174842996,50.70934154732558,6,406
correlated,3.0,30,0.7,0.8,0,10000,4489,0.060755336617405585,0.03667214012041574,114.96077079568289,168.43534403312623,6,406
correlated,3.0,30,0.7,0.8,0,10000,6700,0.04556650246305419,0.0506978653530379,141.91382795836537,245.57057948748977,6,406
correlated,3.0,30,0.7,0.8,0,10000,10000,0.05870279146141216,0.028256704980842304,182.03666475316018,319.6230680508448,6,406
correlated,3.0,30,0.7,0.8,1,0,1,0.004105090311986864,0.005473453749315817,6.195156782208392,2.183324841026722,6,406
correlated,3.0,30,0.7,0.8,1,0,2,0.0036945812807881776,0.005541871921182265,13.615349185032498,6.987930050591836,6,406
correlated,3.0,30,0.7,0.8,1,0,3,0.0028735632183908046,0.0028051450465243566,24.705531035446924,13.084546462860695,6,406
correlated,3.0,30,0.7,0.8,1,0,5,0.002052545155993432,0.001984126984126984,44.09033359064389,24.118175896199624,6,406
correlated,3.0,30,0.7,0.8,1,0,7,0.002052545155993432,0.002805145046524356,63.71342481888769,40.38929952614109,6,406
correlated,3.0,30,0.7,0.8,1,0,11,0.002052545155993432,0.001984126984126984,118.22330466216498,72.04958583004976,6,406
correlated,3.0,30,0.7,0.8,1,0,16,0.002052545155993432,0.0011631089217296114,185.86482518552796,114.7667669957851,6,406
correlated,3.0,30,0.7,0.8,1,0,25,0.0012315270935960591,0.0014367816091954023,346.9328095279415,189.05057745435087,6,406
correlated,3.0,30,0.7,0.8,1,0,37,0.0,0.0,618.65595756921,347.2757505832115,6,406
correlated,3.0,30,0.7,0.8,1,0,55,0.0008210180623973727,0.0005473453749315821,960.8199804666755,498.8419265896284,6,406
correlated,3.0,30,0.7,0.8,1,0,82,0.0,0.0,1380.329037618755,740.5492812868442,6,406
correlated,3.0,30,0.7,0.8,1,0,122,0.00041050903119868636,0.0003420908593322387,1769.430634371135,927.1725653673684,6,406
correlated,3.0,30,0.7,0.8,1,0,182,0.0008210180623973727,0.0005473453749315821,2138.7299239468052,1110.6788603370155,6,406
correlated,3.0,30,0.7,0.8,1,0,272,0.0012315270935960591,0.0014367816091954023,2454.124770908479,1222.1211597639312,6,406
correlated,3.0,30,0.7,0.8,1,0,406,0.002052545155993432,0.002805145046524356,2724.5208283129336,1369.5978226191394,6,406
correlated,3.0,30,0.7,0.8,1,0,606,0.0016420361247947454,0.0013683634373289546,3194.330571635859,1760.1441795338383,6,406
correlated,3.0,30,0.7,0.8,1,0,905,0.0016420361247947454,0.0013683634373289552,3620.112853572404,2100.933499910763,6,406
correlated,3.0,30,0.7,0.8,1,0,1350,0.0008210180623973727,0.0013683634373289548,3982.251361941939,2443.097576105403,6,406
correlated,3.0,30,0.7,0.8,1,0,2015,0.0012315270935960591,0.0014367816091954023,4140.234867470442,2455.903838034613,6,406
correlated,3.0,30,0.7,0.8,1,0,3008,0.0016420361247947454,0.0005473453749315822,4430.219726644819,2770.4899011979396,6,406
correlated,3.0,30,0.7,0.8,1,0,4489,0.0016420361247947454,0.0005473453749315822,4424.716290279583,2756.2988585362755,6,406
correlated,3.0,30,0.7,0.8,1,0,6700,0.0016420361247947454,0.0013683634373289546,4428.762347879544,2747.4685850687633,6,406
correlated,3.0,30,0.7,0.8,1,0,10000,0.0012315270935960591,0.0006157635467980298,4441.224982245326,2747.9543668691085,6,406
correlated,3.0,30,0.7,0.8,1,100,1,0.03735632183908046,0.10953749315818269,2.047925808804252,1.0345701781671068,6,406
correlated,3.0,30,0.7,0.8,1,100,2,0.03776683087027915,0.10810071154898733,3.9925558749499763,2.938772709547708,6,406
correlated,3.0,30,0.7,0.8,1,100,3,0.03735632183908046,0.10296934865900367,7.320169171251422,5.817931992453129,6,406
correlated,3.0,30,0.7,0.8,1,100,5,0.03571428571428572,0.09092775041050881,10.045484893714592,6.072500928639357,6,406
correlated,3.0,30,0.7,0.8,1,100,7,0.036124794745484405,0.09578544061302671,11.46078756821762,6.240106765621404,6,406
correlated,3.0,30,0.7,0.8,1,100,11,0.03284072249589491,0.07279693486590025,21.135335298906835,13.028761370194488,6,406
correlated,3.0,30,0.7,0.8,1,100,16,0.029146141215106735,0.0512452107279693,29.458110865790957,13.854265237424489,6,406
correlated,3.0,30,0.7,0.8,1,100,25,0.027914614121510677,0.053913519430760795,48.4547223272673,32.27595724657904,6,406
correlated,3.0,30,0.7,0.8,1,100,37,0.02668308702791462,0.045498084291187665,76.75700127575043,58.10825760535698,6,406
correlated,3.0,30,0.7,0.8,1,100,55,0.027914614121510677,0.06212370005473448,103.8753833460806,70.84880578645952,6,406
correlated,3.0,30,0.7,0.8,1,100,82,0.02586206896551724,0.06876026272577992,154.81182664228194,137.44388623935626,6,406
correlated,3.0,30,0.7,0.8,1,100,122,0.02257799671592775,0.04057197591680353,202.2023470427043,180.52304438114436,6,406
correlated,3.0,30,0.7,0.8,1,100,182,0.022167487684729065,0.08784893267651887,274.46253833333805,200.11761320364107,6,406
correlated,3.0,30,0.7,0.8,1,100,272,0.021346469622331693,0.04980842911877391,429.07267532647967,390.2997366882542,6,406
correlated,3.0,30,0.7,0.8,1,100,406,0.020935960591133007,0.042487684729064015,511.1402738318074,499.3604679758935,6,406
correlated,3.0,30,0.7,0.8,1,100,606,0.019293924466338257,0.03400383141762454,741.3620448618934,697.1434000833467,6,406
correlated,3.0,30,0.7,0.8,1,100,905,0.017241379310344827,0.026272577996715958,975.865548767002,975.2718120879356,6,406
correlated,3.0,30,0.7,0.8,1,100,1350,0.018472906403940885,0.028530377668308758,1064.5540210673764,979.4643916737231,6,406
correlated,3.0,30,0.7,0.8,1,100,2015,0.01683087027914614,0.034003831417624496,1217.2637068704475,1190.1127434025564,6,406
correlated,3.0,30,0.7,0.8,1,100,3008,0.014367816091954025,0.029077723043240255,1387.5097416352858,1524.9862186427774,6,406
correlated,3.0,30,0.7,0.8,1,100,4489,0.01354679802955665,0.026067323481116605,1387.4788111138114,1494.3681482993318,6,406
correlated,3.0,30,0.7,0.8,1,100,6700,0.013136288998357963,0.030925013683634376,1401.7598679731434,1495.7487809728336,6,406
correlated,3.0,30,0.7,0.8,1,100,10000,0.016420361247947452,0.023535851122058058,1412.5442592337788,1510.1772554440245,6,406
correlated,3.0,30,0.7,0.8,1,1000,1,0.12807881773399013,0.3793103448275885,0.3230814978430558,0.3155590566144611,6,406
correlated,3.0,30,0.7,0.8,1,1000,2,0.12520525451559936,0.3796524356869162,0.8617239051676844,0.805472602663311,6,406
correlated,3.0,30,0.7,0.8,1,1000,3,0.12438423645320196,0.3528325123152722,1.1842019783703026,0.8959485910882459,6,406
correlated,3.0,30,0.7,0.8,1,1000,5,0.12233169129720856,0.3330596606458661,1.8820359503263637,1.9961362865973313,6,406
correlated,3.0,30,0.7,0.8,1,1000,7,0.12233169129720856,0.31007115489874043,2.980204216309858,2.793440872095708,6,406
correlated,3.0,30,0.7,0.8,1,1000,11,0.11863711001642037,0.3394225506294473,3.37176044369131,2.4555865968186943,6,406
correlated,3.0,30,0.7,0.8,1,1000,16,0.11617405582922825,0.29262452107279624,4.37215935286664,3.0142477171857527,6,406
correlated,3.0,30,0.7,0.8,1,1000,25,0.11206896551724138,0.3175287356321832,5.662244865435421,4.348057212423892,6,406
correlated,3.0,30,0.7,0.8,1,1000,37,0.11288998357963875,0.31068691844553986,8.061798548493611,5.878217654300745,6,406
correlated,3.0,30,0.7,0.8,1,1000,55,0.10632183908045978,0.46914340448823105,12.327920867274953,11.45405200622679,6,406
correlated,3.0,30,0.7,0.8,1,1000,82,0.10509031198686371,0.4250136836343745,11.844238897613172,10.353213021461418,6,406
correlated,3.0,30,0.7,0.8,1,1000,122,0.09564860426929393,0.4067460317460306,15.837857857278358,14.268454066743313,6,406
