ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
iid,3.0,20,0.0,0.0,0,0,1,0.008771929824561403,0.0043859649122807,3.689338792004809,1.5008115285315269,4,171
iid,3.0,20,0.0,0.0,0,0,2,0.0043859649122807015,0.001096491228070175,10.186406565166166,3.990400900293432,4,171
iid,3.0,20,0.0,0.0,0,0,3,0.0043859649122807015,0.001096491228070175,19.99670287843548,10.945148077507595,4,171
iid,3.0,20,0.0,0.0,0,0,4,0.0043859649122807015,0.001096491228070175,27.830204503934592,16.067976153434905,4,171
iid,3.0,20,0.0,0.0,0,0,7,0.0043859649122807015,0.001096491228070175,50.76960393407498,26.63759122934133,4,171
iid,3.0,20,0.0,0.0,0,0,11,0.005847953216374269,0.0029239766081871343,95.63752696605661,47.60802748454681,4,171
iid,3.0,20,0.0,0.0,0,0,18,0.0043859649122807015,0.004020467836257308,198.1179296984141,70.31299177926633,4,171
iid,3.0,20,0.0,0.0,0,0,30,0.0029239766081871343,0.001461988304093567,404.92761302680367,148.58969195930572,4,171
iid,3.0,20,0.0,0.0,0,0,48,0.0043859649122807015,0.001096491228070175,676.712174389585,148.9329985389651,4,171
iid,3.0,20,0.0,0.0,0,0,78,0.0043859649122807015,0.001096491228070175,1077.546445260853,177.40068580244912,4,171
iid,3.0,20,0.0,0.0,0,0,127,0.005847953216374269,0.0029239766081871335,1397.1042976997837,268.27778731871786,4,171
iid,3.0,20,0.0,0.0,0,0,207,0.007309941520467836,0.004020467836257308,1767.0721118949978,363.8227555541161,4,171
iid,3.0,20,0.0,0.0,0,0,336,0.005847953216374269,0.0029239766081871335,2081.361080619177,552.7686180500248,4,171
iid,3.0,20,0.0,0.0,0,0,546,0.0043859649122807015,0.001096491228070175,2097.2018659280175,550.3358430417176,4,171
iid,3.0,20,0.0,0.0,0,0,886,0.0014619883040935672,0.0010964912280701754,2250.7373993867186,462.91196888299044,4,171
iid,3.0,20,0.0,0.0,0,0,1438,0.0043859649122807015,0.009868421052631578,2364.062474176769,548.6718203579694,4,171
iid,3.0,20,0.0,0.0,0,0,2336,0.0043859649122807015,0.009868421052631578,2481.921437871391,620.2187628399391,4,171
iid,3.0,20,0.0,0.0,0,0,3793,0.0043859649122807015,0.004020467836257308,2618.078169094194,644.3888137091951,4,171
iid,3.0,20,0.0,0.0,0,0,6158,0.0014619883040935672,0.0010964912280701754,2851.4746902935676,808.5306042444795,4,171
iid,3.0,20,0.0,0.0,0,0,10000,0.0014619883040935672,0.0010964912280701754,2853.1977082674875,802.7805636952813,4,171
iid,3.0,20,0.0,0.0,0,100,1,0.04824561403508772,0.0069444444444443695,1.8297665925909072,1.2611475479308705,4,171
iid,3.0,20,0.0,0.0,0,100,2,0.04678362573099415,0.008771929824561419,3.2923989294030136,2.2793090112720504,4,171
iid,3.0,20,0.0,0.0,0,100,3,0.04678362573099415,0.008771929824561419,5.222721431246521,3.091444412515724,4,171
iid,3.0,20,0.0,0.0,0,100,4,0.04824561403508772,0.0069444444444443695,5.298810124376693,2.7157966156646194,4,171
iid,3.0,20,0.0,0.0,0,100,7,0.049707602339181284,0.007309941520467824,7.02667737210051,2.0264761797826703,4,171
iid,3.0,20,0.0,0.0,0,100,11,0.04532163742690058,0.012792397660818747,11.775770793926547,5.895494994894078,4,171
iid,3.0,20,0.0,0.0,0,100,18,0.04093567251461988,0.03508771929824564,17.11935716394874,5.5099744145998475,4,171
iid,3.0,20,0.0,0.0,0,100,30,0.04678362573099415,0.014619883040935722,20.475607356845593,10.736070681860356,4,171
iid,3.0,20,0.0,0.0,0,100,48,0.03216374269005848,0.030701754385964855,32.48827998679602,20.527804303139625,4,171
iid,3.0,20,0.0,0.0,0,100,78,0.038011695906432746,0.019005847953216394,63.690670363630694,41.95783589231664,4,171
iid,3.0,20,0.0,0.0,0,100,127,0.038011695906432746,0.007309941520467824,126.8438038403518,68.57620216566049,4,171
iid,3.0,20,0.0,0.0,0,100,207,0.03508771929824561,0.002923976608187115,204.28491933793677,127.89968676925061,4,171
iid,3.0,20,0.0,0.0,0,100,336,0.03654970760233918,0.015716374269005826,226.12337858569785,103.49364803419158,4,171
iid,3.0,20,0.0,0.0,0,100,546,0.03216374269005848,0.05116959064327481,265.3677906361047,123.46408076572337,4,171
iid,3.0,20,0.0,0.0,0,100,886,0.038011695906432746,0.030701754385964928,337.4872879735345,157.33704295114896,4,171
iid,3.0,20,0.0,0.0,0,100,1438,0.029239766081871343,0.008771929824561419,404.416671342618,195.99793012836946,4,171
iid,3.0,20,0.0,0.0,0,100,2336,0.03216374269005848,0.013157894736842054,446.0989605618714,233.25858108764015,4,171
iid,3.0,20,0.0,0.0,0,100,3793,0.023391812865497075,0.020467836257309933,496.7652345258996,262.8634696838441,4,171
iid,3.0,20,0.0,0.0,0,100,6158,0.029239766081871343,0.0029239766081871335,661.4564739101144,431.8953489403255,4,171
iid,3.0,20,0.0,0.0,0,100,10000,0.03216374269005848,0.01315789473684209,672.1889574927803,448.6715199233752,4,171
iid,3.0,20,0.0,0.0,0,1000,1,0.19298245614035087,0.2134502923976605,0.22653226539032575,0.3740519599642365,4,171
iid,3.0,20,0.0,0.0,0,1000,2,0.19298245614035087,0.2134502923976605,0.2793462775801052,0.2994979812259061,4,171
iid,3.0,20,0.0,0.0,0,1000,3,0.1915204678362573,0.20577485380116856,0.38976885190923144,0.41953761830356445,4,171
iid,3.0,20,0.0,0.0,0,1000,4,0.18859649122807015,0.17653508771929816,0.5454329625450817,0.4605049509254633,4,171
iid,3.0,20,0.0,0.0,0,1000,7,0.18567251461988304,0.22331871345029197,0.7985885250973112,0.8437185948964674,4,171
iid,3.0,20,0.0,0.0,0,1000,11,0.1783625730994152,0.17105263157894812,1.3852462911128276,1.2631917653114042,4,171
iid,3.0,20,0.0,0.0,0,1000,18,0.18421052631578946,0.27631578947368396,1.7867496894980506,1.721115748913386,4,171
