ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
iid,3.0,30,0.0,0.0,0,0,1,0.003284072249589491,0.0021893814997263287,6.476428208473416,3.969276562503422,6,406
iid,3.0,30,0.0,0.0,0,0,2,0.003284072249589491,0.0021893814997263287,16.67781784981645,9.140671132549192,6,406
iid,3.0,30,0.0,0.0,0,0,3,0.0024630541871921183,0.000821018062397373,25.27562150436671,8.165255866053888,6,406
iid,3.0,30,0.0,0.0,0,0,4,0.0012315270935960591,0.0006157635467980298,32.59929131606004,9.715110305370857,6,406
iid,3.0,30,0.0,0.0,0,0,5,0.0008210180623973727,0.0005473453749315821,42.28546591107257,13.353640275677625,6,406
iid,3.0,30,0.0,0.0,0,0,6,0.0008210180623973727,0.0005473453749315821,55.52501641344293,19.400555541211084,6,406
iid,3.0,30,0.0,0.0,0,0,7,0.0008210180623973727,0.0005473453749315821,72.74703460383249,25.889411922709673,6,406
iid,3.0,30,0.0,0.0,0,0,9,0.0012315270935960591,0.0006157635467980298,88.58919785961648,27.41396395096634,6,406
iid,3.0,30,0.0,0.0,0,0,10,0.0012315270935960591,0.0006157635467980298,104.06891132402698,29.919151586213225,6,406
iid,3.0,30,0.0,0.0,0,0,12,0.0012315270935960591,0.0006157635467980298,128.76884687908793,34.76597259134039,6,406
iid,3.0,30,0.0,0.0,0,0,15,0.00041050903119868636,0.0003420908593322387,163.39851133354958,33.89487799244745,6,406
iid,3.0,30,0.0,0.0,0,0,17,0.00041050903119868636,0.0003420908593322387,199.3194842157143,33.087564428069186,6,406
iid,3.0,30,0.0,0.0,0,0,20,0.0008210180623973727,0.0005473453749315821,253.7313074567036,44.845960465488226,6,406
iid,3.0,30,0.0,0.0,0,0,24,0.0008210180623973727,0.0005473453749315821,318.8154931040497,51.820096603568786,6,406
iid,3.0,30,0.0,0.0,0,0,28,0.00041050903119868636,0.0003420908593322387,377.40270138357437,58.63069848997364,6,406
iid,3.0,30,0.0,0.0,0,0,34,0.00041050903119868636,0.0003420908593322387,499.11331468092175,71.86843137335741,6,406
iid,3.0,30,0.0,0.0,0,0,40,0.0012315270935960591,0.0014367816091954023,578.5450931726942,64.98956372081642,6,406
iid,3.0,30,0.0,0.0,0,0,47,0.0012315270935960591,0.0014367816091954023,717.2059625148028,92.69498209279861,6,406
iid,3.0,30,0.0,0.0,0,0,56,0.0012315270935960591,0.0014367816091954023,854.8191722015745,116.02790618061351,6,406
iid,3.0,30,0.0,0.0,0,0,66,0.0012315270935960591,0.0014367816091954023,988.3882081467791,192.09303889333606,6,406
iid,3.0,30,0.0,0.0,0,0,78,0.0008210180623973727,0.0005473453749315821,1235.2368706354566,249.95917024181037,6,406
iid,3.0,30,0.0,0.0,0,0,92,0.00041050903119868636,0.0003420908593322387,1438.2067985054666,312.3303936670554,6,406
iid,3.0,30,0.0,0.0,0,0,109,0.0008210180623973727,0.0013683634373289548,1576.0625999753995,327.36687178068235,6,406
iid,3.0,30,0.0,0.0,0,0,129,0.0008210180623973727,0.0005473453749315821,1708.8328951976482,406.90457554214237,6,406
iid,3.0,30,0.0,0.0,0,0,152,0.0008210180623973727,0.0013683634373289548,1942.5652546089323,491.66674839102933,6,406
iid,3.0,30,0.0,0.0,0,0,180,0.0008210180623973727,0.0013683634373289548,2066.764008096768,537.3004367250079,6,406
iid,3.0,30,0.0,0.0,0,0,212,0.00041050903119868636,0.0003420908593322387,2195.9288662604654,528.2975110141492,6,406
iid,3.0,30,0.0,0.0,0,0,251,0.0008210180623973727,0.0005473453749315821,2413.711450418523,751.1044337705715,6,406
iid,3.0,30,0.0,0.0,0,0,297,0.0008210180623973727,0.0005473453749315821,2578.5823784249455,835.3545463955656,6,406
iid,3.0,30,0.0,0.0,0,0,351,0.00041050903119868636,0.0003420908593322387,2744.904388761571,1015.138866573689,6,406
iid,3.0,30,0.0,0.0,0,0,415,0.00041050903119868636,0.0003420908593322387,2941.5607755033016,1076.7396381823787,6,406
iid,3.0,30,0.0,0.0,0,0,491,0.0008210180623973727,0.0005473453749315821,2900.4089292744943,938.8420083267599,6,406
iid,3.0,30,0.0,0.0,0,0,580,0.0008210180623973727,0.0005473453749315821,3045.751689619443,935.4450848495322,6,406
iid,3.0,30,0.0,0.0,0,0,686,0.0012315270935960591,0.0006157635467980298,3179.429386169835,1017.6350488377375,6,406
iid,3.0,30,0.0,0.0,0,0,811,0.0012315270935960591,0.0006157635467980298,3472.8289379053363,1257.2353631986714,6,406
iid,3.0,30,0.0,0.0,0,0,959,0.0012315270935960591,0.0006157635467980298,3782.7362808146645,1615.9269861638547,6,406
iid,3.0,30,0.0,0.0,0,0,1134,0.0008210180623973727,0.0005473453749315821,4190.834734238424,1960.3834219401767,6,406
iid,3.0,30,0.0,0.0,0,0,1341,0.0008210180623973727,0.0005473453749315821,4351.834262315779,2109.0389466172487,6,406
iid,3.0,30,0.0,0.0,0,0,1585,0.00041050903119868636,0.0003420908593322387,4465.571370907856,2183.5640585585115,6,406
iid,3.0,30,0.0,0.0,0,0,1874,0.00041050903119868636,0.0003420908593322387,4514.88741356725,2232.4656096373888,6,406
iid,3.0,30,0.0,0.0,0,0,2215,0.0008210180623973727,0.0005473453749315821,4574.868345859008,2244.9111306282584,6,406
iid,3.0,30,0.0,0.0,0,0,2619,0.0008210180623973727,0.0005473453749315821,4585.951550946933,2242.9348169395194,6,406
iid,3.0,30,0.0,0.0,0,0,3097,0.0,0.0,4623.9097440643645,2212.3841008961263,6,406
iid,3.0,30,0.0,0.0,0,0,3661,0.0008210180623973727,0.0013683634373289548,4624.539246904332,2193.7302326741938,6,406
iid,3.0,30,0.0,0.0,0,0,4329,0.0,0.0,4637.155994253862,2177.5586318820474,6,406
iid,3.0,30,0.0,0.0,0,0,5118,0.00041050903119868636,0.0003420908593322387,4668.261390141094,2203.2353642215303,6,406
iid,3.0,30,0.0,0.0,0,0,6051,0.00041050903119868636,0.0003420908593322387,4672.085008778308,2196.7855262130524,6,406
iid,3.0,30,0.0,0.0,0,0,7154,0.00041050903119868636,0.0003420908593322387,4682.106430771501,2204.4137462517187,6,406
iid,3.0,30,0.0,0.0,0,0,8458,0.00041050903119868636,0.0003420908593322387,4695.2361196472975,2195.7018118704345,6,406
iid,3.0,30,0.0,0.0,0,0,10000,0.0008210180623973727,0.0013683634373289548,4691.7377793414535,2207.2878960020525,6,406
iid,3.0,30,0.0,0.0,0,1000,1,0.12315270935960593,0.34975369458127853,0.38786805332006663,0.521844386950079,6,406
