ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,6.0,30,0.7,0.6,0,0,1,0.0049261083743842365,0.003284072249589492,5.49383001662648,3.050677798250096,6,406
correlated,6.0,30,0.7,0.6,0,0,2,0.0049261083743842365,0.004105090311986864,11.02311583470282,3.8543064734021053,6,406
correlated,6.0,30,0.7,0.6,0,0,3,0.0036945812807881776,0.0022577996715927736,16.700891253892237,4.88734081911724,6,406
correlated,6.0,30,0.7,0.6,0,0,5,0.0024630541871921183,0.0016420361247947454,34.43645440170897,15.847373294872847,6,406
correlated,6.0,30,0.7,0.6,0,0,7,0.0028735632183908046,0.0019841269841269845,51.19823130873072,15.322203512676994,6,406
correlated,6.0,30,0.7,0.6,0,0,11,0.003284072249589491,0.0013683634373289556,94.1805837006804,39.07750002695932,6,406
correlated,6.0,30,0.7,0.6,0,0,16,0.0028735632183908046,0.0019841269841269845,173.8135119395362,62.37021455567954,6,406
correlated,6.0,30,0.7,0.6,0,0,25,0.002052545155993432,0.0011631089217296112,325.5699409655667,128.54970985551935,6,406
correlated,6.0,30,0.7,0.6,0,0,37,0.0016420361247947454,0.0013683634373289546,506.2426966957919,197.8539929729026,6,406
correlated,6.0,30,0.7,0.6,0,0,55,0.0016420361247947454,0.0013683634373289546,795.8155582374765,325.0741486051582,6,406
correlated,6.0,30,0.7,0.6,0,0,82,0.0016420361247947454,0.0013683634373289546,1085.9338648110547,333.82282161797565,6,406
correlated,6.0,30,0.7,0.6,0,0,122,0.0028735632183908046,0.0019841269841269845,1470.0967997324658,379.58655409406856,6,406
correlated,6.0,30,0.7,0.6,0,0,182,0.0024630541871921183,0.0016420361247947454,1829.0478432558411,512.0948497219456,6,406
correlated,6.0,30,0.7,0.6,0,0,272,0.0016420361247947454,0.0013683634373289546,2055.28927062576,555.9482135712692,6,406
correlated,6.0,30,0.7,0.6,0,0,406,0.0016420361247947454,0.0013683634373289546,2288.428506825859,594.2463239378219,6,406
correlated,6.0,30,0.7,0.6,0,0,606,0.0012315270935960591,0.0006157635467980298,2467.3009458012484,667.088986927274,6,406
correlated,6.0,30,0.7,0.6,0,0,905,0.0012315270935960591,0.0006157635467980298,2635.4993880286306,687.8313316757657,6,406
correlated,6.0,30,0.7,0.6,0,0,1350,0.0012315270935960591,0.0006157635467980298,2943.5358094803682,851.0524647856826,6,406
correlated,6.0,30,0.7,0.6,0,0,2015,0.0020525451559934315,0.001163108921729612,3062.0718714306986,910.0383347115778,6,406
correlated,6.0,30,0.7,0.6,0,0,3008,0.0012315270935960591,0.0006157635467980298,3295.577271508697,1161.3910295245735,6,406
correlated,6.0,30,0.7,0.6,0,0,4489,0.0008210180623973727,0.0005473453749315821,3402.8489959406,1218.9470289948413,6,406
