ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,6.0,30,0.9,0.9,0,0,1,0.003284072249589491,0.003831417624521072,6.386695744270496,3.1161002194410297,6,406
correlated,6.0,30,0.9,0.9,0,0,2,0.0024630541871921183,0.002463054187192118,14.890853168292217,6.771662294082622,6,406
correlated,6.0,30,0.9,0.9,0,0,3,0.002052545155993432,0.0011631089217296112,22.718374662945852,9.5001391201576,6,406
correlated,6.0,30,0.9,0.9,0,0,5,0.0012315270935960591,0.0014367816091954023,41.43136727622859,16.986817319880323,6,406
correlated,6.0,30,0.9,0.9,0,0,7,0.0016420361247947454,0.0013683634373289546,61.18310445389176,22.576556062575005,6,406
correlated,6.0,30,0.9,0.9,0,0,11,0.0012315270935960591,0.0006157635467980298,114.29984926473543,24.012050246975978,6,406
correlated,6.0,30,0.9,0.9,0,0,16,0.0012315270935960591,0.0006157635467980298,195.626078064704,38.00066014347354,6,406
correlated,6.0,30,0.9,0.9,0,0,25,0.0012315270935960591,0.0006157635467980298,363.2401034785862,73.63164153323109,6,406
correlated,6.0,30,0.9,0.9,0,0,37,0.0008210180623973727,0.0005473453749315821,626.827921314437,173.71897007841332,6,406
correlated,6.0,30,0.9,0.9,0,0,55,0.0008210180623973727,0.0005473453749315821,1007.8819920399769,336.89791797241037,6,406
correlated,6.0,30,0.9,0.9,0,0,82,0.0008210180623973727,0.0005473453749315821,1493.3763964660911,564.7107061824489,6,406
correlated,6.0,30,0.9,0.9,0,0,122,0.00041050903119868636,0.0003420908593322387,1907.780647931817,767.5489049493063,6,406
correlated,6.0,30,0.9,0.9,0,0,182,0.0008210180623973727,0.0005473453749315821,2308.585838670869,938.5942176319074,6,406
correlated,6.0,30,0.9,0.9,0,0,272,0.0008210180623973727,0.0013683634373289548,2619.291202309534,996.2784951250113,6,406
correlated,6.0,30,0.9,0.9,0,0,406,0.0,0.0,2861.987289568801,1191.010203339069,6,406
correlated,6.0,30,0.9,0.9,0,0,606,0.0,0.0,3093.3564176691725,1596.1285718986674,6,406
correlated,6.0,30,0.9,0.9,0,0,905,0.0008210180623973727,0.0013683634373289548,3389.839020610479,2050.477665616161,6,406
correlated,6.0,30,0.9,0.9,0,0,1350,0.00041050903119868636,0.0003420908593322387,3457.1075660171537,2311.357329455403,6,406
correlated,6.0,30,0.9,0.9,0,0,2015,0.00041050903119868636,0.0003420908593322387,3374.651168875931,1697.3510371790067,6,406
correlated,6.0,30,0.9,0.9,0,0,3008,0.0,0.0,3302.4584099172075,1744.0407986314308,6,406
correlated,6.0,30,0.9,0.9,0,0,4489,0.00041050903119868636,0.0003420908593322387,3727.8344723808464,1913.3236986172192,6,406
correlated,6.0,30,0.9,0.9,0,0,6700,0.00041050903119868636,0.0003420908593322387,3714.3318895127936,2304.8849278083594,6,406
correlated,6.0,30,0.9,0.9,0,0,10000,0.0008210180623973727,0.0005473453749315821,3613.1803493556513,2182.851242490148,6,406
correlated,6.0,30,0.9,0.9,0,100,1,0.020525451559934318,0.06376573617952927,1.5723454029973407,0.6626858665809996,6,406
correlated,6.0,30,0.9,0.9,0,100,2,0.018883415435139574,0.05062944718117128,4.002795116135086,1.9774606483043518,6,406
correlated,6.0,30,0.9,0.9,0,100,3,0.017651888341543513,0.048782156540777215,7.573745932282161,3.870936792533055,6,406
correlated,6.0,30,0.9,0.9,0,100,5,0.014367816091954025,0.02579365079365079,10.803667269156007,5.444176106846705,6,406
correlated,6.0,30,0.9,0.9,0,100,7,0.013957307060755339,0.02189381499726325,16.37146715051603,9.23540144129589,6,406
correlated,6.0,30,0.9,0.9,0,100,11,0.011904761904761904,0.026614668856048178,25.969898916289342,14.743002395385846,6,406
correlated,6.0,30,0.9,0.9,0,100,16,0.011904761904761904,0.02415161466885607,33.42978792769397,20.235032772287262,6,406
correlated,6.0,30,0.9,0.9,0,100,25,0.012725779967159278,0.03071975916803504,44.92718411520864,26.48281835832851,6,406
correlated,6.0,30,0.9,0.9,0,100,37,0.01231527093596059,0.018883415435139588,68.2495196080763,30.260953532016472,6,406
correlated,6.0,30,0.9,0.9,0,100,55,0.006568144499178982,0.006294471811713192,94.37865222609754,36.41063688535829,6,406
correlated,6.0,30,0.9,0.9,0,100,82,0.010262725779967159,0.02086754241926656,147.07348872614335,63.45947064566106,6,406
correlated,6.0,30,0.9,0.9,0,100,122,0.010262725779967159,0.027435686918445543,206.8656203186491,118.0760685568945,6,406
correlated,6.0,30,0.9,0.9,0,100,182,0.005336617405582923,0.0060892172961138444,259.19112062401035,125.06068500654916,6,406
correlated,6.0,30,0.9,0.9,0,100,272,0.005336617405582923,0.004447181171319102,363.64080750547845,142.2880070280683,6,406
