ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,3.0,30,0.7,0.6,0,0,1,0.003284072249589491,0.0005473453749315834,6.19172037722864,2.61637529848191,6,406
correlated,3.0,30,0.7,0.6,0,0,2,0.003284072249589491,0.0005473453749315834,14.93381758550965,7.641920784777125,6,406
correlated,3.0,30,0.7,0.6,0,0,3,0.0028735632183908046,0.0011631089217296114,23.11961317575164,8.837506622835496,6,406
correlated,3.0,30,0.7,0.6,0,0,5,0.0028735632183908046,0.0019841269841269845,43.56922533581845,12.620110166597474,6,406
correlated,3.0,30,0.7,0.6,0,0,7,0.0028735632183908046,0.0028051450465243566,68.21747278585434,18.80580611250742,6,406
correlated,3.0,30,0.7,0.6,0,0,11,0.0024630541871921183,0.002463054187192118,128.04467935823826,26.120732341462674,6,406
correlated,3.0,30,0.7,0.6,0,0,16,0.0008210180623973727,0.0013683634373289548,203.36278890311553,36.1209789897587,6,406
correlated,3.0,30,0.7,0.6,0,0,25,0.0012315270935960591,0.0014367816091954023,393.7441379908784,71.96332880370848,6,406
correlated,3.0,30,0.7,0.6,0,0,37,0.0,0.0,724.7661476430618,111.2031600975172,6,406
correlated,3.0,30,0.7,0.6,0,0,55,0.00041050903119868636,0.0003420908593322387,1173.183033715168,246.33534538821996,6,406
correlated,3.0,30,0.7,0.6,0,0,82,0.0,0.0,1707.5607956129145,419.75390950067657,6,406
correlated,3.0,30,0.7,0.6,0,0,122,0.00041050903119868636,0.0003420908593322387,2298.4893126844545,487.20942211520895,6,406
correlated,3.0,30,0.7,0.6,0,0,182,0.0012315270935960591,0.0014367816091954023,2768.1704191730005,481.0516321825055,6,406
correlated,3.0,30,0.7,0.6,0,0,272,0.00041050903119868636,0.0003420908593322387,3122.9032382393802,455.5288191279414,6,406
correlated,3.0,30,0.7,0.6,0,0,406,0.0012315270935960591,0.0006157635467980298,3540.8582344233923,209.16066127000929,6,406
correlated,3.0,30,0.7,0.6,0,0,606,0.0012315270935960591,0.0006157635467980298,4082.2239275126376,462.36407268273194,6,406
correlated,3.0,30,0.7,0.6,0,0,905,0.00041050903119868636,0.0003420908593322387,4394.310583218726,620.2799101461788,6,406
correlated,3.0,30,0.7,0.6,0,0,1350,0.00041050903119868636,0.0003420908593322387,4744.995437102641,704.073009481423,6,406
correlated,3.0,30,0.7,0.6,0,0,2015,0.0016420361247947454,0.0013683634373289546,5057.827224895268,629.2706483065892,6,406
correlated,3.0,30,0.7,0.6,0,0,3008,0.0016420361247947454,0.0013683634373289546,5321.101153364722,589.7211367238477,6,406
correlated,3.0,30,0.7,0.6,0,0,4489,0.0012315270935960591,0.0006157635467980298,5606.8285019318455,604.7102322959176,6,406
correlated,3.0,30,0.7,0.6,0,0,6700,0.0008210180623973727,0.0005473453749315821,5764.0631106709125,624.2357955433549,6,406
correlated,3.0,30,0.7,0.6,0,0,10000,0.0008210180623973727,0.0005473453749315821,6035.718144204607,801.4413552956315,6,406
correlated,3.0,30,0.7,0.6,0,100,1,0.019704433497536946,0.023809523809523763,2.847799198953073,1.0853737887067927,6,406
correlated,3.0,30,0.7,0.6,0,100,2,0.018883415435139574,0.020251778872468505,5.346334851624012,2.097007316509188,6,406
correlated,3.0,30,0.7,0.6,0,100,3,0.018883415435139574,0.020251778872468505,7.439457894422399,2.366857028940804,6,406
correlated,3.0,30,0.7,0.6,0,100,5,0.018883415435139574,0.017788724685276418,12.270773731428472,4.012947613516197,6,406
correlated,3.0,30,0.7,0.6,0,100,7,0.01847290640394089,0.017857142857142832,15.531199801674665,3.7107350623231055,6,406
correlated,3.0,30,0.7,0.6,0,100,11,0.016420361247947452,0.016146688560481706,34.30928310904799,17.393807092604266,6,406
correlated,3.0,30,0.7,0.6,0,100,16,0.01724137931034483,0.014778325123152657,49.824991611366634,19.23804257591992,6,406
correlated,3.0,30,0.7,0.6,0,100,25,0.016420361247947452,0.011220580186097466,73.7573930720826,27.93862282070651,6,406
correlated,3.0,30,0.7,0.6,0,100,37,0.01477832512315271,0.004105090311986864,107.69205973768727,36.86438794332825,6,406
correlated,3.0,30,0.7,0.6,0,100,55,0.013136288998357962,0.006294471811713214,155.2334250837923,48.16819761852525,6,406
correlated,3.0,30,0.7,0.6,0,100,82,0.01354679802955665,0.013752052545156013,194.41564459370238,59.914717247307365,6,406
correlated,3.0,30,0.7,0.6,0,100,122,0.014367816091954025,0.011015325670498056,308.16525894399064,170.33338826901573,6,406
correlated,3.0,30,0.7,0.6,0,100,182,0.010673234811165846,0.005473453749315815,393.14042500344596,138.37350523890257,6,406
correlated,3.0,30,0.7,0.6,0,100,272,0.011494252873563218,0.0021893814997263283,512.1577760901115,185.1212806044901,6,406
correlated,3.0,30,0.7,0.6,0,100,406,0.009441707717569787,0.002805145046524361,746.5710612619956,334.79960573560516,6,406
correlated,3.0,30,0.7,0.6,0,100,606,0.008620689655172414,0.001436781609195399,913.5187158665062,412.03021128924644,6,406
correlated,3.0,30,0.7,0.6,0,100,905,0.009031198686371101,0.0030103995621236887,1049.6929137673771,476.2048501558767,6,406
correlated,3.0,30,0.7,0.6,0,100,1350,0.009852216748768473,0.002463054187192104,1205.3552901870614,526.4348362498484,6,406
correlated,3.0,30,0.7,0.6,0,100,2015,0.010673234811165846,0.008757525998905301,1339.906945517192,553.8968774238534,6,406
correlated,3.0,30,0.7,0.6,0,100,3008,0.0090311986863711,0.0021893814997263283,1471.2686731461981,589.6187754742831,6,406
correlated,3.0,30,0.7,0.6,0,100,4489,0.008620689655172414,0.003899835796387514,1627.9410807942197,660.2323459000007,6,406
correlated,3.0,30,0.7,0.6,0,100,6700,0.010673234811165846,0.009578544061302678,1720.9936971630598,690.6526162336419,6,406
correlated,3.0,30,0.7,0.6,0,100,10000,0.010673234811165845,0.0071154898741105635,1862.9422131929587,605.8277951937728,6,406
correlated,3.0,30,0.7,0.6,0,1000,1,0.11699507389162563,0.2978243021346472,0.6967779192525217,0.9989011434674889,6,406
correlated,3.0,30,0.7,0.6,0,1000,2,0.11617405582922825,0.31889709906951164,1.0750359076125329,1.2362583131990958,6,406
correlated,3.0,30,0.7,0.6,0,1000,3,0.1149425287356322,0.32977558839627713,1.4411385298361334,1.4486538269196247,6,406
correlated,3.0,30,0.7,0.6,0,1000,5,0.11206896551724138,0.3380541871921182,2.0845400408083,2.1355409760788593,6,406
correlated,3.0,30,0.7,0.6,0,1000,7,0.10673234811165845,0.3379857690202531,2.9787961190703647,2.8166641362423923,6,406
correlated,3.0,30,0.7,0.6,0,1000,11,0.10591133004926108,0.29720853858784924,3.6287971351382162,2.671882957943168,6,406
correlated,3.0,30,0.7,0.6,0,1000,16,0.10467980295566504,0.347085385878489,4.641602785698665,4.406935749716373,6,406
correlated,3.0,30,0.7,0.6,0,1000,25,0.09770114942528736,0.34783798576902003,5.6276566642237675,4.240891843628297,6,406
correlated,3.0,30,0.7,0.6,0,1000,37,0.09811165845648606,0.29508757525998763,8.289868071648533,5.2031640997952895,6,406
correlated,3.0,30,0.7,0.6,0,1000,55,0.0964696223316913,0.33778051450465213,13.271775236753507,10.601327647782973,6,406
correlated,3.0,30,0.7,0.6,0,1000,82,0.09359605911330049,0.28817733990147776,14.982367890122703,10.148991091043246,6,406
correlated,3.0,30,0.7,0.6,0,1000,122,0.09113300492610837,0.3267651888341543,19.706546777180744,10.538623569746603,6,406
correlated,3.0,30,0.7,0.6,0,1000,182,0.08743842364532019,0.2649835796387532,28.735849856542483,15.202993546038828,6,406
correlated,3.0,30,0.7,0.6,0,1000,272,0.08210180623973727,0.15900383141762517,33.52679880947448,17.458660573159968,6,406
correlated,3.0,30,0.7,0.6,0,1000,406,0.08251231527093596,0.2428160919540237,50.5553118856665,32.870482491477006,6,406
correlated,3.0,30,0.7,0.6,0,1000,606,0.07676518883415435,0.12924192665571982,61.95741932459438,34.0087298304546,6,406
correlated,3.0,30,0.7,0.6,0,1000,905,0.06650246305418721,0.05336617405582868,86.59268436346133,50.26954634980955,6,406
correlated,3.0,30,0.7,0.6,0,1000,1350,0.0697865353037767,0.16064586754241858,120.90273471837263,83.1204147788313,6,406
correlated,3.0,30,0.7,0.6,0,1000,2015,0.05870279146141214,0.08819102353585159,154.56082473192274,106.22320157795077,6,406
correlated,3.0,30,0.7,0.6,0,1000,3008,0.060344827586206885,0.0909277504105096,204.10091605848513,143.16761856048163,6,406
correlated,3.0,30,0.7,0.6,0,1000,4489,0.05213464696223317,0.1497673782156541,278.60750549834415,201.35354593535104,6,406
correlated,3.0,30,0.7,0.6,0,1000,6700,0.051724137931034475,0.060755336617405994,333.83155829824676,264.4960339064287,6,406
correlated,3.0,30,0.7,0.6,0,1000,10000,0.04720853858784893,0.046319102353585044,418.54656746933756,446.4555341281725,6,406
correlated,3.0,30,0.7,0.6,0,10000,1,0.20197044334975367,0.06732348111658748,0.03645983725069333,0.03629223632072808,6,406
correlated,3.0,30,0.7,0.6,0,10000,2,0.19950738916256158,0.0779967159277485,0.0885080335507597,0.09223429425438988,6,406
correlated,3.0,30,0.7,0.6,0,10000,3,0.1986863711001642,0.08675424192665526,0.10443905233630062,0.08049025204012696,6,406
correlated,3.0,30,0.7,0.6,0,10000,5,0.1962233169129721,0.08264915161466375,0.10709904367254482,0.07581012701679092,6,406
correlated,3.0,30,0.7,0.6,0,10000,7,0.19540229885057472,0.07525998905308749,0.17234725296361783,0.12718696543304214,6,406
correlated,3.0,30,0.7,0.6,0,10000,11,0.19129720853858787,0.11138478379857332,0.30685614235656206,0.24072104460988386,6,406
correlated,3.0,30,0.7,0.6,0,10000,16,0.18965517241379307,0.10673234811166088,0.3207708444934665,0.2838264914952515,6,406
correlated,3.0,30,0.7,0.6,0,10000,25,0.19047619047619047,0.1007115489874123,0.46149494546838876,0.31916241297751,6,406
correlated,3.0,30,0.7,0.6,0,10000,37,0.18719211822660098,0.11083743842364675,0.560598120869423,0.33601543170100273,6,406
correlated,3.0,30,0.7,0.6,0,10000,55,0.1830870279146141,0.062123700054737205,0.6515907213142732,0.30422590261795945,6,406
correlated,3.0,30,0.7,0.6,0,10000,82,0.1818555008210181,0.07505473453748862,0.8554713236259405,0.3335536545683541,6,406
correlated,3.0,30,0.7,0.6,0,10000,122,0.17569786535303777,0.18199233716474977,0.9492258493175446,0.5765424334896769,6,406
correlated,3.0,30,0.7,0.6,0,10000,182,0.17692939244663383,0.16536672140120318,1.3499285045716594,0.9788029361043159,6,406
correlated,3.0,30,0.7,0.6,0,10000,272,0.1654351395730706,0.18014504652435853,2.0198838549643767,1.7124772654153009,6,406
correlated,3.0,30,0.7,0.6,0,10000,406,0.15722495894909688,0.24172140120416072,2.8396372265048018,1.9264588546134607,6,406
correlated,3.0,30,0.7,0.6,0,10000,606,0.1572249589490969,0.18342911877394188,3.010076194147249,2.407163586415424,6,406
correlated,3.0,30,0.7,0.6,0,10000,905,0.15147783251231528,0.21161740558292205,3.79326202719341,3.054275005710798,6,406
correlated,3.0,30,0.7,0.6,0,10000,1350,0.1498357963875205,0.2244800218938147,4.256834805141576,3.813666319757904,6,406
correlated,3.0,30,0.7,0.6,0,10000,2015,0.13669950738916256,0.27976190476190504,6.160009184179988,5.966425953128257,6,406
correlated,3.0,30,0.7,0.6,0,10000,3008,0.13054187192118227,0.2569786535303782,7.7500715682651515,8.624241393440206,6,406
correlated,3.0,30,0.7,0.6,0,10000,4489,0.1149425287356322,0.19266557197591572,9.079157564697937,10.439996340088513,6,406
correlated,3.0,30,0.7,0.6,0,10000,6700,0.11576354679802954,0.3809523809523823,10.377017404430669,12.073750683039263,6,406
correlated,3.0,30,0.7,0.6,0,10000,10000,0.1055008210180624,0.3197181171319099,10.874546421065935,10.93922015904612,6,406
correlated,3.0,30,0.7,0.6,1,0,1,0.00451559934318555,0.001163108921729612,6.258714812904015,1.8649464681578634,6,406
correlated,3.0,30,0.7,0.6,1,0,2,0.0036945812807881776,0.0006157635467980295,14.96288464465532,6.185847300793258,6,406
correlated,3.0,30,0.7,0.6,1,0,3,0.003284072249589491,0.0005473453749315834,24.167707177136524,7.529627027546311,6,406
correlated,3.0,30,0.7,0.6,1,0,5,0.003284072249589491,0.0005473453749315834,47.15738752646786,11.924800311616385,6,406
correlated,3.0,30,0.7,0.6,1,0,7,0.0016420361247947454,0.0013683634373289546,82.42970031045961,18.00612204069018,6,406
correlated,3.0,30,0.7,0.6,1,0,11,0.0016420361247947454,0.0005473453749315822,127.82576037987634,26.30435939341891,6,406
correlated,3.0,30,0.7,0.6,1,0,16,0.0012315270935960591,0.0006157635467980298,213.26068486957047,40.76855428905317,6,406
correlated,3.0,30,0.7,0.6,1,0,25,0.0012315270935960591,0.0006157635467980298,401.6404445872402,116.0742904393896,6,406
correlated,3.0,30,0.7,0.6,1,0,37,0.0008210180623973727,0.0005473453749315821,631.5728612941018,174.7592815612762,6,406
correlated,3.0,30,0.7,0.6,1,0,55,0.0016420361247947454,0.0005473453749315822,1000.0624742815608,303.3161886645871,6,406
correlated,3.0,30,0.7,0.6,1,0,82,0.002052545155993432,0.0003420908593322384,1539.7454417147185,404.0500619956435,6,406
correlated,3.0,30,0.7,0.6,1,0,122,0.0008210180623973727,0.0005473453749315821,2028.9692898785077,534.6678476527273,6,406
correlated,3.0,30,0.7,0.6,1,0,182,0.002052545155993432,0.0011631089217296112,2460.00567728122,758.1006738520865,6,406
correlated,3.0,30,0.7,0.6,1,0,272,0.0016420361247947454,0.0013683634373289546,2933.257289419454,928.4110383305876,6,406
correlated,3.0,30,0.7,0.6,1,0,406,0.0024630541871921183,0.0008210180623973724,3258.8348344401834,1136.7238365373196,6,406
correlated,3.0,30,0.7,0.6,1,0,606,0.0028735632183908046,0.0019841269841269845,3642.0737626373025,1203.0388718696147,6,406
correlated,3.0,30,0.7,0.6,1,0,905,0.0028735632183908046,0.0011631089217296114,3771.5920726225654,1202.392555996661,6,406
correlated,3.0,30,0.7,0.6,1,0,1350,0.0024630541871921183,0.000821018062397373,3920.688238187557,1164.2871446829397,6,406
correlated,3.0,30,0.7,0.6,1,0,2015,0.0012315270935960591,0.0014367816091954023,4075.8929177418645,1209.1601065426319,6,406
correlated,3.0,30,0.7,0.6,1,0,3008,0.0016420361247947454,0.0013683634373289552,4316.1053440089845,1430.5358955975942,6,406
correlated,3.0,30,0.7,0.6,1,0,4489,0.0016420361247947454,0.0030103995621236996,4592.9025568791485,1597.5177270183128,6,406
correlated,3.0,30,0.7,0.6,1,0,6700,0.0016420361247947454,0.0005473453749315822,4963.415979586237,1703.4030662065354,6,406
correlated,3.0,30,0.7,0.6,1,0,10000,0.0016420361247947454,0.0005473453749315822,5114.96714068538,1841.9773026830098,6,406
correlated,3.0,30,0.7,0.6,1,100,1,0.02668308702791462,0.12267378215654064,3.0841893885846248,1.628063957996125,6,406
correlated,3.0,30,0.7,0.6,1,100,2,0.02668308702791462,0.1243158182813353,5.195685667951121,1.886887026398207,6,406
correlated,3.0,30,0.7,0.6,1,100,3,0.02504105090311987,0.10379036672140118,8.033852478060078,3.9618108290217267,6,406
correlated,3.0,30,0.7,0.6,1,100,5,0.02504105090311987,0.10214833059660647,12.066269224819871,5.06107850917787,6,406
correlated,3.0,30,0.7,0.6,1,100,7,0.024630541871921183,0.1198686371100164,16.542932387836103,8.614684869356786,6,406
correlated,3.0,30,0.7,0.6,1,100,11,0.022167487684729065,0.12151067323481111,25.03254109159299,12.366351575117992,6,406
correlated,3.0,30,0.7,0.6,1,100,16,0.02216748768472906,0.12397372742200329,33.05745797276114,16.664260164766343,6,406
correlated,3.0,30,0.7,0.6,1,100,25,0.019704433497536946,0.1280788177339901,55.01055409820996,27.67012462687248,6,406
correlated,3.0,30,0.7,0.6,1,100,37,0.019704433497536946,0.14367816091954022,83.2602810970842,38.16145692870825,6,406
correlated,3.0,30,0.7,0.6,1,100,55,0.020114942528735632,0.10050629447181175,122.11411982770467,67.19930821829189,6,406
correlated,3.0,30,0.7,0.6,1,100,82,0.01929392446633826,0.10625342090859331,187.8479514156805,102.33001927167017,6,406
correlated,3.0,30,0.7,0.6,1,100,122,0.017241379310344824,0.09523809523809532,271.4380439416295,136.96245129219727,6,406
correlated,3.0,30,0.7,0.6,1,100,182,0.01354679802955665,0.06219211822660102,365.2312071995991,166.82843567126275,6,406
correlated,3.0,30,0.7,0.6,1,100,272,0.01477832512315271,0.06075533661740558,455.0722928019947,239.86692992815895,6,406
correlated,3.0,30,0.7,0.6,1,100,406,0.014367816091954025,0.0528872468527641,571.0789918882778,246.72598868724134,6,406
correlated,3.0,30,0.7,0.6,1,100,606,0.017241379310344827,0.052545155993431895,704.2412920075631,299.2805140743626,6,406
correlated,3.0,30,0.7,0.6,1,100,905,0.014367816091954021,0.04467706622879038,747.2859764579463,259.0270878423178,6,406
correlated,3.0,30,0.7,0.6,1,100,1350,0.014367816091954021,0.036466885604816646,788.288287504482,284.1948110216185,6,406
correlated,3.0,30,0.7,0.6,1,100,2015,0.014367816091954021,0.029077723043240297,866.0678925948423,317.57993385647455,6,406
correlated,3.0,30,0.7,0.6,1,100,3008,0.013136288998357963,0.02764094143404488,989.0275652128504,360.8058098638781,6,406
correlated,3.0,30,0.7,0.6,1,100,4489,0.012315270935960592,0.032019704433497526,1105.520904908996,433.5964104584772,6,406
correlated,3.0,30,0.7,0.6,1,100,6700,0.009852216748768473,0.016420361247947456,1331.6931159171272,562.6638298747265,6,406
correlated,3.0,30,0.7,0.6,1,100,10000,0.012725779967159276,0.03728790366721402,1433.6368892065482,733.668925848634,6,406
correlated,3.0,30,0.7,0.6,1,1000,1,0.1362889983579639,0.1943076081007088,0.303419786681874,0.42188183289033765,6,406
correlated,3.0,30,0.7,0.6,1,1000,2,0.13423645320197042,0.1853448275862088,0.3967654594704877,0.4104573516491831,6,406
correlated,3.0,30,0.7,0.6,1,1000,3,0.13382594417077176,0.18199233716474977,0.6668917888914954,0.4562571172697738,6,406
correlated,3.0,30,0.7,0.6,1,1000,5,0.13505747126436782,0.2039545703338797,0.8046060041342974,0.5461496426438505,6,406
correlated,3.0,30,0.7,0.6,1,1000,7,0.13095238095238096,0.1850711548987413,1.1692739256675795,1.1045696385248902,6,406
correlated,3.0,30,0.7,0.6,1,1000,11,0.1297208538587849,0.2378215654077723,1.6589739689129281,2.1084881957042705,6,406
correlated,3.0,30,0.7,0.6,1,1000,16,0.12479474548440063,0.22714833059660988,2.1370625895047586,2.561215180523138,6,406
correlated,3.0,30,0.7,0.6,1,1000,25,0.11945812807881773,0.25677339901477936,4.6985450793657435,7.573689206150167,6,406
correlated,3.0,30,0.7,0.6,1,1000,37,0.11904761904761905,0.2657361795292836,7.161286047059381,12.078873303250472,6,406
correlated,3.0,30,0.7,0.6,1,1000,55,0.11576354679802957,0.18555008210180557,6.8579473390863726,8.231556528401104,6,406
correlated,3.0,30,0.7,0.6,1,1000,82,0.11206896551724138,0.17138752052545106,10.042058305366602,14.569122863222224,6,406
correlated,3.0,30,0.7,0.6,1,1000,122,0.10426929392446634,0.18609742747673635,13.5577757265031,15.824661349502149,6,406
correlated,3.0,30,0.7,0.6,1,1000,182,0.10057471264367816,0.16782977558839599,24.195817626658705,33.638412990060196,6,406
correlated,3.0,30,0.7,0.6,1,1000,272,0.09688013136288999,0.15161466885604785,20.999508449076654,25.360525467948882,6,406
correlated,3.0,30,0.7,0.6,1,1000,406,0.09318555008210182,0.16536672140120318,28.649873500685867,31.550283577266416,6,406
correlated,3.0,30,0.7,0.6,1,1000,606,0.08579638752052544,0.124315818281336,49.83272472939435,70.06498631076694,6,406
