ensemble,epsilon,N,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
correlated,3.0,30,0.7,0.9,0,0,1,0.0016420361247947454,0.0013683634373289546,6.293499524553918,5.112232219306204,6,406
correlated,3.0,30,0.7,0.9,0,0,2,0.0016420361247947454,0.0021893814997263283,13.409176974665366,10.576257696892318,6,406
correlated,3.0,30,0.7,0.9,0,0,3,0.00041050903119868636,0.0003420908593322387,21.77690403815464,15.248752957421072,6,406
correlated,3.0,30,0.7,0.9,0,0,5,0.0016420361247947454,0.0013683634373289546,40.141351995418574,17.388811312906018,6,406
correlated,3.0,30,0.7,0.9,0,0,7,0.0008210180623973727,0.0005473453749315821,56.64078116543367,20.399805413225565,6,406
correlated,3.0,30,0.7,0.9,0,0,11,0.0,0.0,113.27227489095164,47.58138666601468,6,406
correlated,3.0,30,0.7,0.9,0,0,16,0.0,0.0,196.0444341275144,75.90275709006829,6,406
correlated,3.0,30,0.7,0.9,0,0,25,0.0,0.0,408.0222618674445,157.9204044364644,6,406
correlated,3.0,30,0.7,0.9,0,0,37,0.00041050903119868636,0.0003420908593322387,653.7574898049343,214.78477736911532,6,406
correlated,3.0,30,0.7,0.9,0,0,55,0.00041050903119868636,0.0003420908593322387,1038.8013742777978,274.88392787559803,6,406
correlated,3.0,30,0.7,0.9,0,0,82,0.0,0.0,1423.5506046396385,413.00335431375805,6,406
correlated,3.0,30,0.7,0.9,0,0,122,0.0,0.0,1877.44010297733,612.3314364074089,6,406
correlated,3.0,30,0.7,0.9,0,0,182,0.00041050903119868636,0.0003420908593322387,2182.671898702321,622.092829054006,6,406
correlated,3.0,30,0.7,0.9,0,0,272,0.00041050903119868636,0.0003420908593322387,2508.907772623501,746.7008603557855,6,406
correlated,3.0,30,0.7,0.9,0,0,406,0.00041050903119868636,0.0003420908593322387,2788.996942348182,793.0949172212402,6,406
correlated,3.0,30,0.7,0.9,0,0,606,0.00041050903119868636,0.0003420908593322387,3074.707161327716,1063.8188358588502,6,406
correlated,3.0,30,0.7,0.9,0,0,905,0.00041050903119868636,0.0003420908593322387,3249.2110583683702,1012.1960403302498,6,406
correlated,3.0,30,0.7,0.9,0,0,1350,0.0008210180623973727,0.0005473453749315821,3248.9429271569716,992.434245453623,6,406
correlated,3.0,30,0.7,0.9,0,0,2015,0.00041050903119868636,0.0003420908593322387,3488.5360992148803,1201.3571298776462,6,406
correlated,3.0,30,0.7,0.9,0,0,3008,0.0,0.0,3767.042518279361,1677.48860213258,6,406
correlated,3.0,30,0.7,0.9,0,0,4489,0.0,0.0,4149.186091736502,2242.249010268493,6,406
correlated,3.0,30,0.7,0.9,0,0,6700,0.00041050903119868636,0.0003420908593322387,4312.762059894893,2438.1715510353292,6,406
correlated,3.0,30,0.7,0.9,0,0,10000,0.0,0.0,4941.681128489368,3899.3518297108662,6,406
correlated,3.0,30,0.7,0.9,0,100,1,0.025862068965517238,0.034277504105090444,2.0568299934266707,1.2617761783338715,6,406
correlated,3.0,30,0.7,0.9,0,100,2,0.02380952380952381,0.0407772304324028,4.561537818204673,3.28712027668697,6,406
correlated,3.0,30,0.7,0.9,0,100,3,0.024630541871921183,0.04269293924466339,7.319047085288363,4.863400559621968,6,406
correlated,3.0,30,0.7,0.9,0,100,5,0.021756978653530375,0.015941434044882352,11.784522974402803,8.612585150009371,6,406
correlated,3.0,30,0.7,0.9,0,100,7,0.020935960591133007,0.006362889983579574,16.095195650231283,9.325152078074339,6,406
correlated,3.0,30,0.7,0.9,0,100,11,0.018062397372742203,0.012041598248494777,25.406383536548045,16.16845886955605,6,406
correlated,3.0,30,0.7,0.9,0,100,16,0.016009852216748766,0.018678160919540252,35.95271385955464,24.48826487420672,6,406
correlated,3.0,30,0.7,0.9,0,100,25,0.015599343185550082,0.010399562123700044,54.49133059247348,35.93502138609684,6,406
correlated,3.0,30,0.7,0.9,0,100,37,0.011083743842364532,0.0055418719211822514,65.63579789641784,28.5871868603132,6,406
correlated,3.0,30,0.7,0.9,0,100,55,0.011904761904761904,0.012657361795292843,98.83718280428945,52.12987087337003,6,406
correlated,3.0,30,0.7,0.9,0,100,82,0.011083743842364532,0.01128899835796387,154.80842786363067,77.91926850526932,6,406
correlated,3.0,30,0.7,0.9,0,100,122,0.009852216748768473,0.015599343185550079,227.58095555152354,146.26092471659294,6,406
correlated,3.0,30,0.7,0.9,0,100,182,0.006978653530377668,0.008552271483305963,255.77492780248508,103.5859336186996,6,406
correlated,3.0,30,0.7,0.9,0,100,272,0.006978653530377668,0.006910235358511225,359.68548972330103,139.8904793677362,6,406
correlated,3.0,30,0.7,0.9,0,100,406,0.007389162561576355,0.004105090311986864,470.5117764447375,336.4213335158699,6,406
correlated,3.0,30,0.7,0.9,0,100,606,0.005336617405582923,0.003626163108921727,642.0356225693582,630.4533617967459,6,406
correlated,3.0,30,0.7,0.9,0,100,905,0.006157635467980295,0.003899835796387525,608.4156010965104,356.3349693971105,6,406
correlated,3.0,30,0.7,0.9,0,100,1350,0.005336617405582922,0.003626163108921734,730.8122340780328,594.0757878874066,6,406
