run_id,eps_BB,kappa,f_A,k_off,k_on,k_fb,seed,f_B,largest_B_cluster_fraction,n_B_clusters,dense_B_fraction,mean_BB_coordination,mean_A_coordination,mean_B_coordination,B_cluster_size_second_moment,mean_coordination,mean_Rg,S_BB_peak,q_BB_peak,S_BB_kmin,tau_BB_peak,plateau_BB_peak,S_psi_peak,f_B_final,f_B_drift,mark_memory_time,mark_persistence,largest_cluster_time_std,f_B_time_std
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p03_seed2,1.0,0.5,0.7,0.003,0.001285714285714286,0.03,2,0.7319409722222222,0.9525759329088762,8.88,0.7317457362693884,7.4325791673790285,5.008221923835623,8.63538312368985,3826.423679707852,7.663265277777778,3.3185798918719027,489.8944216688287,0.20498199035454176,489.8944216688287,,0.9629728395421214,273.38321188032717,0.7336805555555556,0.001287499999999997,96.53708477221379,0.0,0.008665211478666463,0.007596480292078174
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p03_seed3,1.0,0.5,0.7,0.003,0.001285714285714286,0.03,3,0.7332805555555556,0.9507432528705025,9.108,0.7314577324428512,7.423563819693614,5.033202647350215,8.631346747084244,3818.923930421626,7.671763888888889,3.2923290713848026,538.9999421961742,0.20498199035454176,538.9999421961742,,0.9434051494852427,297.36109503744535,0.7390625,0.00296111111111097,96.20596762954247,0.0,0.009706843964106504,0.006753261529132741
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p03_seed4,1.0,0.5,0.7,0.003,0.001285714285714286,0.03,4,0.7335381944444446,0.9523372370266814,8.472,0.7311238945404691,7.42856400274474,4.96603174315323,8.61866843354006,3832.761671097197,7.6456375,3.3099512937979134,391.13660026748295,0.20498199035454176,391.13660026748295,,0.8385676797324391,223.46744564891128,0.7409722222222223,0.0009291666666666476,96.20266907252241,0.0,0.008294642706465577,0.006741701038288521
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p1_seed1,1.0,0.5,0.7,0.003,0.001285714285714286,0.1,1,0.9383423611111111,0.9993722887369545,1.008,0.9362000560160004,9.984398203390095,7.044835170806254,10.407103776908773,5398.072116962736,10.199766666666667,3.085437430809697,1491.6705655062692,0.20498199035454176,1491.6705655062692,,0.989869564752372,1338.3592381122085,0.9354166666666667,-0.0007791666666667751,21.829491835310115,0.0,0.0004319216926533471,0.003242422091951717
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p1_seed2,1.0,0.5,0.7,0.003,0.001285714285714286,0.1,2,0.9373729166666667,0.9994351375938779,1.0,0.9328428787866653,9.898460343882649,6.930701905004074,10.320918744783276,5393.175378478312,10.108579166666667,3.059941282042736,1424.3984349734972,0.20498199035454176,1424.3984349734972,,0.975677411080776,1272.087638298589,0.9427083333333334,-0.0003541666666665444,22.09538556132449,0.0,0.0003870213232263543,0.003797872223993844
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p1_seed3,1.0,0.5,0.7,0.003,0.001285714285714286,0.1,3,0.9383722222222223,0.9994365428514204,1.008,0.933015113606233,9.91423425182332,6.9469146384601554,10.331569963622009,5398.9397508013635,10.123,3.1093593560001818,1426.8009091208621,0.20498199035454176,1426.8009091208621,,0.9810965855577642,1277.0750495287052,0.9381944444444444,0.0003083333333334659,21.875621525541618,0.0,0.00045540992892751373,0.003393834903901231
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p1_seed4,1.0,0.5,0.7,0.003,0.001285714285714286,0.1,4,0.9383423611111111,0.9994100665610871,1.008,0.936166828054097,9.983022669631643,7.038682876383783,10.405827468267415,5398.479628700612,10.198294444444445,3.118519141667824,1489.5269919447655,0.20498199035454176,1489.5269919447655,,0.9832977645644981,1336.1198433256736,0.9394097222222222,0.00029027777777768105,21.768120645537632,0.0,0.00039176651310624265,0.003398940651166822
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p3_seed1,1.0,0.5,0.7,0.003,0.001285714285714286,0.3,1,0.9782840277777778,0.9999339757267585,1.0,0.9484014640450629,10.380314198077889,7.688350806886758,10.546215841664152,5634.172186013661,10.48413611111111,3.043893095754814,1583.2777995003332,0.20498199035454176,1583.2777995003332,,0.9692889588960333,1522.9517952806698,0.9788194444444445,0.0001375000000000126,6.7297137347697245,0.0,0.00011902265845808564,0.0019336641888435678
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p3_seed2,1.0,0.5,0.7,0.003,0.001285714285714286,0.3,2,0.9780319444444444,0.9999311098092533,1.0,0.947870966645239,10.36991349132251,7.620704731738156,10.536248887055052,5632.688204562975,10.472177777777777,3.0785286827562417,1572.0984627097541,0.20498199035454176,1572.0984627097541,,0.9699426565431593,1511.7480800545343,0.9803819444444445,-0.00013888888888879958,6.844713780228049,0.0,0.00012873139536177702,0.002002728173988894
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p3_seed3,1.0,0.5,0.7,0.003,0.001285714285714286,0.3,3,0.978325,0.9999339924178979,1.004,0.9484582080917162,10.37758343215915,7.624300166213294,10.541926360135891,5634.408200056665,10.478715277777777,3.0269153364847,1569.7052260624432,0.20498199035454176,1569.7052260624432,,0.9851468933057562,1510.125453191157,0.9814236111111111,0.0001194444444444498,6.8180708477075065,0.0,0.0001241074268130715,0.0019957342625995015
epsBB1_kappa0p5_fA0p7_koff0p003_kfb0p3_seed4,1.0,0.5,0.7,0.003,0.001285714285714286,0.3,4,0.97840625,0.9999431551989366,1.0,0.9509481219736431,10.454192379653076,7.843601984072064,10.622498306929781,5634.980191866964,10.562495833333335,3.063590116910838,1645.1131673877787,0.20498199035454176,1645.1131673877787,,0.989374856524321,1583.755300456192,0.9786458333333333,0.00029305555555558804,6.628886975328928,0.0,0.00012330950077810547,0.001984790377688336
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0_seed1,1.0,0.5,0.7,0.01,0.004285714285714287,0.0,1,0.3028277777777778,0.017289449485693824,86.308,0.010425834176225227,1.568634035666034,3.596833291712782,4.132290305946099,5.98460885776337,3.7590652777777778,3.7781448543323286,0.6158054058812641,0.4099639807090835,0.5276318662504395,49.87221268948667,0.004913406478065496,1.174584177030803,0.3017361111111111,0.002797222222222173,66.78381714837667,0.0,0.00471911178198536,0.006560361791579771
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0_seed2,1.0,0.5,0.7,0.01,0.004285714285714287,0.0,2,0.30198194444444443,0.017024978176138142,85.588,0.010454318695454495,1.5601758307583682,3.5933145019591857,4.11988571915224,5.934818232435563,3.7524013888888885,3.794945292149656,0.627857913456611,0.7100784438613197,0.46538696368864496,24.190859293124024,-0.006355725259326912,1.1688426043167401,0.30520833333333336,0.0004111111111110288,66.55189996755466,0.0,0.003769026605694242,0.005951299104729202
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0_seed3,1.0,0.5,0.7,0.01,0.004285714285714287,0.0,3,0.30118958333333334,0.0174107435901102,85.552,0.010366293098522071,1.5622906850881637,3.5946451554323455,4.120774625195953,5.956616237665577,3.753148611111111,3.7951108901843056,0.6096060824793988,0.4099639807090835,0.5270622138210638,46.22127419675438,-0.00682631598111094,1.1780127697984248,0.2947916666666667,-0.002315277777777791,67.13160293764528,0.0,0.004435533747584506,0.004988261732495873
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0_seed4,1.0,0.5,0.7,0.01,0.004285714285714287,0.0,4,0.3003444444444444,0.01738302103657929,84.72,0.010733295936212073,1.5579089569787543,3.593323537761041,4.125437897032304,5.936759914162157,3.753227777777778,3.807451232199543,0.611726535506882,0.4583536645959616,0.5241343101539199,44.75773656613948,-0.007351167767168825,1.1886370548446084,0.29704861111111114,-0.00032222222222227925,66.77932690190065,0.0,0.004219017758600365,0.005800481401637345
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p01_seed1,1.0,0.5,0.7,0.01,0.004285714285714287,0.01,1,0.3296111111111111,0.02175500529277371,97.76,0.022371965188674563,1.8244991724751376,3.6096071798102076,4.2529024640632676,8.37132037882294,3.8217805555555557,3.749926464282241,0.8537588508664585,0.4099639807090835,0.669706282920437,63.32574598252513,0.026152451215093367,1.254321151636233,0.3329861111111111,0.0029277777777778624,64.3257114259304,0.0,0.005570746844366299,0.007673812214559397
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p01_seed2,1.0,0.5,0.7,0.01,0.004285714285714287,0.01,2,0.3300444444444444,0.022378845672485874,97.94,0.022411425433377652,1.8263028501136958,3.6108878060776335,4.25009257449963,8.500947880641787,3.821958333333333,3.7482603952731615,0.7979615639241869,0.4583536645959616,0.709290079326986,47.64396752995063,-0.007515472389283331,1.2764762249299795,0.33541666666666664,6.388888888897437e-05,64.18184756114982,0.0,0.005937125477057163,0.00565031187683968
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p01_seed3,1.0,0.5,0.7,0.01,0.004285714285714287,0.01,3,0.32835625,0.022264166505244418,97.56,0.021961855467761675,1.8230539781746034,3.6114731588443,4.253842614235077,8.460049879862314,3.8224763888888886,3.7741954247625342,0.7861614141217318,0.4583536645959616,0.6262985030490055,48.8996332571369,-0.012703648402849429,1.2795636723221586,0.32274305555555555,-0.0029291666666667604,64.48736268130521,0.0,0.005506069764068686,0.005765535281931017
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p01_seed4,1.0,0.5,0.7,0.01,0.004285714285714287,0.01,4,0.32795208333333337,0.022591145407536872,97.076,0.02230066468578881,1.819123116744686,3.5999372119288475,4.242467678275627,8.38624912820593,3.8107847222222215,3.784375151694171,0.8581179232161945,0.4099639807090835,0.6565693162512284,48.414102734890925,0.011557538598725308,1.2694095515465713,0.3236111111111111,-0.0003069444444445124,64.2207434924342,0.0,0.005894673922448837,0.006619634772815111
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p03_seed1,1.0,0.5,0.7,0.01,0.004285714285714287,0.03,1,0.3958347222222222,0.04447756492014734,103.412,0.07372980878350893,2.4879443106179435,3.645872501162738,4.6200648477443576,22.235811327744997,4.0317,3.698182674994367,1.5795329698240022,0.5021012828287303,1.2489491160931856,65.77639447311611,-0.013459310266295273,1.638215311267224,0.40243055555555557,0.003344444444444372,58.99264544733765,0.0,0.014655093233227137,0.007542142915185738
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p03_seed2,1.0,0.5,0.7,0.01,0.004285714285714287,0.03,2,0.39705069444444446,0.043370098662670754,103.66,0.07416992353998571,2.490242439941595,3.648289176130848,4.6239038189264505,22.059363971675346,4.035881944444445,3.703940712542981,1.6398593354127275,0.4099639807090835,1.336276504480029,75.61366002082235,0.016634216479681434,1.627934522440048,0.40243055555555557,-0.0011319444444444215,58.622556597059464,0.0,0.014580070848125806,0.006441407068280201
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p03_seed3,1.0,0.5,0.7,0.01,0.004285714285714287,0.03,3,0.39713333333333334,0.045335711641162436,103.132,0.07667508334992143,2.5083018800148125,3.646055808594372,4.634859706554983,22.835963794044897,4.039,3.706636954403795,1.6117252482146303,0.4583536645959616,1.1226458974870808,68.15637741480498,-0.003204800854136749,1.6763991782967758,0.39947916666666666,0.0009277777777777496,59.08311110893521,0.0,0.014091182280997578,0.007033358428733533
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p03_seed4,1.0,0.5,0.7,0.01,0.004285714285714287,0.03,4,0.39578680555555557,0.044208894666760874,102.704,0.07510622032738433,2.4974743102628842,3.6484769413433153,4.625233715237965,22.620842767923328,4.035266666666667,3.7167111924269958,1.6086863221163676,0.5797766216032478,1.3495628790075909,58.67439342529702,-0.018631751502475466,1.6781628808076683,0.3980902777777778,0.0002847222222221446,58.98680159372089,0.0,0.014164187997053095,0.00750008876619281
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p1_seed1,1.0,0.5,0.7,0.01,0.004285714285714287,0.1,1,0.7527930555555555,0.9718767031269846,5.48,0.7420915370526779,7.379846647066958,5.407846140645833,8.609887140824027,4096.205115885422,7.8183083333333325,3.2642530187558525,668.1466458831258,0.20498199035454176,668.1466458831258,,0.9734303792821707,377.59295038060947,0.7373263888888889,-0.00304722222222209,27.251125616849176,0.0,0.006215148728125468,0.007816079920527555
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p1_seed2,1.0,0.5,0.7,0.01,0.004285714285714287,0.1,2,0.754154861111111,0.9721459890848767,5.56,0.7439064820839056,7.395105136343536,5.4323320767797965,8.62399048339883,4105.82846309299,7.839527777777778,3.257924390726757,703.5889146803231,0.20498199035454176,703.5889146803231,,0.9487376854903561,399.63041054078735,0.7630208333333334,-9.583333333329502e-05,27.050636453725787,0.0,0.006645067194251344,0.007660920281293049
epsBB1_kappa0p5_fA0p7_koff0p01_kfb0p1_seed3,1.0,0.5,0.7,0.01,0.004285714285714287,0.1,3,0.750432638888889,0.9669078449403596,6.608,0.7320887914586681,7.318651218130153,5.313272551744878,8.538193901451592,4041.7378709259974,7.733355555555556,3.256899743140955,596.0386481738819,0.20498199035454176,596.0386481738819,,0.938232098546118,326.2716391740756,0.7501736111111111,0.004873611111111176,27.753748971625345,0.0,0.007497420743763756,0.006440803606657868
