eps_BB,kappa,f_A,k_off,k_fb,k_on,n_seeds,f_B_runaway_fraction,f_B_mean,f_B_sem,largest_B_cluster_fraction_mean,largest_B_cluster_fraction_sem,n_B_clusters_mean,n_B_clusters_sem,dense_B_fraction_mean,dense_B_fraction_sem,mean_BB_coordination_mean,mean_BB_coordination_sem,mean_A_coordination_mean,mean_A_coordination_sem,mean_B_coordination_mean,mean_B_coordination_sem,B_cluster_size_second_moment_mean,B_cluster_size_second_moment_sem,mean_coordination_mean,mean_coordination_sem,mean_Rg_mean,mean_Rg_sem,S_BB_peak_mean,S_BB_peak_sem,q_BB_peak_mean,q_BB_peak_sem,S_BB_kmin_mean,S_BB_kmin_sem,tau_BB_peak_mean,tau_BB_peak_sem,plateau_BB_peak_mean,plateau_BB_peak_sem,S_psi_peak_mean,S_psi_peak_sem,f_B_final_mean,f_B_final_sem,f_B_drift_mean,f_B_drift_sem,mark_memory_time_mean,mark_memory_time_sem,mark_persistence_mean,mark_persistence_sem,largest_cluster_time_std_mean,largest_cluster_time_std_sem,f_B_time_std_mean,f_B_time_std_sem
1.0,0.5,0.7,0.001,0.0,0.00042857142857142866,4,0.0,0.29807951388888887,0.0007437011787154548,0.01906581715439705,0.0004364266879694554,81.955,0.39138855374167447,0.012904751908699936,0.0006287674623039984,1.57110658854236,0.01152014143568417,3.594146922529685,0.0008088663749223106,4.144813768343868,0.006286193250440055,6.24426613075733,0.12749670852502573,3.7584263888888887,0.0023794198909587207,3.7887358595736127,0.005981927676169902,0.6600208735549503,0.010434070833912994,0.46813005274062647,0.02196011279595268,0.558024160525812,0.035861655530566375,93.04820567109353,7.388408415759441,0.010399671826016428,0.013373606135191715,1.2139030133815756,0.008920750543027144,0.30264756944444443,0.001773859014168717,0.0025541666666665935,0.0022906251140388982,477.4138431853844,2.5699721850356996,0.0006510416666666666,0.00019247880057364107,0.004881203561343533,0.0003049434139152844,0.005502680225346282,0.0007633535304163229
1.0,0.5,0.7,0.001,0.01,0.00042857142857142866,4,0.0,0.7191751736111112,0.0035610920997747155,0.9370517210600813,0.0028685268272488317,11.484,0.47659346757308085,0.716525726010647,0.0067987310561463,7.408233974905904,0.05007629197099212,4.765087516580639,0.05513435097270572,8.59765491581006,0.04845983696308605,3639.081222743512,39.62944143352578,7.521471875,0.06356950197182724,3.3150066946297785,0.007311686374067043,346.50860971034336,71.04977921243314,0.22620857046631232,0.02122658011177054,336.672048278913,78.57405411303519,,,0.9168184039473344,0.028220487033458287,200.15279489753823,38.30850081595972,0.7172309027777777,0.0031349306909278433,0.0005892361111111966,0.002691036252225069,259.46444404101555,3.7912264784079444,0.0016059027777777777,0.00019247880057364104,0.010874705132977237,0.0008543942306754626,0.006555295863070097,0.0004921888446641635
1.0,0.5,0.7,0.001,0.03,0.00042857142857142866,4,0.0,0.9283953125,0.0005694957756194697,0.9989842492613477,2.1741639672163163e-05,1.026,0.005291502622129186,0.931384388618691,0.0014234371912322066,9.956400719729569,0.02057718863562312,6.479030206394763,0.04689726004293235,10.401395149651524,0.02078745911171811,5336.708024224894,3.284694918224599,10.120519444444444,0.024478201543885122,3.091675736125404,0.012446920476715702,1419.4783471329101,33.55372676101868,0.20498199035454176,0.0,1419.4783471329101,33.55372676101868,,,0.9842894542340646,0.001822172299419271,1258.2360326845205,30.203419037530356,0.9282986111111111,0.0025148654615324865,0.00030312499999998743,0.0005751694974615588,77.29437324505925,0.8483131936385622,0.001953125,0.00022829476038859224,0.0005753354144877199,2.3435516928061098e-05,0.0036219449040403922,0.00013099253752953553
1.0,0.5,0.7,0.001,0.1,0.00042857142857142866,4,1.0,0.9798182291666666,3.438420541726426e-05,0.9999202571437981,3.844866207938234e-06,1.001,0.001000000000000001,0.9512340585952929,0.0006539459067240887,10.495973578785787,0.020079653905033225,7.263504430830774,0.03279312231901305,10.641351437343161,0.020585558736220342,5642.853257299657,0.17044934616036392,10.573208333333334,0.02080140164764612,3.0248988246625674,0.004313667126614588,1643.3780975337027,15.382096743676044,0.20498199035454176,0.0,1643.3780975337027,15.382096743676044,,,0.9792497984482369,0.00534895015866292,1588.2937858468608,15.128580478094385,0.9795138888888889,0.0004961350752164871,0.00012743055555566873,0.00014381917618941692,21.221267733610155,0.11099115784976443,0.0020399305555555557,0.0002592082301384392,0.00013937121855102223,7.60791613820849e-06,0.0018424306413406806,2.994842027752098e-05
1.0,0.5,0.7,0.001,0.3,0.00042857142857142866,4,1.0,0.9928661458333333,1.7617037263115486e-05,0.999984608851679,1.6653421505119122e-06,1.0,0.0,0.9550704449157905,0.0006265804860697795,10.64959181308916,0.01612631134387602,7.904027129495916,0.03242600487718357,10.70583532482409,0.016468000054825904,5718.733041972703,0.09068213693172285,10.685820833333334,0.016556826528472703,3.0149876779627243,0.012366390358317506,1696.1101530204771,13.40405942232956,0.20498199035454176,0.0,1696.1101530204771,13.40405942232956,,,0.9827518252860458,0.004437154759098785,1675.1286341868142,13.300249617389364,0.9936631944444445,0.0002296659124187952,3.020833333350348e-05,5.496320493393879e-05,6.57707866459789,0.033843979369029914,0.0020833333333333333,0.000235070555689698,5.85250253501876e-05,4.5160776036517055e-06,0.0011280755130488726,1.722410100233963e-05
1.0,0.5,0.7,0.003,0.0,0.001285714285714286,4,0.0,0.3009265625,0.0007599149248949194,0.018480576113628376,9.079018246669186e-05,84.128,0.4977040620020448,0.012449737780537153,0.00025370798269267034,1.5816685261546817,0.006835326347334354,3.5947908494555683,0.0007863311434248126,4.145179973121664,0.0032335975079259517,6.238264527259512,0.04792659218129679,3.7604913194444443,0.0018288283222014287,3.794563734889688,0.0031799105754088145,0.645432544707456,0.010763092864406545,0.5659568845117433,0.04214788147704653,0.534373505967441,0.018941682990466256,50.9082163888673,4.74217089035,0.0024651579961033868,0.0072799330382741535,1.1977197454801827,0.005828995300135679,0.2993489583333333,0.0029754390137896303,-0.002205208333333375,0.00104195881319888,205.40368984815223,0.6051758406884147,0.0,0.0,0.004668979106622524,0.0001452946952372129,0.005963517542382526,0.0004578771826257625
1.0,0.5,0.7,0.003,0.01,0.001285714285714286,4,0.0,0.40809513888888893,0.0017185015954052731,0.05766912307328537,0.0009823708735863968,94.522,0.46694610681176646,0.10631064182861737,0.0022488154959472784,2.729289754492943,0.019594501339589704,3.654811601612664,0.0031239565739132266,4.80555673581177,0.013677646665356142,32.09487740553073,0.8787802856851074,4.124872222222223,0.00911198404735894,3.6998811956034015,0.008295019680649706,2.352735516849419,0.09802561989991258,0.42042763295791663,0.024599966237568233,1.704000774450081,0.054134194922737564,213.05239289933422,37.952851044960774,-0.0037230345144449424,0.027498097749345887,2.011386115290673,0.03626129820166461,0.4111111111111111,0.0013297598718837983,-0.003131249999999988,0.002682369283007434,178.6964460495126,0.46961466416862996,0.0,0.0,0.0183310925694195,0.0004219284383770069,0.008173449798349806,0.0007883785436715003
1.0,0.5,0.7,0.003,0.03,0.001285714285714286,4,0.0,0.7324552083333333,0.0005818077286260558,0.9518800665022648,0.00040680086990291047,8.817,0.13157887368419013,0.7305727817913678,0.000878903645466589,7.421584397055585,0.006902125666602905,4.994973345495631,0.015765216231459097,8.622485333030074,0.00696044000889092,3823.496306118025,3.8012394267174705,7.652127083333333,0.009753459482079637,3.3010253749501324,0.008060883665328455,444.0815357949967,42.444017064480555,0.20498199035454176,0.0,444.0815357949967,42.444017064480555,,,0.9174815563819333,0.027424326879595937,249.5914928121279,21.592808435455186,0.7369357638888889,0.0018227444252842651,0.0022194444444444406,0.0006630391761231742,96.5361200572739,0.2343930386702963,0.0,0.0,0.00851581629400832,0.00047806053575211757,0.006728924135140226,0.0003619205568818956
1.0,0.5,0.7,0.003,0.1,0.001285714285714286,4,0.0,0.9381074652777778,0.0002449506764554162,0.9994135089358349,1.5025852320762827e-05,1.006,0.0020000000000000018,0.9345562191157489,0.0009401596576131796,9.945028867181927,0.0225654776066963,6.990283647663567,0.02992937385959172,10.366354988395369,0.023261181208578556,5397.166718735756,1.3421971502478063,10.157410069444444,0.024211091453867673,3.0933143026301098,0.013129265216067349,1458.0992253863485,18.775132631140714,0.20498199035454176,0.0,1458.0992253863485,18.775132631140714,,,0.9824853314888526,0.0029363149231688536,1305.910442316294,18.122256589584985,0.9389322916666667,0.001510807407419046,-0.00013368055555554315,0.0002646355026578736,21.892154891928463,0.07123155324347431,0.0,0.0,0.0004165298644783644,1.6412762727368963e-05,0.0034582674677534034,0.00011888083780511847
1.0,0.5,0.7,0.003,0.3,0.001285714285714286,4,1.0,0.9782618055555555,8.071952102871366e-05,0.9999355582882117,2.621362053698768e-06,1.001,0.0010000000000000009,0.9489196901889153,0.0006889533510189245,10.395500875303156,0.019687298857793255,7.694239422227568,0.052155777011905095,10.561722348946219,0.020361211634314032,5634.062195625065,0.4883975064016713,10.499381249999999,0.021179739134994425,3.0532318079766485,0.011280494431167866,1592.5486639150774,17.769377532226535,0.20498199035454176,0.0,1592.5486639150774,17.769377532226535,,,0.9784383413173174,0.00516800971625258,1532.145157245638,17.438063995704855,0.9798177083333333,0.0006625146494129212,0.00010277777777781272,8.948548345384694e-05,6.755346334508552,0.04879370229510929,0.0,0.0,0.0001237927453527599,1.9890647432630396e-06,0.001979229250780075,1.5630407887887702e-05
