n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,1,0,4,22,0.06408302068,15.42583198,1.952495711,10.44734194,2.101386749,161.7572711,0.4245540804,1.624780557,0.06066343115,2.150572358,0.1100417982,0.1241649132,0.03636840377,0.08383912356,0.00404157517,0.04568567127,0.00315409835,0.01574536251,0.001668877625,1204.875086,33.72368839,0.001791737866,0.0002906501511,1653.651258,241.5082732,1.079474652,0.2363551136,0.5482425733,0.04921658932,0.3231281641,0.1903287179,-1.529614824,0.001964131881,3.20362922,0.01593027613,0.4038984489,0
144,0.975,0.025,4,22,0.06039071855,24.38341238,2.996053653,21.93367485,4.530684075,152.5006354,1.10242669,1.369966559,0.08052712227,1.874115695,0.1154954016,0.1022298984,0.04008953628,0.1093011672,0.001402894198,0.0635893123,0.001840457658,0.02412964958,0.001982143266,,,0.00127945984,0.0004945907041,11749.84332,7498.596059,0.8447796262,0.3115607694,0.7166534135,0.06850329388,0.1492601777,0.1660795275,-1.487199062,0.001730978099,3.188881916,0.01163393974,0.3865739444,0.06756365535
144,0.95,0.05,4,22,0.2448762983,45.321484,11.21366304,45.321484,11.21366304,146.3131964,0.3433872402,1.346506954,0.1168468615,1.661759084,0.2160322415,0.1023066732,0.05639989236,0.1497547466,0.01202123578,0.09511774593,0.009926514694,0.04126229439,0.006046854428,,,0.0004670126211,0.0001281455767,4046.538209,1078.225806,1.077634651,0.2759410369,0.7669032764,0.02724639218,0.2473006676,0.2179485829,-1.452137495,0.001529268972,3.189104845,0.01048669294,0.2855993321,0
144,0.9,0.1,4,22,0.1061812212,133.5498219,21.75891198,124.7343973,29.71966204,133.3223182,0.4451760908,1.225064103,0.06347521236,2.023530202,0.3182822637,0.06946467961,0.02960830324,0.2564235171,0.01054388684,0.1848172262,0.01169883011,0.09415854374,0.01048493507,,,0.0002661107291,7.137034106e-05,7.373899452e+13,7.37389945e+13,0.7344609556,0.2712309095,0.8975681553,0.02229485594,0.3772262194,0.1278918671,-1.393564186,0.001094612335,3.172305169,0.01062236159,0.3151741113,0.02957477919
144,0.85,0.15,4,22,0.1277945424,235.0817325,42.018935,235.0817325,42.018935,114.7235226,2.708581817,1.1665895,0.06643353393,2.017457466,0.1825715244,0.036613443,0.01925035316,0.3470494123,0.01579384406,0.2677421403,0.01641786375,0.1507399527,0.01451358703,,,0.0001004369156,2.584881272e-05,2.660989365e+10,2.660988092e+10,1.046823566,0.4782552293,0.9322159299,0.01431251011,0.2504712392,0.09866933677,-1.33887789,0.005413158686,3.187790566,0.01104343639,0.2855993321,0
144,0.8,0.2,4,22,0.004596469736,319.7619647,10.83949403,319.7619647,10.83949403,105.8203987,3.506359679,1.092445087,0.02870273855,1.591659006,0.175623982,0.01412143781,0.006598955232,0.3979378059,0.006995075386,0.3155472242,0.005774004007,0.1862934081,0.003901140479,,,8.903570836e-05,1.133742001e-05,1.091033695e+15,6.451285265e+14,0.2422103105,0.2128201243,0.954928009,0.008987202525,0.1503920989,0.06795120497,-1.296044447,0.005254525455,3.190989576,0.005883139687,0.2855993321,0
144,0.7,0.3,4,22,0.01669099106,403.290019,26.05124843,403.290019,26.05124843,78.17283436,3.203337556,1.123254241,0.05395067553,2.286905674,0.09604647745,0.006992359152,0.003085961012,0.4461422778,0.01103245605,0.3622323283,0.01063558757,0.2220005277,0.008793534431,,,6.729313559e-05,6.227607086e-06,2.003386778e+18,2.003376216e+18,0.0340057272,0.004974661184,0.9592885682,0.00549820332,0.1115780521,0.0432737669,-1.205174961,0.006397438329,3.208774381,0.01087534056,0.2855993321,0
144,0.6,0.4,4,22,0.007074916,447.6853581,18.82797179,447.6853581,18.82797179,60.26792498,1.340908907,1.228344888,0.07079120601,2.412805309,0.383979141,0.0045246491,0.002253354077,0.4723017187,0.008438682413,0.3876537135,0.007795840384,0.2414962418,0.006353489537,,,6.997283659e-05,5.367362834e-06,5.878907195e+19,5.016494133e+19,0.02356247816,0.0029294432,0.9728850427,0.003434277989,0.0910417057,0.03301383895,-1.127198741,0.005734726347,3.241614083,0.008119637662,0.2855993321,0
144,0.5,0.5,4,22,0.004430361361,454.7212439,15.1333412,454.7212439,15.1333412,35.63524605,1.072963157,1.086250745,0.04762932731,1.925715082,0.3207858452,0.003185799343,0.001241376274,0.4797925658,0.007632344554,0.3939620794,0.006574582617,0.2452937788,0.005101612132,,,6.645279591e-05,4.786732906e-06,4.057327933e+19,2.161795568e+19,0.02096070265,0.000390090808,0.975905388,0.003245775251,0.04828423858,0.03452813657,-1.045859334,0.008130939554,3.250811327,0.01232050559,0.2855993321,0
144,0.3,0.7,4,22,0.005702018033,493.5793668,18.63551049,493.5793668,18.63551049,5.35990059,0.6543539557,1.155882179,0.0948332372,2.175365439,0.3799396052,0.001268775074,0.0005565686052,0.4930184465,0.00959115936,0.40821975,0.009310381838,0.2583107952,0.007574021812,,,7.107623503e-05,3.352677037e-06,9.625553057e+12,9.525024113e+12,0.5277144241,0.492396882,0.9568993758,0.009679785732,0.02209301786,0.02011159611,-0.9148105744,0.008284208505,3.288244787,0.007626039514,0.2855993321,0
144,0.1,0.9,4,22,0.0009381592059,501.5249505,7.680700317,501.5249505,7.680700317,2.421498706,0.2025649632,1.388414572,0.2193155304,2.23295165,0.3550771802,0.002134501974,0.0009197708115,0.5050808884,0.006124570752,0.4176140144,0.00422826418,0.263641601,0.002481369417,,,6.736562827e-05,1.993585281e-06,1.042887441e+17,1.030113796e+17,0.03174473308,0.004240987779,0.9612484587,0.004286413571,0.05000272134,0.01593223517,-0.8397861487,0.01102352507,3.292625886,0.01900423637,0.2855993321,0
