n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.85,0.15,0.6995726346,270.7354865,6.628568475
144,0.85,0.15,0.8077968978,175.8757519,18.77880337
144,0.85,0.15,0.8567979964,132.882874,10.0728075
144,0.85,0.15,0.9031443878,101.9855802,11.60260583
144,0.85,0.15,0.9472258251,74.81759558,2.799688333
144,0.85,0.15,0.9893451078,57.59626472,7.912856412
144,0.85,0.15,1.029743036,57.07882116,5.869419613
144,0.85,0.15,1.068614851,44.58089433,1.616133757
144,0.85,0.15,1.142397329,32.77609253,2.400736963
144,0.85,0.15,1.177556213,29.30141245,1.419850315
144,0.85,0.15,1.211695347,24.93250845,1.727074403
144,0.85,0.15,1.244898627,22.43901023,0.9648119227
144,0.85,0.15,1.277239042,20.78557699,0.2558021988
144,0.85,0.15,1.308780558,17.77918503,0.4897853839
144,0.85,0.15,1.339579608,15.71067202,0.3418434334
144,0.85,0.15,1.399145269,13.66276475,0.1585125195
144,0.85,0.15,1.427996661,12.47105657,0.5390532088
144,0.85,0.15,1.456276568,12.05455757,0.3616193558
144,0.85,0.15,1.484017662,10.76948268,0.3601259642
144,0.8,0.2,0.2855993321,,
144,0.8,0.2,0.4038984489,,
144,0.8,0.2,0.4946725539,1188.841773,2.472349702
144,0.8,0.2,0.5711986643,641.171032,39.01856499
144,0.8,0.2,0.638619521,818.6984585,163.4831547
144,0.8,0.2,0.6995726346,318.4616353,20.60113734
144,0.8,0.2,0.8077968978,197.7070128,41.81364269
144,0.8,0.2,0.8567979964,134.6877637,8.626429839
144,0.8,0.2,0.9031443878,102.5695054,17.60612516
144,0.8,0.2,0.9472258251,78.92425643,6.717426515
144,0.8,0.2,0.9893451078,74.54032422,12.35059705
144,0.8,0.2,1.029743036,41.70538154,2.145224802
144,0.8,0.2,1.068614851,39.85210258,0.4633999356
144,0.8,0.2,1.142397329,28.86623077,1.566121495
144,0.8,0.2,1.177556213,26.30600035,0.5044017378
144,0.8,0.2,1.211695347,23.40136917,0.2585893891
144,0.8,0.2,1.244898627,18.2119866,0.4598073803
144,0.8,0.2,1.277239042,17.42406112,0.4840682816
144,0.8,0.2,1.308780558,15.34222464,0.6151067502
144,0.8,0.2,1.339579608,14.3075333,0.5823356435
144,0.8,0.2,1.399145269,11.7273829,0.2078772556
144,0.8,0.2,1.427996661,10.64255961,0.1173655079
144,0.8,0.2,1.456276568,10.12719421,0.249020478
144,0.8,0.2,1.484017662,9.141024787,0.256276736
144,0.7,0.3,0.2855993321,,
144,0.7,0.3,0.4038984489,,
144,0.7,0.3,0.4946725539,470.5434169,
144,0.7,0.3,0.5711986643,875.7689884,110.2702032
144,0.7,0.3,0.638619521,675.3192834,135.0652724
144,0.7,0.3,0.6995726346,301.025588,68.13909959
144,0.7,0.3,0.8077968978,108.7860836,15.03376987
144,0.7,0.3,0.8567979964,132.6981054,31.40831107
144,0.7,0.3,0.9031443878,123.2326798,16.61124462
144,0.7,0.3,0.9472258251,79.63953907,9.182663958
144,0.7,0.3,0.9893451078,55.29905033,6.172843873
144,0.7,0.3,1.029743036,42.54408718,3.785071655
144,0.7,0.3,1.068614851,30.76238513,0.7703572279
144,0.7,0.3,1.142397329,51.45248356,20.40722525
144,0.7,0.3,1.177556213,21.7288654,0.5477441661
144,0.7,0.3,1.211695347,18.25757771,0.6044393828
144,0.7,0.3,1.244898627,15.92710432,0.7276796644
144,0.7,0.3,1.277239042,14.22250237,0.3894292168
144,0.7,0.3,1.308780558,13.54854102,0.3803877968
144,0.7,0.3,1.339579608,11.58204849,0.1589245248
144,0.7,0.3,1.399145269,9.743988099,0.3389811691
144,0.7,0.3,1.427996661,9.309291662,0.1570154813
144,0.7,0.3,1.456276568,8.381562505,0.1365600281
144,0.7,0.3,1.484017662,7.917706841,0.1324156602
144,0.6,0.4,0.2855993321,,
144,0.6,0.4,0.4038984489,,
144,0.6,0.4,0.4946725539,620.8529376,116.9848039
144,0.6,0.4,0.5711986643,429.369813,282.3743299
144,0.6,0.4,0.638619521,630.7103479,170.5764698
144,0.6,0.4,0.6995726346,217.1081889,50.38250267
144,0.6,0.4,0.8077968978,151.9166103,51.34840395
144,0.6,0.4,0.8567979964,162.8093267,31.42842945
144,0.6,0.4,0.9031443878,117.3189302,29.38607472
144,0.6,0.4,0.9472258251,55.52433749,5.544415269
144,0.6,0.4,0.9893451078,36.44318657,3.35127998
144,0.6,0.4,1.029743036,32.51734302,0.7353706497
144,0.6,0.4,1.068614851,26.1418281,0.9489763712
144,0.6,0.4,1.142397329,29.54351732,2.942520352
144,0.6,0.4,1.177556213,18.9298146,0.3575548296
144,0.6,0.4,1.211695347,16.11999372,0.5994677201
144,0.6,0.4,1.244898627,13.9246446,0.5056636069
144,0.6,0.4,1.277239042,12.78371185,0.3443302343
144,0.6,0.4,1.308780558,11.6543443,0.3251321591
144,0.6,0.4,1.339579608,10.11477411,0.188796536
144,0.6,0.4,1.399145269,8.393581632,0.2868693787
144,0.6,0.4,1.427996661,8.27857323,0.2555644102
144,0.6,0.4,1.456276568,7.467757446,0.1128929038
144,0.6,0.4,1.484017662,7.28267115,0.1327097359
144,0.5,0.5,0.2855993321,,
144,0.5,0.5,0.4038984489,539.4024714,
144,0.5,0.5,0.4946725539,,
144,0.5,0.5,0.5711986643,392.3874853,96.51177735
144,0.5,0.5,0.638619521,491.2964142,202.5134767
144,0.5,0.5,0.6995726346,164.7889738,5.403977979
144,0.5,0.5,0.8077968978,132.1983435,25.52841889
144,0.5,0.5,0.8567979964,114.4860161,20.44681791
144,0.5,0.5,0.9031443878,73.84904605,6.468592435
144,0.5,0.5,0.9472258251,51.0266851,3.957351556
144,0.5,0.5,0.9893451078,33.48801402,5.246852251
144,0.5,0.5,1.029743036,28.0472827,2.069623064
144,0.5,0.5,1.068614851,23.75966744,0.8566066352
144,0.5,0.5,1.142397329,22.28253826,3.251132092
144,0.5,0.5,1.177556213,16.66235784,0.2435810499
144,0.5,0.5,1.211695347,14.45980934,0.7925993934
144,0.5,0.5,1.244898627,12.49675434,0.6981476911
144,0.5,0.5,1.277239042,11.80266942,0.4663095465
144,0.5,0.5,1.308780558,10.47275178,0.2056340321
144,0.5,0.5,1.339579608,9.174954468,0.2841560835
144,0.5,0.5,1.399145269,8.017184902,0.2126815478
144,0.5,0.5,1.427996661,7.387600761,0.06565754871
144,0.5,0.5,1.456276568,6.74548524,0.06961887161
144,0.5,0.5,1.484017662,6.327912955,0.23346802
144,0.3,0.7,0.2855993321,,
144,0.3,0.7,0.4038984489,964.5782192,128.7485332
144,0.3,0.7,0.4946725539,600.2104684,209.630091
144,0.3,0.7,0.5711986643,267.8660667,49.14911577
144,0.3,0.7,0.638619521,372.7070421,114.7682912
144,0.3,0.7,0.6995726346,118.9748424,11.35257235
144,0.3,0.7,0.8077968978,76.37507506,6.443057242
144,0.3,0.7,0.8567979964,68.34038767,7.337666963
144,0.3,0.7,0.9031443878,47.64967472,1.929935659
144,0.3,0.7,0.9472258251,40.36336682,2.578857743
144,0.3,0.7,0.9893451078,33.93407218,4.213339315
144,0.3,0.7,1.029743036,23.27387781,1.275817304
144,0.3,0.7,1.068614851,20.28533225,0.4995362058
144,0.3,0.7,1.142397329,19.32486962,4.013019094
144,0.3,0.7,1.177556213,14.29832698,0.243077332
144,0.3,0.7,1.211695347,12.77603418,0.2228801823
144,0.3,0.7,1.244898627,11.75410615,0.4894826571
144,0.3,0.7,1.277239042,10.19498067,0.3164492074
144,0.3,0.7,1.308780558,9.254573971,0.1693486499
144,0.3,0.7,1.339579608,8.626713161,0.1414441289
144,0.3,0.7,1.399145269,7.197469003,0.1042424135
144,0.3,0.7,1.427996661,6.460044789,0.179378313
144,0.3,0.7,1.456276568,6.175532372,0.05522756165
144,0.3,0.7,1.484017662,5.665226621,0.06933297121
144,0.1,0.9,0.2855993321,,
144,0.1,0.9,0.4038984489,615.5396009,100.2066054
144,0.1,0.9,0.4946725539,350.7917413,78.8510219
144,0.1,0.9,0.5711986643,518.2848811,141.8232767
144,0.1,0.9,0.638619521,453.8997247,86.63708574
144,0.1,0.9,0.6995726346,115.749238,7.368670771
144,0.1,0.9,0.8077968978,56.98195154,7.778866996
144,0.1,0.9,0.8567979964,79.12285214,8.489835891
144,0.1,0.9,0.9031443878,46.8270915,2.078347915
144,0.1,0.9,0.9472258251,41.55718647,1.458365781
144,0.1,0.9,0.9893451078,29.15832675,1.225620133
144,0.1,0.9,1.029743036,24.24330521,0.8663109794
144,0.1,0.9,1.068614851,22.40985207,0.2902319819
144,0.1,0.9,1.142397329,16.90565899,0.4889066327
144,0.1,0.9,1.177556213,14.23700941,0.4636142533
144,0.1,0.9,1.211695347,13.42497296,0.2290137552
144,0.1,0.9,1.244898627,11.02021437,0.2192496978
144,0.1,0.9,1.277239042,10.09367829,0.1062459563
144,0.1,0.9,1.308780558,9.347563795,0.2051039225
144,0.1,0.9,1.339579608,8.225709796,0.05149697776
144,0.1,0.9,1.399145269,6.815705277,0.169923126
144,0.1,0.9,1.427996661,6.3914231,0.07909503343
144,0.1,0.9,1.456276568,6.112520231,0.06943410108
144,0.1,0.9,1.484017662,5.692255913,0.08972228108
