n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.85,0.15,0.6995726346,11.61470912,0.6656828255
144,0.85,0.15,0.8077968978,4.403716313,0.5185645197
144,0.85,0.15,0.8567979964,4.289051934,0.3698725826
144,0.85,0.15,0.9031443878,4.068862587,0.1408245088
144,0.85,0.15,0.9472258251,3.368633618,0.1037637228
144,0.85,0.15,0.9893451078,3.252162966,0.3907264034
144,0.85,0.15,1.029743036,2.62882771,0.2070327408
144,0.85,0.15,1.068614851,2.373025289,0.09911763139
144,0.85,0.15,1.142397329,2.189368307,0.2010465469
144,0.85,0.15,1.177556213,2.014324626,0.1399534063
144,0.85,0.15,1.211695347,1.952096931,0.0740252557
144,0.85,0.15,1.244898627,1.720073527,0.02128872424
144,0.85,0.15,1.277239042,1.700701971,0.09614459027
144,0.85,0.15,1.308780558,1.499095852,0.03574488567
144,0.85,0.15,1.339579608,1.529582347,0.05549487523
144,0.85,0.15,1.399145269,1.411469557,0.03029606718
144,0.85,0.15,1.427996661,1.472782035,0.02369794265
144,0.85,0.15,1.456276568,1.357408832,0.01418500136
144,0.85,0.15,1.484017662,1.325280747,0.03328496808
144,0.8,0.2,0.2855993321,52.32931045,5.744329017
144,0.8,0.2,0.4038984489,59.84287781,3.958070286
144,0.8,0.2,0.4946725539,29.86087176,8.827972462
144,0.8,0.2,0.5711986643,22.39112743,6.620370684
144,0.8,0.2,0.638619521,20.47712739,2.519529475
144,0.8,0.2,0.6995726346,11.68660514,1.391073737
144,0.8,0.2,0.8077968978,5.493830587,0.3654572178
144,0.8,0.2,0.8567979964,4.958770357,0.4880399852
144,0.8,0.2,0.9031443878,4.718500513,0.4372254596
144,0.8,0.2,0.9472258251,3.714858565,0.1944163732
144,0.8,0.2,0.9893451078,3.316234198,0.4016466122
144,0.8,0.2,1.029743036,2.643240571,0.254723596
144,0.8,0.2,1.068614851,2.475131084,0.1264997854
144,0.8,0.2,1.142397329,2.122043209,0.2047892139
144,0.8,0.2,1.177556213,2.114309304,0.1023507164
144,0.8,0.2,1.211695347,1.882152776,0.03127323197
144,0.8,0.2,1.244898627,1.679468548,0.0662763914
144,0.8,0.2,1.277239042,1.829750301,0.07234341398
144,0.8,0.2,1.308780558,1.635752067,0.05085918319
144,0.8,0.2,1.339579608,1.54810008,0.01683764773
144,0.8,0.2,1.399145269,1.487096203,0.03011053455
144,0.8,0.2,1.427996661,1.430792452,0.03876068709
144,0.8,0.2,1.456276568,1.377084473,0.0235971289
144,0.8,0.2,1.484017662,1.367539532,0.03373481237
144,0.75,0.25,0.2855993321,37.24712038,3.921796798
144,0.75,0.25,0.4038984489,45.42043546,4.635326862
144,0.75,0.25,0.4946725539,49.04289926,2.267609783
144,0.75,0.25,0.5711986643,30.08855623,6.989380609
144,0.75,0.25,0.638619521,22.79711767,3.607144169
144,0.75,0.25,0.6995726346,19.17091519,1.327388702
144,0.75,0.25,0.8077968978,9.155696005,1.321191067
144,0.75,0.25,0.8567979964,6.041139101,0.4393152638
144,0.75,0.25,0.9031443878,4.909415409,0.2736285768
144,0.75,0.25,0.9472258251,4.354988676,0.4461749831
144,0.75,0.25,0.9893451078,3.269125884,0.3621587639
144,0.75,0.25,1.029743036,3.02567334,0.1682438096
144,0.75,0.25,1.068614851,2.679865465,0.06741412509
144,0.75,0.25,1.142397329,2.177027408,0.2057219535
144,0.75,0.25,1.177556213,2.268734419,0.09571650382
144,0.75,0.25,1.211695347,2.131356215,0.0514861039
144,0.75,0.25,1.244898627,1.85215237,0.0586337142
144,0.75,0.25,1.277239042,1.765442749,0.1020542413
144,0.75,0.25,1.308780558,1.737185498,0.02582884654
144,0.75,0.25,1.339579608,1.601292372,0.06696003528
144,0.75,0.25,1.399145269,1.517742012,0.04295858785
144,0.75,0.25,1.427996661,1.483850613,0.01417403984
144,0.75,0.25,1.456276568,1.399047638,0.01806245924
144,0.75,0.25,1.484017662,1.364682489,0.02866294694
144,0.7,0.3,0.2855993321,28.14693474,8.541693928
144,0.7,0.3,0.4038984489,55.98676359,7.603424322
144,0.7,0.3,0.4946725539,74.24757144,12.41733618
144,0.7,0.3,0.5711986643,21.99058933,5.296008997
144,0.7,0.3,0.638619521,21.76309888,2.747677437
144,0.7,0.3,0.6995726346,18.94224719,1.253545583
144,0.7,0.3,0.8077968978,6.874674753,0.5526421894
144,0.7,0.3,0.8567979964,5.630133272,0.6111071392
144,0.7,0.3,0.9031443878,5.611569385,0.5498231302
144,0.7,0.3,0.9472258251,4.819716145,0.5495390269
144,0.7,0.3,0.9893451078,4.101455108,0.4835634196
144,0.7,0.3,1.029743036,3.572520292,0.2536266362
144,0.7,0.3,1.068614851,2.91698468,0.02123528037
144,0.7,0.3,1.142397329,2.134104452,0.05367066838
144,0.7,0.3,1.177556213,2.356603836,0.03497838337
144,0.7,0.3,1.211695347,2.256499962,0.050273382
144,0.7,0.3,1.244898627,1.950108339,0.02109897079
144,0.7,0.3,1.277239042,1.941770332,0.0363077001
144,0.7,0.3,1.308780558,1.826157621,0.02869093218
144,0.7,0.3,1.339579608,1.656862876,0.05273379478
144,0.7,0.3,1.399145269,1.595247414,0.04630779479
144,0.7,0.3,1.427996661,1.503455693,0.03458431672
144,0.7,0.3,1.456276568,1.449024913,0.01765262074
144,0.7,0.3,1.484017662,1.43231719,0.0367955372
144,0.6,0.4,0.2855993321,35.24435202,7.245383976
144,0.6,0.4,0.4038984489,70.26715828,6.813753314
144,0.6,0.4,0.4946725539,52.4295429,4.509949459
144,0.6,0.4,0.5711986643,24.53659979,4.107632303
144,0.6,0.4,0.638619521,27.7885844,4.531880631
144,0.6,0.4,0.6995726346,19.3692778,3.499989475
144,0.6,0.4,0.8077968978,8.224978467,0.673252577
144,0.6,0.4,0.8567979964,7.343811979,0.649763301
144,0.6,0.4,0.9031443878,6.655368044,0.6066905783
144,0.6,0.4,0.9472258251,5.260413145,0.4832223451
144,0.6,0.4,0.9893451078,4.867814047,0.388502974
144,0.6,0.4,1.029743036,3.686351344,0.3727880842
144,0.6,0.4,1.068614851,3.427772438,0.1355387718
144,0.6,0.4,1.142397329,3.249001564,0.222794581
144,0.6,0.4,1.177556213,2.663457536,0.04948514125
144,0.6,0.4,1.211695347,2.533831693,0.1052951339
144,0.6,0.4,1.244898627,2.325728262,0.09511173906
144,0.6,0.4,1.277239042,2.132185435,0.04389555088
144,0.6,0.4,1.308780558,2.033123513,0.07874813005
144,0.6,0.4,1.339579608,1.884473948,0.09024497643
144,0.6,0.4,1.399145269,1.709045366,0.02986189126
144,0.6,0.4,1.427996661,1.530103576,0.03442633686
144,0.6,0.4,1.456276568,1.549896896,0.03096286456
144,0.6,0.4,1.484017662,1.532585301,0.0455537718
144,0.5,0.5,0.2855993321,41.52125749,15.16932763
144,0.5,0.5,0.4038984489,51.02929319,13.48355155
144,0.5,0.5,0.4946725539,59.70263409,9.028704034
144,0.5,0.5,0.5711986643,24.44125608,4.96763216
144,0.5,0.5,0.638619521,33.76923423,3.371415864
144,0.5,0.5,0.6995726346,25.48630978,1.931009678
144,0.5,0.5,0.8077968978,17.09087732,6.213044983
144,0.5,0.5,0.8567979964,9.045096393,1.115030873
144,0.5,0.5,0.9031443878,7.795459595,0.4946265162
144,0.5,0.5,0.9472258251,7.070178254,0.5810690373
144,0.5,0.5,0.9893451078,4.478673669,0.1297930472
144,0.5,0.5,1.029743036,3.833767319,0.1274294034
144,0.5,0.5,1.068614851,3.594428164,0.07151593921
144,0.5,0.5,1.142397329,2.962251934,0.4209704036
144,0.5,0.5,1.177556213,2.731750196,0.03954677097
144,0.5,0.5,1.211695347,2.469253677,0.1023765039
144,0.5,0.5,1.244898627,2.530452206,0.1635909992
144,0.5,0.5,1.277239042,2.257452764,0.1099325734
144,0.5,0.5,1.308780558,1.997431333,0.05804323453
144,0.5,0.5,1.339579608,1.97702015,0.07357590401
144,0.5,0.5,1.399145269,1.65414155,0.03299887818
144,0.5,0.5,1.427996661,1.626992361,0.03221015965
144,0.5,0.5,1.456276568,1.621680037,0.02892136232
144,0.5,0.5,1.484017662,1.479402368,0.05633650926
144,0.3,0.7,0.2855993321,21.52484874,3.97780805
144,0.3,0.7,0.4038984489,36.90472462,2.652911669
144,0.3,0.7,0.4946725539,58.32444961,3.04326717
144,0.3,0.7,0.5711986643,33.56480949,9.002292645
144,0.3,0.7,0.638619521,37.39872115,3.23232314
144,0.3,0.7,0.6995726346,34.27084304,4.944509927
144,0.3,0.7,0.8077968978,19.48067368,3.87149079
144,0.3,0.7,0.8567979964,13.155204,0.5634721506
144,0.3,0.7,0.9031443878,12.51290286,2.074474022
144,0.3,0.7,0.9472258251,8.212020037,1.004746743
144,0.3,0.7,0.9893451078,6.700546581,1.097181729
144,0.3,0.7,1.029743036,6.403249849,0.3406072382
144,0.3,0.7,1.068614851,5.240416976,0.2155622973
144,0.3,0.7,1.142397329,3.420927339,0.05623290768
144,0.3,0.7,1.177556213,3.340354362,0.216177123
144,0.3,0.7,1.211695347,3.098475392,0.1270431827
144,0.3,0.7,1.244898627,2.737042441,0.03838180181
144,0.3,0.7,1.277239042,2.767467241,0.1122917399
144,0.3,0.7,1.308780558,2.351691859,0.06166203613
144,0.3,0.7,1.339579608,2.180761706,0.09183564118
144,0.3,0.7,1.399145269,1.861068789,0.06433710141
144,0.3,0.7,1.427996661,1.787800966,0.0539162087
144,0.3,0.7,1.456276568,1.670715188,0.04212514749
144,0.3,0.7,1.484017662,1.511247677,0.05153245666
144,0.1,0.9,0.2855993321,21.07118925,4.480186175
144,0.1,0.9,0.4038984489,43.16542447,6.000022422
144,0.1,0.9,0.4946725539,34.70494736,6.051264801
144,0.1,0.9,0.5711986643,56.40043712,19.92294054
144,0.1,0.9,0.638619521,45.75570353,1.920528686
144,0.1,0.9,0.6995726346,27.6358452,2.204821537
144,0.1,0.9,0.8077968978,25.32083408,4.125725143
144,0.1,0.9,0.8567979964,14.85992516,0.5887435822
144,0.1,0.9,0.9031443878,12.37166116,1.72684372
144,0.1,0.9,0.9472258251,12.40686301,1.076256312
144,0.1,0.9,0.9893451078,6.083596333,0.8079875798
144,0.1,0.9,1.029743036,6.650283488,0.5098083715
144,0.1,0.9,1.068614851,5.363306541,0.1642305807
144,0.1,0.9,1.142397329,5.155349433,0.7841856901
144,0.1,0.9,1.177556213,3.690689512,0.1034716164
144,0.1,0.9,1.211695347,3.375154212,0.1407434887
144,0.1,0.9,1.244898627,3.23923069,0.03081734367
144,0.1,0.9,1.277239042,2.632829412,0.03655408372
144,0.1,0.9,1.308780558,2.509084427,0.08522820369
144,0.1,0.9,1.339579608,2.243577904,0.03117783511
144,0.1,0.9,1.399145269,1.919136889,0.09808070232
144,0.1,0.9,1.427996661,1.807895545,0.07432931454
144,0.1,0.9,1.456276568,1.631370001,0.05777300668
144,0.1,0.9,1.484017662,1.541782755,0.03816268695
