n_chains,kappa,pi,n_seeds,shell_index,shell_n2,degeneracy,q,q_units,selected_as_primary,S_AA_mean,S_AA_sem,S_BB_mean,S_BB_sem,S_AB_mean,S_AB_sem,S_CC_mean,S_CC_sem,S_psi_psi_over_2_mean,S_psi_psi_over_2_sem,diagnostic_AA_minus_AB_mean,diagnostic_AA_minus_AB_sem,S_psi_psi_over_2_early_mean,S_psi_psi_over_2_early_sem,S_psi_psi_over_2_early_to_final_change_mean,S_psi_psi_over_2_early_to_final_change_sem,S_psi_psi_over_2_final_window_slope_mean_per_step,S_psi_psi_over_2_final_window_slope_sem_per_step
144,0,0.98999999999999999,5,10,12,8,0.98934510776411877,nm^-1,False,2.6937210750776623,0.26004052426305957,2.7439709325322359,0.33190726316226521,-2.4152279035174535,0.23527511340367763,10.268147814644806,0.88703487755592814,5.1340739073224029,0.44351743877796407,5.1089489785951159,0.44275615439474636,5.8020222785065707,1.1769883791463032,-0.66794837118416805,0.78684090348510882,-2.4275886778124327e-06,6.8771389488703614e-05
144,0,0.98999999999999999,5,11,13,24,1.0297430362853615,nm^-1,False,2.8568744785433178,0.34744443109052225,2.6767542123562817,0.23972235904093941,-2.3949333644131334,0.28724632155665525,10.323495419725868,1.1479796145627812,5.1617477098629339,0.5739898072813906,5.2518078429564516,0.6311588305388105,5.2577704556819302,0.6613826664248158,-0.096022745818996308,0.13736203831528362,2.6958722625450982e-05,3.5112825994327459e-05
144,0,0.98999999999999999,5,12,14,48,1.0686148507762725,nm^-1,False,2.964729211909952,0.17876767775968525,2.922486839898057,0.1359520682138112,-2.6191270669415729,0.15446474518837675,11.125470185691155,0.60645696637714441,5.5627350928455774,0.30322848318857221,5.5838562788515258,0.32872110245889297,5.7185308287320593,0.25686889121472872,-0.15579573588648171,0.18198898328621643,4.2471482669164105e-05,3.8780229645508032e-05
144,0,0.98999999999999999,5,13,16,6,1.1423973285781066,nm^-1,False,3.3970248709420945,0.8456774404027354,2.8543133766277449,0.39838393451578902,-2.7867387962040495,0.5619587070247638,11.824815839977939,2.2666119526442885,5.9124079199889694,1.1333059763221442,6.1837636671461436,1.3937211857572607,5.5922519001726583,0.79535412850049769,0.32015601981631026,0.59849601951807962,0.00011934807637776423,0.00017583125172814529
144,0,0.98999999999999999,5,14,17,48,1.1775562130377446,nm^-1,False,2.4120780754827256,0.21534457217375921,2.4435112855950214,0.19013080312357813,-2.1983481965940799,0.20037152376496989,9.2522857542659072,0.78504026518647441,4.6261428771329536,0.3925201325932372,4.6104262720768059,0.41265591723167261,4.6020359044338184,0.47729850171738919,0.024106972699135198,0.16990730078854613,-1.7525463170193489e-06,2.1272506940354219e-05
144,0,0.98999999999999999,5,15,18,36,1.2116953467704634,nm^-1,False,2.3479357741980751,0.18456272315148986,2.2326139798610205,0.23991334201054887,-2.0790990088104224,0.20989674785902104,8.7387477716799413,0.83354136713700711,4.3693738858399707,0.41677068356850355,4.4270347830084988,0.39146815916815814,4.1967441825747862,0.40137485073794693,0.17262970326518365,0.14552293975726208,-4.4454561798931775e-05,2.5523810833163527e-05
144,0,0.98999999999999999,5,16,19,24,1.2448986271606992,nm^-1,False,2.3159660979983459,0.11560396740308874,2.3659363345746618,0.13321607985545311,-2.1469500989086518,0.095620938836885425,8.9758026303903105,0.38114774070858398,4.4879013151951552,0.19057387035429199,4.4629161969069973,0.18740850168880357,4.0511063410300965,0.12779583955086671,0.43679497416505997,0.10272867939397338,8.5388457550750722e-05,3.3574632771861907e-05
144,0,0.98999999999999999,5,17,20,24,1.2772390420074049,nm^-1,False,2.0296410618505774,0.25985642617788685,2.0927690259799925,0.33951332377427312,-1.853658466625717,0.29271380295071753,7.8297270210820029,1.1711803593494978,3.9148635105410015,0.58559017967474891,3.8832995284762943,0.54847384212666594,3.8295483524382474,0.59847357675202473,0.085315158102753502,0.2349729939003318,-4.7794691901272201e-05,4.5091197831905072e-05
144,0,0.98999999999999999,5,18,21,48,1.308780557981128,nm^-1,False,1.4455909726748419,0.047406283779939107,1.6335908692089127,0.059870310126390214,-1.350480804982152,0.029421346118975632,5.7801434518480574,0.1396975022601423,2.8900717259240287,0.069848751130071149,2.7960717776569939,0.071899589533607935,2.9263896795215332,0.21758014819160812,-0.036317953597504268,0.16496097004510629,7.4356352593079563e-06,1.6012138707505644e-05
144,0,0.98999999999999999,5,19,22,24,1.3395796084857341,nm^-1,False,1.5098100040623343,0.18195763396987782,1.4909918327128173,0.1941695128924997,-1.3469260558494485,0.19048298058813212,5.6946539484740502,0.75093928018433975,2.8473269742370251,0.37546964009216988,2.8567360599117828,0.37097733382961345,2.8380731927359699,0.35236149171133435,0.0092537815010546257,0.13106622515927624,-3.8552974020665724e-05,2.8759030956505267e-05
144,0,0.98999999999999999,5,20,24,24,1.3991452692674879,nm^-1,False,1.4003552984281493,0.0889548760473238,1.2157377847295641,0.079856734982882704,-1.1576127979263717,0.091480635204743116,4.9313186790104568,0.3485457751324364,2.4656593395052284,0.1742728875662182,2.5579680963545206,0.17899773589544202,2.6288343052765031,0.15454352027202997,-0.16317496577127436,0.22293535540025358,-3.9829478184179266e-05,1.9015924853579764e-05
144,0,0.98999999999999999,5,21,25,30,1.4279966607226333,nm^-1,False,1.123153635292764,0.096589434945799579,1.0880688444870501,0.11504791873407323,-0.94930499613475006,0.099756518997660512,4.1098324720493142,0.40169370090959988,2.0549162360246571,0.20084685045479994,2.072458631427514,0.19368549917662195,1.8727953921263101,0.14922078193811114,0.18212084389834682,0.12262694175625731,1.3548342801542664e-05,1.2880046319463712e-05
144,0,0.98999999999999999,5,22,26,72,1.4562765676740084,nm^-1,False,0.92256094199087246,0.055718036646532819,0.95135166779440694,0.04857474206820063,-0.78851809522900285,0.047589912264185359,3.4509488002432844,0.1875577214164445,1.7254744001216422,0.09377886070822225,1.7110790372198754,0.10145709751818444,1.5741117380437113,0.12688193623273336,0.15136266207793136,0.088460997854061515,1.0316586969859623e-05,1.1002968258428756e-05
144,0,0.98999999999999999,5,23,27,32,1.4840176616461782,nm^-1,False,0.88656516160556686,0.099899288750552553,0.85084002821132554,0.059290555331933441,-0.72943191872071922,0.078131648334366838,3.1962690272583307,0.30634199067131951,1.5981345136291654,0.15317099533565975,1.6159970803262862,0.17663941123610796,1.5988963367117015,0.081425159093116942,-0.0007618230825357841,0.14564271331922049,-1.6727071818155787e-05,2.6594616124031466e-05
144,1,0.98999999999999999,5,0,1,6,0.28559933214452665,nm^-1,True,326.04142647451124,4.6513299088649251,313.27690655288245,6.0650946608045073,-221.27627395309568,12.649437583972666,1081.8708809335851,26.744201215299519,540.93544046679256,13.372100607649759,547.31770042760684,15.8488514804432,539.87444724641966,14.831580707427905,1.0609932203728931,1.8071568113436589,0.00042949243498552466,0.0004027541078264618
144,1,0.98999999999999999,5,1,2,12,0.40389844892348786,nm^-1,False,41.42728949827773,1.2551794546904711,42.091267527698236,3.2456188863949134,4.8803348317532258,5.5278121252854637,73.757887362469518,12.528736629072673,36.878943681234759,6.2643683145363367,36.546954666524506,6.4614330848668668,37.144363274394436,6.4892451925616843,-0.26541959315967745,0.3060686667425469,2.1254926912532758e-05,5.0123996807450039e-05
144,1,0.98999999999999999,5,2,3,8,0.49467255388205938,nm^-1,False,9.0948107605711037,1.6968473639147514,10.791019813380839,0.69309460040297077,-5.4361667268448013,0.42017009466933619,30.758164027641548,1.2816223520547005,15.379082013820774,0.64081117602735027,14.530977487415905,1.6410852402267162,15.234454072384537,1.0039182452591098,0.14462794143623653,0.49236698243802274,-0.00017201981690404897,0.00017690144183185735
144,1,0.98999999999999999,5,3,4,6,0.5711986642890533,nm^-1,False,14.572147792813317,3.8312741888732345,17.591586004420058,7.1973575051903262,-3.7310539122930875,3.4255370090990778,39.625841621819553,17.670850255992676,19.812920810909777,8.8354251279963378,18.303201705106407,7.1498502900027097,18.768368956492917,8.0697539950751231,1.0445518544168573,0.84458362705151591,1.0540573322305045e-05,7.2667157499574974e-05
144,1,0.98999999999999999,5,4,5,24,0.63861952100370245,nm^-1,False,3.5045562081789057,0.52793602860657518,4.6744345829858096,0.87521962007501075,-0.48830358207699021,0.32600820780985951,9.1555979553186972,0.59478427020825397,4.5777989776593486,0.29739213510412699,3.9928597902558964,0.83010941280845918,4.7205737731444897,0.46114605410500686,-0.14277479548514113,0.32310848684451393,-1.8863657614550778e-05,2.4108458960199656e-05
144,1,0.98999999999999999,5,5,6,24,0.69957263463374397,nm^-1,False,3.9666667067265089,0.59104832477303804,5.1371557235835201,1.1227676760317102,-1.2032069066220776,0.38124646067001888,11.510236243554186,1.8599330995666052,5.7551181217770928,0.92996654978330262,5.169873613348587,0.640224778806887,5.7332528559865699,0.88801193848667948,0.021865265790523038,0.24976267390630419,-3.8091853200585132e-05,2.6539826436096933e-05
144,1,0.98999999999999999,5,6,8,12,0.80779689784697573,nm^-1,False,2.4095003726158035,0.19357851444036525,1.4771105422553796,0.38149354062534718,-0.431543947707895,0.26853430937909611,4.749698810286973,0.88334556009947218,2.3748494051434865,0.44167278004973609,2.8410443203236984,0.33859944777310202,2.1835788381309325,0.49531130146990066,0.19127056701255352,0.19734513080424074,3.9786448607495418e-05,2.4400828425811017e-05
144,1,0.98999999999999999,5,7,9,30,0.8567979964335799,nm^-1,False,1.4832510617886754,0.14795857209582,1.5794063702805068,0.12231438155696049,-0.24948093453226158,0.066693951690915174,3.5616193011337045,0.25564737038108898,1.7808096505668523,0.12782368519054449,1.7327319963209369,0.15701393291413585,2.0158017329784026,0.082827982675426806,-0.23499208241155017,0.060623720568672324,-2.2542849998733097e-05,1.8101108270189531e-05
144,1,0.98999999999999999,5,8,10,24,0.90314438779964556,nm^-1,False,2.3985912260992586,0.19986594353625714,1.7865055926031073,0.34704717126427043,-0.32948974559597749,0.21905831896244266,4.8440763098943194,0.45013036419171876,2.4220381549471597,0.22506518209585938,2.7280809716952357,0.35012214377329171,2.5466736973273454,0.27997392920716951,-0.12463554238018575,0.06189024742858365,2.9285801032567134e-06,1.3829158571529835e-05
144,1,0.98999999999999999,5,9,11,24,0.94722582509948294,nm^-1,False,1.3469545444600375,0.25004686379750957,1.3033092409117923,0.068988141986728313,-0.19319318435837401,0.14461720821448001,3.0366501540885773,0.4049673355244251,1.5183250770442887,0.20248366776221255,1.5401477288184113,0.28946415434167305,1.5346892412391195,0.19400167466638155,-0.016364164194830933,0.073895852077127219,5.7550798512625227e-06,5.593031451760436e-06
144,1,0.98999999999999999,5,10,12,8,0.98934510776411877,nm^-1,False,0.71146606428713788,0.18959324513709688,0.78068690557201503,0.12539793498826277,-0.21643106947088747,0.075560599774363177,1.9250151088009282,0.2927064604875953,0.96250755440046409,0.14635323024379765,0.92789713375802541,0.24075529662670347,0.84154831015285514,0.045765004822525719,0.12095924424760882,0.1107516952203934,1.3662002299021778e-05,5.3458182343810966e-06
144,1,0.98999999999999999,5,11,13,24,1.0297430362853615,nm^-1,False,0.72598566209594162,0.10260152394009164,0.77004119565700369,0.14523551792192332,-0.084880565562040017,0.049492862745485582,1.6657879888770251,0.29174896017339719,0.83289399443851253,0.14587448008669859,0.81086622765798144,0.1219684635908803,0.81543569240037128,0.13625634020006566,0.017458302038141214,0.036291903335551157,1.8681524732440072e-05,1.2549369148859573e-05
144,1,0.98999999999999999,5,12,14,48,1.0686148507762725,nm^-1,False,0.77743257768445939,0.11588924605596741,0.64963451153495289,0.074919431811060228,-0.097056301899496572,0.051568353619514062,1.6211796930184057,0.19184539670228809,0.81058984650920285,0.095922698351144045,0.87448887958395605,0.1391551400640465,0.80705099901610278,0.058355178632064859,0.0035388474930999171,0.043106314761664849,5.8489536329927241e-06,5.9888855524426785e-06
144,1,0.98999999999999999,5,13,16,6,1.1423973285781066,nm^-1,False,1.4443721607785125,0.81255436683199855,1.5471238517474959,1.1151522396183813,-0.3935737608372577,0.35077652568937773,3.7786435342005236,2.6181371475156396,1.8893217671002618,1.3090685737578198,1.8379459216157705,1.1573907243444381,1.6142307779493037,1.2039455709949709,0.27509098915095809,0.13304429910973292,-7.0136997967434474e-05,3.9411095660212789e-05
144,1,0.98999999999999999,5,14,17,48,1.1775562130377446,nm^-1,False,0.53602064332834198,0.046786152067877326,0.59922110401280737,0.077029761437660896,-0.012660733017855808,0.060810080562364054,1.1605632133768609,0.13684854042319125,0.58028160668843043,0.068424270211595625,0.54868137634619774,0.07763489269794048,0.57367771061570316,0.055090806355978614,0.0066038960727272224,0.027218093453955285,4.6434003493710315e-06,7.3301104076166473e-06
144,1,0.98999999999999999,5,15,18,36,1.2116953467704634,nm^-1,False,0.42111133206871926,0.026306790926133909,0.40835766237835192,0.045017320033040167,-0.075714249381412427,0.02414323069610445,0.98089749320989594,0.059412068013307867,0.49044874660494797,0.029706034006653934,0.49682558145013173,0.021912810914422563,0.53120592621098284,0.042655540001212112,-0.040757179606034886,0.040062508389343277,-5.2541795010355378e-06,6.0487118648146772e-06
144,1,0.98999999999999999,5,16,19,24,1.2448986271606992,nm^-1,False,0.39043960155956686,0.071428335509452656,0.37523292008725939,0.037018001278045248,-0.0024585097057333847,0.023327544795428035,0.77058954105829292,0.050050678516442126,0.38529477052914646,0.025025339258221063,0.39289811126530017,0.059770138833335644,0.40087447166767121,0.033897592877801794,-0.015579701138524759,0.017011572232490862,4.3709359621972348e-06,4.2315740049515564e-06
144,1,0.98999999999999999,5,17,20,24,1.2772390420074049,nm^-1,False,0.32956145716385571,0.026207421161356777,0.35831235381870147,0.034015195678162455,-0.05934215805268326,0.035423467138889962,0.80655812708792374,0.10343822820046072,0.40327906354396187,0.051719114100230362,0.38890361521653893,0.050123446535272717,0.46358773923287055,0.059601610190428235,-0.060308675688908665,0.036149943987254129,5.9977417388171528e-06,8.1225868749707747e-06
144,1,0.98999999999999999,5,18,21,48,1.308780557981128,nm^-1,False,0.37127253832940366,0.029287650906757178,0.35184572144889026,0.039081535734633535,-0.05274649385484128,0.018008851816038965,0.82861124748797632,0.035632728777410312,0.41430562374398816,0.017816364388705156,0.42401903218424486,0.037695164567150892,0.44081331058303191,0.017090116213989922,-0.026507686839043698,0.011895321134681336,-8.2765310356848163e-06,2.7174327242114149e-06
144,1,0.98999999999999999,5,19,22,24,1.3395796084857341,nm^-1,False,0.258626771659623,0.023377774044597403,0.30203851931446413,0.034508255351965854,-0.063697612808112508,0.040248413134696737,0.6880605165903122,0.13173363608910649,0.3440302582951561,0.065866818044553244,0.32232438446773559,0.061227446769315977,0.35142653403780899,0.019621051269813949,-0.0073962757426528688,0.04635759078889666,3.2638871119538258e-07,5.5432034335173921e-06
144,1,0.98999999999999999,5,20,24,24,1.3991452692674879,nm^-1,False,0.23938623878872858,0.020464623821453868,0.27151812194555369,0.041945536281765915,-0.01429542746942993,0.019858235949140959,0.53949521567314218,0.075192076956879086,0.26974760783657109,0.037596038478439543,0.25368166625815852,0.03255996272571645,0.27452499621117976,0.032736239280091853,-0.0047773883746086597,0.01098036308354387,-6.2587326795849732e-06,4.8115955249351406e-06
144,1,0.98999999999999999,5,21,25,30,1.4279966607226333,nm^-1,False,0.22904543760043916,0.034480096729361961,0.26164180815879956,0.022607009507270952,-0.036823219635548674,0.021110064231379528,0.5643336850303361,0.070118874659416658,0.28216684251516805,0.035059437329708329,0.26586865723598785,0.046640312721038392,0.28686144449695894,0.014690346560638603,-0.004694601981790808,0.024654571883262335,-1.0026289572853254e-06,4.22959394699359e-06
144,1,0.98999999999999999,5,22,26,72,1.4562765676740084,nm^-1,False,0.25232829427785503,0.017490890841635964,0.27419982677820992,0.015926677514996004,-0.02426360581028052,0.0063233704343971771,0.5750553326766259,0.028333122469430233,0.28752766633831295,0.014166561234715117,0.2765919000881355,0.015816765169216773,0.26623242404017322,0.010113694723765039,0.021295242298139783,0.009497449349796001,-6.9090404574882084e-07,7.5819440378874885e-07
144,1,0.98999999999999999,5,23,27,32,1.4840176616461782,nm^-1,False,0.25402178597403469,0.041072760336267472,0.25315618359095005,0.021518598237918966,-0.026005881786697126,0.0070526011183098094,0.55918973313837894,0.052662478397432808,0.27959486656918947,0.026331239198716404,0.28002766776073174,0.044348665661564986,0.26990902189031324,0.020918310146881915,0.0096858446788762268,0.022223423143399788,2.5007380066246576e-06,3.8294353444746082e-06
288,0,0.98999999999999999,5,0,1,6,0.22668034014381841,nm^-1,False,111.53352404101072,6.4933807178729586,111.92276950868791,9.3775990110641594,111.18789260895441,7.8149047243853742,1.0805083317897732,0.21110735128707356,0.54025416589488662,0.10555367564353678,0.34563143205629954,1.7157024955707392,0.54918731813541499,0.10369347856438647,-0.008933152240528314,0.0075975386239202037,-6.7965113038227867e-06,2.5779659531202166e-06
288,0,0.98999999999999999,5,1,2,12,0.32057441135473436,nm^-1,False,28.015841820911042,2.7292099292185883,28.386219877385166,2.7244151299273147,27.531893127680199,2.6214524227131064,1.338275442935799,0.18847369108546896,0.66913772146789952,0.094236845542734482,0.48394869323083756,0.62063818701508178,0.62634661779883916,0.059304262776850095,0.042791103669060249,0.042694093310801304,2.4660830335599944e-06,5.2377973621203977e-06
288,0,0.98999999999999999,5,2,3,8,0.39262186620608847,nm^-1,False,10.16776932369938,2.6074384310472096,8.3524896447501558,2.0152787153198948,8.1479198496488561,2.2429625589439146,2.2244192691518228,0.65035300096967852,1.1122096345759114,0.32517650048483926,2.0198494740505235,0.41927689715340422,1.1873211174347513,0.37228869139117909,-0.075111482858839798,0.075783646083228559,-7.5096483652319448e-06,4.9464800411634264e-06
288,0,0.98999999999999999,5,3,4,6,0.45336068028763682,nm^-1,False,5.383228624676673,0.98567195293512011,7.8143596232218844,2.2931911658189517,4.9846177068644959,1.3704450737234495,3.2283528341695651,0.66160194497402314,1.6141764170847825,0.33080097248701157,0.39861091781217672,0.65642079873612869,1.5404204001499546,0.31278168054850791,0.073756016934827848,0.059824839101621029,-7.028817916320943e-06,1.9029771297840304e-05
288,0,0.98999999999999999,5,4,5,24,0.50687264972435242,nm^-1,False,2.5436002847340839,0.43821753986035461,2.5722235284593813,0.17222132438397278,1.4055753783034621,0.25825327752286964,2.3046730565865405,0.27560889908857544,1.1523365282932703,0.13780444954428772,1.1380249064306214,0.25849949903769165,1.2012146378054764,0.1487776387005815,-0.048878109512205989,0.0393202585905,6.492770253119753e-06,1.1847508701701704e-05
288,0,0.98999999999999999,5,5,6,24,0.55525116807288499,nm^-1,False,2.2017566785868219,0.20806498369788931,2.4695698048159533,0.22435718886904768,0.56249448520803125,0.18827547967871039,3.546337512986713,0.34202265562062473,1.7731687564933565,0.17101132781031236,1.6392621933787908,0.18575216767380576,1.8035500931299027,0.16165083213353762,-0.030381336636546186,0.051213284400742472,-1.5184439832042527e-05,8.2938564156104171e-06
288,0,0.98999999999999999,5,6,8,12,0.64114882270946871,nm^-1,False,2.2364331159711845,0.4421229603126608,2.1202218059326685,0.24501600864119003,0.54881540630302561,0.37086222390610663,3.2590241092978021,0.54116177155515344,1.629512054648901,0.27058088577757672,1.6876177096681584,0.47760914576951108,1.3181203647124538,0.28194160848247046,0.31139168993644728,0.018908381956934714,4.5310626572996177e-05,1.4927618980482824e-05
288,0,0.98999999999999999,5,7,9,30,0.6800410204314552,nm^-1,False,1.8169343856174287,0.10470642921947688,1.726795868618731,0.13157948914402115,-0.15333768336386741,0.10231881521158528,3.8504056209638948,0.28370634118045873,1.9252028104819474,0.14185317059022937,1.9702720689812963,0.10298573509905752,1.9349083707252746,0.088933301943154255,-0.0097055602433272267,0.13667483129143054,-3.0506916027022933e-06,1.371362224023684e-05
288,0,0.98999999999999999,5,8,10,24,0.71682617563616646,nm^-1,False,2.7357038388798753,0.37316395922566736,2.0282696736565398,0.19785852084041747,-0.56113489445784359,0.2437904633496345,5.8862433014521036,0.85725726107919875,2.9431216507260518,0.42862863053959938,3.2968387333377187,0.52908306327257992,2.8532649052495311,0.37933685984453874,0.089856745476520311,0.10119132618526497,-6.8395812115242823e-06,1.4598204576333614e-05
288,0,0.98999999999999999,5,9,11,24,0.75181363560718251,nm^-1,False,1.7341034375242508,0.21902987031860466,1.8145940796252886,0.27036396729631618,-0.58212962627476816,0.30120900567808212,4.7129567696990762,1.0313510880538146,2.3564783848495381,0.5156755440269073,2.3162330637990189,0.49121519724335794,2.2725339728070622,0.47721683328512515,0.083944412042475311,0.056000856824089548,1.4017326232313717e-05,7.7664929529363322e-06
288,0,0.98999999999999999,5,10,12,8,0.78524373241217693,nm^-1,False,1.9307867081863723,0.41746527137423722,2.2469647369759023,0.59078762092099024,-1.3947475516787833,0.55208163108970076,6.9672465485198405,1.9069592233021291,3.4836232742599202,0.95347961165106454,3.3255342598651545,0.9229259982097795,3.2183493863134975,1.0454582775637609,0.26527388794642226,0.24326920289769233,3.6361108009640843e-05,4.3675438328361445e-05
288,0,0.98999999999999999,5,11,13,24,0.81730758952815541,nm^-1,False,2.7485459546363482,0.23913774647827488,2.8082408422201679,0.39158639078228374,-2.1103629581816152,0.28912174607747665,9.7775127132197461,1.0107950927047871,4.8887563566098731,0.50539754635239353,4.8589089128179639,0.50331506905731405,4.8127381619065641,0.52089356890743865,0.076018194703310366,0.23342961891651812,1.1201935633305748e-05,2.6635630955494102e-05
288,0,0.98999999999999999,5,12,14,48,0.8481601691355477,nm^-1,False,2.3012412615179407,0.32356793731586753,2.2440354789083092,0.37613477025538306,-1.7205598972485467,0.32613588178362585,7.9863965349233421,1.3395776339740335,3.9931982674616711,0.66978881698701676,4.0218011587664879,0.64640920000397495,3.9521497722216763,0.51801427399020405,0.041048495239994584,0.19504130333062797,3.455758585128542e-05,2.1439035843029834e-05
288,0,0.98999999999999999,5,13,16,6,0.90672136057527364,nm^-1,False,3.184796086481831,0.88716521434915052,3.1683557660981192,1.2183440367673377,-2.5579400482064627,0.7594654000004728,11.469031948992875,3.5011943259373939,5.7345159744964374,1.7505971629686969,5.7427361346882932,1.6052414272737703,5.5208629270661147,1.1438042572987206,0.21365304743032293,0.76330490088413472,6.1290688589030906e-05,6.2907328016213962e-05
288,0,0.98999999999999999,5,14,17,48,0.93462698566390245,nm^-1,False,2.7399578779772158,0.22115558556611736,2.7540030185733135,0.1104946956833112,-2.2906863502391088,0.16713305268777817,10.075333597028749,0.66443084219622384,5.0376667985143744,0.33221542109811192,5.0306442282163255,0.38784666294742454,4.8886218847062652,0.34022434335829599,0.14904491380810861,0.11967448358573746,-1.6952081559763856e-05,1.0680513205781426e-05
288,0,0.98999999999999999,5,15,18,36,0.9617232340642029,nm^-1,False,3.0070623996514696,0.33936500855981544,3.0510397248492467,0.31376129436056932,-2.538994618346043,0.33643853826157344,11.136091361192802,1.2914667292881725,5.5680456805964011,0.64573336464408626,5.5460570179975131,0.6668206594317666,5.2993313054474882,0.62008595019836121,0.26871437514891267,0.15382624212781504,3.0162223388685459e-05,4.0599841948852104e-05
