n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
144,0.85,0.15,1.277239042,20.06698249,0.5036318535
144,0.85,0.15,1.308780558,18.39240422,0.2437629857
144,0.85,0.15,1.339579608,16.69075922,0.4969052032
144,0.85,0.15,1.399145269,13.8402846,0.4089046149
144,0.85,0.15,1.427996661,12.32863298,0.1878189804
144,0.85,0.15,1.456276568,11.73729587,0.1500575207
144,0.85,0.15,1.484017662,10.67729586,0.186233493
144,0.8,0.2,0.2855993321,,
144,0.8,0.2,0.4038984489,2496.196931,
144,0.8,0.2,0.4946725539,1031.921378,180.3314333
144,0.8,0.2,0.5711986643,729.2970094,56.01746595
144,0.8,0.2,0.638619521,400.6422159,26.51817091
144,0.8,0.2,0.6995726346,235.8266568,12.26644251
144,0.8,0.2,0.8077968978,140.9709652,8.991688761
144,0.8,0.2,0.8567979964,101.8093927,3.930349085
144,0.8,0.2,0.9031443878,84.26317303,5.163164779
144,0.8,0.2,0.9472258251,68.66470906,2.524688958
144,0.8,0.2,0.9893451078,57.43292311,1.995898489
144,0.8,0.2,1.029743036,49.408483,2.298361806
144,0.8,0.2,1.068614851,39.27335973,0.8367733787
144,0.8,0.2,1.142397329,33.03071897,0.8828514024
144,0.8,0.2,1.177556213,26.2606159,0.5917670398
144,0.8,0.2,1.211695347,23.09207198,0.6006663625
144,0.8,0.2,1.244898627,20.1986793,0.7844914191
144,0.8,0.2,1.277239042,17.46939503,0.4376391852
144,0.8,0.2,1.308780558,16.43557129,0.3999725813
144,0.8,0.2,1.339579608,14.95695773,0.3011244467
144,0.8,0.2,1.399145269,12.19708057,0.08420750938
144,0.8,0.2,1.427996661,11.53149606,0.2155905297
144,0.8,0.2,1.456276568,10.41044917,0.04311901192
144,0.8,0.2,1.484017662,9.784316956,0.19497209
144,0.75,0.25,0.2855993321,,
144,0.75,0.25,0.4038984489,2108.537223,179.9409606
144,0.75,0.25,0.4946725539,1096.533592,285.6037006
144,0.75,0.25,0.5711986643,714.3890577,35.04519103
144,0.75,0.25,0.638619521,444.816913,57.5611234
144,0.75,0.25,0.6995726346,243.5219815,18.55877697
144,0.75,0.25,0.8077968978,119.9581902,7.772638862
144,0.75,0.25,0.8567979964,94.92694956,5.157659335
144,0.75,0.25,0.9031443878,81.17427867,3.154518172
144,0.75,0.25,0.9472258251,64.03376599,2.998393743
144,0.75,0.25,0.9893451078,54.04456694,4.492628442
144,0.75,0.25,1.029743036,44.75707748,1.831101993
144,0.75,0.25,1.068614851,36.95141127,0.8679205067
144,0.75,0.25,1.142397329,26.90112328,1.008210294
144,0.75,0.25,1.177556213,22.97360518,0.4435307839
144,0.75,0.25,1.211695347,20.473443,0.289111943
144,0.75,0.25,1.244898627,18.75824095,0.6347584016
144,0.75,0.25,1.277239042,16.54327069,0.4554965722
144,0.75,0.25,1.308780558,15.17931813,0.3631668018
144,0.75,0.25,1.339579608,13.54857334,0.1942297787
144,0.75,0.25,1.399145269,11.52490482,0.2105890055
144,0.75,0.25,1.427996661,10.45954461,0.2044980045
144,0.75,0.25,1.456276568,9.755546083,0.2312938799
144,0.75,0.25,1.484017662,8.927711339,0.1711942256
144,0.7,0.3,0.2855993321,,
144,0.7,0.3,0.4038984489,2009.245076,277.7187498
144,0.7,0.3,0.4946725539,1107.514106,185.8160528
144,0.7,0.3,0.5711986643,738.5862893,135.6044498
144,0.7,0.3,0.638619521,395.3905026,40.93954049
144,0.7,0.3,0.6995726346,236.8224684,11.21269814
144,0.7,0.3,0.8077968978,117.4653255,3.556584396
144,0.7,0.3,0.8567979964,101.404876,4.915042358
144,0.7,0.3,0.9031443878,66.71555622,2.728852584
144,0.7,0.3,0.9472258251,59.14252374,2.957598673
144,0.7,0.3,0.9893451078,43.46620558,1.690623948
144,0.7,0.3,1.029743036,39.47452297,0.7165445754
144,0.7,0.3,1.068614851,33.56598897,0.5991276437
144,0.7,0.3,1.142397329,25.9828425,2.352185985
144,0.7,0.3,1.177556213,21.7028769,0.5302433312
144,0.7,0.3,1.211695347,19.08675085,0.3064235958
144,0.7,0.3,1.244898627,17.48457873,0.3086450587
144,0.7,0.3,1.277239042,14.75852014,0.1744935214
144,0.7,0.3,1.308780558,13.6642791,0.2861395101
144,0.7,0.3,1.339579608,12.56426522,0.2260959615
144,0.7,0.3,1.399145269,10.79496983,0.1353919645
144,0.7,0.3,1.427996661,9.762747897,0.2054409861
144,0.7,0.3,1.456276568,9.161104918,0.1117462452
144,0.7,0.3,1.484017662,8.304284173,0.1552890197
144,0.6,0.4,0.2855993321,,
144,0.6,0.4,0.4038984489,2038.522977,952.2335995
144,0.6,0.4,0.4946725539,1567.102451,444.8057127
144,0.6,0.4,0.5711986643,664.3661699,111.0325632
144,0.6,0.4,0.638619521,297.4883169,18.32821655
144,0.6,0.4,0.6995726346,203.6860103,14.02932856
144,0.6,0.4,0.8077968978,99.94603714,5.526976748
144,0.6,0.4,0.8567979964,85.03431353,3.876132523
144,0.6,0.4,0.9031443878,63.66329316,2.761076615
144,0.6,0.4,0.9472258251,54.02616304,1.820377038
144,0.6,0.4,0.9893451078,41.94049305,2.273830633
144,0.6,0.4,1.029743036,33.9084367,0.5999303832
144,0.6,0.4,1.068614851,29.81505262,0.8367307573
144,0.6,0.4,1.142397329,22.58529625,0.5092962834
144,0.6,0.4,1.177556213,18.90510207,0.5184777942
144,0.6,0.4,1.211695347,17.05122204,0.2854109037
144,0.6,0.4,1.244898627,15.42542477,0.3944762857
144,0.6,0.4,1.277239042,13.74981892,0.5053624415
144,0.6,0.4,1.308780558,12.62096722,0.1737264913
144,0.6,0.4,1.339579608,11.26974945,0.2630609917
144,0.6,0.4,1.399145269,9.316246795,0.1393048944
144,0.6,0.4,1.427996661,8.832003405,0.1062830894
144,0.6,0.4,1.456276568,8.020258092,0.1232076991
144,0.6,0.4,1.484017662,7.495625252,0.1048148585
144,0.5,0.5,0.2855993321,,
144,0.5,0.5,0.4038984489,1541.008422,182.1600885
144,0.5,0.5,0.4946725539,1084.583509,451.3972419
144,0.5,0.5,0.5711986643,477.0465436,54.01200814
144,0.5,0.5,0.638619521,305.6423269,23.92178512
144,0.5,0.5,0.6995726346,162.4443663,2.436309743
144,0.5,0.5,0.8077968978,95.42707165,8.083081358
144,0.5,0.5,0.8567979964,69.92689585,1.969284292
144,0.5,0.5,0.9031443878,54.80522091,0.7822419223
144,0.5,0.5,0.9472258251,46.6261576,1.488380864
144,0.5,0.5,0.9893451078,38.24971991,2.487531575
144,0.5,0.5,1.029743036,31.24312407,0.5767479127
144,0.5,0.5,1.068614851,28.10645685,0.6399684121
144,0.5,0.5,1.142397329,18.83609198,0.5004449095
144,0.5,0.5,1.177556213,17.59241585,0.3475572296
144,0.5,0.5,1.211695347,15.33098143,0.2252467888
144,0.5,0.5,1.244898627,13.83970373,0.4104805851
144,0.5,0.5,1.277239042,12.89640782,0.3933556177
144,0.5,0.5,1.308780558,11.57983454,0.2607918366
144,0.5,0.5,1.339579608,10.31939525,0.1867269827
144,0.5,0.5,1.399145269,8.811030417,0.1086324759
144,0.5,0.5,1.427996661,8.264247413,0.1071148407
144,0.5,0.5,1.456276568,7.411986625,0.0849694091
144,0.5,0.5,1.484017662,6.925769234,0.0680001524
144,0.3,0.7,0.2855993321,,
144,0.3,0.7,0.4038984489,1455.724677,209.4127936
144,0.3,0.7,0.4946725539,752.2433364,110.7849312
144,0.3,0.7,0.5711986643,1023.362501,602.891258
144,0.3,0.7,0.638619521,363.3688547,38.58307231
144,0.3,0.7,0.6995726346,181.6001817,20.1352255
144,0.3,0.7,0.8077968978,92.82015191,2.503498836
144,0.3,0.7,0.8567979964,79.27397515,5.705622672
144,0.3,0.7,0.9031443878,60.32517054,3.032194646
144,0.3,0.7,0.9472258251,49.49535519,0.8372051649
144,0.3,0.7,0.9893451078,41.34802045,1.878904446
144,0.3,0.7,1.029743036,32.84291061,0.2523891812
144,0.3,0.7,1.068614851,28.22850924,0.2119511573
144,0.3,0.7,1.142397329,20.85056317,0.5927080966
144,0.3,0.7,1.177556213,18.77530338,0.2180374242
144,0.3,0.7,1.211695347,16.11760212,0.2881321679
144,0.3,0.7,1.244898627,15.15374092,0.1237734786
144,0.3,0.7,1.277239042,13.4030479,0.3624887231
144,0.3,0.7,1.308780558,11.88363539,0.2669324823
144,0.3,0.7,1.339579608,10.81183733,0.1703289196
144,0.3,0.7,1.399145269,8.892594508,0.2152965286
144,0.3,0.7,1.427996661,8.181492082,0.1566330987
144,0.3,0.7,1.456276568,7.542342052,0.09590819078
144,0.3,0.7,1.484017662,7.055539428,0.06889018857
144,0.1,0.9,0.2855993321,,
144,0.1,0.9,0.4038984489,1048.445059,27.32387513
144,0.1,0.9,0.4946725539,1158.079126,318.0461874
144,0.1,0.9,0.5711986643,492.2987764,97.50576558
144,0.1,0.9,0.638619521,356.9797419,17.07328936
144,0.1,0.9,0.6995726346,216.0357284,10.27943766
144,0.1,0.9,0.8077968978,126.386305,7.646052821
144,0.1,0.9,0.8567979964,92.31286099,3.942804433
144,0.1,0.9,0.9031443878,70.29821986,2.197145509
144,0.1,0.9,0.9472258251,53.90231179,2.160954757
144,0.1,0.9,0.9893451078,45.81740987,1.256943345
144,0.1,0.9,1.029743036,37.47660769,0.645083197
144,0.1,0.9,1.068614851,32.4744733,0.3514536003
144,0.1,0.9,1.142397329,23.56233582,1.239618848
144,0.1,0.9,1.177556213,20.28089527,0.7280930119
144,0.1,0.9,1.211695347,17.21913785,0.4753823809
144,0.1,0.9,1.244898627,15.65412965,0.4558635196
144,0.1,0.9,1.277239042,13.80010283,0.3595780485
144,0.1,0.9,1.308780558,12.81603947,0.2422091802
144,0.1,0.9,1.339579608,11.28678096,0.08630457642
144,0.1,0.9,1.399145269,9.07268805,0.1923590719
144,0.1,0.9,1.427996661,8.525125001,0.1239394623
144,0.1,0.9,1.456276568,7.717087351,0.05899467414
144,0.1,0.9,1.484017662,7.353253766,0.1020695302
