n_chains,eps_AB,delta_eps,n_seeds,box_size,S_psi_peak_seed_relative_variance,S_psi_peak_mean,S_psi_peak_sem,S_psi_kmin_mean,S_psi_kmin_sem,S_rho_kmin_mean,S_rho_kmin_sem,non_gaussian_ratio_peak_mean,non_gaussian_ratio_peak_sem,shell_anisotropy_peak_mean,shell_anisotropy_peak_sem,peak_intensity_relative_variance_mean,peak_intensity_relative_variance_sem,cg_variance_1p5_mean,cg_variance_1p5_sem,cg_variance_2_mean,cg_variance_2_sem,cg_variance_3_mean,cg_variance_3_sem,tau_psi_peak_mean,tau_psi_peak_sem,gamma_psi_peak_mean,gamma_psi_peak_sem,kww_tau_peak_mean,kww_tau_peak_sem,kww_beta_peak_mean,kww_beta_peak_sem,plateau_psi_peak_mean,plateau_psi_peak_sem,S_psi_peak_relative_drift_mean,S_psi_peak_relative_drift_sem,energy_per_bead_mean,energy_per_bead_sem,mean_Rg_mean,mean_Rg_sem,q_peak_mean,q_peak_sem
144,1,0,4,22,0.1995235483,9.244582787,2.06468784,8.603952273,2.439574028,162.2550408,0.5525394395,1.633139642,0.1390709734,1.703831064,0.1101303466,0.1144035302,0.01353303339,0.04569091727,0.003494250375,0.02495942558,0.002727428262,0.009158226056,0.00154478669,1243.310864,81.60556259,0.00165129474,0.0005907511024,3637.375969,1466.897027,1.151761642,0.2659442475,0.4645275264,0.158620524,0.0163664946,0.1093513831,-1.531759154,0.001360147103,3.215412676,0.002152200661,0.3447488905,0.03415001346
144,0.95,0.05,4,22,0.1492928344,14.14743158,2.733172789,13.28382539,3.228316314,144.3739553,0.3699534484,1.60436853,0.06193964473,1.618403307,0.129589231,0.06985884934,0.00863366338,0.05598283425,0.001680914218,0.03192793418,0.001538823904,0.01252242577,0.00124508641,1940.578499,293.8969166,0.001177263137,0.0003993299085,3005.460608,996.5295487,1.623241754,0.2802147254,0.422059118,0.1355742887,-0.1352860878,0.08718146316,-1.439140707,0.0006368301812,3.203833574,0.01105364813,0.3447488905,0.03415001346
144,0.9,0.1,4,22,0.08654773611,20.13480634,2.961728996,19.51433671,3.306557474,126.8220257,0.6496859735,1.412283215,0.04764024644,1.653620346,0.1072210943,0.09246813043,0.01927388713,0.07487241975,0.002423572334,0.04537079075,0.002145172029,0.01864218899,0.001466438791,,,0.0006654835216,0.0001775680659,10399.92745,2916.326932,0.8210061184,0.1907436512,0.6917736906,0.07251313839,0.29547625,0.116309489,-1.351229376,0.0005684022608,3.192706694,0.007990112294,0.3151741113,0.02957477919
144,0.85,0.15,4,22,0.09384271628,53.60388858,8.2104429,53.60388858,8.2104429,109.9288327,0.248539124,1.319456566,0.117125973,1.901132447,0.145823076,0.05639286844,0.01831472776,0.1114675194,0.004588491763,0.07711286102,0.004262141936,0.03868328369,0.003321046985,,,0.0002597754815,5.333806854e-05,82975.13718,41149.58,0.804577958,0.2506479544,0.8342278261,0.03519863188,0.1324118811,0.1474896914,-1.272462824,0.00137352589,3.197217938,0.01044057942,0.2855993321,0
144,0.8,0.2,4,22,0.07323719649,88.09949043,11.92090581,88.09949043,11.92090581,87.56689893,3.085463123,1.219754984,0.05278269577,1.647203428,0.1763288143,0.03001299494,0.002883874928,0.1398643896,0.007622275093,0.1028356988,0.006990772669,0.05621567194,0.005113483516,,,0.0001698903731,3.271756072e-05,34490.34637,15511.96924,1.039491831,0.3288779689,0.852115972,0.02326943408,-0.008009944307,0.1014492888,-1.187985249,0.004718093897,3.214156928,0.006051240933,0.2855993321,0
144,0.75,0.25,4,22,0.0114380668,104.5182942,5.589058196,104.5182942,5.589058196,68.99426287,0.6029086768,1.259260031,0.05511265751,1.8819924,0.3240122146,0.02059829075,0.002623221533,0.153497287,0.003558701996,0.1145237371,0.003254918344,0.06397734056,0.002392167699,,,0.0001300725875,2.62102557e-06,3.734045417e+12,3.244859625e+12,0.5477755935,0.2958659451,0.931733797,0.009257501992,-0.01061820349,0.06189518565,-1.112251989,0.001502415381,3.227569844,0.005663683013,0.2855993321,0
144,0.7,0.3,4,22,0.0002830601371,137.5320818,1.156946769,137.5320818,1.156946769,54.33680743,1.013172796,1.225006374,0.06818650946,1.874194393,0.2509311934,0.009317576186,0.002452277629,0.1731713393,0.003597029157,0.1330476471,0.002565274215,0.07783916365,0.001204963935,,,0.0001148401256,8.488199039e-06,384672.4229,257634.6624,0.7238424316,0.2074649222,0.9041431156,0.007260786292,0.01013588599,0.02541721128,-1.045287775,0.002993612405,3.241645682,0.002508028586,0.2855993321,0
144,0.6,0.4,4,22,0.002177066886,147.1251577,3.432359997,147.1251577,3.432359997,21.97258271,0.9363578835,1.257024245,0.07454289826,2.269135555,0.331965629,0.008913470616,0.001720167965,0.1823108486,0.002839794462,0.1406444115,0.001907725388,0.08273970068,0.001189245927,,,0.0001125458149,6.283921872e-06,1789015258,1789003356,1.037661635,0.3582914533,0.892905431,0.02351955885,0.01284167302,0.05030660626,-0.9008401769,0.004158580095,3.251431661,0.003566186716,0.2855993321,0
144,0.5,0.5,4,22,0.00435255105,148.570358,4.900880475,148.570358,4.900880475,3.698823366,0.2469162996,1.223389669,0.06761284919,1.716412109,0.3159427484,0.008569081793,0.002391269916,0.1878524838,0.004104171141,0.1446795174,0.00333495026,0.08464352617,0.00228421888,,,0.0001317774047,4.748170539e-06,215592.7287,199642.444,0.9175826736,0.1848847393,0.8884720862,0.01024305471,0.01903328687,0.009719952409,-0.7801706504,0.004133833616,3.286775197,0.003648019391,0.2855993321,0
144,0.3,0.7,4,22,0.004071606244,172.5914361,5.506455483,172.5914361,5.506455483,1.587717731,0.08277988586,1.220215526,0.04906784791,2.313966468,0.2237343504,0.006799131974,0.001178838554,0.2053530779,0.005351359136,0.159641639,0.004363875454,0.09523033236,0.002759835937,,,0.0001066759788,5.103216015e-06,4.517707241e+12,4.517707213e+12,0.8848710764,0.3909573815,0.903964985,0.01682805322,0.05174540673,0.0347254154,-0.6382518906,0.006444439147,3.298624801,0.01028695293,0.2855993321,0
