n_chains,eps_AB,delta_eps,q_peak,lag_time,F_psi_mean,F_psi_sem
144,1,0,0.2855993321,0,1,0
144,1,0,0.2855993321,2.5,0.9959696865,0.001208478138
144,1,0,0.2855993321,5,0.9929459286,0.002089019734
144,1,0,0.2855993321,7.5,0.9903973644,0.002866080826
144,1,0,0.2855993321,10,0.9881101645,0.003562216226
144,1,0,0.2855993321,12.5,0.9859293322,0.004259491208
144,1,0,0.2855993321,15,0.9839071439,0.004880892818
144,1,0,0.2855993321,17.5,0.9819843964,0.00546722623
144,1,0,0.2855993321,20,0.9800188078,0.006103497318
144,1,0,0.2855993321,22.5,0.9781322814,0.006721756236
144,1,0,0.2855993321,25,0.97637606,0.007308524783
144,1,0,0.2855993321,27.5,0.9746533885,0.007889088683
144,1,0,0.2855993321,30,0.9729362544,0.008456711347
144,1,0,0.2855993321,32.5,0.9712468139,0.009023619842
144,1,0,0.2855993321,35,0.9696385683,0.009554187386
144,1,0,0.2855993321,37.5,0.9680616719,0.01006470142
144,1,0,0.2855993321,40,0.9665114131,0.01058727847
144,1,0,0.2855993321,42.5,0.9650151626,0.0110925356
144,1,0,0.2855993321,45,0.9635260057,0.01158561696
144,1,0,0.2855993321,47.5,0.9620811071,0.01207070075
144,1,0,0.2855993321,50,0.9607071872,0.0125311824
144,1,0,0.2855993321,52.5,0.9594030365,0.01296139046
144,1,0,0.2855993321,55,0.9580814794,0.0134104321
144,1,0,0.2855993321,57.5,0.9567475605,0.01386654371
144,1,0,0.2855993321,60,0.9554333692,0.01433017844
144,1,0,0.2855993321,62.5,0.9540751487,0.01480395963
144,1,0,0.2855993321,65,0.9526920645,0.01528353759
144,1,0,0.2855993321,67.5,0.951368475,0.0157532615
144,1,0,0.2855993321,70,0.9500273685,0.01624296562
144,1,0,0.2855993321,72.5,0.9486388565,0.01676421065
144,1,0,0.2855993321,75,0.9472661602,0.01727174242
144,1,0,0.2855993321,77.5,0.9459238573,0.01774220517
144,1,0,0.2855993321,80,0.9445691347,0.01822645242
144,1,0,0.2855993321,82.5,0.9432212131,0.01870408129
144,1,0,0.2855993321,85,0.9418613277,0.0191870974
144,1,0,0.2855993321,87.5,0.9405204468,0.0196711951
144,1,0,0.2855993321,90,0.9391902428,0.02017067883
144,1,0,0.2855993321,92.5,0.9378399399,0.02066596054
144,1,0,0.2855993321,95,0.9364827914,0.02113019539
144,1,0,0.2855993321,97.5,0.9351358712,0.02159887925
144,1,0,0.2855993321,100,0.9338338936,0.02207420058
144,1,0,0.2855993321,102.5,0.9325149222,0.0225653307
144,1,0,0.2855993321,105,0.9312528252,0.02303177585
144,1,0,0.2855993321,107.5,0.9300073054,0.0234767335
144,1,0,0.2855993321,110,0.9286556572,0.02398931763
