n_chains,chain_length,n_beads,box_size,bead_density,kappa,pi,n_seeds,realized_f_A_mean,realized_f_A_sem,sequence_balance_attempts_mean,sequence_balance_attempts_sem,primary_selection_rule,primary_candidate_shell_count,primary_selected_shell_index,primary_k_star,primary_k_star_units,primary_boundary,primary_amplitude_seed_mean_at_selected_shell,primary_amplitude_seed_sem_at_selected_shell,primary_early_to_final_change_seed_mean_at_selected_shell,primary_early_to_final_change_seed_sem_at_selected_shell,primary_final_window_slope_seed_mean_per_step_at_selected_shell,primary_final_window_slope_seed_sem_per_step_at_selected_shell,secondary_per_seed_max_amplitude_mean,secondary_per_seed_max_amplitude_sem,secondary_per_seed_max_k_star_mean,secondary_per_seed_max_k_star_sem,secondary_per_seed_max_k_star_mode,common_bin_candidate_count,common_bin_selected_index,common_bin_selected_q_low,common_bin_selected_q_high,common_bin_selected_boundary,common_bin_amplitude_seed_mean,common_bin_amplitude_seed_sem,common_bin_early_to_final_change_seed_mean,common_bin_early_to_final_change_seed_sem,common_bin_final_window_slope_seed_mean_per_step,common_bin_final_window_slope_seed_sem_per_step,diagnostic_AA_minus_AB_peak_seed_mean,diagnostic_AA_minus_AB_peak_seed_sem,diagnostic_AA_minus_AB_k_star_seed_mean,diagnostic_AA_minus_AB_k_star_seed_sem
144,40,5760,22,0.54094665664913599,0,0.98999999999999999,5,0.5,0,72.200000000000003,31.826718335386072,maximum of across-seed mean final-window exact-shell spectrum,24,11,1.0297430362853615,nm^-1,none,6.1252048873291596,0.88220951212045695,0.1481545824448566,0.17745006767056412,-3.8197044595237226e-05,4.6091162055801758e-05,8.3907017671198965,0.38220991656064024,1.0502217252610353,0.039828493822795324,1.1423973285781066,9,5,0.90000000000000002,1.05,none,5.7124973338857234,0.58213756856782961,-0.020468374252073041,0.076718268263857151,-1.4477921762266105e-05,9.0996223004626952e-06,8.429667413359704,0.3247713716876493,1.0502217252610353,0.039828493822795324
144,40,5760,22,0.54094665664913599,1,0.98999999999999999,5,0.5,0,244.80000000000001,97.110967454762786,maximum of across-seed mean final-window exact-shell spectrum,24,0,0.28559933214452665,nm^-1,q_min,521.17337799420648,18.903892817496217,5.6345283715357368,1.3943726187555407,0.0010562662445049698,0.00014091532526683026,521.17337799420648,18.903892817496217,0.28559933214452665,0,0.28559933214452665,9,0,0.14999999999999999,0.29999999999999999,q_min,521.17337799420648,18.903892817496217,5.6345283715357368,1.3943726187555407,0.0010562662445049698,0.00014091532526683026,517.54785714937566,20.651617344052433,0.28559933214452665,0
288,40,11520,27.71826309768721,0.54094665664913599,0,0.98999999999999999,5,0.5,0,57.799999999999997,14.708500943332055,maximum of across-seed mean final-window exact-shell spectrum,37,16,0.98807669517433072,nm^-1,none,5.3360318175686849,2.00777127250177,-0.098732017191454996,0.35914923307884972,6.8397963556030143e-06,5.9474867628807795e-05,5.4025187033313253,1.967550979853095,1.0609207594741199,0.094505308648861266,0.98807669517433072,9,6,1.05,1.2,none,3.5883769565003982,1.2751366364213594,-0.015193054190339972,0.054466135851663135,-3.6786351938882101e-06,1.4880978860775762e-05,5.54084462112605,1.9878520521727425,0.85271466246087102,0.11609710252795379
288,40,11520,27.71826309768721,0.54094665664913599,1,0.98999999999999999,5,0.5,0,886.60000000000002,715.82809388846988,maximum of across-seed mean final-window exact-shell spectrum,37,0,0.22668034014381841,nm^-1,q_min,399.47393964476299,201.11270162923105,10.410174255939841,4.3531661907417387,0.00074045135705656426,0.00038007510784925357,437.65211291773664,196.95944196697556,0.40250790086843696,0.10431118848109408,0.22668034014381841,9,0,0.14999999999999999,0.29999999999999999,q_min,399.47393964476299,201.11270162923105,10.410174255939841,4.3531661907417387,0.00074045135705656426,0.00038007510784925357,411.35560616203492,189.06070029271967,0.35650938800057863,0.064761467650642918
576,40,23040,34.922823143300384,0.54094665664913621,0,0.98999999999999999,5,0.5,0,207.19999999999999,65.55562523536787,maximum of across-seed mean final-window exact-shell spectrum,59,29,1.0643992158579185,nm^-1,none,5.3511525892968077,1.2397831937926602,0.25704042155779694,0.16485915993261446,-2.8211246693695485e-05,2.2064288289659493e-05,6.3429226598664572,1.4545564904500843,1.0968787046796489,0.091359733947507057,0.9173967510405695,9,5,0.90000000000000002,1.05,none,4.6094940207659807,1.0361526847460918,0.062875803213670783,0.019707459639147905,-7.7604304643297074e-06,1.2186603992768001e-05,6.247608409147217,1.4049462804978015,1.0968787046796489,0.091359733947507057
576,40,23040,34.922823143300384,0.54094665664913621,1,0.98999999999999999,5,0.5,0,593.20000000000005,273.29460294707616,maximum of across-seed mean final-window exact-shell spectrum,59,1,0.25444007890929582,nm^-1,none,547.94626203814335,144.77228059140762,-1.8348877548271687,4.5802028354906028,-0.00047196336856473889,0.00065110785583318432,600.0832461153866,152.16642014748933,0.44938347432483017,0.20037284873069078,0.25444007890929582,9,0,0.14999999999999999,0.29999999999999999,q_min,468.25899350856361,121.57426001091952,5.0501966180465843,2.4914916361480368,0.00023949883573879307,0.00034682188115805915,620.93865301857932,161.38957539508033,0.3325803525479808,0.097841380223820371
