n_chains,eps_AB,delta_eps,shell_q,S_psi_mean,S_psi_sem
144,0.95,0.05,0.8567979964,2.898881988,0.03641974998
144,0.95,0.05,0.9031443878,2.673933105,0.03957045351
144,0.95,0.05,0.9472258251,2.451216142,0.03047681792
144,0.95,0.05,0.9893451078,2.319424044,0.0402682831
144,0.95,0.05,1.029743036,2.202419153,0.01834139571
144,0.95,0.05,1.068614851,2.096402082,0.02445832017
144,0.95,0.05,1.142397329,1.943221841,0.01270837966
144,0.95,0.05,1.177556213,1.829029989,0.01559038095
144,0.95,0.05,1.211695347,1.784053591,0.02019954306
144,0.95,0.05,1.244898627,1.717639727,0.02077958913
144,0.95,0.05,1.277239042,1.659459071,0.01113043163
144,0.95,0.05,1.308780558,1.621974118,0.01544159793
144,0.95,0.05,1.339579608,1.564832862,0.01685397008
144,0.95,0.05,1.399145269,1.500958309,0.01478132289
144,0.95,0.05,1.427996661,1.471172576,0.01444421541
144,0.95,0.05,1.456276568,1.441803015,0.01178932577
144,0.95,0.05,1.484017662,1.412723271,0.01285755984
144,0.925,0.075,0.2855993321,17.77327532,1.21839774
144,0.925,0.075,0.4038984489,10.76389775,0.8430855455
144,0.925,0.075,0.4946725539,7.709862282,0.2771784675
144,0.925,0.075,0.5711986643,5.756973965,0.2206256026
144,0.925,0.075,0.638619521,5.091393144,0.1356371939
144,0.925,0.075,0.6995726346,4.178168103,0.07285389554
144,0.925,0.075,0.8077968978,3.273456072,0.07688673305
144,0.925,0.075,0.8567979964,2.966974675,0.04803846087
144,0.925,0.075,0.9031443878,2.764922683,0.05513345212
144,0.925,0.075,0.9472258251,2.578260192,0.02912857288
144,0.925,0.075,0.9893451078,2.374762124,0.02885125892
144,0.925,0.075,1.029743036,2.235838222,0.030978714
144,0.925,0.075,1.068614851,2.108747427,0.0241085533
144,0.925,0.075,1.142397329,1.91812533,0.0300418382
144,0.925,0.075,1.177556213,1.8682671,0.01821920476
144,0.925,0.075,1.211695347,1.794635435,0.02134480097
144,0.925,0.075,1.244898627,1.725406669,0.01494298495
144,0.925,0.075,1.277239042,1.67062652,0.01921500986
144,0.925,0.075,1.308780558,1.620922541,0.01647280391
144,0.925,0.075,1.339579608,1.582451153,0.01348827446
144,0.925,0.075,1.399145269,1.499822333,0.01344985405
144,0.925,0.075,1.427996661,1.469090876,0.01456555987
144,0.925,0.075,1.456276568,1.441212294,0.01247308285
144,0.925,0.075,1.484017662,1.415662353,0.01279211332
144,0.9,0.1,0.2855993321,31.77087055,2.113166544
144,0.9,0.1,0.4038984489,13.9063939,0.4994422275
144,0.9,0.1,0.4946725539,9.083155748,0.3580757031
144,0.9,0.1,0.5711986643,6.27267684,0.2013393612
144,0.9,0.1,0.638619521,5.000074538,0.1368717756
144,0.9,0.1,0.6995726346,4.257362351,0.0959435362
144,0.9,0.1,0.8077968978,3.248337302,0.03510922221
144,0.9,0.1,0.8567979964,2.934228037,0.04212000504
144,0.9,0.1,0.9031443878,2.69105791,0.04262164058
144,0.9,0.1,0.9472258251,2.496287166,0.03411240831
144,0.9,0.1,0.9893451078,2.301649038,0.02928028187
144,0.9,0.1,1.029743036,2.163442983,0.02860071005
144,0.9,0.1,1.068614851,2.080695072,0.02770516858
144,0.9,0.1,1.142397329,1.900687791,0.02441908794
144,0.9,0.1,1.177556213,1.806571781,0.02204411923
144,0.9,0.1,1.211695347,1.73932205,0.02241520345
144,0.9,0.1,1.244898627,1.683760189,0.02394767306
144,0.9,0.1,1.277239042,1.628487915,0.02015448269
144,0.9,0.1,1.308780558,1.581899334,0.0156757176
144,0.9,0.1,1.339579608,1.540276642,0.01686862916
144,0.9,0.1,1.399145269,1.459411503,0.01547331766
144,0.9,0.1,1.427996661,1.427592957,0.01366355463
144,0.9,0.1,1.456276568,1.406186818,0.01300657508
144,0.9,0.1,1.484017662,1.371643152,0.0124129907
144,0.875,0.125,0.2855993321,41.28261056,4.943084365
144,0.875,0.125,0.4038984489,16.73251817,0.6800831522
144,0.875,0.125,0.4946725539,9.364816937,0.5151069129
144,0.875,0.125,0.5711986643,7.289360156,0.2600326218
144,0.875,0.125,0.638619521,5.319812716,0.133439006
144,0.875,0.125,0.6995726346,4.168903051,0.1147953647
144,0.875,0.125,0.8077968978,3.273452133,0.04502387962
144,0.875,0.125,0.8567979964,2.904821873,0.05988571408
144,0.875,0.125,0.9031443878,2.697857848,0.05317428771
144,0.875,0.125,0.9472258251,2.45987863,0.03732597094
144,0.875,0.125,0.9893451078,2.345451528,0.05002411933
144,0.875,0.125,1.029743036,2.150482546,0.02368195236
144,0.875,0.125,1.068614851,2.031384018,0.02930858808
144,0.875,0.125,1.142397329,1.878184953,0.02841320239
144,0.875,0.125,1.177556213,1.78714642,0.02320534991
144,0.875,0.125,1.211695347,1.712394172,0.01996421802
144,0.875,0.125,1.244898627,1.654030749,0.01946051268
144,0.875,0.125,1.277239042,1.606809939,0.01863894521
144,0.875,0.125,1.308780558,1.553219944,0.01200891104
144,0.875,0.125,1.339579608,1.512339688,0.02136243786
144,0.875,0.125,1.399145269,1.440354467,0.01321669092
144,0.875,0.125,1.427996661,1.409129343,0.01147556364
144,0.875,0.125,1.456276568,1.378853673,0.01166277303
144,0.875,0.125,1.484017662,1.356654888,0.01098629803
144,0.85,0.15,0.2855993321,59.82281292,5.971565934
144,0.85,0.15,0.4038984489,19.25446902,1.119914592
144,0.85,0.15,0.4946725539,9.249715485,0.4120598913
144,0.85,0.15,0.5711986643,6.172458042,0.3231392663
144,0.85,0.15,0.638619521,4.986960529,0.2036136119
144,0.85,0.15,0.6995726346,4.058429475,0.1474379449
144,0.85,0.15,0.8077968978,3.111467067,0.1009825407
144,0.85,0.15,0.8567979964,2.851648356,0.08018660572
144,0.85,0.15,0.9031443878,2.573070062,0.04994533407
144,0.85,0.15,0.9472258251,2.378275764,0.0522086801
144,0.85,0.15,0.9893451078,2.24110743,0.06458999399
144,0.85,0.15,1.029743036,2.087823836,0.04173221714
144,0.85,0.15,1.068614851,1.974513669,0.04270230769
144,0.85,0.15,1.142397329,1.824391999,0.03853900192
144,0.85,0.15,1.177556213,1.72209914,0.02916749294
144,0.85,0.15,1.211695347,1.668593141,0.02466015703
144,0.85,0.15,1.244898627,1.606587832,0.02704060193
144,0.85,0.15,1.277239042,1.560452336,0.02526341554
144,0.85,0.15,1.308780558,1.50995756,0.02256804354
144,0.85,0.15,1.339579608,1.473802185,0.02148087938
144,0.85,0.15,1.399145269,1.401594873,0.02165285715
144,0.85,0.15,1.427996661,1.371544029,0.01588972313
144,0.85,0.15,1.456276568,1.343804126,0.01756808534
144,0.85,0.15,1.484017662,1.319263101,0.01560773341
