run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,2000,1.503517745110342e+25,4.538877238045363e+19,1337650644.9320989,1313332534156644.5,1.1827452563589809,5.312374134158054,0.0010629982465221476
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,4000,1.7564561547853068e+25,4.608968905292828e+19,1459467070.6659212,1333613687874082.0,0.45490202167653115,13.812172748810937,0.0010383636858268676
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,6000,2.039041577209586e+25,4.613759257552722e+19,1581947872.7142181,1334999785171505.2,0.27294121300591867,23.0202879146849,0.0013457958973767353
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,8000,2.3417172850669986e+25,4.653371582868934e+19,1705802397.158624,1346461684857909.0,0.45490202167653115,13.812172748810937,0.0011594256882897014
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,10000,2.668189524631518e+25,4.684026846660631e+19,1831019147.1493132,1355331842205043.8,0.27294121300591867,23.0202879146849,0.0013110910133411389
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,12000,3.0171319768303536e+25,4.786826346006525e+19,1957999613.7204962,1385077067710221.2,1.1827452563589809,5.312374134158054,0.0010385466694984586
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,14000,3.38888592227679e+25,4.910461150894123e+19,2086828326.9981444,1420851027457790.0,0.27294121300591867,23.0202879146849,0.0011093033602001417
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,16000,3.7842996120733327e+25,4.959120257883675e+19,2220311923.9324512,1434930630174674.5,0.45490202167653115,13.812172748810937,0.0009675604882953109
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,18000,4.203625639254844e+25,5.1312716730538656e+19,2355232913.7256393,1484742960953086.0,0.45490202167653115,13.812172748810937,0.001062179886714223
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,20000,4.65284308539715e+25,5.30581298669819e+19,2497483766.1613345,1535246813280726.2,0.27294121300591867,23.0202879146849,0.001103489929513683
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,22000,5.125881719101242e+25,5.36264234469142e+19,2642233109.4144154,1551690493255619.2,0.27294121300591867,23.0202879146849,0.001464350657621473
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,24000,5.63010530984381e+25,5.440838292244896e+19,2789115938.447976,1574316635487527.8,0.27294121300591867,23.0202879146849,0.00103738230134822
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,26000,6.163030475277576e+25,5.4581687945219015e+19,2937571422.780759,1579331248414902.2,0.27294121300591867,23.0202879146849,0.00099103710218484
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,28000,6.726335290286721e+25,5.45687313001973e+19,3085836891.4672327,1578956345491820.0,1.3647060650295935,4.60405758293698,0.0009661283162042172
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,30000,7.315774180160626e+25,5.462346498902799e+19,3234906722.7158937,1580540074914004.5,0.8188236390177561,7.673429304894965,0.001059203297957673
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,32000,7.935500507342613e+25,5.472607141413205e+19,3383753528.265676,1583509010825580.0,1.0007844476883685,6.278260340368608,0.0010267249139865806
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,34000,8.584096987136447e+25,5.4790115767426744e+19,3532904174.129999,1585362146048227.8,0.27294121300591867,23.0202879146849,0.0014608135895839989
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,36000,9.261774989902901e+25,5.492788457438708e+19,3682748354.4439855,1589348511990367.0,0.27294121300591867,23.0202879146849,0.0014862631863930954
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,38000,9.968507914135614e+25,5.516901627045138e+19,3833567262.3680744,1596325702270005.2,0.27294121300591867,23.0202879146849,0.0011558181066264
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,40000,1.0704085621525192e+26,5.658727631911964e+19,3986742225.382972,1637363319418971.0,0.27294121300591867,23.0202879146849,0.0011092315490302462
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,42000,1.1469832912215907e+26,5.684408265294951e+19,4143481057.2113886,1644794058245067.0,0.27294121300591867,23.0202879146849,0.0014342128405070084
M0576_N40_kappa0_pi0p990_seed2,correlated,576,40,0.5,0.0,0.99,44000,1.2265630812221936e+26,5.792935780416907e+19,4300660944.351189,1676196695722484.5,0.45490202167653115,13.812172748810937,0.001121348122358807
