run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,2000,-25484.14013671875,12356.412109375,3.1268366688561264,0.7150701452184607,0.34487794607595235,18.21857668392586,0.14221347789764296
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,4000,-26455.07451248169,12267.01953125,3.12358310031431,0.7098969636140047,0.34487794607595235,18.21857668392586,0.1700495218452788
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,6000,-26816.456318855286,12163.6533203125,3.1318013292714078,0.7039151227032697,0.34487794607595235,18.21857668392586,0.18263965665941312
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,8000,-27108.50981903076,12192.8330078125,3.135246506946747,0.7056037620261864,0.34487794607595235,18.21857668392586,0.18997289316466384
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,10000,-27486.329864501953,12035.3349609375,3.13691098879781,0.6964892917209202,0.34487794607595235,18.21857668392586,0.19781189810331595
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,12000,-27802.90040588379,12131.521484375,3.138407124570467,0.7020556414568865,0.34487794607595235,18.21857668392586,0.20170927438832076
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,14000,-27643.91175842285,12058.787109375,3.148932111590298,0.6978464762369792,0.34487794607595235,18.21857668392586,0.205869170308447
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,16000,-27685.273193359375,11969.509765625,3.1588873236443624,0.6926799632884838,0.34487794607595235,18.21857668392586,0.20411188044221304
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,18000,-28176.337615966797,12207.8037109375,3.1569544461253263,0.7064701221607349,0.34487794607595235,18.21857668392586,0.20403242200868402
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,20000,-28047.845596313477,12119.189453125,3.1931726714164292,0.7013419822410302,0.34487794607595235,18.21857668392586,0.21156294930417993
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,22000,-28199.24175262451,12063.970703125,3.1841849785499288,0.6981464527271413,0.34487794607595235,18.21857668392586,0.21275327822479556
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,24000,-28153.359977722168,12144.591796875,3.1835323387832863,0.7028120252821181,0.34487794607595235,18.21857668392586,0.2142279611008339
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,26000,-28406.16246032715,12087.3857421875,3.182300715312876,0.6995014897099248,0.34487794607595235,18.21857668392586,0.2139774773085919
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,28000,-28288.367065429688,12045.1318359375,3.186115492286693,0.6970562405056424,0.34487794607595235,18.21857668392586,0.21867657305347046
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,30000,-28551.61441040039,12020.1396484375,3.1945288313346203,0.6956099333586516,0.34487794607595235,18.21857668392586,0.2272500461282913
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,32000,-28328.61097717285,12056.578125,3.200711742718315,0.6977186414930555,0.34487794607595235,18.21857668392586,0.22747151439200575
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,34000,-28528.363075256348,12138.0673828125,3.2092143141902927,0.7024344550238715,0.34487794607595235,18.21857668392586,0.2285512901635815
M0288_N40_kappa1_pi0p990_seed4,correlated,288,40,0.5,1.0,0.99,36000,-28656.623085021973,12015.4765625,3.2341063070848213,0.6953400788483797,0.34487794607595235,18.21857668392586,0.22930929245413686
