run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,2000,-24311.131534576416,12237.1640625,3.287576294360518,0.7081692165798611,0.34487794607595235,18.21857668392586,0.12657497296652528
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,4000,-25226.522354125977,12101.4560546875,3.2776165892797064,0.7003157439055266,0.34487794607595235,18.21857668392586,0.15205474582715273
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,6000,-25692.473823547363,12018.6875,3.2755912800487597,0.6955258969907407,0.34487794607595235,18.21857668392586,0.17043663264843706
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,8000,-25798.212242126465,12119.462890625,3.2748661378762955,0.7013578061704283,0.34487794607595235,18.21857668392586,0.17897348994671042
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,10000,-26258.442192077637,12208.1435546875,3.2586761669183155,0.7064897890444155,0.34487794607595235,18.21857668392586,0.1920307975454791
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,12000,-26073.269073486328,12025.2802734375,3.283189455965031,0.6959074232313368,0.34487794607595235,18.21857668392586,0.2034463715134338
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,14000,-26420.175285339355,12168.3603515625,3.2825722907956183,0.704187520345052,0.34487794607595235,18.21857668392586,0.2103186598007696
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,16000,-26414.378883361816,12008.0859375,3.272069278596612,0.694912380642361,0.34487794607595235,18.21857668392586,0.21362849556440267
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,18000,-26517.767684936523,12049.341796875,3.2813504238541933,0.6972998725043403,0.34487794607595235,18.21857668392586,0.21798622088569558
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,20000,-26671.88500213623,12194.0576171875,3.275241447637968,0.7056746306242766,0.34487794607595235,18.21857668392586,0.22594485704000317
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,22000,-26900.593132019043,12242.3056640625,3.2689212501304783,0.7084667629665798,0.34487794607595235,18.21857668392586,0.22512654020282963
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,24000,-26777.309448242188,11922.8115234375,3.2737985906386062,0.689977518717448,0.34487794607595235,18.21857668392586,0.23218330458200717
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,26000,-26955.840286254883,12088.998046875,3.2675040603604426,0.6995947943793404,0.34487794607595235,18.21857668392586,0.2313179340104104
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,28000,-26987.338623046875,12200.8544921875,3.2696465454619297,0.7060679682978878,0.34487794607595235,18.21857668392586,0.23700218871967343
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,30000,-26894.295120239258,12010.2490234375,3.2635596909195876,0.6950375592267072,0.34487794607595235,18.21857668392586,0.2380294252173743
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,32000,-27246.784896850586,12121.73046875,3.269543039256673,0.7014890317563658,0.34487794607595235,18.21857668392586,0.24193318291970953
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,34000,-27138.347579956055,12040.384765625,3.260925966737128,0.6967815257884837,0.34487794607595235,18.21857668392586,0.2412163518469517
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,36000,-27119.28761291504,12095.435546875,3.245046204891368,0.6999673348885996,0.34487794607595235,18.21857668392586,0.24634744159329552
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,38000,-27309.90899658203,12175.228515625,3.247158900940911,0.7045849835431134,0.34487794607595235,18.21857668392586,0.24738503332044962
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,40000,-27458.019325256348,12077.078125,3.254406267195692,0.6989049840856482,0.34487794607595235,18.21857668392586,0.2514139135479376
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,42000,-27475.954208374023,12192.90625,3.256620869027854,0.7056080005787037,0.34487794607595235,18.21857668392586,0.24894305792401178
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,44000,-27597.943870544434,12102.560546875,3.2605733898571794,0.7003796612774884,0.34487794607595235,18.21857668392586,0.2515809147129596
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,46000,-27683.711128234863,12255.259765625,3.250192656984663,0.7092164216218171,0.34487794607595235,18.21857668392586,0.24855016940679195
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,48000,-27737.35009765625,11914.384765625,3.254242716765958,0.6894898591218172,0.34487794607595235,18.21857668392586,0.25294144035246374
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,50000,-27841.742179870605,12074.0234375,3.259552872010415,0.6987282081886573,0.34487794607595235,18.21857668392586,0.25168146633819766
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,52000,-27674.115188598633,12130.8203125,3.2613313724899524,0.7020150643807871,0.34487794607595235,18.21857668392586,0.25166074731007726
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,54000,-27659.12397003174,12180.7802734375,3.2692040260207573,0.7049062658239293,0.34487794607595235,18.21857668392586,0.25022928516769605
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,56000,-27668.069778442383,12062.4609375,3.2843877293558164,0.69805908203125,0.34487794607595235,18.21857668392586,0.24448969605500967
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,58000,-27854.550186157227,12033.595703125,3.2879549442582063,0.6963886402271412,0.34487794607595235,18.21857668392586,0.24965675547256644
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,60000,-27959.379791259766,11899.1796875,3.2947739593612377,0.6886099356192129,0.34487794607595235,18.21857668392586,0.24898538317958205
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,62000,-28172.916389465332,12074.880859375,3.2926538050588414,0.6987778275101273,0.34487794607595235,18.21857668392586,0.24973981929798322
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,64000,-28081.93768310547,12157.322265625,3.291140791996038,0.703548742223669,0.34487794607595235,18.21857668392586,0.24585336498970858
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,66000,-28082.536087036133,12042.693359375,3.288678442801758,0.696915124963831,0.34487794607595235,18.21857668392586,0.2478369799917036
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,68000,-27951.942840576172,12165.4296875,3.2936989604180025,0.7040179217303241,0.34487794607595235,18.21857668392586,0.2479902650293963
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,70000,-28312.248359680176,12052.7900390625,3.3123600386059024,0.6974994235568577,0.34487794607595235,18.21857668392586,0.24380119739868208
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,72000,-28188.209007263184,12199.076171875,3.2993429511510524,0.7059650562427662,0.34487794607595235,18.21857668392586,0.23917117713573785
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,74000,-28200.460876464844,12115.1728515625,3.2980797442724104,0.701109540020978,0.34487794607595235,18.21857668392586,0.23664827946496045
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,76000,-28267.17886352539,12051.720703125,3.293208658423349,0.6974375406901042,0.34487794607595235,18.21857668392586,0.23467596040432698
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,78000,-28122.008827209473,12157.505859375,3.295313841832328,0.7035593668619792,0.34487794607595235,18.21857668392586,0.23504449722837195
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,80000,-28154.793098449707,12058.58203125,3.2884000700699056,0.6978346082899305,0.34487794607595235,18.21857668392586,0.23603842422007307
M0288_N40_kappa1_pi0p990_seed2,correlated,288,40,0.5,1.0,0.99,82000,-28282.010513305664,11945.271484375,3.274446171003627,0.6912772849754051,0.34487794607595235,18.21857668392586,0.234188685797533
