kappa,T_q,seed,k_star_contrast,contrast_peak,SAA_peak,SAA_at_kc,SAB_at_kc,E_final,Rg_final
0.3,0.7,4,1.2935969750075618,0.001394504952172786,0.0007022923603816534,0.0007022923603816534,-0.0006922125917911326,-23645.00963973999,2.7465376376797814
0.3,0.85,1,0.9239978392911156,0.001624184710745377,0.000833922871072323,0.000833922871072323,-0.000790261839673054,-23574.431549072266,2.879960793439341
0.3,0.85,2,0.5543987035746694,0.0015769229898650577,0.0007901703207710846,0.0007901703207710846,-0.0007867526690939731,-23628.075410842896,2.771026481080372
0.3,0.85,3,1.2935969750075618,0.0015039397239608764,0.0007407680750260023,0.0007407680750260023,-0.0007631716489348741,-23638.389492034912,2.72519782405752
0.3,0.85,4,1.2935969750075618,0.0015156876624805899,0.0007548048527103269,0.0007548048527103269,-0.0007608828097702628,-23736.88525390625,2.7524577541571436
0.3,1.0,1,1.2935969750075618,0.001348740296426025,0.0006767700928450662,0.0006740222992654045,-0.0006747179971606204,-23548.098789215088,2.87697287623478
0.3,1.0,2,0.5543987035746694,0.0014810001615068085,0.0007298092976943302,0.0007298092976943302,-0.0007511908638124784,-23562.2590675354,2.766565755215121
0.3,1.0,3,1.2935969750075618,0.0014224829431640081,0.0007114390659596175,0.0007114390659596175,-0.0007110438772043907,-23612.944763183594,2.7383259382981473
0.3,1.0,4,1.2935969750075618,0.0014486785545684768,0.0007308369604035275,0.0007308369604035275,-0.0007178415941649491,-23677.200756073,2.7692012314010928
0.3,1.3,1,0.9239978392911156,0.001474863939084912,0.0007467010603681738,0.0007467010603681738,-0.0007281628787167381,-23441.898849487305,2.8910713155918657
0.3,1.3,2,0.5543987035746694,0.0014480184932617762,0.0007339421885371132,0.0007339421885371132,-0.000714076304724663,-23417.20609664917,2.7575668642002125
0.3,1.3,3,1.2935969750075618,0.0015095373458195436,0.0007532982743048367,0.0007532982743048367,-0.000756239071514707,-23917.437397003177,2.746515615510734
0.3,1.3,4,1.2935969750075618,0.0012498472349987706,0.0006294218017605221,0.0006294218017605221,-0.0006204254332382485,-23426.17331314087,2.7492182772986857
0.4,0.4,1,0.9239978392911156,0.0018038641222502705,0.0009104094457508558,0.0009104094457508558,-0.0008934546764994148,-23738.042015075684,2.8956296995579356
0.4,0.4,2,1.2935969750075618,0.001628755353074305,0.0008233969023390594,0.0008233969023390594,-0.0008053584507352457,-23634.316024780273,2.772016325793431
0.4,0.4,3,0.9239978392911156,0.0016809537623182374,0.0008612438650135882,0.0008612438650135882,-0.0008197098973046493,-23885.281595230103,2.7277441769318145
0.4,0.4,4,1.2935969750075618,0.0015233345630825763,0.0007645431083098764,0.0007645431083098764,-0.0007587914547727,-23731.58423614502,2.7557333002431044
0.4,0.6,1,0.9239978392911156,0.0017003244782471604,0.0008580336770870837,0.0008580336770870837,-0.0008422908011600767,-23546.545433044434,2.903853613715152
0.4,0.6,2,0.5543987035746694,0.0014978080119888342,0.0007362913361059684,0.0007274279623884874,-0.0007703800496003468,-23605.00425338745,2.776242642786699
0.4,0.6,3,1.2935969750075618,0.0015948214574746096,0.0008034845890323803,0.0008034845890323803,-0.0007913368684422294,-23982.091232299805,2.701122054697839
0.4,0.6,4,1.2935969750075618,0.0016699007222803976,0.0008456937893049349,0.0008456937893049349,-0.0008242069329754628,-23761.725049972538,2.7497402404105142
0.4,0.7,1,1.2935969750075618,0.0016695399422389206,0.0008314155814897432,0.0008314155814897432,-0.0008381243607491774,-23806.425641059875,2.8772729520522313
0.4,0.7,2,0.5543987035746694,0.0016638228853301156,0.0008414293455742859,0.0008414293455742859,-0.0008223935397558297,-23627.75545501709,2.761072154390547
0.4,0.7,3,0.9239978392911156,0.0015654057645121727,0.0008030696896493123,0.0008030696896493123,-0.0007623360748628604,-23962.016788482662,2.7300602815001582
0.4,0.7,4,0.9239978392911156,0.0015661886424779684,0.0007892973402186433,0.0007892973402186433,-0.000776891302259325,-23814.193115234375,2.756865394865388
0.4,0.85,1,0.9239978392911156,0.0017014014350037738,0.0008544674215914715,0.0008544674215914715,-0.0008469340134123022,-23652.307448387142,2.898187113711178
0.4,0.85,2,0.5543987035746694,0.0016982236625108541,0.0008264387924618033,0.0008264387924618033,-0.0008717848700490508,-23914.90292739868,2.7637312304454063
0.4,0.85,3,0.9239978392911156,0.0015304619244944496,0.0007686036862003625,0.0007686036862003625,-0.0007618582382940872,-23870.15251922607,2.7148960536269353
0.4,0.85,4,1.2935969750075618,0.0014971882183722304,0.0007489780758292759,0.0007489780758292759,-0.0007482101425429546,-23787.891105651855,2.75706106962555
0.4,1.0,1,0.9239978392911156,0.0017544913588805043,0.0008726149726601236,0.0008726149726601236,-0.0008818763862203805,-23660.763164520264,2.874478951977644
0.4,1.0,2,0.5543987035746694,0.0016337025125703398,0.000818229115455122,0.0008157272414398466,-0.0008179752711304934,-23743.966606140137,2.7491457262751258
0.4,1.0,3,0.9239978392911156,0.0016418935235377932,0.0008378684267731059,0.0008378684267731059,-0.0008040250967646873,-23699.013664245605,2.7213243973942145
0.4,1.0,4,1.2935969750075618,0.001552457628493941,0.0007795852438865338,0.0007795852438865338,-0.0007728723846074073,-23647.111701965332,2.735938445572469
0.4,1.3,1,0.9239978392911156,0.0016287342482299962,0.0008268796539889902,0.0008268796539889902,-0.000801854594241006,-23610.930603027344,2.900235715815095
0.4,1.3,2,0.5543987035746694,0.001618845570493256,0.0007937332601341002,0.0007937332601341002,-0.0008251123103591558,-23840.2108001709,2.766518825462901
0.4,1.3,3,0.9239978392911156,0.001823019482532023,0.0009200926006970288,0.0009200926006970288,-0.0009029268818349943,-23626.25262069702,2.723782879982462
0.4,1.3,4,1.2935969750075618,0.0016292619262381876,0.0008204940099438868,0.0008204940099438868,-0.0008087679162943008,-23776.00568389893,2.7342521667511464
0.5,0.4,1,0.9239978392911156,0.0022128541571130155,0.0011200101193128394,0.0011200101193128394,-0.0010928440378001763,-24208.70273208618,2.8812936015964095
0.5,0.4,2,0.5543987035746694,0.0020433317437223092,0.0010096081449216302,0.0010096081449216302,-0.001033723598800679,-23999.050052642822,2.7559208063590206
