L,rho,kappa,eps,seed,contrast,SAA,k_star_c,E,Rg
60.0,0.02666666666666667,1.0,0.2,3,0.18976732559434803,0.3826914453411866,0.6806784082777886,-17958.469200134277,1.816490446655444
80.0,0.01125,0.0,0.01,1,0.12433393978828178,1.0042239555085968,0.5105088062083414,-14575.085005760193,1.709145079322267
80.0,0.01125,0.0,0.01,2,0.07861178428897764,0.8071703599294645,0.9817477042468103,-14505.948495864868,1.6981163902822554
80.0,0.01125,0.0,0.01,3,0.08465712725673125,0.8388156166105283,0.8246680715673207,-14390.78685760498,1.6786152021739378
80.0,0.01125,0.0,0.05,1,0.1286252368720031,0.9750596719600777,0.5105088062083414,-14495.354877471924,1.763384218876768
80.0,0.01125,0.0,0.05,2,0.08537629895024823,0.7865564055062588,0.9817477042468103,-14442.232246398926,1.7508850183214384
80.0,0.01125,0.0,0.05,3,0.08953834599876553,0.8280251638261443,0.8246680715673207,-14434.582290649414,1.722461637166371
80.0,0.01125,0.0,0.1,1,0.14152099737565915,0.977646977777496,0.5890486225480862,-14786.423707962036,1.7767651645029237
80.0,0.01125,0.0,0.1,2,0.08208862721608885,0.8020370875719861,1.2173671532660448,-14572.091287612917,1.768479850357055
80.0,0.01125,0.0,0.1,3,0.082130217432695,0.8099311057285,0.8246680715673207,-14391.800945281982,1.743670306288951
80.0,0.01125,0.0,0.2,1,0.1342054305786663,0.9708151759838237,0.5890486225480862,-15075.200626373293,1.7748060183617456
80.0,0.01125,0.0,0.2,2,0.07863703213429728,0.7807982099048834,1.2959069696057897,-14989.552143096924,1.7468873229342046
80.0,0.01125,0.0,0.2,3,0.07794134359598881,0.819560428798028,0.8246680715673207,-14717.71591758728,1.736046897907679
80.0,0.01125,0.5,0.01,1,0.19233899181822356,0.9829916205814173,0.8246680715673207,-15213.899694442747,1.750526513231378
80.0,0.01125,0.5,0.01,2,0.1874925689022145,0.9080741171698332,0.7461282552275759,-15178.712997436523,1.7111403545716122
80.0,0.01125,0.5,0.01,3,0.15881299070396393,0.8648858833261578,0.9032078879070655,-15040.075464248655,1.706853453041671
80.0,0.01125,0.5,0.05,1,0.18631220580684416,0.9930860936238706,0.7461282552275759,-15316.671964645386,1.768984524515803
80.0,0.01125,0.5,0.05,2,0.19241988877142846,0.879621018994294,0.5105088062083414,-15128.32290840149,1.753877855373802
80.0,0.01125,0.5,0.05,3,0.162310149852324,0.8668830606711676,0.9032078879070655,-15022.298510551453,1.7675606352142346
80.0,0.01125,0.5,0.1,1,0.19261599811239938,0.9772579624377512,0.5105088062083414,-15312.884765625,1.802652062414185
80.0,0.01125,0.5,0.1,2,0.19089944547325882,0.9135193404333494,0.8246680715673207,-15389.117057800291,1.75835899149856
80.0,0.01125,0.5,0.1,3,0.16826332416126633,0.8652888955172188,0.9032078879070655,-15217.802225112917,1.7623104286311226
80.0,0.01125,0.5,0.2,1,0.18155098254245583,0.9948181234143387,0.667588438887831,-15612.032173156738,1.8010197954609823
80.0,0.01125,0.5,0.2,2,0.1716395985805802,0.8865898113447024,0.5105088062083414,-15413.30107498169,1.7621984778739723
80.0,0.01125,0.5,0.2,3,0.14769021433215046,0.8748914130035313,0.7461282552275759,-15483.127834320068,1.7537477443896528
80.0,0.01125,0.8,0.01,1,0.2967357348458185,1.0150284182291043,0.5890486225480862,-16061.40488910675,1.7921911827504995
80.0,0.01125,0.8,0.01,2,0.32079198006327797,0.9325132468473674,0.7461282552275759,-15805.719087004662,1.785142845784881
80.0,0.01125,0.8,0.01,3,0.3031725603388059,0.9364988095324506,0.5890486225480862,-15846.64797592163,1.7498513329276844
80.0,0.01125,0.8,0.05,1,0.3096273388754039,1.0133097794871517,0.8246680715673207,-16093.701978683472,1.8364574251474073
80.0,0.01125,0.8,0.05,2,0.32086603620175935,0.9465333188658824,0.5105088062083414,-15932.070947647097,1.8011467856532883
80.0,0.01125,0.8,0.05,3,0.30443284689105243,0.9478944345205182,0.5105088062083414,-15802.34935760498,1.786590136575303
80.0,0.01125,0.8,0.1,1,0.29888729904176103,1.0014706719755149,0.7461282552275759,-16238.662512779236,1.804867449176433
80.0,0.01125,0.8,0.1,2,0.33031192741755067,0.9533861075795537,0.5105088062083414,-15929.359329223633,1.782175861071153
80.0,0.01125,0.8,0.1,3,0.3089622617674921,0.9624529778817049,0.5105088062083414,-16098.65797805786,1.766684056188686
80.0,0.01125,0.8,0.2,1,0.2724278269093805,0.997376770864682,0.5890486225480862,-16280.839351654053,1.8203161340461884
80.0,0.01125,0.8,0.2,2,0.3245381462323862,0.9327959548009368,0.5105088062083414,-16066.177974700928,1.7825761924511327
80.0,0.01125,0.8,0.2,3,0.29855157742375094,0.9561420998870588,0.5105088062083414,-16149.500564575195,1.7833470011666464
80.0,0.01125,1.0,0.01,1,0.5213987873342794,1.1292145461709615,0.5105088062083414,-16666.049256324768,1.837831097666809
80.0,0.01125,1.0,0.01,2,0.5314285780659352,1.0587529365255446,0.5105088062083414,-16733.50991821289,1.861581522746351
80.0,0.01125,1.0,0.01,3,0.43460214661143715,1.0142955870257897,0.5105088062083414,-16685.310230255127,1.8188032654537711
80.0,0.01125,1.0,0.05,1,0.48548366848393065,1.1327686845897567,0.5105088062083414,-16858.80046415329,1.8451170059189768
80.0,0.01125,1.0,0.05,2,0.5567506577110293,1.0960178775180967,0.5105088062083414,-16772.05786705017,1.819065333020858
80.0,0.01125,1.0,0.05,3,0.4276126740735845,0.9949848398829759,0.5105088062083414,-16690.213453292847,1.833968540015943
80.0,0.01125,1.0,0.1,1,0.501223789023654,1.1442237844993315,0.5105088062083414,-16752.821439743042,1.8448052446689984
80.0,0.01125,1.0,0.1,2,0.5643585221194022,1.0824176310003086,0.5105088062083414,-16618.6683177948,1.8357573223479156
80.0,0.01125,1.0,0.1,3,0.4229249403119555,1.0271845026263875,0.5105088062083414,-16859.30814552307,1.796952732716985
80.0,0.01125,1.0,0.2,1,0.4593571442345714,1.1239816991648635,0.5105088062083414,-16995.956762313843,1.8255746224001397
80.0,0.01125,1.0,0.2,2,0.5553027033836504,1.1230826595485675,0.5105088062083414,-17042.76594734192,1.8045018023383623
80.0,0.01125,1.0,0.2,3,0.39817513748929567,0.9969481487667838,0.5105088062083414,-17064.62993621826,1.798437671852219
