L,rho,kappa,eps,seed,contrast,SAA,k_star_c,E,Rg
36.0,0.12345679012345678,0.95,0.05,1,0.07717846919153895,0.12674621266647884,0.7853981633974483,-21997.680963516235,2.133746521996865
36.0,0.12345679012345678,0.95,0.05,2,0.10162008446523982,0.15599168057001006,0.6108652381980153,-22149.612733840942,2.07920943080697
36.0,0.12345679012345678,0.95,0.05,3,0.07355730114282218,0.13195385476158827,0.9599310885968813,-21594.55425643921,2.0473829148086597
36.0,0.12345679012345678,0.95,0.1,1,0.07636720255200585,0.1304074122475983,0.7853981633974483,-22334.05742740631,2.1533054207735924
36.0,0.12345679012345678,0.95,0.1,2,0.07157775846232284,0.13330550516141376,0.6108652381980153,-22213.824840545654,2.1098413710344985
36.0,0.12345679012345678,0.95,0.1,3,0.06522123077987965,0.14586092433804013,0.9599310885968813,-21418.497900009155,2.029470660985549
36.0,0.12345679012345678,0.95,0.2,1,0.06437950662886444,0.11474337582957661,0.9599310885968813,-22463.80163192749,2.088914737245262
36.0,0.12345679012345678,0.95,0.2,2,0.07178194681583905,0.13655352371221147,0.7853981633974483,-22694.681728363037,2.075133158515131
36.0,0.12345679012345678,0.95,0.2,3,0.05843161063580658,0.15812295477307692,0.9599310885968813,-22157.17535018921,2.0037300133653932
36.0,0.12345679012345678,1.0,0.005,1,0.09153953599735429,0.15618746996277483,0.7853981633974483,-23058.97473526001,2.0906975566752797
36.0,0.12345679012345678,1.0,0.005,2,0.10613385450415713,0.1725683176118516,0.7853981633974483,-22734.460746765137,2.018368136569869
36.0,0.12345679012345678,1.0,0.005,3,0.0820829896519081,0.1376379277863243,0.7853981633974483,-22351.06594467163,2.005231601402864
36.0,0.12345679012345678,1.0,0.02,1,0.11518707545466728,0.1334037729089274,0.7853981633974483,-23068.209827423096,2.1313335058298986
36.0,0.12345679012345678,1.0,0.02,2,0.10813663658623675,0.16552884220520067,0.6108652381980153,-23050.483486175537,2.103381540139506
36.0,0.12345679012345678,1.0,0.02,3,0.08417712056873874,0.13781673077291218,0.7853981633974483,-22254.02984237671,2.03515535589864
36.0,0.12345679012345678,1.0,0.05,1,0.09638997370268451,0.1671728628016665,0.6108652381980153,-23193.594131469727,2.104822215949508
36.0,0.12345679012345678,1.0,0.05,2,0.10855020631276908,0.18070126676435777,0.7853981633974483,-22711.89288711548,2.07935979688995
36.0,0.12345679012345678,1.0,0.05,3,0.08040934778122304,0.13341031151362898,0.9599310885968813,-22526.093589782715,2.087656928718362
36.0,0.12345679012345678,1.0,0.1,1,0.09484596176768002,0.15113060916675702,0.7853981633974483,-22998.62060546875,2.1164805259180306
36.0,0.12345679012345678,1.0,0.1,2,0.09373075279744034,0.1454020893776816,0.7853981633974483,-22879.080295562744,2.0864480506295324
36.0,0.12345679012345678,1.0,0.1,3,0.0855648543147859,0.14430456019538668,0.6108652381980153,-22518.98690032959,2.036650224826426
36.0,0.12345679012345678,1.0,0.2,1,0.07126763417249073,0.13043518647258756,0.7853981633974483,-23052.309413909912,2.066410626964898
36.0,0.12345679012345678,1.0,0.2,2,0.08260290703026896,0.15497286431407695,0.6108652381980153,-23258.523955345154,2.0456909266885908
36.0,0.12345679012345678,1.0,0.2,3,0.0735475564724058,0.11303413870446428,0.7853981633974483,-22494.327156066895,1.9972521805247712
44.0,0.067618332081142,0.0,0.005,1,0.023096850029451443,0.21493141951100028,0.642598497325185,-17811.824558258057,1.7583779099787238
44.0,0.067618332081142,0.0,0.005,2,0.021019081955367315,0.18742879729262116,1.2137971616142382,-17958.59109401703,1.7446738304148683
44.0,0.067618332081142,0.0,0.005,3,0.018254224636512315,0.19183600229062156,1.3565968276865017,-17282.312969207764,1.7260549019817404
44.0,0.067618332081142,0.0,0.02,1,0.032147168333759614,0.19744561364567007,1.2137971616142382,-17654.94462966919,1.8803285536880523
44.0,0.067618332081142,0.0,0.02,2,0.02964451136732381,0.18544211891509402,1.2137971616142382,-17706.446979522705,1.840438817590145
44.0,0.067618332081142,0.0,0.02,3,0.029119805228017746,0.1698169767374899,1.3565968276865017,-17495.03045654297,1.8341104116926157
44.0,0.067618332081142,0.0,0.05,1,0.0313517478878122,0.18720835566296792,1.070997495541975,-17910.400276184082,1.8932666052737417
44.0,0.067618332081142,0.0,0.05,2,0.03106130241034679,0.19288342132265576,1.2137971616142382,-17777.752141952515,1.875517702504279
44.0,0.067618332081142,0.0,0.05,3,0.025725619279071462,0.17581919931552786,1.3565968276865017,-17072.76020050049,1.8447227180569288
44.0,0.067618332081142,0.0,0.1,1,0.03194086096730078,0.1823243518720759,1.3565968276865017,-18178.11453819275,1.905747365602556
44.0,0.067618332081142,0.0,0.1,2,0.025668609279682477,0.17768137803280715,1.070997495541975,-17542.447147369385,1.864407090512338
44.0,0.067618332081142,0.0,0.1,3,0.02783669345597891,0.15310383056125046,1.499396493758765,-17758.46611404419,1.859950549159251
44.0,0.067618332081142,0.0,0.2,1,0.030455062313522564,0.19044741116911598,1.070997495541975,-18431.85703086853,1.9104461816976792
44.0,0.067618332081142,0.0,0.2,2,0.023385993153785326,0.178032758879364,1.070997495541975,-18174.773339271545,1.885679423366061
44.0,0.067618332081142,0.0,0.2,3,0.02414874246440515,0.1681903653310001,1.3565968276865017,-17762.346490859985,1.8604358274526325
44.0,0.067618332081142,0.5,0.005,1,0.050140323286585686,0.2150529382978792,0.642598497325185,-18235.036640167236,1.8148598450788855
44.0,0.067618332081142,0.5,0.005,2,0.04838243283950132,0.2072956097758692,0.9281978294697115,-18398.883235931396,1.7834942880854916
44.0,0.067618332081142,0.5,0.005,3,0.03591812394428998,0.1905143132581867,1.2137971616142382,-18062.826568603516,1.7771173114583574
44.0,0.067618332081142,0.5,0.02,1,0.04838017141646324,0.20165589841677964,0.7853981633974483,-18110.33783340454,1.900516542168682
44.0,0.067618332081142,0.5,0.02,2,0.050409463741837746,0.20470095568643748,0.9281978294697115,-18378.50685119629,1.8536801952758803
44.0,0.067618332081142,0.5,0.02,3,0.044734991518722386,0.16554857490336572,1.070997495541975,-17913.74609565735,1.8482926944409128
44.0,0.067618332081142,0.5,0.05,1,0.057632102045538286,0.2149348048542506,0.642598497325185,-18623.435230255127,1.922112467988903
44.0,0.067618332081142,0.5,0.05,2,0.05533312247070632,0.21613693778674664,0.642598497325185,-18588.33444404602,1.884214334923996
44.0,0.067618332081142,0.5,0.05,3,0.0445039021311094,0.1635721719264165,1.070997495541975,-18163.613647460938,1.866858659046348
44.0,0.067618332081142,0.5,0.1,1,0.04979957853916106,0.19088471589043576,0.642598497325185,-18627.9057636261,1.9294746490175343
44.0,0.067618332081142,0.5,0.1,2,0.056051464893476566,0.21038061874641434,0.642598497325185,-18824.20604324341,1.8774020610103004
44.0,0.067618332081142,0.5,0.1,3,0.04525999086817108,0.1779393624067645,1.070997495541975,-18354.462631225582,1.8595371508688128
44.0,0.067618332081142,0.5,0.2,1,0.04717278855553903,0.20495944069094157,0.9281978294697115,-19047.247409820557,1.9192776466552208
44.0,0.067618332081142,0.5,0.2,2,0.05633779651447246,0.21419639133493268,0.642598497325185,-18915.98739719391,1.8948088961349967
44.0,0.067618332081142,0.5,0.2,3,0.04144333258259447,0.1768111809478045,1.2137971616142382,-18653.01853942871,1.8589997449385616
44.0,0.067618332081142,0.8,0.005,1,0.08053543701826027,0.22501357639173677,0.9281978294697115,-19478.57259941101,1.887526127865763
44.0,0.067618332081142,0.8,0.005,2,0.0834866249281618,0.21037848674371418,0.642598497325185,-19407.088807106014,1.859913938292691
44.0,0.067618332081142,0.8,0.005,3,0.0665374275554892,0.2012528985542314,0.9281978294697115,-18919.2470703125,1.827633280811544
44.0,0.067618332081142,0.8,0.02,1,0.08124786673721408,0.19235471017805283,0.9281978294697115,-19330.740814208984,1.9468807620156596
44.0,0.067618332081142,0.8,0.02,2,0.09863988042324809,0.22491051785759023,0.642598497325185,-19517.919235229492,1.8989492677949449
44.0,0.067618332081142,0.8,0.02,3,0.07882383193740303,0.20344697057771827,0.642598497325185,-18929.726440429688,1.8878051511381997
44.0,0.067618332081142,0.8,0.05,1,0.08678544820605895,0.1925240772908619,1.070997495541975,-19745.87575531006,1.9568278719064789
44.0,0.067618332081142,0.8,0.05,2,0.08457657196181075,0.2298445465522653,0.9281978294697115,-20050.60813522339,1.898877194253875
44.0,0.067618332081142,0.8,0.05,3,0.07104649923176337,0.1981607220349471,0.642598497325185,-18838.761323928833,1.897670231190044
44.0,0.067618332081142,0.8,0.1,1,0.07943860747552338,0.20199630939276977,0.9281978294697115,-19460.06214904785,1.9710697600191915
44.0,0.067618332081142,0.8,0.1,2,0.0868443359520985,0.22530768579147803,0.642598497325185,-19665.19807434082,1.9135745874636865
44.0,0.067618332081142,0.8,0.1,3,0.07468737475595888,0.20760391994440916,0.7853981633974483,-19275.660493850708,1.8967923665352424
44.0,0.067618332081142,0.8,0.2,1,0.07273341463439752,0.18799483070953454,1.070997495541975,-20014.608016967773,1.9121951747413184
44.0,0.067618332081142,0.8,0.2,2,0.07702637744437851,0.22363746287818825,0.642598497325185,-19463.70704650879,1.89604779090315
44.0,0.067618332081142,0.8,0.2,3,0.0851937104018228,0.21029542584914834,0.7853981633974483,-19711.811515808105,1.88052579793218
44.0,0.067618332081142,0.95,0.005,1,0.10938810667710364,0.2554205126517182,0.642598497325185,-19901.2823638916,1.9796927341290615
44.0,0.067618332081142,0.95,0.005,2,0.12152702745569094,0.2254808358037458,0.7853981633974483,-20214.662090301514,1.914633101854728
44.0,0.067618332081142,0.95,0.005,3,0.09766185968227957,0.20280874593186266,0.642598497325185,-19553.17346763611,1.8934252361011337
44.0,0.067618332081142,0.95,0.02,1,0.0983359125180742,0.2061848685659189,0.9281978294697115,-19843.33807754517,1.9800661736117209
44.0,0.067618332081142,0.95,0.02,2,0.1407054218523972,0.24622136873400438,0.642598497325185,-19742.750783920288,1.943852282707136
44.0,0.067618332081142,0.95,0.02,3,0.09757153087600902,0.19669346688105635,0.642598497325185,-19216.432975769043,1.9184508308140604
44.0,0.067618332081142,0.95,0.05,1,0.1033198242670327,0.20399526156098696,0.9281978294697115,-19869.64803504944,2.0087931075271155
44.0,0.067618332081142,0.95,0.05,2,0.13381908010251398,0.24105686460991121,0.642598497325185,-20260.67649269104,1.944397246566685
44.0,0.067618332081142,0.95,0.05,3,0.09474093605860122,0.1804057490439605,0.9281978294697115,-19720.54563426971,1.9146371615444184
44.0,0.067618332081142,0.95,0.1,1,0.11329604907122841,0.2306343452150271,0.642598497325185,-20211.13172531128,1.975790679752878
44.0,0.067618332081142,0.95,0.1,2,0.1607205552794076,0.26796186168914987,0.642598497325185,-20247.80975389481,1.92490218712656
44.0,0.067618332081142,0.95,0.1,3,0.0906750040906436,0.19642460498621017,0.7853981633974483,-19497.935066223145,1.929047287142444
44.0,0.067618332081142,0.95,0.2,1,0.0933835491217504,0.21209725885902414,0.9281978294697115,-20386.807277679443,1.9433057671604128
44.0,0.067618332081142,0.95,0.2,2,0.11138035622783185,0.25067451081419223,0.642598497325185,-20476.035232543945,1.900483759868868
44.0,0.067618332081142,0.95,0.2,3,0.0930417815237001,0.20893184293395875,0.7853981633974483,-19872.69468688965,1.9028024839239577
44.0,0.067618332081142,1.0,0.005,1,0.12547574370743989,0.20481620684719748,0.642598497325185,-19800.276651382446,1.990566910854655
44.0,0.067618332081142,1.0,0.005,2,0.14364059125689574,0.2722400611808583,0.642598497325185,-20227.28054046631,1.9388535248764975
44.0,0.067618332081142,1.0,0.005,3,0.09281660168310883,0.20759413123526155,0.7853981633974483,-19296.804697036743,1.9095218452197524
44.0,0.067618332081142,1.0,0.02,1,0.11442413809665748,0.20834490420652632,0.642598497325185,-19905.267290115356,2.0075784395349285
44.0,0.067618332081142,1.0,0.02,2,0.13602239568048397,0.21754668092752807,0.7853981633974483,-19902.004453659058,1.960477769095716
44.0,0.067618332081142,1.0,0.02,3,0.10285064015838065,0.18325942691132577,0.7853981633974483,-19746.999111175537,1.9408389129968375
44.0,0.067618332081142,1.0,0.05,1,0.10628107258387426,0.2021622107267212,0.642598497325185,-19663.1000957489,2.006248013613955
44.0,0.067618332081142,1.0,0.05,2,0.14008756261220864,0.22840763244881832,0.7853981633974483,-20155.909938812256,1.9737696262158824
44.0,0.067618332081142,1.0,0.05,3,0.10518334206581906,0.19540081853018312,0.7853981633974483,-19607.1849527359,1.960144909299456
44.0,0.067618332081142,1.0,0.1,1,0.12718149110485816,0.21433878850172133,0.7853981633974483,-20423.04787826538,1.9946990446510335
44.0,0.067618332081142,1.0,0.1,2,0.14586816744945755,0.2691944087456442,0.642598497325185,-20251.514825820923,1.9615382635666905
44.0,0.067618332081142,1.0,0.1,3,0.09301263053969096,0.19966067630991896,0.7853981633974483,-19785.164625167847,1.929763615443428
44.0,0.067618332081142,1.0,0.2,1,0.09449601501282641,0.2039077239666009,0.9281978294697115,-20391.27280807495,1.9383456355807096
44.0,0.067618332081142,1.0,0.2,2,0.11240085610916276,0.2296488290014258,0.7853981633974483,-19895.73272895813,1.9350407226128552
44.0,0.067618332081142,1.0,0.2,3,0.09202732678602064,0.2078511602399567,0.7853981633974483,-20328.182456970215,1.903777162385826
