run_id,sequence_type,n_chains,chain_length,f_A,kappa,pi,step,total_energy,kinetic_energy,mean_Rg,temperature_inst,k_star,xi_AA,S_AA_peak
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,2000,4.0719110853582367e+24,2.3316797732478255e+19,1106349827.8889663,1349351720629528.5,0.34487794607595235,18.21857668392586,0.0011127976495694015
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,4000,5.032387503434741e+24,2.37981287387465e+19,1230555036.5000143,1377206524233015.0,0.8047152075105555,7.807961435968227,0.0010288868141897895
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,6000,6.101505027980405e+24,2.401611791406937e+19,1357085530.4866197,1389821638545681.0,1.2645524689451586,4.96870273197978,0.0010844298549540679
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,8000,7.280305801653326e+24,2.4134983917124977e+19,1484262904.7937107,1396700458166954.5,0.8047152075105555,7.807961435968227,0.0011116173542957315
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,10000,8.577999879246936e+24,2.4313115795940966e+19,1612408470.2165806,1407009015968805.8,0.5747965767932539,10.931146010355517,0.0010858256657572194
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,12000,9.96916597192967e+24,2.4499161959453688e+19,1741720812.24522,1417775576357273.5,0.34487794607595235,18.21857668392586,0.00121704119050535
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,14000,1.1477116036003199e+25,2.457928117274647e+19,1871042436.7562735,1422412104904309.5,0.34487794607595235,18.21857668392586,0.0009897564656200413
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,16000,1.309525984854443e+25,2.463909240627423e+19,2000863809.195716,1425873403140869.8,0.34487794607595235,18.21857668392586,0.0011573320632118763
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,18000,1.4823342994515706e+25,2.466173354971339e+19,2130758124.6181598,1427183654497302.8,1.9543083610970633,3.215042944222211,0.0009128449841395091
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,20000,1.6662325500663067e+25,2.4748432240586785e+19,2260129494.044971,1432200939848772.2,0.5747965767932539,10.931146010355517,0.0010773581765095755
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,22000,1.861335756267397e+25,2.4640838430739137e+19,2390152512.204762,1425974446223329.5,0.5747965767932539,10.931146010355517,0.0010253723850390576
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,24000,2.067372323978398e+25,2.465818872422544e+19,2519972193.5023675,1426978514133416.8,0.5747965767932539,10.931146010355517,0.0011555131621556662
M0288_N40_kappa1_pi0p990_seed1,correlated,288,40,0.5,1.0,0.99,26000,2.28445081863537e+25,2.525973813285146e+19,2651174083.587974,1461790401206681.5,0.34487794607595235,18.21857668392586,0.0013288783507537085
